timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
93539869,0,0.0,0.0,0.0,0.0,-0.025535857,4.6288296e-08,5.209874e-07,0.0,-9.97317e-06,-0.0044084336,-0.0024204187,-0.009610358,1.1561957e-05,0.00013013298,0.0,0.003988228,-0.0038385184,-0.013059999,0.755567,0.0,0.105963126,0.0024204187,0.12201167,0.24825244,0.10140077,0.107587144,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
93647890,0,0.0,0.0,0.0,0.0,-0.025028558,4.6288296e-08,5.209874e-07,0.0,-1.06483e-05,-0.0046868417,-0.0028059725,-0.008451603,1.1561957e-05,0.00013013298,0.0,0.0011449764,0.014569987,-0.012172513,0.7554433,0.0,0.103228174,0.0028059725,0.12302592,0.24941796,0.10188057,0.10788345,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
93743069,0,0.0,0.0,0.0,0.0,-0.023202347,4.6288296e-08,5.209874e-07,0.0,-9.3397735e-05,-0.004406317,-0.002762077,-0.005783355,1.1561957e-05,0.00013013298,0.0,-0.014523139,-0.008154287,-0.015135777,0.75538087,0.0,0.108776726,0.002762077,0.12153598,0.24795713,0.10106363,0.10746519,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
93847118,0,0.0,0.0,0.0,0.0,-0.021401664,4.6288296e-08,5.209874e-07,0.0,-0.00030912829,-0.0046050316,-0.0023305246,-0.003074267,1.1561957e-05,0.00013013298,0.0,-0.0066079115,0.004625874,0.0018412571,0.75529045,0.0,0.10335982,0.0023305246,0.120973505,0.24745359,0.10079377,0.10727439,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
93951069,0,0.0,0.0,0.0,0.0,-0.023622088,4.6288296e-08,5.209874e-07,0.0,3.8841466e-05,-0.0045090453,-0.002880408,-0.0056315097,1.1561957e-05,0.00013013298,0.0,-0.0043701977,-0.005614719,0.0029531606,0.7552011,0.0,0.1,0.002880408,0.12202738,0.24862139,0.10133902,0.10757945,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
94055090,0,0.0,0.0,0.0,0.0,-0.028639399,4.6288296e-08,5.209874e-07,0.0,4.393336e-05,-0.005214536,-0.004903783,-0.011928196,1.1561957e-05,0.00013013298,0.0,0.0015856568,-0.0122861955,0.0040014517,0.75502354,0.0,0.1,0.004903783,0.12304135,0.24976496,0.10184212,0.10787145,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
94159087,0,0.0,0.0,0.0,0.0,-0.030734194,4.6288296e-08,5.209874e-07,0.0,0.00017145346,-0.0053957873,-0.0058104824,-0.013512675,1.1561957e-05,0.00013013298,0.0,-0.012181344,0.014408553,-0.014340257,0.7548392,0.0,0.10511206,0.0058104824,0.12213515,0.24892233,0.10133276,0.10761823,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
94255114,0,0.0,0.0,0.0,0.0,-0.030393172,4.6288296e-08,5.209874e-07,0.0,0.00024273345,-0.004542687,-0.0053475914,-0.011382485,1.1561957e-05,0.00013013298,0.0,-0.0037642133,0.0038304108,-0.021685334,0.75464165,0.0,0.10591778,0.0053475914,0.12246884,0.24935122,0.101485975,0.107715495,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
94358304,0,0.0,0.0,0.0,0.0,-0.031926658,4.6288296e-08,5.209874e-07,0.0,0.00013468252,-0.0048003374,-0.0070676883,-0.013349635,1.1561957e-05,0.00013013298,0.0,-0.014599453,0.0015992224,-0.025450163,0.7544905,0.0,0.1,0.0070676883,0.121658646,0.2485467,0.1010652,0.10748152,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
94462269,0,0.0,0.0,0.0,0.0,-0.03598855,4.6288296e-08,5.209874e-07,0.0,-0.00032123417,-0.0047919145,-0.008835194,-0.017539846,1.1561957e-05,0.00013013298,0.0,-0.0064967936,0.007679869,0.012428924,0.7543489,0.0,0.1,0.008835194,0.120912276,0.24777228,0.100696445,0.10726108,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
