timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
93496563,-29.181776,46.14,101675.99,1.208079
93518161,-29.26633,46.14,101676.99,1.2080909
93529045,-29.430155,46.14,101679.0,1.2081147
93539092,-28.848845,46.14,101672.0,1.2080315
93561050,-29.430155,46.14,101679.0,1.2081147
93573395,-28.848845,46.14,101672.0,1.2080315
93584743,-28.9334,46.14,101673.0,1.2080435
93605630,-28.9334,46.14,101673.0,1.2080435
93616065,-29.017954,46.14,101674.0,1.2080553
93627323,-29.3456,46.14,101678.0,1.2081028
93649073,-28.76429,46.129997,101671.0,1.2080196
93660762,-29.017954,46.129997,101674.0,1.2080553
93671153,-28.76429,46.129997,101671.0,1.2080196
93693045,-28.9334,46.14,101673.0,1.2080435
93704841,-28.76429,46.14,101671.0,1.2080196
93715804,-28.848845,46.14,101672.0,1.2080315
93737045,-28.848845,46.14,101672.0,1.2080315
93748093,-28.600466,46.14,101669.0,1.2079959
93760594,-28.9334,46.14,101673.0,1.2080435
93782045,-29.26633,46.129997,101676.99,1.2080909
93793048,-28.68502,46.129997,101669.99,1.2080077
93803382,-29.097223,46.129997,101675.0,1.2080672
93824582,-29.181776,46.129997,101675.99,1.208079
93835316,-28.848845,46.129997,101672.0,1.2080315
93846380,-29.017954,46.129997,101674.0,1.2080553
93868422,-28.848845,46.14,101672.0,1.2080315
93879400,-29.017954,46.14,101674.0,1.2080553
93890349,-29.181776,46.14,101675.99,1.208079
93912808,-29.017954,46.14,101674.0,1.2080553
93923319,-29.26633,46.14,101676.99,1.2080909
93934361,-29.097223,46.14,101675.0,1.2080672
93956388,-28.9334,46.14,101673.0,1.2080435
93968258,-29.3456,46.14,101678.0,1.2081028
93979405,-29.430155,46.14,101679.0,1.2081147
94001045,-28.76429,46.14,101671.0,1.2080196
94011364,-28.9334,46.14,101673.0,1.2080435
94022375,-29.097223,46.14,101675.0,1.2080672
94043330,-29.181776,46.14,101675.99,1.208079
94054045,-28.9334,46.14,101673.0,1.2080435
94065085,-29.181776,46.14,101675.99,1.208079
94087337,-29.097223,46.14,101675.0,1.2080672
94098045,-28.848845,46.14,101672.0,1.2080315
94109040,-28.9334,46.14,101673.0,1.2080435
94131310,-28.9334,46.14,101673.0,1.2080435
94142045,-28.848845,46.14,101672.0,1.2080315
94153043,-29.26633,46.14,101676.99,1.2080909
94175345,-28.68502,46.14,101669.99,1.2080077
94186045,-28.68502,46.14,101669.99,1.2080077
94197040,-28.436644,46.14,101667.0,1.2079722
94218147,-29.181776,46.14,101675.99,1.208079
94229045,-28.68502,46.14,101669.99,1.2080077
94240264,-29.3456,46.14,101678.0,1.2081028
94262050,-29.017954,46.14,101674.0,1.2080553
94273379,-29.599264,46.14,101681.0,1.2081385
94284040,-28.515913,46.14,101668.0,1.207984
94307503,-29.097223,46.14,101675.0,1.2080672
94318380,-29.017954,46.14,101674.0,1.2080553
94328348,-29.097223,46.14,101675.0,1.2080672
94350045,-29.430155,46.14,101679.0,1.2081147
94361379,-28.848845,46.14,101672.0,1.2080315
94372043,-29.097223,46.14,101675.0,1.2080672
94395315,-29.181776,46.14,101675.99,1.208079
94406395,-29.181776,46.14,101675.99,1.208079
94417090,-28.848845,46.14,101672.0,1.2080315
94439058,-29.097223,46.14,101675.0,1.2080672
94450538,-28.848845,46.14,101672.0,1.2080315
94461040,-29.3456,46.14,101678.0,1.2081028
94483175,-29.017954,46.14,101674.0,1.2080553
94495352,-29.181776,46.14,101675.99,1.208079
94506040,-28.9334,46.14,101673.0,1.2080435
94528048,-29.430155,46.14,101679.0,1.2081147
94539381,-28.9334,46.14,101673.0,1.2080435
94550040,-28.68502,46.14,101669.99,1.2080077
94572050,-29.181776,46.14,101675.99,1.208079
94583737,-28.848845,46.14,101672.0,1.2080315
94594204,-28.848845,46.14,101672.0,1.2080315
94616075,-28.848845,46.14,101672.0,1.2080315
94627509,-28.600466,46.14,101669.0,1.2079959
94638128,-29.017954,46.14,101674.0,1.2080553
94660084,-29.599264,46.149998,101681.0,1.2081385
94671641,-28.76429,46.149998,101671.0,1.2080196
94682040,-29.017954,46.149998,101674.0,1.2080553
94704047,-29.26633,46.14,101676.99,1.2080909
94715351,-29.017954,46.14,101674.0,1.2080553
94726048,-28.600466,46.14,101669.0,1.2079959
94748049,-29.181776,46.14,101675.99,1.208079
94759540,-28.68502,46.14,101669.99,1.2080077
94770065,-29.181776,46.14,101675.99,1.208079
94791376,-28.68502,46.14,101669.99,1.2080077
94802045,-29.017954,46.14,101674.0,1.2080553
94813045,-28.9334,46.14,101673.0,1.2080435
94835169,-28.9334,46.14,101673.0,1.2080435
94846045,-28.76429,46.14,101671.0,1.2080196
94857044,-28.76429,46.14,101671.0,1.2080196
94879819,-28.76429,46.14,101671.0,1.2080196
94890045,-29.097223,46.14,101675.0,1.2080672
94901040,-29.017954,46.14,101674.0,1.2080553
94923378,-29.26633,46.14,101676.99,1.2080909
94934045,-28.76429,46.14,101671.0,1.2080196
94945040,-28.76429,46.14,101671.0,1.2080196
94966049,-29.3456,46.149998,101678.0,1.2081028
94977045,-29.430155,46.149998,101679.0,1.2081147
94988040,-28.600466,46.149998,101669.0,1.2079959
95009045,-29.097223,46.149998,101675.0,1.2080672
95019220,-29.430155,46.149998,101679.0,1.2081147
95031396,-29.430155,46.149998,101679.0,1.2081147
95051149,-29.181776,46.14,101675.99,1.208079
95062139,-28.9334,46.14,101673.0,1.2080435
95072046,-29.181776,46.14,101675.99,1.208079
95093045,-29.430155,46.149998,101679.0,1.2081147
95104375,-28.68502,46.149998,101669.99,1.2080077
95115116,-29.097223,46.149998,101675.0,1.2080672
95138045,-29.181776,46.149998,101675.99,1.208079
95149461,-29.017954,46.149998,101674.0,1.2080553
95160040,-29.017954,46.149998,101674.0,1.2080553
95180565,-29.26633,46.149998,101676.99,1.2080909
95191126,-28.68502,46.149998,101669.99,1.2080077
95202040,-29.017954,46.149998,101674.0,1.2080553
95223121,-28.9334,46.149998,101673.0,1.2080435
95235541,-28.76429,46.149998,101671.0,1.2080196
95246299,-28.9334,46.149998,101673.0,1.2080435
95267133,-28.76429,46.149998,101671.0,1.2080196
95278327,-29.017954,46.149998,101674.0,1.2080553
95289044,-28.515913,46.149998,101668.0,1.207984
95310196,-28.76429,46.149998,101671.0,1.2080196
95321050,-28.848845,46.149998,101672.0,1.2080315
95332102,-28.848845,46.149998,101672.0,1.2080315
95353393,-29.017954,46.149998,101674.0,1.2080553
95363224,-29.3456,46.149998,101678.0,1.2081028
95374326,-28.9334,46.149998,101673.0,1.2080435
95396099,-28.848845,46.149998,101672.0,1.2080315
95407160,-28.9334,46.149998,101673.0,1.2080435
95419013,-28.76429,46.149998,101671.0,1.2080196
95440045,-28.9334,46.149998,101673.0,1.2080435
95451183,-29.097223,46.149998,101675.0,1.2080672
95462403,-29.017954,46.149998,101674.0,1.2080553
95484045,-29.26633,46.149998,101676.99,1.2080909
95494401,-28.76429,46.149998,101671.0,1.2080196
95505070,-29.181776,46.149998,101675.99,1.208079
95526351,-28.352089,46.149998,101666.0,1.2079602
95537045,-28.76429,46.149998,101671.0,1.2080196
95548040,-29.678534,46.149998,101682.0,1.2081504
95569056,-29.51471,46.149998,101680.0,1.2081265
95580045,-29.181776,46.149998,101675.99,1.208079
95591116,-29.097223,46.149998,101675.0,1.2080672
95613070,-29.26633,46.149998,101676.99,1.2080909
95624045,-29.26633,46.149998,101676.99,1.2080909
95635206,-29.26633,46.149998,101676.99,1.2080909
95657048,-29.3456,46.149998,101678.0,1.2081028
95667644,-29.017954,46.149998,101674.0,1.2080553
95678352,-28.9334,46.149998,101673.0,1.2080435
95700051,-29.599264,46.16,101681.0,1.2081385
95710417,-29.26633,46.16,101676.99,1.2080909
95720040,-29.26633,46.16,101676.99,1.2080909
95742179,-29.017954,46.149998,101674.0,1.2080553
95753045,-29.26633,46.149998,101676.99,1.2080909
95764049,-28.76429,46.149998,101671.0,1.2080196
95785049,-29.51471,46.16,101680.0,1.2081265
95795437,-29.181776,46.16,101675.99,1.208079
95806173,-28.848845,46.16,101672.0,1.2080315
95828069,-29.181776,46.149998,101675.99,1.208079
95838401,-28.848845,46.149998,101672.0,1.2080315
95849040,-28.9334,46.149998,101673.0,1.2080435
95871149,-29.26633,46.149998,101676.99,1.2080909
95883439,-28.68502,46.149998,101669.99,1.2080077
95894198,-29.097223,46.149998,101675.0,1.2080672
95916058,-29.599264,46.16,101681.0,1.2081385
95926385,-29.430155,46.16,101679.0,1.2081147
95937353,-28.600466,46.16,101669.0,1.2079959
95959453,-28.848845,46.149998,101672.0,1.2080315
