timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
93510556,1562313266200020,488479143,23577111,77399,123580,1.264,0.6922586,9.339001,9.682,3.12,4.5699997,101,13,0.23300001,0.22700001,0.051000003,-1.136,4.1301746,0,nan,0.0,3,1,6
93713155,1562313266400020,488479143,23577093,77496,123677,1.116,0.69230664,9.360001,9.742001,3.12,4.5699997,101,13,0.52000004,0.273,-0.44300002,-1.09,4.1301746,0,nan,0.0,3,1,6
93909074,1562313266600020,488479138,23577069,77542,123723,1.153,0.6923522,9.379001,9.805,3.12,4.5699997,101,13,0.595,-0.026,-0.595,-0.97,4.1301746,0,nan,0.0,3,1,6
94106219,1562313266800020,488479130,23577043,77601,123782,1.304,0.69240385,9.401,9.872001,3.12,4.5699997,101,13,0.77800006,-0.165,-0.76100004,-0.93100005,4.1301746,0,nan,0.0,3,1,6
94313114,1562313267000021,488479133,23577039,77715,123896,1.1190001,0.6924511,9.422001,9.940001,3.12,4.5699997,101,10,0.45100003,0.115,-0.43600002,-1.105,4.1301746,0,nan,0.0,3,1,6
94512211,1562313267200021,488479134,23577027,77610,123791,1.1630001,0.6925028,9.438001,10.009001,3.12,4.5699997,101,10,0.75600004,0.22100002,-0.72300005,-1.064,4.1301746,0,nan,0.0,3,1,6
94733074,1562313267400021,488479130,23576997,77451,123632,1.332,0.6925555,9.456,10.080001,3.12,4.5699997,101,10,1.028,0.192,-1.01,-0.77500004,4.1301746,0,nan,0.0,3,1,6
94912246,1562313267600021,488479128,23576969,77288,123469,1.4300001,0.6926147,9.474,10.153001,3.12,4.5699997,101,10,1.2620001,0.125,-1.256,-0.8,4.1301746,0,nan,0.0,3,1,6
95109095,1562313267800021,488479125,23576948,77155,123337,1.4440001,0.6926719,9.492001,10.231001,3.12,4.5699997,101,10,1.021,-0.001,-1.021,-0.75200003,4.1301746,0,nan,0.0,3,1,6
95316098,1562313268000021,488479132,23576944,77035,123216,1.218,0.6927201,9.51,10.312,3.1299999,4.5699997,101,14,0.748,0.31800002,-0.67700005,-0.77400005,4.1301746,0,nan,0.0,3,1,6
95511245,1562313268200021,488479131,23576932,76968,123149,1.228,0.69276863,9.537001,10.396001,3.1299999,4.5699997,101,14,0.69000006,0.231,-0.65000004,-0.81100005,4.1301746,0,nan,0.0,3,1,6
95709056,1562313268400021,488479141,23576932,76893,123074,1.304,0.69282025,9.565001,10.484,3.1299999,4.5699997,101,14,0.776,0.61,-0.47800002,-0.82000005,4.1301746,0,nan,0.0,3,1,6
95912099,1562313268600021,488479144,23576936,76836,123018,1.363,0.6928742,9.585,10.575001,3.1299999,4.5699997,101,14,0.64900005,0.583,-0.28500003,-0.92700005,4.1301746,0,nan,0.0,3,1,6
96116117,1562313268800021,488479150,23576952,76747,122928,1.674,0.69294053,9.606001,10.668,3.1299999,4.5699997,101,14,0.625,0.609,0.143,-0.859,4.1301746,0,nan,0.0,3,1,6
96316107,1562313269000021,488479146,23576964,76586,122768,1.6,0.6930039,9.627001,10.765,3.1299999,4.5699997,101,12,0.432,0.41500002,0.12100001,-0.767,4.1301746,0,nan,0.0,3,1,6
96511334,1562313269200022,488479135,23576961,76365,122546,1.207,0.6930515,9.646001,10.863001,3.1299999,4.5699997,101,12,0.47500002,0.18100001,-0.439,-0.70900005,4.1301746,0,nan,0.0,3,1,6
96730158,1562313269400022,488479122,23576939,76349,122530,1.45,0.693109,9.67,10.965,3.1299999,4.5699997,101,12,0.633,-0.037,-0.632,-0.57900006,4.1301746,0,nan,0.0,3,1,6
96914629,1562313269600022,488479119,23576946,76408,122590,1.24,0.693158,9.695001,11.071,3.1299999,4.5699997,101,12,0.19600001,0.11800001,-0.156,-0.65500003,4.1301746,0,nan,0.0,3,1,6
97114172,1562313269800022,488479133,23576983,76512,122694,2.039,0.6932386,9.725,11.179001,3.1299999,4.5699997,101,12,0.97200006,0.74300003,0.62700003,-0.804,4.1301746,0,nan,0.0,3,1,6
97318051,1562313270000022,488479135,23576997,76617,122798,2.009,0.69331807,9.7560005,11.291,3.1299999,4.5699997,101,14,0.83500004,0.59000003,0.591,-0.80500007,4.1301746,0,nan,0.0,3,1,6
97516713,1562313270200022,488479135,23577028,76383,122565,1.437,0.69337493,9.5,11.216001,1.62,2.06,101,14,0.30600002,0.24400002,0.185,-0.53900003,4.1301746,0,nan,0.0,3,1,7
97717048,1562313270400022,488479136,23577079,75943,122124,1.348,0.69342834,9.305,11.200001,1.75,2.57,101,14,0.12900001,0.094000004,0.089,-0.39600003,4.1301746,0,nan,0.0,3,1,6
97914210,1562313270600022,488479135,23577108,75924,122105,1.342,0.6934812,9.129001,11.195001,1.75,2.57,101,14,0.119,0.094000004,0.072000004,-0.44700003,4.1301746,0,nan,0.0,3,1,6
98114283,1562313270800022,488479127,23577145,75621,121802,1.22,0.69352955,8.971001,11.210001,1.62,2.06,101,14,0.098000005,-0.064,-0.07300001,-0.54300004,4.1301746,0,nan,0.0,3,1,7
98309059,1562313271000022,488479125,23577173,75510,121692,1.386,0.6935844,8.826,11.219001,1.62,2.06,101,12,0.18400002,0.18100001,0.036000002,-0.418,4.1301746,0,nan,0.0,3,1,7
98512099,1562313271200022,488479119,23577192,75741,121922,1.246,0.6936336,8.694,11.222,1.62,2.06,101,12,0.12200001,-0.023000002,0.120000005,-0.679,4.1301746,0,nan,0.0,3,1,7
98728058,1562313271400023,488479110,23577224,75375,121556,1.1980001,0.69368106,8.574,11.236,1.62,2.06,101,12,0.069000006,-0.034,-0.060000002,-0.45600003,4.1301746,0,nan,0.0,3,1,7
98916055,1562313271600023,488479092,23577256,74737,120918,1.302,0.6937324,8.463,11.249001,1.62,2.06,101,12,0.36200002,-0.26700002,-0.245,-0.24900001,4.1301746,0,nan,0.0,3,1,7
99111416,1562313271800023,488479089,23577274,74804,120985,1.1960001,0.6937797,8.362,11.268001,1.62,2.06,101,12,0.101,-0.085,0.055000003,-0.377,4.1301746,0,nan,0.0,3,1,7
99317067,1562313272000023,488479089,23577291,74894,121075,1.2780001,0.69383013,8.269,11.279,1.62,2.06,101,15,0.18400002,0.051000003,0.177,-0.35300002,4.1301746,0,nan,0.0,3,1,7
99512163,1562313272200023,488479087,23577304,75041,121223,1.273,0.69388056,8.184,11.295,1.62,2.06,101,15,0.101,0.08400001,0.055000003,-0.425,4.1301746,0,nan,0.0,3,1,7
99716052,1562313272400023,488479085,23577317,75132,121313,1.294,0.6939317,8.106,11.320001,1.62,2.06,101,15,0.134,0.134,-0.015000001,-0.46,4.1301746,0,nan,0.0,3,1,7
99915130,1562313272600023,488479087,23577331,75313,121495,1.3180001,0.69398373,8.032001,11.341001,1.62,2.06,101,15,0.194,0.193,0.020000001,-0.55300003,4.1301746,0,nan,0.0,3,1,7
100115135,1562313272800023,488479096,23577335,75930,122111,1.3280001,0.69403625,7.9620004,11.356001,1.62,2.06,101,15,0.261,0.21900001,0.143,-0.58900005,4.1301746,0,nan,0.0,3,1,7
100315141,1562313273000023,488479096,23577348,76116,122297,1.3440001,0.6940893,7.8960004,11.372001,1.62,2.06,101,11,0.291,0.268,0.11100001,-0.554,4.1301746,0,nan,0.0,3,1,7
100515138,1562313273200023,488479083,23577381,75444,121625,1.2190001,0.69413745,7.8100004,11.224001,1.23,1.3299999,101,11,0.14500001,0.051000003,0.135,-0.395,4.1301746,0,nan,0.0,3,1,8
100735194,1562313273400023,488479083,23577393,75689,121870,1.289,0.69418824,7.7520003,11.244,1.23,1.3299999,101,11,0.25300002,0.23900001,0.083000004,-0.569,4.1301746,0,nan,0.0,3,1,8
100910128,1562313273600024,488479092,23577399,76257,122438,1.34,0.69424134,7.6910005,11.261001,1.23,1.3299999,101,11,0.37600002,0.34800002,0.14400001,-0.615,4.1301746,0,nan,0.0,3,1,8
101115101,1562313273800024,488479097,23577412,76613,122794,1.386,0.69429594,7.6340003,11.283001,1.23,1.3299999,101,11,0.41900003,0.388,0.156,-0.57900006,4.1301746,0,nan,0.0,3,1,8
101321114,1562313274000024,488479098,23577417,76896,123078,1.2650001,0.694346,7.5810003,11.299001,1.23,1.3299999,100,11,0.307,0.30200002,-0.056,-0.601,4.1301746,0,nan,0.0,3,1,8
101513092,1562313274200024,488479093,23577423,76921,123103,1.1680001,0.69439214,7.531,11.315001,1.23,1.3299999,100,11,0.17300001,0.13800001,-0.105000004,-0.48700002,4.1301746,0,nan,0.0,3,1,8
101718175,1562313274400024,488479084,23577430,76921,123102,1.1290001,0.6944368,7.4830003,11.332001,1.23,1.3299999,100,11,0.098000005,0.07,-0.069000006,-0.504,4.1301746,0,nan,0.0,3,1,8
101917065,1562313274600024,488479083,23577437,77170,123352,1.1800001,0.6944834,7.438,11.348001,1.23,1.3299999,100,11,0.18200001,0.16100001,-0.083000004,-0.531,4.1301746,0,nan,0.0,3,1,8
102115631,1562313274800024,488479073,23577447,77133,123314,1.0830001,0.69452596,7.3950005,11.366,1.23,1.3299999,100,11,0.133,0.013,-0.133,-0.605,4.1301746,0,nan,0.0,3,1,8
102316233,1562313275000024,488479071,23577455,77320,123501,1.2240001,0.69457436,7.3550005,11.384001,1.23,1.3299999,100,10,0.33200002,0.321,-0.082,-0.64400005,4.1301746,0,nan,0.0,3,1,8
