timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],rc_failsafe,rc_lost,input_source
93445516,93445516,12,45,0,0,30004,1500,1508,1508,1505,1505,1257,1105,1106,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
93645394,93645394,12,45,0,0,30003,1500,1508,1508,1505,1505,1257,1105,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
93840810,93840810,12,45,0,0,30003,1499,1508,1508,1504,1506,1257,1105,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
94040588,94040588,12,45,0,0,30004,1499,1509,1508,1504,1505,1257,1105,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
94244566,94244566,12,45,0,0,30004,1500,1508,1509,1504,1505,1257,1105,1105,1505,1106,1505,1257,0,0,0,0,0,0,0,0,2
94455558,94455558,12,45,0,0,30003,1500,1508,1508,1506,1505,1257,1105,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
94659583,94659583,12,45,0,0,30003,1500,1508,1508,1504,1505,1258,1105,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
94859562,94859562,12,45,0,0,30003,1500,1508,1508,1505,1505,1257,1106,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
95063958,95063958,12,45,0,0,30003,1499,1509,1508,1505,1505,1257,1105,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
95258768,95258768,12,45,0,0,30003,1500,1508,1508,1504,1506,1257,1105,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
95462762,95462762,12,45,0,0,30003,1500,1508,1508,1504,1505,1258,1105,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
95658807,95658807,12,45,0,0,30003,1500,1508,1509,1505,1505,1257,1105,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
95862757,95862757,12,45,0,0,30003,1500,1508,1508,1505,1505,1257,1105,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
96065936,96065936,12,45,0,0,30003,1500,1508,1508,1505,1506,1257,1105,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
96265944,96265944,12,45,0,0,30003,1500,1508,1508,1504,1505,1258,1105,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
96469973,96469973,12,45,0,0,30004,1500,1508,1509,1504,1505,1257,1105,1105,1505,1106,1505,1257,0,0,0,0,0,0,0,0,2
96679137,96679137,12,45,0,0,30003,1500,1508,1508,1505,1506,1257,1105,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
96877182,96877182,12,45,0,0,30004,1500,1508,1508,1505,1505,1257,1106,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
97073616,97073616,12,45,0,0,30003,1500,1508,1508,1505,1505,1257,1105,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
97297347,97297347,12,45,0,0,30003,1500,1508,1508,1505,1505,1257,1105,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
97495575,97495575,12,45,0,0,30003,1500,1508,1508,1504,1505,1258,1105,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
97688554,97688554,12,45,0,0,30003,1500,1508,1509,1505,1505,1257,1105,1105,1505,1106,1505,1257,0,0,0,0,0,0,0,0,2
97888366,97888366,12,45,0,0,30003,1500,1508,1508,1504,1506,1257,1105,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
98092375,98092375,12,45,0,0,30003,1499,1509,1508,1504,1505,1257,1105,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
98287575,98287575,12,45,0,0,30003,1500,1508,1508,1506,1505,1257,1105,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
98495571,98495571,12,45,0,0,30003,1500,1508,1508,1505,1506,1257,1105,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
98703543,98703543,12,45,0,0,30003,1500,1508,1508,1505,1505,1257,1106,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
98903532,98903532,12,45,0,0,30003,1500,1508,1508,1506,1505,1257,1105,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
99114751,99114751,12,45,0,0,30003,1500,1508,1508,1505,1505,1257,1105,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
99298747,99298747,12,45,0,0,30003,1500,1507,1508,1505,1505,1257,1105,1106,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
99514878,99514878,12,45,0,0,30004,1500,1508,1509,1504,1505,1257,1105,1105,1505,1106,1505,1257,0,0,0,0,0,0,0,0,2
99714770,99714770,12,45,0,0,30003,1500,1508,1508,1505,1505,1257,1105,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
99909969,99909969,12,45,0,0,30003,1500,1509,1508,1505,1505,1257,1105,1106,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
100121934,100121934,12,45,0,0,30004,1500,1508,1509,1505,1505,1257,1105,1105,1505,1106,1505,1257,0,0,0,0,0,0,0,0,2
100329939,100329939,12,45,0,0,30003,1500,1508,1508,1505,1505,1257,1105,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
100534157,100534157,12,45,0,0,30003,1500,1508,1508,1504,1505,1258,1105,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
100737361,100737361,12,45,0,0,30003,1500,1508,1508,1504,1505,1257,1105,1106,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
100941352,100941352,12,45,0,0,30003,1500,1508,1508,1505,1505,1257,1105,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
101145342,101145342,12,45,0,0,30003,1500,1508,1508,1504,1505,1258,1105,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
101348585,101348585,12,45,0,0,30003,1500,1508,1508,1504,1505,1257,1105,1106,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
101544343,101544343,12,45,0,0,30004,1500,1508,1509,1504,1505,1257,1105,1105,1505,1106,1505,1257,0,0,0,0,0,0,0,0,2
101744346,101744346,12,45,0,0,30003,1500,1508,1508,1504,1505,1258,1105,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
101944367,101944367,12,45,0,0,30003,1475,1508,1508,1479,1505,1257,1105,1106,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
102158786,102158786,12,45,0,0,30004,1345,1509,1508,1374,1505,1257,1105,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
102355539,102355539,12,45,0,0,30003,1263,1508,1508,1290,1505,1257,1105,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
102555610,102555610,12,45,0,0,30003,1231,1508,1508,1241,1505,1238,1106,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
102755829,102755829,12,45,0,0,30004,1097,1509,1508,1105,1505,1105,1105,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
102962759,102962759,12,45,0,0,30004,1098,1508,1508,1106,1505,1105,1105,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
103162733,103162733,12,45,0,0,30003,1098,1508,1508,1105,1505,1105,1106,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
103367124,103367124,12,45,0,0,30003,1097,1509,1508,1105,1505,1105,1105,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
103570948,103570948,12,45,0,0,30004,1098,1508,1509,1105,1505,1105,1105,1105,1505,1106,1505,1257,0,0,0,0,0,0,0,0,2
103774157,103774157,12,45,0,0,30003,1098,1508,1508,1106,1505,1105,1105,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
103978319,103978319,12,45,0,0,30003,1098,1508,1508,1105,1505,1106,1105,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
104170184,104170184,12,45,0,0,30003,1097,1509,1508,1105,1505,1105,1105,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
104373517,104373517,12,45,0,0,30004,1098,1508,1509,1105,1505,1105,1105,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
104585140,104585140,12,45,0,0,30003,1098,1508,1508,1105,1506,1105,1105,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
104777204,104777204,12,45,0,0,30003,1098,1508,1508,1105,1505,1105,1105,1106,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
104981151,104981151,12,45,0,0,30004,1098,1509,1508,1105,1505,1105,1105,1105,1505,1106,1505,1257,0,0,0,0,0,0,0,0,2
105180488,105180488,12,45,0,0,30003,1098,1508,1508,1106,1505,1105,1105,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
105380738,105380738,12,45,0,0,30004,1098,1508,1508,1105,1505,1105,1105,1106,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
105604480,105604480,12,45,0,0,30003,1098,1508,1508,1105,1505,1105,1105,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
105800589,105800589,12,45,0,0,30003,1098,1508,1508,1105,1506,1105,1105,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
106003736,106003736,12,45,0,0,30003,1098,1508,1508,1105,1505,1105,1106,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
106206319,106206319,12,45,0,0,30004,1097,1509,1508,1120,1505,1110,1105,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
106407744,106407744,12,45,0,0,30004,1500,1508,1509,1505,1505,1257,1105,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
107625942,107625942,12,45,0,0,30003,1563,1508,1508,1503,1505,1257,1105,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
107822315,107822315,12,45,0,0,30003,1552,1508,1508,1504,1505,1258,1105,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
108034158,108034158,12,45,0,0,30004,1500,1508,1508,1504,1505,1257,1105,1106,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
108233131,108233131,12,45,0,0,30003,1619,1508,1508,1505,1505,1257,1105,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
108413337,108413337,12,45,0,0,30003,1500,1508,1508,1505,1505,1257,1105,1106,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
108633182,108633182,12,45,0,0,30004,1303,1508,1508,1504,1505,1257,1105,1106,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
108829530,108829530,12,45,0,0,30003,1498,1508,1508,1506,1505,1257,1105,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
109024372,109024372,12,45,0,0,30003,1499,1508,1508,1504,1505,1258,1105,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
109244622,109244622,12,45,0,0,30004,1499,1508,1508,1504,1505,1257,1106,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
109440716,109440716,12,45,0,0,30004,1434,1509,1508,1504,1505,1257,1105,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
109644392,109644392,12,45,0,0,30003,1306,1508,1508,1503,1506,1257,1105,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
109847715,109847715,12,45,0,0,30004,1400,1508,1508,1504,1505,1257,1106,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
110055533,110055533,12,45,0,0,30003,1496,1509,1508,1504,1505,1257,1105,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
110255593,110255593,12,45,0,0,30004,1498,1508,1509,1504,1505,1257,1105,1105,1505,1106,1505,1257,0,0,0,0,0,0,0,0,2
110458760,110458760,12,45,0,0,30003,1498,1508,1508,1504,1506,1257,1105,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
110658782,110658782,12,45,0,0,30003,1523,1508,1508,1503,1505,1257,1105,1106,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
110854747,110854747,12,45,0,0,30004,1557,1508,1509,1504,1505,1257,1105,1105,1505,1106,1505,1257,0,0,0,0,0,0,0,0,2
111062787,111062787,12,45,0,0,30003,1572,1508,1508,1505,1505,1257,1105,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
111262828,111262828,12,45,0,0,30003,1581,1508,1508,1504,1505,1257,1106,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
111461930,111461930,12,45,0,0,30003,1555,1509,1508,1504,1505,1257,1105,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
111677933,111677933,12,45,0,0,30004,1533,1508,1510,1504,1505,1257,1105,1105,1505,1106,1505,1257,0,0,0,0,0,0,0,0,2
111877964,111877964,12,45,0,0,30003,1501,1508,1508,1504,1506,1257,1105,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
112081344,112081344,12,45,0,0,30003,1566,1508,1508,1504,1505,1258,1105,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
112285367,112285367,12,45,0,0,30003,1585,1508,1508,1504,1505,1257,1106,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
112489294,112489294,12,45,0,0,30003,1598,1508,1508,1505,1505,1257,1105,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
112689281,112689281,12,45,0,0,30003,1591,1508,1508,1504,1505,1258,1105,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
112884590,112884590,12,45,0,0,30003,1606,1508,1509,1504,1505,1257,1105,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
113088364,113088364,12,45,0,0,30003,1617,1508,1508,1504,1506,1257,1105,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
113296417,113296417,12,45,0,0,30003,1605,1508,1508,1504,1505,1257,1106,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
113496561,113496561,12,45,0,0,30004,1590,1508,1509,1504,1505,1257,1105,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
113703549,113703549,12,45,0,0,30003,1576,1508,1508,1505,1505,1257,1105,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
113899539,113899539,12,45,0,0,30003,1588,1508,1508,1504,1505,1257,1105,1106,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
114103588,114103588,12,45,0,0,30004,1604,1509,1509,1504,1505,1257,1105,1105,1505,1106,1505,1257,0,0,0,0,0,0,0,0,2
114299561,114299561,12,45,0,0,30003,1587,1508,1508,1504,1506,1257,1105,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
114498766,114498766,12,45,0,0,30003,1499,1509,1508,1504,1505,1257,1105,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
114719112,114719112,12,45,0,0,30003,1500,1509,1508,1504,1505,1257,1105,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
114899130,114899130,12,45,0,0,30003,1500,1508,1508,1505,1506,1257,1105,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
115117968,115117968,12,45,0,0,30003,1500,1508,1508,1504,1505,1257,1106,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
115317968,115317968,12,45,0,0,30004,1500,1509,1508,1504,1505,1257,1105,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
115517967,115517967,12,45,0,0,30003,1500,1508,1508,1504,1505,1258,1105,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
115718009,115718009,12,45,0,0,30003,1501,1508,1508,1504,1505,1257,1105,1106,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
115917356,115917356,12,45,0,0,30004,1500,1508,1509,1504,1505,1257,1105,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
116129162,116129162,12,45,0,0,30003,1500,1508,1508,1505,1505,1257,1105,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
116333142,116333142,12,45,0,0,30004,1500,1508,1508,1504,1505,1257,1105,1106,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
116524547,116524547,12,45,0,0,30004,1500,1508,1509,1504,1505,1257,1105,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
116748554,116748554,12,45,0,0,30003,1500,1508,1508,1505,1505,1257,1105,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
116944514,116944514,12,45,0,0,30003,1500,1508,1508,1505,1505,1258,1105,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
117144402,117144402,12,45,0,0,30004,1500,1510,1508,1504,1505,1257,1105,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
117348336,117348336,12,45,0,0,30003,1500,1508,1508,1505,1505,1257,1105,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
117547747,117547747,12,45,0,0,30003,1500,1508,1508,1504,1506,1257,1105,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
117747747,117747747,12,45,0,0,30004,1500,1508,1508,1504,1505,1257,1106,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
117967558,117967558,12,45,0,0,30003,1499,1509,1508,1504,1505,1257,1105,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
118154926,118154926,12,45,0,0,30003,1500,1508,1508,1504,1506,1257,1105,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
118370943,118370943,12,45,0,0,30003,1500,1508,1508,1504,1505,1258,1105,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
118563150,118563150,12,45,0,0,30004,1499,1509,1508,1504,1505,1257,1105,1106,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
118762856,118762856,12,45,0,0,30003,1500,1508,1508,1505,1505,1257,1105,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
118962004,118962004,12,45,0,0,30003,1500,1508,1508,1504,1505,1258,1105,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
