timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
93949220,5.225537,0.0,0,0,1,0,0,0,0
94449210,5.2464843,0.0,0,0,1,0,0,0,0
94949192,5.244873,0.0,0,0,1,0,0,0,0
95449192,5.243262,0.0,0,0,1,0,0,0,0
95949192,5.2223144,0.0,0,0,1,0,0,0,0
96449192,5.2271485,0.0,0,0,1,0,0,0,0
96959192,5.225537,0.0,0,0,1,0,0,0,0
97459205,5.2239256,0.0,0,0,1,0,0,0,0
97959215,5.2335935,0.0,0,0,1,0,0,0,0
98459192,5.2271485,0.0,0,0,1,0,0,0,0
98959214,5.230371,0.0,0,0,1,0,0,0,0
99469192,5.2239256,0.0,0,0,1,0,0,0,0
99969199,5.2513185,0.0,0,0,1,0,0,0,0
100469192,5.2223144,0.0,0,0,1,0,0,0,0
100969192,5.21748,0.0,0,0,1,0,0,0,0
101469213,5.2239256,0.0,0,0,1,0,0,0,0
101969222,5.225537,0.0,0,0,1,0,0,0,0
102479237,5.2497067,0.0,0,0,1,0,0,0,0
102979197,5.2368164,0.0,0,0,1,0,0,0,0
103479192,5.2271485,0.0,0,0,1,0,0,0,0
103979192,5.2271485,0.0,0,0,1,0,0,0,0
104479192,5.220703,0.0,0,0,1,0,0,0,0
104979193,5.2239256,0.0,0,0,1,0,0,0,0
105479192,5.2271485,0.0,0,0,1,0,0,0,0
105979201,5.2464843,0.0,0,0,1,0,0,0,0
107989192,5.225537,0.0,0,0,1,0,0,0,0
108489192,5.2239256,0.0,0,0,1,0,0,0,0
108989192,5.2223144,0.0,0,0,1,0,0,0,0
109489218,5.2142577,0.0,0,0,1,0,0,0,0
109989192,5.2142577,0.0,0,0,1,0,0,0,0
110489192,5.21748,0.0,0,0,1,0,0,0,0
110999213,5.2078123,0.0,0,0,1,0,0,0,0
111499192,5.2223144,0.0,0,0,1,0,0,0,0
111999192,5.22876,0.0,0,0,1,0,0,0,0
112499221,5.191699,0.0,0,0,1,0,0,0,0
112999192,5.194922,0.0,0,0,1,0,0,0,0
