timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
93508143,-0.037146,-0.05063716,-2.1062448,0.0,0.0,0.0
93540075,-0.03703634,-0.05078835,-2.1061845,0.0,0.0,0.0
93572108,-0.037020426,-0.0508229,-2.106123,0.0,0.0,0.0
93600091,-0.036900442,-0.050861217,-2.1059802,0.0,0.0,0.0
93631323,-0.03683129,-0.050860874,-2.1058865,0.0,0.0,0.0
93664110,-0.036742814,-0.05094067,-2.1058297,0.0,0.0,0.0
93695304,-0.036815066,-0.050936356,-2.1057527,0.0,0.0,0.0
93727277,-0.036872968,-0.050940327,-2.1056828,0.0,0.0,0.0
93759391,-0.037037693,-0.050962977,-2.1055946,0.0,0.0,0.0
93791298,-0.036991592,-0.050799128,-2.1054966,0.0,0.0,0.0
93823319,-0.03704506,-0.050784755,-2.1053987,0.0,0.0,0.0
93855260,-0.037048116,-0.050850637,-2.105395,0.0,0.0,0.0
93883319,-0.037179086,-0.050859667,-2.1053107,0.0,0.0,0.0
93915268,-0.037171047,-0.05086241,-2.1053255,0.0,0.0,0.0
93947354,-0.037173033,-0.0507533,-2.1051888,0.0,0.0,0.0
93979366,-0.03726959,-0.050553128,-2.1050615,0.0,0.0,0.0
94011306,-0.037109267,-0.050412484,-2.1049037,0.0,0.0,0.0
94043284,-0.037091877,-0.050449688,-2.1047688,0.0,0.0,0.0
94075333,-0.037036113,-0.05049642,-2.1045606,0.0,0.0,0.0
94107326,-0.036946755,-0.050617702,-2.1043973,0.0,0.0,0.0
94135328,-0.036874015,-0.050723158,-2.1042907,0.0,0.0,0.0
94167297,-0.03704034,-0.050793163,-2.1041465,0.0,0.0,0.0
94199363,-0.037032112,-0.050740164,-2.1039836,0.0,0.0,0.0
94231270,-0.037175134,-0.050857883,-2.1037686,0.0,0.0,0.0
94263332,-0.04507067,-0.044114728,8.1801336e-05,0.0,0.0,-0.0
94295294,-0.045042668,-0.044105206,0.00016162089,0.0,0.0,-0.0
94327294,-0.04486936,-0.044084154,9.015941e-05,0.0,0.0,-0.0
94358498,-0.045006704,-0.044111144,6.5655106e-05,0.0,0.0,-0.0
94390554,-0.04508862,-0.044091336,9.278527e-05,0.0,0.0,-0.0
94419369,-0.045111097,-0.043917138,6.5803055e-05,0.0,0.0,-0.0
94451346,-0.04507714,-0.043956157,8.469929e-05,0.0,0.0,-0.0
94482478,-0.04507197,-0.044107407,9.614437e-05,0.0,0.0,-0.0
94514476,-0.045091975,-0.044018403,0.00019738184,0.0,0.0,-0.0
94546492,-0.045331497,-0.043933462,0.000112971466,0.0,0.0,-0.0
94578507,-0.04541112,-0.0440617,6.6235516e-05,0.0,0.0,-0.0
94610474,-0.04530615,-0.04404016,0.00015978038,0.0,0.0,-0.0
94642506,-0.045394205,-0.04401029,0.000110149296,0.0,0.0,-0.0
94674478,-0.04506104,-0.044025026,0.00020777681,0.0,0.0,-0.0
94702500,-0.045197155,-0.04400512,0.00011404738,0.0,0.0,-0.0
94734488,-0.04524338,-0.04395548,0.00023364942,0.0,0.0,-0.0
94766512,-0.045041926,-0.04406348,0.00013592462,0.0,0.0,-0.0
94798471,-0.044915777,-0.04411914,6.557079e-05,0.0,0.0,-0.0
94830481,-0.044925436,-0.044201255,0.00014569562,0.0,0.0,-0.0
94862499,-0.04487839,-0.044049572,0.00011635015,0.0,0.0,-0.0
94894541,-0.044994555,-0.043921128,0.00019260246,0.0,0.0,-0.0
94926481,-0.045163706,-0.043832377,0.00013214198,0.0,0.0,-0.0
94958510,-0.045230463,-0.04358567,0.00018994979,0.0,0.0,-0.0
94990490,-0.045223,-0.043450177,0.0001455046,0.0,0.0,-0.0
95022537,-0.04513858,-0.04342706,9.37962e-05,0.0,0.0,-0.0
95054486,-0.045028016,-0.043307483,0.00020151069,0.0,0.0,-0.0
