timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,thrust[0],thrust[1],thrust[2]
94617887,nan,nan,-0.03717028,0.7538468,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
94637889,nan,nan,-0.037217945,0.75377727,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
94838158,nan,nan,-0.037174385,0.7531804,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
95038603,nan,nan,-0.04385783,0.7525918,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
95238530,nan,nan,-0.051295415,0.7521062,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
95438708,nan,nan,-0.048588272,0.7515893,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
95638973,nan,nan,-0.0548634,0.7511514,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
95839391,nan,nan,-0.05834238,0.75056624,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
96039437,nan,nan,-0.046488218,0.7500664,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
96239538,nan,nan,-0.036561865,0.74953884,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
96439826,nan,nan,-0.034198027,0.7489374,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
96639992,nan,nan,-0.027981622,0.7483885,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
96860267,nan,nan,-0.03202602,0.7477892,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
97060380,nan,nan,-0.04456641,0.74726003,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
97260736,nan,nan,-0.051425487,0.7467688,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
97460875,nan,nan,-0.0468458,0.7463013,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
97660985,nan,nan,-0.037932795,0.7458612,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
97861120,nan,nan,-0.03054289,0.7454165,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
98061408,nan,nan,-0.033181194,0.74501026,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
98261649,nan,nan,-0.046017665,0.7445529,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
98461765,nan,nan,-0.051371843,0.7442387,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
98681959,nan,nan,-0.056013152,0.7440245,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
