timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
93447866,0.15081793,-0.12878434,0.30802298
93497467,0.13839094,-0.14135379,0.3242267
93507867,0.13839094,-0.14135379,0.3242267
93518267,0.13839094,-0.14135379,0.3242267
93527866,0.14721952,-0.13955379,0.32278657
93536672,0.14713657,-0.121385045,0.34036103
93547866,0.15081793,-0.12878434,0.30802298
93556667,0.14722006,-0.117861636,0.32267368
93567866,0.14016253,-0.1287077,0.3226968
93576671,0.14016244,-0.13232304,0.3227156
93587066,0.15080385,-0.13599972,0.31100535
93596667,0.15253374,-0.12330766,0.31830975
93607067,0.13491783,-0.14503045,0.3124498
93616667,0.13491783,-0.14503045,0.3124498
93627068,0.13491783,-0.14503045,0.3124498
93635866,0.15077613,-0.1323537,0.31687608
93647068,0.14197518,-0.14141509,0.3124643
93655891,0.15788874,-0.14326108,0.30518678
93667066,0.14899111,-0.12690769,0.32125667
93675866,0.15433247,-0.13599972,0.311022
93685513,0.14376058,-0.13239968,0.30800846
93695867,0.15966024,-0.13423035,0.30367568
93707067,0.1472336,-0.13233837,0.31980416
93715866,0.15076232,-0.12872304,0.31980202
93725470,0.15076232,-0.12872304,0.31980202
93735867,0.15076232,-0.12872304,0.31980202
93744667,0.13664772,-0.13233837,0.3197542
93755066,0.1596188,-0.12333831,0.3124535
93764667,0.14893594,-0.10876961,0.33294162
93775066,0.13663399,-0.12509234,0.32266134
93784667,0.1419203,-0.112430945,0.32409284
93795066,0.14900483,-0.13415372,0.31834954
93804667,0.16141719,-0.15049179,0.30524108
93815067,0.14197554,-0.12695366,0.31238905
93824666,0.15261678,-0.13786104,0.30071643
93835074,0.15261678,-0.13786104,0.30071643
93843866,0.15963243,-0.1341997,0.30956522
93853508,0.14904653,-0.1341997,0.30951524
93863867,0.15258916,-0.13059968,0.30656832
93875072,0.15960419,-0.15224582,0.3155488
93883867,0.12611708,-0.14686112,0.30800045
93895066,0.14551772,-0.14143041,0.30953622
93903867,0.14727505,-0.14323042,0.31102633
93915066,0.15249194,-0.12687704,0.32716286
93923876,0.14901873,-0.13416904,0.31540477
93935068,0.13133405,-0.12689236,0.32411814
93943868,0.13133405,-0.12689236,0.32411814
93952666,0.14723405,-0.114261605,0.3197101
93963066,0.14544858,-0.12689236,0.32418475
93972666,0.14726132,-0.1359844,0.31393346
93983066,0.14720564,-0.13953847,0.32573134
93992679,0.14014882,-0.121461675,0.32560396
94003070,0.14014837,-0.13953847,0.32569802
94012667,0.15257534,-0.12696898,0.30949426
94023066,0.15083157,-0.13964574,0.30513465
94032666,0.1401759,-0.15041517,0.31986493
94043077,0.16316095,-0.13781506,0.30960068
94052667,0.16316095,-0.13781506,0.30960068
94063076,0.16316095,-0.13781506,0.30960068
94071867,0.16667567,-0.13779974,0.3125621
94083066,0.14547612,-0.13776909,0.3183517
94091867,0.13840494,-0.13775377,0.32126313
94103067,0.1542905,-0.14679982,0.31991273
94111867,0.15077658,-0.11427692,0.316782
94123067,0.14193366,-0.1341384,0.32126096
94131880,0.14191985,-0.13050772,0.32418692
94143115,0.14544858,-0.12689236,0.32418475
94151884,0.12961844,-0.12513833,0.31379372
94171904,0.12961844,-0.12513833,0.31379372
94180666,0.13671732,-0.12879966,0.3050116
94191066,0.14196183,-0.11970764,0.3152962
94200671,0.14900537,-0.1124616,0.31823665
94211066,0.1508043,-0.11792293,0.31091127
94220667,0.16304956,-0.14492318,0.3331964
94231066,0.1524644,-0.116000324,0.33299592
94240666,0.15251984,-0.123292334,0.3212545
94251066,0.14546293,-0.10883091,0.32114592
94260666,0.14721988,-0.12509234,0.3227113
94271110,0.14721988,-0.12509234,0.3227113
94281467,0.14721988,-0.12509234,0.3227113
94291098,0.13663408,-0.121477,0.3226425
94299880,0.14369097,-0.13593842,0.32275108
94311112,0.14200334,-0.12698431,0.30649954
94319884,0.14890824,-0.1051236,0.33881232
94331119,0.15067883,-0.13224642,0.3374894
94339873,0.14371914,-0.121507645,0.31678632
94350266,0.13490438,-0.12693833,0.31530052
94359873,0.14899111,-0.12690769,0.32125667
94370283,0.1577778,-0.13229239,0.32868844
94379907,0.1577778,-0.13229239,0.32868844
94390312,0.1577778,-0.13229239,0.32868844
94399067,0.15251966,-0.13052306,0.32129213
94410267,0.15779161,-0.1359231,0.3257625
94419098,0.1454762,-0.13415372,0.31833288
94430266,0.15256126,-0.13418438,0.31247666
94439115,0.15424916,-0.13229239,0.32867178
94450266,0.15606236,-0.12330766,0.3183264
94459111,0.149019,-0.123322986,0.31534833
94470266,0.14726186,-0.11429225,0.31382057
94479079,0.15251948,-0.13775377,0.32132977
94490270,0.13664763,-0.13595375,0.31977302
94499089,0.13664763,-0.13595375,0.31977302
94507869,0.16306418,-0.11601564,0.33010113
94518266,0.13489012,-0.14138444,0.31832054
94527875,0.14896321,-0.1304924,0.327165
94538287,0.13660602,-0.13229239,0.3285885
94547866,0.13479318,-0.12681574,0.33885857
94558314,0.147192,-0.12867706,0.32861966
94567894,0.1419063,-0.11603097,0.32705644
94578266,0.14371869,-0.13958444,0.3168804
94587867,0.14189205,-0.13047707,0.33007646
94598266,0.13313289,-0.13596907,0.3168116
94607867,0.13313289,-0.13596907,0.3168116
94618266,0.13664763,-0.13595375,0.31977302
94627073,0.16660635,-0.1304924,0.3272483
94638266,0.14547648,-0.12330766,0.31827644
94647067,0.14543468,-0.12687704,0.32712954
94658266,0.15956329,-0.11966166,0.32421374
94667067,0.1489773,-0.12327701,0.3241826
94678266,0.15080447,-0.110692225,0.31087366
94687876,0.14370479,-0.13956912,0.31982514
94698266,0.15073444,-0.13230772,0.32571036
94707070,0.14016262,-0.12509234,0.32267797
94726276,0.14547639,-0.12692301,0.31829524
94735896,0.14013465,-0.13229239,0.32860515
94746266,0.15602048,-0.1304924,0.32719833
94755866,0.15422171,-0.11780033,0.33448604
94766266,0.14717864,-0.106969595,0.3314515
94776667,0.13837722,-0.13410775,0.32713386
94786268,0.14370488,-0.13595375,0.31980634
94795898,0.14723334,-0.14318445,0.3198606
94806266,0.13484877,-0.12687704,0.32707956
94815866,0.14547665,-0.116076946,0.3182388
94826267,0.14547665,-0.116076946,0.3182388
94835073,0.15247795,-0.13047707,0.33012643
