timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
93867106,32767,32767,32767,32767,32767,32767,32767
93871069,32767,32767,32767,32767,32767,-72,32767
93875080,32767,32767,32767,32767,-66,32767,32767
93879075,32767,32767,32767,32767,32767,-40,32767
93883089,32767,32767,32767,32767,-36,32767,32767
93887069,32767,32767,32767,32767,32767,32767,32767
93891069,32767,32767,32767,32767,32767,-72,32767
93895075,32767,32767,32767,32767,-47,32767,32767
93899069,32767,32767,32767,32767,32767,-40,32767
93903072,32767,32767,32767,32767,32767,32767,32767
93907070,32767,32767,32767,32767,32767,32767,32767
93911069,32767,32767,32767,32767,32767,-72,32767
93915075,32767,32767,32767,32767,32767,32767,32767
