timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
93443869,0.0,0.0,0.0,0.00021974517,-0.0018121543,-0.25435257,0.0,0.0,0.0,0.03034854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25761485,0.25761473,4.062325,0.0,0.0,0.0,0.09015555,0.0,0.0,0.0,0.0,0.0,0.00021506914,0.0018674161,0.0054645897,0.0,0.0,0.0,0.0,0.0,0.0
93647890,0.0,0.0,0.0,0.00020936762,-0.0019939684,0.22352982,0.0,0.0,0.0,0.033626556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25763687,0.25763676,4.062493,0.0,0.0,0.0,0.0901555,0.0,0.0,0.0,0.0,0.0,0.00044729808,0.0010498522,0.003043778,0.0,0.0,0.0,0.0,0.0,0.0
93847118,0.0,0.0,0.0,0.00021281489,-0.0021699711,0.17365456,0.0,0.0,0.0,0.04850298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25753796,0.2575379,4.0621853,0.0,0.0,0.0,0.09015538,0.0,0.0,0.0,0.0,0.0,0.00015763222,0.0013238904,0.0031821812,0.0,0.0,0.0,0.0,0.0,0.0
94047068,0.0,0.0,0.0,0.00018313387,-0.0023238335,0.15458298,0.0,0.0,0.0,0.045509934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257639,0.25763893,4.0626698,0.0,0.0,0.0,0.09015533,0.0,0.0,0.0,0.0,0.0,0.00065771193,0.0033394867,0.009619871,0.0,0.0,0.0,0.0,0.0,0.0
94255114,0.0,0.0,0.0,0.00016902164,-0.0024858592,-0.12804794,0.0,0.0,0.0,0.021747053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25764814,0.25764808,4.0628076,0.0,0.0,0.0,0.090155184,0.0,0.0,0.0,0.0,0.0,0.0005458214,0.0018587623,0.0051884563,0.0,0.0,0.0,0.0,0.0,0.0
94454290,0.0,0.0,0.0,0.00020147892,-0.0026202826,-0.6036377,0.0,0.0,0.0,0.04814911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257517,0.25751695,4.06229,0.0,0.0,0.0,0.09015505,0.0,0.0,0.0,0.0,0.0,0.0006901812,0.0007808777,0.0017860151,0.0,0.0,0.0,0.0,0.0,0.0
94662282,0.0,0.0,0.0,0.00019407914,-0.002706946,-0.17518997,0.0,0.0,0.0,0.011602342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25749043,0.25749037,4.0621758,0.0,0.0,0.0,0.09015491,0.0,0.0,0.0,0.0,0.0,0.0011005567,0.0024115017,0.0072221663,0.0,0.0,0.0,0.0,0.0,0.0
94862269,0.0,0.0,0.0,6.433072e-05,-0.00270932,-0.14419174,0.0,0.0,0.0,0.045937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2574673,0.2574672,4.062055,0.0,0.0,0.0,0.09015478,0.0,0.0,0.0,0.0,0.0,0.0009921804,0.0007937327,0.0014617488,0.0,0.0,0.0,0.0,0.0,0.0
95062269,0.0,0.0,0.0,-0.00013892388,-0.0027632029,-0.1139164,0.0,0.0,0.0,0.050055683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25737932,0.25737923,4.061626,0.0,0.0,0.0,0.090154745,0.0,0.0,0.0,0.0,0.0,0.0008423737,0.0030326748,0.008764565,0.0,0.0,0.0,0.0,0.0,0.0
95265469,0.0,0.0,0.0,-0.00042043361,-0.0029423116,-0.10165787,0.0,0.0,0.0,0.03637737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25738397,0.25738388,4.0615735,0.0,0.0,0.0,0.0901546,0.0,0.0,0.0,0.0,0.0,0.0007869781,0.0032499223,0.009275869,0.0,0.0,0.0,0.0,0.0,0.0
