timestamp,alt_max,landed,freefall,ground_contact,maybe_landed,in_ground_effect
94140058,inf,1,0,0,0,0
95151172,inf,1,0,0,0,0
96163218,inf,1,0,0,0,0
97172611,inf,1,0,0,0,0
98182159,inf,1,0,0,0,0
99194343,inf,1,0,0,0,0
100199167,inf,1,0,0,0,0
101209175,inf,1,0,0,0,0
102217056,inf,1,0,0,0,0
103227167,inf,1,0,0,0,0
104237539,inf,1,0,0,0,0
105254164,inf,1,0,0,0,0
106262132,inf,1,0,0,0,0
108279109,inf,1,0,0,0,1
108759112,inf,0,0,1,0,1
109291335,inf,0,0,0,0,0
110299186,inf,0,0,0,0,0
111306385,inf,0,0,0,0,0
112325287,inf,0,0,0,0,0
113333056,inf,0,0,0,0,0
114342614,inf,0,0,0,0,0
115352101,inf,0,0,0,0,0
116370364,inf,0,0,0,0,0
117383404,inf,0,0,0,0,0
118396056,inf,0,0,0,0,0
119406311,inf,0,0,0,0,0
120421056,inf,0,0,0,0,0
121426132,inf,0,0,0,0,0
122429094,inf,0,0,0,0,0
123441059,inf,0,0,0,0,0
124452056,inf,0,0,0,0,0
125467217,inf,0,0,0,0,0
126482134,inf,0,0,0,0,0
127493327,inf,0,0,0,0,0
128501647,inf,0,0,0,0,0
129512060,inf,0,0,0,0,0
130527146,inf,0,0,0,0,0
131539108,inf,0,0,0,0,0
132547159,inf,0,0,0,0,0
133555133,inf,0,0,0,0,0
134561102,inf,0,0,0,0,0
135572059,inf,0,0,0,0,0
136585061,inf,0,0,0,0,0
137594369,inf,0,0,0,0,0
138594425,inf,0,0,0,0,0
139607330,inf,0,0,0,0,0
140627145,inf,0,0,0,0,0
141641405,inf,0,0,0,0,0
142645637,inf,0,0,0,0,0
143653106,inf,0,0,0,0,0
144668110,inf,0,0,0,0,0
145682826,inf,0,0,0,0,0
146687330,inf,0,0,0,0,0
147707000,inf,0,0,0,0,0
148723133,inf,0,0,0,0,0
149739108,inf,0,0,0,0,0
150744056,inf,0,0,0,0,0
151754428,inf,0,0,0,0,0
152765761,inf,0,0,0,0,0
153776239,inf,0,0,0,0,0
154786151,inf,0,0,0,0,0
155793056,inf,0,0,0,0,0
157809056,inf,0,0,0,0,0
158816085,inf,0,0,0,0,0
159822162,inf,0,0,0,0,0
160833056,inf,0,0,0,0,0
161840102,inf,0,0,0,0,0
162851141,inf,0,0,0,0,0
163859182,inf,0,0,0,0,0
164870196,inf,0,0,0,0,0
165876092,inf,0,0,0,0,0
168907328,inf,0,0,0,0,0
169920613,inf,0,0,0,0,0
170923137,inf,0,0,0,0,0
171934171,inf,0,0,0,0,0
172947144,inf,0,0,0,0,0
173947246,inf,0,0,0,0,0
174959119,inf,0,0,0,0,0
175972105,inf,0,0,0,0,0
176983435,inf,0,0,0,0,0
177999135,inf,0,0,0,0,0
179002429,inf,0,0,0,0,0
180009059,inf,0,0,0,0,0
181016059,inf,0,0,0,0,0
182031135,inf,0,0,0,0,0
183046177,inf,0,0,0,0,0
184053056,inf,0,0,0,0,0
185059135,inf,0,0,0,0,0
186068618,inf,0,0,0,0,0
187082152,inf,0,0,0,0,0
188095164,inf,0,0,0,0,0
189109575,inf,0,0,0,0,0
190126175,inf,0,0,0,0,0
191135290,inf,0,0,0,0,0
192150381,inf,0,0,0,0,0
193159136,inf,0,0,0,0,0
194170187,inf,0,0,0,0,0
195177059,inf,0,0,0,0,0
196190136,inf,0,0,0,0,0
197207112,inf,0,0,0,0,0
198217056,inf,0,0,0,0,0
199226171,inf,0,0,0,0,0
200238388,inf,0,0,0,0,0
201253383,inf,0,0,0,0,0
202255391,inf,0,0,0,0,0
203257056,inf,0,0,0,0,0
204267113,inf,0,0,0,0,0
205274146,inf,0,0,0,0,0
206280062,inf,0,0,0,0,0
207292056,inf,0,0,0,0,0
208303108,inf,0,0,0,0,0
209317056,inf,0,0,0,0,0
210327145,inf,0,0,0,0,0
211340106,inf,0,0,0,0,0
212356814,inf,0,0,0,0,0
213360209,inf,0,0,0,0,0
214367142,inf,0,0,0,0,0
215380707,inf,0,0,0,0,0
216393056,inf,0,0,0,0,0
217403455,inf,0,0,0,0,0
218414177,inf,0,0,0,0,0
219430109,inf,0,0,0,0,0
220440425,inf,0,0,0,0,0
221452068,inf,0,0,0,0,0
222461057,inf,0,0,0,0,0
223472060,inf,0,0,0,0,0
224482179,inf,0,0,0,0,0
225494713,inf,0,0,0,0,0
226506119,inf,0,0,0,0,0
227517136,inf,0,0,0,0,0
228530373,inf,0,0,0,0,0
229544085,inf,0,0,0,0,0
230558139,inf,0,0,0,0,0
231563179,inf,0,0,0,0,0
232574604,inf,0,0,0,0,0
233585069,inf,0,0,0,0,0
234594138,inf,0,0,0,0,0
235600063,inf,0,0,0,0,0
236607136,inf,0,0,0,0,0
237607167,inf,0,0,0,0,0
238620300,inf,0,0,0,0,0
239633061,inf,0,0,0,0,0
240651146,inf,0,0,0,0,0
241653056,inf,0,0,0,0,0
243683211,inf,0,0,0,0,0
244694162,inf,0,0,0,0,0
245694168,inf,0,0,0,0,0
246700133,inf,0,0,0,0,0
247712061,inf,0,0,0,0,0
248723108,inf,0,0,0,0,0
249736056,inf,0,0,0,0,0
250747133,inf,0,0,0,0,0
251759173,inf,0,0,0,0,0
252769114,inf,0,0,0,0,0
253774132,inf,0,0,0,0,0
254782399,inf,0,0,0,0,0
255791133,inf,0,0,0,0,0
256801090,inf,0,0,0,0,0
257810209,inf,0,0,0,0,0
258825551,inf,0,0,0,0,0
259838152,inf,0,0,0,0,0
260847373,inf,0,0,0,0,0
261855325,inf,0,0,0,0,0
262863137,inf,0,0,0,0,0
263872612,inf,0,0,0,0,0
264880152,inf,0,0,0,0,0
265890410,inf,0,0,0,0,0
266904063,inf,0,0,0,0,0
267920056,inf,0,0,0,0,0
268932446,inf,0,0,0,0,0
269936059,inf,0,0,0,0,0
270948695,inf,0,0,0,0,0
271961116,inf,0,0,0,0,0
272974141,inf,0,0,0,0,0
273990140,inf,0,0,0,0,0
275004610,inf,0,0,0,0,0
276016594,inf,0,0,0,0,0
277024105,inf,0,0,0,0,0
278026123,inf,0,0,0,0,0
279041138,inf,0,0,0,0,0
280043155,inf,0,0,0,0,0
281058329,inf,0,0,0,0,0
282071108,inf,0,0,0,0,0
283085056,inf,0,0,0,0,0
284096059,inf,0,0,0,0,0
285107136,inf,0,0,0,0,0
286119190,inf,0,0,0,0,0
287132061,inf,0,0,0,0,0
288143133,inf,0,0,0,0,0
289151133,inf,0,0,0,0,0
290165056,inf,0,0,0,0,0
291171147,inf,0,0,0,0,0
292184056,inf,0,0,0,0,0
293195173,inf,0,0,0,0,0
294205056,inf,0,0,0,0,0
295217062,inf,0,0,0,0,0
296223138,inf,0,0,0,0,0
297234196,inf,0,0,0,0,0
