,motor_dyn,vanilla,with_c3,dij,with_wind,ct1,ct2,ch1,ch2,di,dj,dk,ct3,kt,vwi,vwj,score_opti,score_rms,score_x,score_y,score_z,duration
0,1.0,0.0,0.0,1.0,0.0,0.014473194955989394,0.04645624413538589,0.0052688448395783955,-0.1846760404562525,0.00030776286007503474,0.02340712311493552,0.2985171108750712,0.0,6.184379955560123,0.0,0.0,0.015987592954431057,0.7898776094733979,0.19130893445699984,0.3301377181533524,0.6323091486207031,1433.2085411548615
