,motor_dyn,vanilla,with_c3,dij,with_wind,ct1,ct2,ch1,ch2,di,dj,dk,ct3,kt,vwi,vwj,score_opti,score_rms,score_x,score_y,score_z,duration
0,1.0,1.0,0.0,0.0,0.0,0.01100271281437988,0.03865071434583534,0.0019445037192226012,-0.19372090949077042,0.25745470762842665,0.1818680631701178,0.5147048126756828,0.0,6.540215668266856,0.0,0.0,0.02095222360530574,0.8227511397455658,0.23247926233821903,0.41239191901988115,0.6451480580740044,656.0506727695465
