,motor_dyn,vanilla,with_c3,dij,with_wind,ct1,ct2,ch1,ch2,di,dj,dk,ct3,kt,vwi,vwj,score_opti,score_rms,score_x,score_y,score_z,duration
0,0.0,0.0,1.0,1.0,1.0,0.012878213022330323,0.02821740444582445,0.006610520363969642,-0.16010599446686943,0.0009911979776863217,0.02340712311493552,0.42579211806735245,0.10355319954202986,6.9233631482050875,-1.0446325494138522,-0.17115525027880563,0.014410014464976584,0.7840119660550451,0.172190751444707,0.23511987780952306,0.7014627447911792,1189.1586616039276
