timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
9384698,0.0,-0.0,0.457007,0.0,0.9740065,0.0,0.0,0.22652017,0.0,0.0,-0.49463174,1,0,0,0,0,0
51482043,0.0,0.0,0.4703788,0.0,0.9724702,0.0,0.0,0.2330272,0.0,0.0,-0.0,1,0,0,0,0,0
51500391,0.0,0.0,0.47036597,0.0,0.9724717,0.0,0.0,0.23302093,0.0,0.0,-0.0,1,0,0,0,0,0
51520389,0.0,0.0,0.47033238,0.0,0.97247565,0.0,0.0,0.23300463,0.0,0.0,-0.0,1,0,0,0,0,0
51541605,0.0,0.0,0.4703144,0.0,0.97247773,0.0,0.0,0.23299585,0.0,0.0,-0.0,1,0,0,0,0,0
51560674,0.0,0.0,0.47029054,0.0,0.97248054,0.0,0.0,0.23298429,0.0,0.0,-0.0,1,0,0,0,0,0
51581220,0.0,0.0,0.47025257,0.0,0.97248495,0.0,0.0,0.23296581,0.0,0.0,-0.0,1,0,0,0,0,0
51600555,0.0,0.0,0.47020757,0.0,0.9724902,0.0,0.0,0.23294394,0.0,0.0,-0.0,1,0,0,0,0,0
51620632,0.0,0.0,0.47016853,0.0,0.9724947,0.0,0.0,0.23292494,0.0,0.0,-0.0,1,0,0,0,0,0
51640645,0.0,0.0,0.47013068,0.0,0.97249913,0.0,0.0,0.23290654,0.0,0.0,-0.0,1,0,0,0,0,0
51660645,0.0,0.0,0.47008327,0.0,0.9725046,0.0,0.0,0.23288348,0.0,0.0,-0.0,1,0,0,0,0,0
51680670,0.0,0.0,0.47004238,0.0,0.9725094,0.0,0.0,0.23286363,0.0,0.0,-0.0,1,0,0,0,0,0
51700680,0.0,0.0,0.46996284,0.0,0.9725187,0.0,0.0,0.23282489,0.0,0.0,-0.0,1,0,0,0,0,0
51720690,0.0,0.0,0.46987015,0.0,0.9725295,0.0,0.0,0.23277988,0.0,0.0,-0.0,1,0,0,0,0,0
51740723,0.0,0.0,0.46980277,0.0,0.9725373,0.0,0.0,0.23274706,0.0,0.0,-0.0,1,0,0,0,0,0
51760748,0.0,0.0,0.46973324,0.0,0.9725454,0.0,0.0,0.23271325,0.0,0.0,-0.0,1,0,0,0,0,0
51781029,0.0,0.0,0.46967223,0.0,0.9725525,0.0,0.0,0.23268363,0.0,0.0,-0.0,1,0,0,0,0,0
51800748,0.0,0.0,0.46957734,0.0,0.9725635,0.0,0.0,0.23263747,0.0,0.0,-0.0,1,0,0,0,0,0
51820750,0.0,0.0,0.4694936,0.0,0.9725733,0.0,0.0,0.23259677,0.0,0.0,-0.0,1,0,0,0,0,0
51840756,0.0,0.0,0.4694269,0.0,0.972581,0.0,0.0,0.2325643,0.0,0.0,-0.0,1,0,0,0,0,0
51860759,0.0,0.0,0.46934468,0.0,0.97259057,0.0,0.0,0.23252432,0.0,0.0,-0.0,1,0,0,0,0,0
51880757,0.0,0.0,0.469247,0.0,0.97260195,0.0,0.0,0.23247685,0.0,0.0,-0.0,1,0,0,0,0,0
51900794,0.0,0.0,0.46916446,0.0,0.97261155,0.0,0.0,0.23243669,0.0,0.0,-0.0,1,0,0,0,0,0
51920771,0.0,0.0,0.46909755,0.0,0.97261935,0.0,0.0,0.23240414,0.0,0.0,-0.0,1,0,0,0,0,0
51940785,0.0,0.0,0.46901044,0.0,0.9726294,0.0,0.0,0.23236178,0.0,0.0,-0.0,1,0,0,0,0,0
