timestamp,error_count,device_id,x,y,z,temperature,scaling,x_raw,y_raw,z_raw,is_external
50801725,0,131618,0.17200823,-0.0951948,0.3629604,39.0,8e-05,-385,2299,4638,0
50901725,0,131618,0.17362504,-0.09184391,0.3538908,39.125,8e-05,-427,2319,4509,0
51001726,0,131618,0.17087646,-0.09447675,0.36724916,39.0,8e-05,-394,2285,4699,0
51101726,0,131618,0.17467597,-0.09814678,0.35164094,39.125,8e-05,-348,2332,4477,0
51201725,0,131618,0.17087646,-0.09431718,0.36844438,39.0,8e-05,-396,2285,4716,0
51311771,0,131618,0.17516103,-0.09343957,0.35051605,39.0,8e-05,-407,2338,4461,0
51411740,0,131618,0.17192738,-0.09335978,0.36830375,39.25,8e-05,-408,2298,4714,0
51511768,0,131618,0.1701489,-0.092003465,0.36605394,39.125,8e-05,-425,2276,4682,0
51611731,0,131618,0.17160401,-0.09511502,0.3638744,39.25,8e-05,-386,2294,4651,0
51711803,0,131618,0.17184654,-0.09256195,0.36802253,39.125,8e-05,-418,2297,4710,0
51811748,0,131618,0.17047223,-0.09495545,0.36169487,39.125,8e-05,-388,2280,4620,0
51911732,0,131618,0.17216991,-0.093918264,0.36106214,39.125,8e-05,-401,2301,4611,0
52021762,0,131618,0.16796617,-0.09272152,0.3679522,39.0,8e-05,-416,2249,4709,0
52121725,0,131618,0.17314,-0.0961522,0.36506963,39.125,8e-05,-373,2313,4668,0
52221725,0,131618,0.16683441,-0.093918264,0.368585,39.125,8e-05,-401,2235,4718,0
52321725,0,131618,0.1727358,-0.09543415,0.3619058,39.125,8e-05,-382,2308,4623,0
52421782,0,131618,0.17103812,-0.091205634,0.36471808,39.125,8e-05,-435,2287,4663,0
52521725,0,131618,0.17144234,-0.09343957,0.3627495,39.125,8e-05,-407,2292,4635,0
52631802,0,131618,0.17346337,-0.09559371,0.36549148,39.125,8e-05,-380,2317,4674,0
52731762,0,131618,0.17443345,-0.09439697,0.36352286,39.25,8e-05,-395,2329,4646,0
52831732,0,131618,0.17362504,-0.09647133,0.36176518,39.125,8e-05,-369,2319,4621,0
52931726,0,131618,0.17152318,-0.09272152,0.3608512,39.25,8e-05,-416,2293,4608,0
53041726,0,131618,0.17322084,-0.09312043,0.36169487,39.125,8e-05,-411,2314,4620,0
53141767,0,131618,0.17297831,-0.09455654,0.36260885,39.125,8e-05,-393,2311,4633,0
53241738,0,131618,0.17402926,-0.09288108,0.36232764,39.125,8e-05,-414,2324,4629,0
53341725,0,131618,0.17136149,-0.09463631,0.35965598,39.0,8e-05,-392,2291,4591,0
53441725,0,131618,0.17160401,-0.09176412,0.365843,39.125,8e-05,-428,2294,4679,0
53541733,0,131618,0.17297831,-0.09679046,0.3611324,39.125,8e-05,-365,2311,4612,0
53641725,0,131618,0.16990635,-0.0966309,0.36746007,39.125,8e-05,-367,2273,4702,0
53751724,0,131618,0.17208907,-0.09415762,0.36612424,39.125,8e-05,-398,2300,4683,0
53851770,0,131618,0.1707956,-0.09527459,0.36492902,39.125,8e-05,-384,2284,4666,0
53951774,0,131618,0.17119981,-0.09431718,0.36626485,39.125,8e-05,-396,2289,4685,0
54051732,0,131618,0.17031056,-0.09264174,0.36696792,39.0,8e-05,-417,2278,4695,0
54151762,0,131618,0.17216991,-0.09671068,0.36169487,39.0,8e-05,-366,2301,4620,0
54261725,0,131618,0.17200823,-0.09415762,0.36710852,39.25,8e-05,-398,2299,4697,0
54361725,0,131618,0.17499934,-0.0947161,0.36035904,39.125,8e-05,-391,2336,4601,0
54461725,0,131618,0.17103812,-0.09575328,0.36809283,39.125,8e-05,-378,2287,4711,0
54561743,0,131618,0.17241243,-0.09551393,0.36169487,39.25,8e-05,-381,2304,4620,0
54671734,0,131618,0.17111897,-0.093918264,0.36809283,39.25,8e-05,-401,2288,4711,0
54771751,0,131618,0.17386757,-0.09527459,0.36134335,39.25,8e-05,-384,2322,4615,0
54871731,0,131618,0.17265496,-0.09431718,0.36310104,39.125,8e-05,-396,2307,4640,0
54971732,0,131618,0.1707956,-0.09256195,0.36767098,39.125,8e-05,-418,2284,4705,0
55071732,0,131618,0.1743526,-0.09527459,0.3618355,39.125,8e-05,-384,2328,4622,0
55171814,0,131618,0.17265496,-0.09591285,0.36106214,39.125,8e-05,-376,2307,4611,0
55271765,0,131618,0.17265496,-0.09359914,0.36809283,39.125,8e-05,-405,2307,4711,0
55381766,0,131618,0.17257412,-0.09679046,0.36134335,39.125,8e-05,-365,2306,4615,0
55481725,0,131618,0.17055309,-0.0947161,0.36710852,39.25,8e-05,-391,2281,4697,0
55581725,0,131618,0.17168486,-0.093918264,0.36457747,39.0,8e-05,-401,2295,4661,0
55681725,0,131618,0.1709573,-0.09224282,0.36696792,39.0,8e-05,-422,2286,4695,0
55781760,0,131618,0.17289747,-0.09575328,0.3618355,39.125,8e-05,-378,2310,4622,0
55881734,0,131618,0.17071478,-0.09607242,0.36612424,39.125,8e-05,-374,2283,4683,0
55981738,0,131618,0.17200823,-0.09511502,0.35986692,39.125,8e-05,-386,2299,4594,0
56091732,0,131618,0.17152318,-0.09367892,0.36802253,39.25,8e-05,-404,2293,4710,0
56191738,0,131618,0.1743526,-0.09463631,0.3607809,39.125,8e-05,-392,2328,4607,0
56291731,0,131618,0.17160401,-0.09543415,0.3668976,39.25,8e-05,-382,2294,4694,0
56391736,0,131618,0.16966383,-0.09351935,0.36724916,39.125,8e-05,-406,2270,4699,0
56501751,0,131618,0.17160401,-0.09351935,0.36605394,39.25,8e-05,-406,2294,4682,0
56601725,0,131618,0.17047223,-0.09399805,0.36528054,39.0,8e-05,-400,2280,4671,0
56701743,0,131618,0.17087646,-0.0937587,0.3676007,39.25,8e-05,-403,2285,4704,0
56801725,0,131618,0.17152318,-0.09351935,0.3637338,39.125,8e-05,-406,2293,4649,0
56901725,0,131618,0.17087646,-0.09383848,0.36717886,39.125,8e-05,-402,2285,4698,0
57001725,0,131618,0.17443345,-0.09671068,0.3611324,39.125,8e-05,-366,2329,4612,0
57101726,0,131618,0.17063393,-0.09320022,0.368585,39.25,8e-05,-410,2282,4718,0
57211731,0,131618,0.17063393,-0.0951948,0.36710852,39.0,8e-05,-385,2282,4697,0
57311760,0,131618,0.17249326,-0.09695003,0.36717886,39.125,8e-05,-363,2305,4698,0
57411773,0,131618,0.17071478,-0.09503523,0.36605394,39.125,8e-05,-387,2283,4682,0
57511732,0,131618,0.17160401,-0.09160455,0.36457747,39.25,8e-05,-430,2294,4661,0
57611734,0,131618,0.1717657,-0.09543415,0.36731946,39.125,8e-05,-382,2296,4700,0
57711751,0,131618,0.17160401,-0.09359914,0.3685147,39.125,8e-05,-405,2294,4717,0
57821725,0,131618,0.17370589,-0.09431718,0.36281982,39.25,8e-05,-396,2320,4636,0
57921768,0,131618,0.17225075,-0.09359914,0.365843,39.125,8e-05,-405,2302,4679,0
58021725,0,131618,0.17111897,-0.09631176,0.36675698,39.25,8e-05,-371,2288,4692,0
58121733,0,131618,0.17249326,-0.0937587,0.36738977,39.25,8e-05,-403,2305,4701,0
58221725,0,131618,0.17152318,-0.09096629,0.3676007,39.125,8e-05,-438,2293,4704,0
58321762,0,131618,0.17613111,-0.09487566,0.36007783,39.125,8e-05,-389,2350,4597,0
58421725,0,131618,0.17071478,-0.09503523,0.36492902,39.125,8e-05,-387,2283,4666,0
58531768,0,131618,0.17216991,-0.09351935,0.36485872,39.125,8e-05,-406,2301,4665,0
58631750,0,131618,0.17111897,-0.09439697,0.3688662,39.125,8e-05,-395,2288,4722,0
58731741,0,131618,0.16950215,-0.09463631,0.36521026,39.125,8e-05,-392,2268,4670,0
58831768,0,131618,0.17128067,-0.09503523,0.3688662,39.25,8e-05,-387,2290,4722,0
58931774,0,131618,0.17402926,-0.0975883,0.3627495,39.25,8e-05,-355,2324,4635,0
59031738,0,131618,0.1727358,-0.09328,0.3659133,39.375,8e-05,-409,2308,4680,0
59141760,0,131618,0.17483766,-0.09655111,0.36218703,39.25,8e-05,-368,2334,4627,0
59241725,0,131618,0.16917878,-0.09455654,0.36816314,39.25,8e-05,-393,2264,4712,0
59341725,0,131618,0.1743526,-0.09415762,0.36028874,39.25,8e-05,-398,2328,4600,0
59441725,0,131618,0.17168486,-0.09647133,0.36471808,39.25,8e-05,-369,2295,4663,0
59541763,0,131618,0.17338252,-0.09583306,0.3609215,39.25,8e-05,-377,2316,4609,0
59651731,0,131618,0.17039141,-0.09607242,0.3664055,39.125,8e-05,-374,2279,4687,0
59751731,0,131618,0.17443345,-0.0966309,0.3606403,39.25,8e-05,-367,2329,4605,0
59851752,0,131618,0.17241243,-0.09272152,0.36598364,39.375,8e-05,-416,2304,4681,0
59951731,0,131618,0.17249326,-0.09934353,0.36310104,39.25,8e-05,-333,2305,4640,0
60051769,0,131618,0.1745143,-0.09399805,0.36155427,39.25,8e-05,-400,2330,4618,0
60151766,0,131618,0.17144234,-0.09415762,0.3668976,39.125,8e-05,-398,2292,4694,0
60251783,0,131618,0.17532271,-0.09575328,0.35937473,39.375,8e-05,-378,2340,4587,0
60361726,0,131618,0.1727358,-0.09583306,0.36197612,39.375,8e-05,-377,2308,4624,0
60461725,0,131618,0.1735442,-0.09822656,0.36310104,39.125,8e-05,-347,2318,4640,0
60561725,0,131618,0.17144234,-0.09431718,0.36155427,39.25,8e-05,-396,2292,4618,0
60661725,0,131618,0.17580774,-0.0966309,0.3608512,39.25,8e-05,-367,2346,4608,0
60761725,0,131618,0.17532271,-0.09455654,0.36049965,39.375,8e-05,-393,2340,4603,0
60871777,0,131618,0.17499934,-0.09766808,0.36021844,39.125,8e-05,-354,2336,4599,0
60971761,0,131618,0.17055309,-0.09367892,0.36598364,39.125,8e-05,-404,2281,4681,0
61071751,0,131618,0.17103812,-0.09535437,0.36724916,39.375,8e-05,-383,2287,4699,0
61171731,0,131618,0.16974467,-0.09455654,0.36724916,39.25,8e-05,-393,2271,4699,0
61271732,0,131618,0.17119981,-0.0942374,0.3687256,39.375,8e-05,-397,2289,4720,0
61371732,0,131618,0.1735442,-0.09479588,0.35986692,39.375,8e-05,-390,2318,4594,0
61481763,0,131618,0.16925964,-0.09312043,0.3659133,39.25,8e-05,-411,2265,4680,0
61581725,0,131618,0.17378671,-0.0966309,0.36253858,39.125,8e-05,-367,2321,4632,0
61681741,0,131618,0.17128067,-0.092960864,0.36746007,39.5,8e-05,-413,2290,4702,0
61781725,0,131618,0.17540355,-0.09455654,0.35972628,39.375,8e-05,-393,2341,4592,0
61891768,0,131618,0.17216991,-0.09343957,0.36717886,39.25,8e-05,-407,2301,4698,0
61991731,0,131618,0.17047223,-0.09511502,0.36675698,39.25,8e-05,-386,2280,4692,0
62091734,0,131618,0.17031056,-0.09487566,0.3677413,39.25,8e-05,-389,2278,4706,0
62191731,0,131618,0.17055309,-0.09455654,0.3668273,39.25,8e-05,-393,2281,4693,0
