timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
50798118,16917270,49.08973400000001,2.1104799,0.12589347,0.2025513,0.22445624,-0.0027077594,0.001682189,0.0,0.009623731,-0.016578645,0.00048281395,0.007380813,0.0027435995,-0.023921158,0.0069254776,-0.0032200532,0.010839473,-0.07068369,0.47261718,87.04701,0.1,-0.00048281395,0.3247635,0.2345614,0.15622473,0.10075583,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
50905275,16917270,49.08973400000001,2.1104799,0.1232426,0.20354846,0.22609931,-0.0027077594,0.001682189,0.0,0.008110073,-0.015980791,0.0024930546,0.010070489,0.0027435995,-0.023921158,0.0069254776,0.006025083,-0.01726919,0.016461674,0.4722073,87.04701,0.10033649,-0.0024930546,0.33718655,0.23464,0.16102536,0.1010961,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
51006915,16917270,49.08973400000001,2.1104799,0.120967485,0.20475574,0.22644699,-0.0027077594,0.001682189,0.0,0.0068561165,-0.015563355,0.0023936792,0.0092192935,0.0027435995,-0.023921158,0.0069254776,-0.010049668,-0.0033201126,0.0050518094,0.47178522,87.04701,0.1,-0.0023936792,0.32550427,0.23333292,0.15655434,0.10050606,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
51102108,16917270,49.08973400000001,2.1104799,0.11907609,0.20604552,0.2262645,-0.0027077594,0.001682189,0.0,0.0058556832,-0.014327747,0.0023222421,0.007999132,0.0027435995,-0.023921158,0.0069254776,0.0049214214,0.0041071903,-0.03681401,0.47138438,87.04701,0.1,-0.0023222421,0.33709598,0.23449326,0.16103564,0.101088434,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
51207670,16917270,49.08973400000001,2.1104799,0.11736342,0.20714808,0.22612713,-0.0027077594,0.001682189,0.0,0.004994814,-0.013782483,0.00258149,0.0071979202,0.0027435995,-0.023921158,0.0069254776,-0.010037785,-0.01517417,-0.006204534,0.4709572,87.04701,0.1,-0.00258149,0.3252437,0.23313566,0.15650435,0.10049109,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
51310932,16917270,49.08973400000001,2.1104799,0.11582227,0.2080676,0.22659825,-0.0027077594,0.001682189,0.0,0.0038725722,-0.01292115,0.0028952546,0.0072590234,0.0027435995,-0.023921158,0.0069254776,0.011604363,0.013316224,0.02092356,0.47069407,87.04701,0.1,-0.0028952546,0.33741516,0.23464009,0.16117856,0.10120453,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
51407670,16917270,49.08973400000001,2.1104799,0.11472192,0.20877235,0.22492994,-0.0027077594,0.001682189,0.0,0.0028260024,-0.01223254,0.0017047885,0.0037151058,0.0027435995,-0.023921158,0.0069254776,-0.0016644041,-0.007672372,0.030164279,0.4705168,87.04701,0.1,-0.0017047885,0.3248798,0.23442177,0.15641838,0.100839004,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
51509270,16917270,49.08973400000001,2.1104799,0.11376631,0.20936975,0.22256553,-0.0027077594,0.001682189,0.0,0.0017418094,-0.0120815,0.00028510837,-0.00022574356,0.0027435995,-0.023921158,0.0069254776,-0.00626072,-0.008308375,-0.0018152829,0.4703445,87.04701,0.1,-0.00028510837,0.33713427,0.23442982,0.16113237,0.10117275,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
51610876,16917270,49.08973400000001,2.1104799,0.11311928,0.20991759,0.21969014,-0.0027077594,0.001682189,0.0,0.0010536812,-0.011796459,-0.0008737766,-0.0039389124,0.0027435995,-0.023921158,0.0069254776,0.0009593266,-0.001547553,0.05158742,0.4701825,87.04701,0.1,0.0008737766,0.32547772,0.23321795,0.1567051,0.10059905,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
51714106,16917270,49.08973400000001,2.1104799,0.11272224,0.2102784,0.21825598,-0.0027077594,0.001682189,0.0,0.00063624524,-0.011279333,-0.0016984467,-0.005446087,0.0027435995,-0.023921158,0.0069254776,-0.010419408,0.004088543,-0.058731418,0.46987966,87.04701,0.1,0.0016984467,0.33738235,0.23301229,0.16125594,0.10090844,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
