timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
299608826,94.58975,38.92,100194.0,1.1904705
299619532,94.92797,38.92,100190.0,1.1904229
299640566,95.59912,38.92,100182.0,1.1903279
299651047,95.514565,38.92,100182.99,1.1903397
299661422,95.430016,38.92,100184.0,1.1903516
299682224,94.169624,38.91,100199.0,1.1905298
299694494,94.67431,38.91,100193.0,1.1904585
299705055,94.843414,38.91,100191.0,1.1904348
299729049,94.843414,38.899998,100191.0,1.1904348
299739048,95.430016,38.899998,100184.0,1.1903516
299750594,95.68368,38.899998,100181.0,1.190316
299771047,95.430016,38.899998,100184.0,1.1903516
299782184,94.50784,38.899998,100194.99,1.1904823
299793042,95.430016,38.899998,100184.0,1.1903516
299816536,95.26355,38.899998,100186.0,1.1903754
299827398,95.430016,38.899998,100184.0,1.1903516
299838119,94.67431,38.899998,100193.0,1.1904585
299858131,95.430016,38.89,100184.0,1.1903516
299870648,95.430016,38.89,100184.0,1.1903516
299881047,95.26355,38.89,100186.0,1.1903754
299904524,95.430016,38.89,100184.0,1.1903516
299915047,95.59912,38.89,100182.0,1.1903279
299925411,95.430016,38.89,100184.0,1.1903516
299947048,94.58975,38.879997,100194.0,1.1904705
299958124,95.17899,38.879997,100187.0,1.1903872
299969082,95.09444,38.879997,100188.0,1.1903992
299990906,94.67431,38.879997,100193.0,1.1904585
300001047,94.67431,38.879997,100193.0,1.1904585
300013319,95.76823,38.879997,100180.0,1.1903042
300034150,95.430016,38.87,100184.0,1.1903516
300046393,94.92797,38.87,100190.0,1.1904229
300057182,95.514565,38.87,100182.99,1.1903397
300077169,94.92797,38.87,100190.0,1.1904229
300088612,94.58975,38.87,100194.0,1.1904705
300099046,95.514565,38.87,100182.99,1.1903397
300120525,95.430016,38.86,100184.0,1.1903516
300131061,95.68368,38.86,100181.0,1.190316
300142167,95.01253,38.86,100188.99,1.190411
300164868,95.09444,38.86,100188.0,1.1903992
300174528,94.67431,38.86,100193.0,1.1904585
300185047,95.17899,38.86,100187.0,1.1903872
300206062,95.76823,38.86,100180.0,1.1903042
300216354,95.68368,38.86,100181.0,1.190316
300227349,95.01253,38.86,100188.99,1.190411
300248602,95.3481,38.86,100185.0,1.1903635
300258628,95.09444,38.86,100188.0,1.1903992
300269548,95.09444,38.86,100188.0,1.1903992
300291101,95.430016,38.85,100184.0,1.1903516
300302455,95.76823,38.85,100180.0,1.1903042
300312559,95.76823,38.85,100180.0,1.1903042
300333309,95.3481,38.86,100185.0,1.1903635
300344429,95.09444,38.86,100188.0,1.1903992
300355043,95.68368,38.86,100181.0,1.190316
300375586,96.43938,38.85,100172.0,1.190209
300386176,96.859505,38.85,100167.0,1.1901497
300398375,96.60849,38.85,100169.99,1.1901852
300422382,96.6904,38.84,100169.0,1.1901734
300432440,96.35483,38.84,100173.0,1.190221
300443073,95.514565,38.84,100182.99,1.1903397
300464559,96.103806,38.84,100175.99,1.1902565
300475050,95.59912,38.84,100182.0,1.1903279
300485399,96.103806,38.84,100175.99,1.1902565
300507391,96.188354,38.84,100175.0,1.1902447
300517528,96.103806,38.84,100175.99,1.1902565
300528688,95.430016,38.84,100184.0,1.1903516
300550130,95.430016,38.84,100184.0,1.1903516
300561077,94.92797,38.84,100190.0,1.1904229
300573858,95.430016,38.84,100184.0,1.1903516
300595047,95.09444,38.84,100188.0,1.1903992
300606568,95.68368,38.84,100181.0,1.190316
300617047,95.3481,38.84,100185.0,1.1903635
300638126,95.26355,38.829998,100186.0,1.1903754
300648552,96.01925,38.829998,100176.99,1.1902684
300659057,95.93469,38.829998,100178.0,1.1902803
300680375,95.85014,38.829998,100179.0,1.1902922
300691051,95.3481,38.829998,100185.0,1.1903635
300702939,94.92797,38.829998,100190.0,1.1904229
300725353,95.93469,38.829998,100178.0,1.1902803
300736548,95.76823,38.829998,100180.0,1.1903042
300747055,94.58975,38.829998,100194.0,1.1904705
300769162,96.01925,38.82,100176.99,1.1902684
300779100,94.843414,38.82,100191.0,1.1904348
300790118,94.50784,38.82,100194.99,1.1904823
300811356,95.3481,38.82,100185.0,1.1903635
300821178,95.3481,38.82,100185.0,1.1903635
300831052,95.59912,38.82,100182.0,1.1903279
300853184,95.514565,38.829998,100182.99,1.1903397
300864411,96.43938,38.829998,100172.0,1.190209
300875070,95.59912,38.829998,100182.0,1.1903279
300897208,94.00316,38.82,100200.99,1.1905535
300910787,95.514565,38.82,100182.99,1.1903397
300921083,94.25418,38.82,100198.0,1.190518
300941136,94.42329,38.809998,100196.0,1.1904942
300952515,95.514565,38.809998,100182.99,1.1903397
300963083,95.76823,38.809998,100180.0,1.1903042
300985078,94.843414,38.809998,100191.0,1.1904348
300997256,95.3481,38.809998,100185.0,1.1903635
301008599,94.58975,38.809998,100194.0,1.1904705
301029752,95.59912,38.809998,100182.0,1.1903279
301040398,95.17899,38.809998,100187.0,1.1903872
301051055,94.58975,38.809998,100194.0,1.1904705
301073051,94.58975,38.809998,100194.0,1.1904705
301083067,95.3481,38.809998,100185.0,1.1903635
301094130,95.09444,38.809998,100188.0,1.1903992
301115353,94.42329,38.809998,100196.0,1.1904942
301125141,95.430016,38.809998,100184.0,1.1903516
301136528,95.430016,38.809998,100184.0,1.1903516
301159781,95.26355,38.809998,100186.0,1.1903754
301170102,94.33874,38.809998,100197.0,1.1905061
301181050,94.67431,38.809998,100193.0,1.1904585
301204206,94.67431,38.809998,100193.0,1.1904585
301215151,94.50784,38.809998,100194.99,1.1904823
301225048,95.17899,38.809998,100187.0,1.1903872
301247052,95.09444,38.8,100188.0,1.1903992
301258142,94.758865,38.8,100192.0,1.1904467
301270503,95.01253,38.8,100188.99,1.190411
301293631,94.67431,38.8,100193.0,1.1904585
301304052,95.09444,38.8,100188.0,1.1903992
301314099,95.09444,38.8,100188.0,1.1903992
301336047,94.758865,38.8,100192.0,1.1904467
301348128,95.01253,38.8,100188.99,1.190411
301359720,95.17899,38.8,100187.0,1.1903872
301380317,94.92797,38.8,100190.0,1.1904229
301391047,95.26355,38.8,100186.0,1.1903754
301401047,94.42329,38.8,100196.0,1.1904942
301423246,93.66759,38.8,100205.0,1.1906011
301434129,95.09444,38.8,100188.0,1.1903992
301444718,94.33874,38.8,100197.0,1.1905061
301466420,94.758865,38.79,100192.0,1.1904467
301477053,94.33874,38.79,100197.0,1.1905061
301487764,95.17899,38.79,100187.0,1.1903872
301508550,95.09444,38.79,100188.0,1.1903992
301518785,94.758865,38.79,100192.0,1.1904467
301528094,94.25418,38.79,100198.0,1.190518
301553194,94.33874,38.79,100197.0,1.1905061
301564722,94.58975,38.79,100194.0,1.1904705
301575056,94.42329,38.79,100196.0,1.1904942
301597183,94.25418,38.79,100198.0,1.190518
301607547,94.758865,38.79,100192.0,1.1904467
301618094,94.50784,38.79,100194.99,1.1904823
301640047,95.01253,38.79,100188.99,1.190411
301650048,94.58975,38.79,100194.0,1.1904705
301661593,95.01253,38.79,100188.99,1.190411
301682108,93.83405,38.79,100203.0,1.1905774
301693997,93.498474,38.79,100207.0,1.190625
301704047,94.087715,38.79,100200.0,1.1905417
301725164,93.413925,38.78,100207.99,1.1906368
301735759,94.42329,38.78,100196.0,1.1904942
301745391,94.00316,38.78,100200.99,1.1905535
301767722,93.58303,38.79,100206.0,1.190613
301778115,94.67431,38.79,100193.0,1.1904585
301789977,93.83405,38.79,100203.0,1.1905774
301810498,93.66759,38.78,100205.0,1.1906011
301821047,94.33874,38.78,100197.0,1.1905061
301831646,93.498474,38.78,100207.0,1.190625
301852217,94.00316,38.79,100200.99,1.1905535
301862727,93.498474,38.79,100207.0,1.190625
301873216,94.50784,38.79,100194.99,1.1904823
301895735,94.92797,38.78,100190.0,1.1904229
301906114,94.758865,38.78,100192.0,1.1904467
301916139,94.50784,38.78,100194.99,1.1904823
301938102,94.92797,38.78,100190.0,1.1904229
301948885,95.09444,38.78,100188.0,1.1903992
301959756,94.67431,38.78,100193.0,1.1904585
301981211,94.92797,38.78,100190.0,1.1904229
301992869,94.33874,38.78,100197.0,1.1905061
302003042,94.843414,38.78,100191.0,1.1904348
302024411,94.169624,38.78,100199.0,1.1905298
302034368,94.843414,38.78,100191.0,1.1904348
302045042,93.9186,38.78,100201.99,1.1905655
302066099,95.26355,38.77,100186.0,1.1903754
302076144,94.42329,38.77,100196.0,1.1904942
302087553,94.758865,38.77,100192.0,1.1904467
302109556,94.33874,38.77,100197.0,1.1905061
302119608,93.1629,38.77,100211.0,1.1906724
302130431,94.42329,38.77,100196.0,1.1904942
302151718,94.33874,38.77,100197.0,1.1905061
302162118,93.58303,38.77,100206.0,1.190613
302172163,94.087715,38.77,100200.0,1.1905417
302193049,93.66759,38.77,100205.0,1.1906011
302205341,93.32937,38.77,100209.0,1.1906487
302215585,94.25418,38.77,100198.0,1.190518
302237563,93.75214,38.77,100204.0,1.1905893
302247703,93.9186,38.77,100201.99,1.1905655
302258106,93.413925,38.77,100207.99,1.1906368
302279570,93.58303,38.77,100206.0,1.190613
302290104,94.00316,38.77,100200.99,1.1905535
302301042,93.66759,38.77,100205.0,1.1906011
302322445,93.83405,38.76,100203.0,1.1905774
302334388,93.75214,38.76,100204.0,1.1905893
302345059,93.9186,38.76,100201.99,1.1905655
302369064,94.00316,38.77,100200.99,1.1905535
302382093,93.75214,38.77,100204.0,1.1905893
302392047,93.83405,38.77,100203.0,1.1905774
302415814,93.498474,38.76,100207.0,1.190625
302426158,93.9186,38.76,100201.99,1.1905655
302436054,94.00316,38.76,100200.99,1.1905535
302458099,94.25418,38.76,100198.0,1.190518
302468547,94.25418,38.76,100198.0,1.190518
302479333,94.42329,38.76,100196.0,1.1904942
302500338,93.83405,38.76,100203.0,1.1905774
302510055,93.83405,38.76,100203.0,1.1905774
302521059,93.75214,38.76,100204.0,1.1905893
302543599,93.83405,38.76,100203.0,1.1905774
302554099,94.50784,38.76,100194.99,1.1904823
302565231,94.25418,38.76,100198.0,1.190518
302588397,94.00316,38.76,100200.99,1.1905535
302599777,93.75214,38.76,100204.0,1.1905893
302610401,93.75214,38.76,100204.0,1.1905893
302632000,94.33874,38.76,100197.0,1.1905061
302642059,93.83405,38.76,100203.0,1.1905774
302653042,94.33874,38.76,100197.0,1.1905061
302674112,94.169624,38.75,100199.0,1.1905298
302685532,94.169624,38.75,100199.0,1.1905298
302695609,93.75214,38.75,100204.0,1.1905893
302718478,94.087715,38.75,100200.0,1.1905417
302729174,94.087715,38.75,100200.0,1.1905417
302741550,93.83405,38.75,100203.0,1.1905774
302762111,93.66759,38.75,100205.0,1.1906011
302772634,94.25418,38.75,100198.0,1.190518
302783563,94.087715,38.75,100200.0,1.1905417
302804391,94.33874,38.75,100197.0,1.1905061
302815722,94.33874,38.75,100197.0,1.1905061
302826094,94.169624,38.75,100199.0,1.1905298
302847740,94.087715,38.75,100200.0,1.1905417
302858102,94.33874,38.75,100197.0,1.1905061
302868105,94.92797,38.75,100190.0,1.1904229
302890099,94.42329,38.76,100196.0,1.1904942
302900637,94.58975,38.76,100194.0,1.1904705
302911977,94.33874,38.76,100197.0,1.1905061
302934247,94.25418,38.75,100198.0,1.190518
302945189,94.58975,38.75,100194.0,1.1904705
302957654,94.00316,38.75,100200.99,1.1905535
302980158,94.843414,38.75,100191.0,1.1904348
302991961,94.42329,38.75,100196.0,1.1904942
303002164,94.50784,38.75,100194.99,1.1904823
303024048,94.169624,38.75,100199.0,1.1905298
303034102,94.33874,38.75,100197.0,1.1905061
303045168,94.25418,38.75,100198.0,1.190518
303066456,93.9186,38.75,100201.99,1.1905655
303076147,94.169624,38.75,100199.0,1.1905298
303087732,94.33874,38.75,100197.0,1.1905061
303109987,94.58975,38.75,100194.0,1.1904705
303120080,94.92797,38.75,100190.0,1.1904229
303130183,94.843414,38.75,100191.0,1.1904348
303152010,94.42329,38.739998,100196.0,1.1904942
303162405,94.58975,38.739998,100194.0,1.1904705
303173508,94.67431,38.739998,100193.0,1.1904585
303194155,94.169624,38.75,100199.0,1.1905298
303205638,94.25418,38.75,100198.0,1.190518
303215713,94.42329,38.75,100196.0,1.1904942
303236540,94.67431,38.75,100193.0,1.1904585
303247592,94.50784,38.75,100194.99,1.1904823
303258469,94.42329,38.75,100196.0,1.1904942
303279767,94.33874,38.75,100197.0,1.1905061
303290102,95.17899,38.75,100187.0,1.1903872
