timestamp,error_count,device_id,x,y,z,integral_dt,x_integral,y_integral,z_integral,temperature,scaling,x_raw,y_raw,z_raw
50802870,0,1442850,0.1980187,0.5779767,-9.601565,4752,0.00092933397,0.0027284306,-0.045601517,41.001797,0.0047884034,-15,-116,-2080
50905275,0,1442850,0.19155857,0.5581239,-9.57588,4005,0.0007546053,0.0022186262,-0.03833556,40.995808,0.0047884034,-11,-113,-2077
51006915,0,1442850,0.17704432,0.56618017,-9.595016,4045,0.00073279795,0.0023240575,-0.03875829,40.983826,0.0047884034,-9,-116,-2078
51106892,0,1442850,0.20055361,0.57221943,-9.58127,4784,0.0009313741,0.002735323,-0.045791574,40.96286,0.0047884034,-11,-114,-2076
51207670,0,1442850,0.17644185,0.5566373,-9.590491,4000,0.00070182385,0.002257828,-0.038350306,40.96286,0.0047884034,-11,-116,-2082
51310932,0,1442850,0.19618052,0.5801448,-9.5776825,4845,0.0010075547,0.0028092798,-0.046476282,40.98083,0.0047884034,-17,-118,-2078
51411678,0,1442850,0.19027485,0.5729579,-9.57607,4008,0.00070901006,0.0022067488,-0.038318776,40.998802,0.0047884034,-10,-111,-2075
51512489,0,1442850,0.18334849,0.5683831,-9.573946,3219,0.0005797509,0.0018315716,-0.030886892,40.971848,0.0047884034,-8,-111,-2083
51614887,0,1442850,0.1882723,0.5681754,-9.57097,4011,0.0006999869,0.0023024343,-0.038406327,41.019768,0.0047884034,-11,-117,-2077
51714106,0,1442850,0.18322,0.57610166,-9.577994,3236,0.00059847225,0.0018802378,-0.03106149,40.98682,0.0047884034,-12,-119,-2083
51818105,0,1442850,0.18346928,0.5685128,-9.578136,3990,0.0007227972,0.002301508,-0.038322844,41.001797,0.0047884034,-9,-114,-2087
51918922,0,1442850,0.19329351,0.5718646,-9.582267,4035,0.00081065006,0.0022909644,-0.03855546,40.959866,0.0047884034,-15,-113,-2072
52022107,0,1442850,0.19122602,0.57855546,-9.582426,3237,0.00060269656,0.0018727634,-0.031049812,40.998802,0.0047884034,-12,-117,-2082
52122870,0,1442850,0.19804883,0.57677007,-9.58261,4000,0.000817482,0.002290535,-0.038295217,40.995808,0.0047884034,-13,-113,-2081
52224487,0,1442850,0.19289124,0.5792656,-9.58788,4017,0.0007761809,0.0023098302,-0.038488615,40.995808,0.0047884034,-15,-116,-2078
52323677,0,1442850,0.19671434,0.57184666,-9.563461,4007,0.00078382366,0.0023097359,-0.038311098,41.00479,0.0047884034,-13,-115,-2079
52427670,0,1442850,0.19062813,0.56858265,-9.564978,4000,0.000751921,0.002278999,-0.038287234,41.00779,0.0047884034,-11,-114,-2081
52526903,0,1442850,0.18416241,0.55724657,-9.582712,4028,0.000761018,0.0022836728,-0.038611338,41.010784,0.0047884034,-14,-116,-2082
52630876,0,1442850,0.18597154,0.5665965,-9.589831,4006,0.0006740298,0.002224857,-0.03844591,41.01378,0.0047884034,-9,-113,-2083
52734870,0,1442850,0.19817075,0.5658757,-9.565389,4000,0.0007363994,0.0022330289,-0.03824791,41.001797,0.0047884034,-10,-111,-2077
52835670,0,1442850,0.19138892,0.55952585,-9.560883,4000,0.00078823394,0.0022425945,-0.038335156,41.01378,0.0047884034,-12,-115,-2080
52938115,0,1442850,0.18711828,0.57760566,-9.578676,3245,0.00066824694,0.0019318059,-0.031101614,41.001797,0.0047884034,-14,-118,-2081
53039674,0,1442850,0.19476482,0.5679273,-9.588542,3998,0.00079169276,0.0022777987,-0.038175575,41.022762,0.0047884034,-13,-114,-2069
53139715,0,1442850,0.19893019,0.56006736,-9.575755,4039,0.0008170029,0.0022859706,-0.038672887,41.058704,0.0047884034,-13,-115,-2081
53241288,0,1442850,0.19147861,0.57159513,-9.595863,3218,0.0005911586,0.0018465046,-0.03085835,40.98083,0.0047884034,-10,-116,-2080
53342870,0,1442850,0.19978896,0.57466215,-9.585472,4000,0.00079760735,0.0022501324,-0.038265996,41.019768,0.0047884034,-16,-113,-2071
53443670,0,1442850,0.18504648,0.56769323,-9.604947,3956,0.0007799838,0.0022841727,-0.037999894,41.01378,0.0047884034,-12,-117,-2085
53546869,0,1442850,0.18561365,0.57124925,-9.6000185,3968,0.00070011977,0.0022930335,-0.03811145,41.02576,0.0047884034,-10,-116,-2083
53646106,0,1442850,0.19212362,0.576573,-9.574088,3236,0.0006140298,0.001876029,-0.030998029,41.022762,0.0047884034,-11,-117,-2083
53750114,0,1442850,0.18796483,0.5638529,-9.578176,3996,0.00078903243,0.0022424757,-0.038316343,41.028755,0.0047884034,-11,-114,-2083
53850913,0,1442850,0.19357988,0.57202363,-9.591217,3235,0.0006429987,0.0018678517,-0.03099252,41.02576,0.0047884034,-14,-116,-2079
53951713,0,1442850,0.19678994,0.5701119,-9.589606,4796,0.0009646821,0.0027210282,-0.046050772,41.04373,0.0047884034,-14,-113,-2085
54054899,0,1442850,0.18016793,0.5737135,-9.592989,3229,0.0005642874,0.0018797617,-0.031076739,41.058704,0.0047884034,-11,-116,-2091
54156507,0,1442850,0.18157558,0.5669402,-9.583184,3230,0.00058964867,0.0018495163,-0.030940665,41.04373,0.0047884034,-13,-115,-2077
54255670,0,1442850,0.1912407,0.5652698,-9.583684,4772,0.00089863245,0.0027115494,-0.045822162,41.00779,0.0047884034,-12,-113,-2084
54358903,0,1442850,0.17970915,0.5621961,-9.5845,4034,0.0007542793,0.0022771268,-0.038733855,41.03175,0.0047884034,-11,-115,-2085
54459676,0,1442850,0.19693455,0.5743361,-9.575907,3962,0.0007709941,0.0022536505,-0.037961293,41.01378,0.0047884034,-13,-114,-2081
54559718,0,1442850,0.17878254,0.5802234,-9.610088,4048,0.00072748243,0.002370052,-0.038877167,41.00779,0.0047884034,-9,-116,-2080
54663702,0,1442850,0.1831527,0.57238704,-9.585373,4033,0.0007248577,0.0023515723,-0.038617108,41.034744,0.0047884034,-8,-115,-2080
54763670,0,1442850,0.18423262,0.5709151,-9.593228,4000,0.0007939117,0.0023132986,-0.03841111,41.028755,0.0047884034,-16,-118,-2083
54867670,0,1442850,0.19817226,0.5736182,-9.573349,4000,0.0008170812,0.0023114502,-0.038261335,41.046726,0.0047884034,-14,-117,-2075
54967670,0,1442850,0.18701786,0.5682537,-9.569158,3974,0.0006934914,0.0022298065,-0.03796553,41.061703,0.0047884034,-9,-114,-2074
55067670,0,1442850,0.18649852,0.5526281,-9.5838,3945,0.00073380186,0.0021951483,-0.037843022,41.022762,0.0047884034,-12,-113,-2078
55171712,0,1442850,0.19637734,0.5729096,-9.571105,4042,0.0007632892,0.002327821,-0.03869824,41.028755,0.0047884034,-11,-114,-2086
55271677,0,1442850,0.19522905,0.56869966,-9.566776,4007,0.00071081147,0.0022790614,-0.03825777,41.028755,0.0047884034,-10,-115,-2075
55371670,0,1442850,0.1924258,0.5555806,-9.581435,4001,0.00076729927,0.002204888,-0.038432013,41.058704,0.0047884034,-15,-111,-2086
55475704,0,1442850,0.19374596,0.57942516,-9.596092,4034,0.0007620689,0.0023000722,-0.03866268,41.028755,0.0047884034,-13,-112,-2077
55575715,0,1442850,0.19415574,0.5730438,-9.579663,4046,0.0007524046,0.0022857198,-0.038743526,41.02576,0.0047884034,-10,-113,-2080
55678889,0,1442850,0.1775623,0.5715037,-9.5939245,3219,0.00058550073,0.0018760157,-0.030835249,41.019768,0.0047884034,-11,-117,-2080
55779701,0,1442850,0.17930362,0.5691851,-9.577849,4025,0.0007217247,0.0022585313,-0.03858815,41.070686,0.0047884034,-11,-112,-2082
55879669,0,1442850,0.18964261,0.5590395,-9.581957,3993,0.000750375,0.0022577273,-0.038309537,41.03774,0.0047884034,-13,-114,-2086
55983676,0,1442850,0.20014137,0.5667697,-9.583147,3995,0.0007642398,0.0022703535,-0.038245596,41.028755,0.0047884034,-11,-117,-2078
56083676,0,1442850,0.18926618,0.57027185,-9.562533,4006,0.0007663383,0.002326496,-0.038273104,41.040733,0.0047884034,-13,-116,-2073
56183670,0,1442850,0.17249388,0.5718945,-9.605921,4000,0.00072680996,0.0022271534,-0.038454387,41.061703,0.0047884034,-10,-112,-2088
56287670,0,1442850,0.18293592,0.55476636,-9.586083,3981,0.00069648924,0.0021823829,-0.03813763,41.07368,0.0047884034,-10,-109,-2076
56387690,0,1442850,0.18399797,0.5743459,-9.584223,4018,0.00072247774,0.0022489629,-0.038534105,41.061703,0.0047884034,-11,-113,-2080
56491708,0,1442850,0.19611196,0.56120265,-9.584598,4032,0.0007964341,0.002181483,-0.038685843,41.088657,0.0047884034,-14,-108,-2081
56591714,0,1442850,0.18850607,0.5712866,-9.590913,4038,0.00080357795,0.0022812441,-0.038697112,41.091652,0.0047884034,-16,-113,-2076
56691670,0,1442850,0.18837997,0.57094806,-9.586318,3998,0.0007857223,0.0022551282,-0.03837295,41.061703,0.0047884034,-15,-112,-2083
56795676,0,1442850,0.18877627,0.5676119,-9.584469,4006,0.0007316164,0.002320563,-0.03838744,41.04972,0.0047884034,-12,-117,-2077
56895675,0,1442850,0.20218131,0.55756557,-9.58846,3958,0.00086753047,0.0021525833,-0.037951455,41.046726,0.0047884034,-17,-109,-2082
56995679,0,1442850,0.17551926,0.57034487,-9.600482,4010,0.0007994243,0.0022979614,-0.038509324,41.085663,0.0047884034,-17,-116,-2080
57099670,0,1442850,0.18339342,0.5739215,-9.57109,4000,0.00076893996,0.0023360983,-0.03838227,41.070686,0.0047884034,-15,-117,-2084
57199670,0,1442850,0.19360997,0.57179815,-9.597635,4000,0.00077679195,0.0023478926,-0.03827659,41.07368,0.0047884034,-13,-117,-2076
57303670,0,1442850,0.18474744,0.5759345,-9.584854,3985,0.00075275183,0.0022837562,-0.03822537,41.070686,0.0047884034,-12,-113,-2080
57403670,0,1442850,0.19227965,0.5681688,-9.577069,3973,0.0007391986,0.0022465237,-0.038042717,41.064697,0.0047884034,-12,-113,-2080
57503670,0,1442850,0.18956892,0.556306,-9.582524,3992,0.0007847098,0.0022266596,-0.03822606,41.064697,0.0047884034,-14,-113,-2082
57607674,0,1442850,0.17733039,0.57750714,-9.566259,4004,0.0007236742,0.0022276097,-0.03832982,41.11262,0.0047884034,-9,-110,-2080
57707670,0,1442850,0.1813129,0.5730472,-9.581408,4000,0.0007094743,0.002263646,-0.03833515,41.08267,0.0047884034,-11,-113,-2080
57807669,0,1442850,0.19287963,0.5525049,-9.589754,3993,0.00078106776,0.002209971,-0.038338207,41.08267,0.0047884034,-14,-113,-2085
57911670,0,1442850,0.1965196,0.5763776,-9.599798,4000,0.0007651171,0.0023554424,-0.03826706,41.091652,0.0047884034,-14,-118,-2075
58011677,0,1442850,0.18701951,0.57844305,-9.571438,4007,0.00076652155,0.0023270256,-0.03831865,41.079674,0.0047884034,-12,-118,-2076
58115670,0,1442850,0.17711818,0.556954,-9.581219,3979,0.00067911594,0.0022080145,-0.0381869,41.08267,0.0047884034,-9,-112,-2086
