timestamp,error_count,device_id,x,y,z,integral_dt,x_integral,y_integral,z_integral,temperature,scaling,x_raw,y_raw,z_raw
50802870,0,2360354,-0.0020093275,0.0006531763,0.00029433105,4752,-8.761523e-06,3.1454522e-06,1.1764351e-06,41.001797,0.0010642195,0,6,3
50905275,0,2360354,0.00023922478,0.00064963975,1.1652535e-05,4005,-3.2247726e-06,2.4084986e-06,3.0414221e-06,40.995808,0.0010642195,1,5,2
51006915,0,2360354,0.0006986027,-0.0003556757,0.0005483463,4045,9.265205e-06,2.0053126e-06,6.5135528e-06,40.983826,0.0010642195,-4,5,5
51106892,0,2360354,0.0002417801,0.000827675,-0.00030437307,4784,5.9300555e-06,2.4035978e-06,-6.043136e-06,40.96286,0.0010642195,-2,5,1
51207670,0,2360354,-0.0008439827,-0.0012854363,0.0006231087,4000,-3.6379215e-06,-8.229789e-06,-7.7761433e-07,40.96286,0.0010642195,-1,8,2
51310932,0,2360354,-0.0004765045,0.00089689577,0.00061019463,4845,-5.9444974e-06,6.247988e-06,-6.0473013e-07,40.98083,0.0010642195,0,4,1
51411678,0,2360354,0.0003412685,0.000526159,-0.0007471334,4008,1.0704531e-06,-1.0146682e-06,5.510869e-07,40.998802,0.0010642195,-1,5,1
51512489,0,2360354,1.1681041e-05,0.00056004856,-0.00060880004,3219,-5.416599e-07,7.2155984e-07,-2.1333413e-07,40.971848,0.0010642195,-1,7,2
51614887,0,2360354,0.0001947549,0.0009542907,-0.00031310826,4011,1.9037703e-06,1.3074957e-05,3.9134334e-06,41.019768,0.0010642195,-1,2,4
51714106,0,2360354,-0.000302369,0.0005623143,-0.0023394302,3236,-1.3947778e-06,6.777949e-06,-2.3339394e-06,40.98682,0.0010642195,-1,3,4
51818105,0,2360354,0.00015512817,0.0011620137,-0.0004250056,3990,3.5860583e-06,3.2923447e-06,-7.149876e-07,41.001797,0.0010642195,-2,4,4
51918922,0,2360354,0.0009350959,9.458882e-05,0.0009850017,4035,7.875926e-06,7.1797047e-07,-1.2511505e-06,40.959866,0.0010642195,-2,5,2
52022107,0,2360354,0.00017214919,0.0009837452,-0.00071068347,3237,7.6754424e-07,5.0496183e-06,-1.9292565e-07,40.998802,0.0010642195,-1,4,3
52122870,0,2360354,-0.000596742,-0.00051747286,0.00029128426,4000,-2.7652638e-06,-4.427333e-06,1.8180137e-06,40.995808,0.0010642195,0,6,2
52224487,0,2360354,-0.00032141389,0.0005252324,-0.00026604053,4017,-5.3264603e-06,4.9744344e-06,-1.2119666e-06,40.995808,0.0010642195,-1,5,4
52323677,0,2360354,0.00042647042,0.00010082617,0.0012551652,4007,6.5923196e-06,1.9864738e-06,4.3207474e-06,41.00479,0.0010642195,-3,5,3
52427670,0,2360354,-1.6784299e-05,8.3744395e-05,0.00087025866,4000,-2.7423841e-06,-2.2738823e-06,-2.440992e-06,41.00779,0.0010642195,1,6,1
52526903,0,2360354,0.00032010136,0.00019211207,0.0009144304,4028,-3.6814051e-06,1.9968727e-06,9.053464e-06,41.010784,0.0010642195,0,5,5
52630876,0,2360354,-2.2654858e-05,-0.0009666474,-0.00017446929,4006,1.1229294e-05,2.4331248e-07,-4.18163e-06,41.01378,0.0010642195,-4,5,1
52734870,0,2360354,0.00041059052,0.00016492052,-0.00076022063,4000,2.7436652e-06,2.8343718e-06,-7.8612743e-07,41.001797,0.0010642195,-1,4,3
52835670,0,2360354,0.0010217734,0.00036868124,0.0012157236,4000,7.0005412e-06,-9.968131e-07,1.1558819e-05,41.01378,0.0010642195,-2,6,5
52938115,0,2360354,0.0009044109,-0.0007284839,-6.4171036e-07,3245,3.7758361e-06,-3.5591454e-06,-7.5360163e-06,41.001797,0.0010642195,-3,5,2
53039674,0,2360354,0.0012722975,-0.00039463703,-0.0008086691,3998,2.3151165e-06,-6.104999e-06,3.0422618e-06,41.022762,0.0010642195,-2,7,3
53139715,0,2360354,0.00012877949,-0.00026454974,0.00037490172,4039,-2.7642682e-06,6.9174285e-07,-8.140633e-06,41.058704,0.0010642195,-2,6,0
53241288,0,2360354,8.583435e-05,0.0016306996,0.00025125706,3218,2.4814233e-06,4.2132983e-06,3.6744577e-06,40.98083,0.0010642195,0,7,3
53342870,0,2360354,0.001203412,0.000605413,-0.0006366161,4000,4.921587e-06,-1.8481853e-06,-1.110374e-05,41.019768,0.0010642195,-1,6,3
53443670,0,2360354,-0.0010908421,5.7496123e-05,-0.00092206337,3956,5.7940616e-07,4.5312763e-06,-6.6892185e-06,41.01378,0.0010642195,-1,4,1
53546869,0,2360354,4.9468897e-05,-0.00039982336,-4.308291e-05,3968,-3.6033694e-06,-4.7970457e-06,2.5969282e-06,41.02576,0.0010642195,-1,5,3
53646106,0,2360354,0.0010066433,0.00026465513,-0.00014631881,3236,4.2226998e-06,4.1902967e-06,1.9591216e-06,41.022762,0.0010642195,-1,4,3
53750114,0,2360354,-0.00077982695,-0.00023003154,-0.00030694515,3996,-9.166415e-06,-3.8636886e-06,4.0763868e-07,41.028755,0.0010642195,1,5,3
53850913,0,2360354,-0.0018149843,-0.0005361298,-0.00025776657,3235,-4.803312e-06,-2.690912e-06,-3.6570998e-06,41.02576,0.0010642195,-1,6,2
53951713,0,2360354,0.00040780948,0.0004589677,0.00037912157,4796,6.37451e-06,3.226854e-06,2.5108252e-06,41.04373,0.0010642195,-1,5,4
54054899,0,2360354,0.0010238683,0.00037380043,-4.11909e-05,3229,3.2029925e-07,-3.5660105e-06,-5.801389e-06,41.058704,0.0010642195,-1,7,1
54156507,0,2360354,-0.0010101548,0.0010508932,0.00011616603,3230,-5.3443404e-07,2.4691403e-06,2.8026302e-06,41.04373,0.0010642195,-1,5,4
54259669,0,2360354,-0.0006944248,1.4291494e-05,-9.260554e-05,3999,-3.6585109e-06,-1.8797778e-07,-4.1882445e-06,41.022762,0.0010642195,0,4,1
54362870,0,2360354,0.0008559497,2.0658206e-06,-0.0007150384,3967,2.3703713e-07,1.1450562e-06,-4.1431094e-06,41.040733,0.0010642195,-1,4,3
54467670,0,2360354,0.0004835058,0.00036846893,-0.00091340207,4000,-4.4525864e-06,3.229198e-06,5.354154e-08,41.034744,0.0010642195,1,4,4
54567669,0,2360354,0.0006625811,0.0006933414,-0.0003001819,3999,-4.0671744e-06,-3.5498401e-06,5.171039e-06,41.019768,0.0010642195,-1,6,6
54671670,0,2360354,-0.00015283126,0.001390198,0.00021953233,3994,1.465466e-06,1.133451e-05,4.8467024e-07,41.022762,0.0010642195,-1,2,4
54771689,0,2360354,0.00041610986,0.00053778547,-0.00017011137,3989,1.4476665e-06,-1.4758488e-06,-4.589617e-06,41.01378,0.0010642195,-2,5,2
54871670,0,2360354,0.00048491964,0.00059644994,-0.00038186886,4000,3.5950422e-06,-2.6995679e-06,-2.8879617e-06,41.028755,0.0010642195,-2,6,2
54975676,0,2360354,0.0011859677,0.00068319484,-0.00081097445,4006,2.7639596e-06,-2.7104265e-06,-2.9114906e-06,41.03774,0.0010642195,-1,5,2
55075670,0,2360354,0.0016597693,5.2925275e-06,0.000835546,4000,8.718194e-06,2.8492707e-06,4.7603575e-07,41.03774,0.0010642195,-3,5,4
55175670,0,2360354,0.0023582326,0.0002832246,-0.00068824494,3958,1.1537348e-05,7.890941e-06,-5.804177e-06,41.05571,0.0010642195,-3,4,2
55279715,0,2360354,-0.0013314231,-0.0010873985,0.00046530247,4026,-4.075366e-06,-1.4133423e-06,5.0026703e-08,41.034744,0.0010642195,-1,5,3
55379721,0,2360354,-0.00047483973,0.00096989615,-0.00064850715,4051,1.0569499e-06,7.131432e-06,4.9315366e-07,41.058704,0.0010642195,-1,5,3
55483670,0,2360354,-0.0010906826,-6.777379e-05,-0.00075673714,3994,-3.1710155e-07,1.9800173e-06,-5.035444e-06,41.016773,0.0010642195,-2,5,2
55583670,0,2360354,0.001951876,-0.0008781474,-8.022099e-05,4001,8.278503e-06,-8.251642e-06,9.026002e-07,41.07368,0.0010642195,-4,6,3
55686070,0,2360354,0.0008311997,0.00069853594,-0.0014100373,3967,2.7315632e-06,2.6867446e-07,-7.971639e-06,41.06769,0.0010642195,-2,5,1
55787669,0,2360354,0.00039863677,0.0005600444,-0.00013030272,3999,3.5941457e-06,1.9569582e-06,-3.7684038e-06,41.04373,0.0010642195,-2,4,2
55887669,0,2360354,0.0011368418,-0.00041593777,-6.320248e-05,3974,1.4464271e-06,1.1091525e-06,1.7582091e-06,41.05571,0.0010642195,-2,4,4
55987675,0,2360354,-6.958187e-05,-0.00085516623,4.2133415e-06,3999,-1.0022546e-05,-4.019698e-06,4.9325376e-07,41.06769,0.0010642195,0,6,4
56091670,0,2360354,0.0008685436,-0.0005338486,2.4166697e-05,4000,6.2480325e-07,3.6820247e-06,-3.3317392e-06,41.010784,0.0010642195,0,5,2
56191677,0,2360354,-0.000349386,0.00080841436,0.00034722683,4002,-1.1240386e-06,6.8829746e-07,-3.3065944e-06,41.040733,0.0010642195,-1,5,2
56295686,0,2360354,-0.00037117256,-0.00073149125,0.00038642387,4017,6.1410356e-06,-3.1210839e-06,-3.5420305e-07,41.061703,0.0010642195,-5,7,2
56399676,0,2360354,0.0003816003,5.481601e-05,-0.0012944248,4006,2.3004895e-06,-9.619182e-07,2.1605795e-06,41.046726,0.0010642195,-1,6,4
56499670,0,2360354,8.591944e-05,0.00026687127,-0.0011085967,4000,5.719761e-06,5.806734e-06,-8.8741945e-06,41.085663,0.0010642195,-3,4,1
56603670,0,2360354,-0.000878186,7.922134e-05,-4.466861e-05,4000,1.4666012e-06,2.8024544e-07,-7.8612885e-07,41.076675,0.0010642195,-1,5,2
56703693,0,2360354,0.00041900744,0.0012102971,-0.00083561847,4002,-2.4765586e-07,-6.0579015e-07,-2.5126856e-06,41.061703,0.0010642195,-1,6,3
56803670,0,2360354,0.00041232884,0.0006361598,0.0007501723,4001,-4.494257e-06,1.5578055e-06,5.1749e-06,41.04373,0.0010642195,0,5,5
56907695,0,2360354,0.0017121745,0.00042035806,6.992878e-05,4019,1.9029825e-06,2.8368736e-06,2.205914e-06,41.076675,0.0010642195,-2,6,4
57007670,0,2360354,-0.0014437521,0.00047698733,-0.00047898668,3994,6.194114e-07,-1.8479765e-06,-3.3204522e-06,41.046726,0.0010642195,-1,6,2
57107676,0,2360354,-4.3615022e-05,0.00041896684,0.00045284803,3977,-5.296432e-06,-1.4200737e-06,1.7634749e-06,41.076675,0.0010642195,1,7,3
57211670,0,2360354,0.0001231681,0.00080410164,-0.00041500665,3981,-4.028545e-06,8.336548e-06,3.4542584e-06,41.08267,0.0010642195,0,4,4
57311698,0,2360354,0.0007294152,0.00018615063,0.0003238443,4028,8.269776e-06,7.1221625e-06,9.664645e-07,41.07368,0.0010642195,-2,4,3
57415681,0,2360354,-0.00041176085,0.0011400175,-0.0013767447,4011,-1.5208877e-06,1.9884496e-06,-5.903993e-06,41.094646,0.0010642195,0,5,1
57515670,0,2360354,0.0015664567,0.0006264473,0.0009955699,4000,5.2483124e-06,-2.2302443e-06,1.15588155e-05,41.076675,0.0010642195,-3,6,6
57615676,0,2360354,0.0011498189,0.0006478457,-0.0005574548,4006,2.758104e-06,2.84533e-06,-3.7703128e-06,41.052715,0.0010642195,-1,5,2
57719670,0,2360354,0.0003158408,0.00014549513,-0.0005256633,3946,6.4688525e-06,4.030392e-06,-1.655627e-06,41.103634,0.0010642195,-3,5,3
57819670,0,2360354,0.000857904,-0.0008499293,0.0001453119,3953,1.8670726e-06,3.0323747e-07,2.9931077e-06,41.085663,0.0010642195,-2,4,3
57919681,0,2360354,-0.00086917245,0.00043733494,0.0002062968,4011,-7.045782e-06,1.0085031e-05,-7.882935e-07,41.079674,0.0010642195,-1,3,3
58023670,0,2360354,-0.00024762427,0.00040330933,-0.00074546016,3999,-1.5162357e-06,7.9410665e-06,-7.848738e-07,41.04373,0.0010642195,-3,2,4
58123670,0,2360354,-0.00013869132,0.0011197198,0.00095917843,3988,1.8846937e-06,1.1316636e-05,3.4566167e-06,41.088657,0.0010642195,-2,2,3
58227670,0,2360354,0.0014466505,0.00055161695,-0.00022120285,4000,4.4464136e-06,6.239873e-06,3.4707534e-06,41.05571,0.0010642195,-2,2,4
58327689,0,2360354,-0.00019091368,-0.0006015214,-0.00027756742,4019,-6.2191434e-06,-4.85903e-06,-7.898575e-07,41.097645,0.0010642195,0,7,3
58427676,0,2360354,0.00041264336,-0.0004300806,-0.00031659112,3994,3.1958803e-06,-8.233297e-06,-2.4653436e-06,41.091652,0.0010642195,-3,7,4
58531670,0,2360354,0.00094265403,-0.0007779815,-0.0010801636,4001,5.2885816e-06,-5.6797694e-07,-7.5957328e-06,41.097645,0.0010642195,-3,6,1
58631688,0,2360354,0.00012043111,-4.7695412e-05,-0.0011037209,4018,-7.071948e-06,3.6723245e-06,-5.0811313e-06,41.085663,0.0010642195,0,5,2
58731676,0,2360354,-0.00062362547,0.00018933123,-0.0015452533,4006,-5.780661e-06,2.8322353e-07,-3.3414358e-06,41.1246,0.0010642195,1,5,3
58835670,0,2360354,0.0010834439,-0.0010437801,0.00012196739,4001,1.25023935e-05,-6.53239e-06,7.728737e-08,41.13658,0.0010642195,-3,7,3
58935670,0,2360354,0.00053205475,0.0007650129,2.7101933e-05,3994,5.7297925e-06,3.6976737e-06,2.6285359e-06,41.070686,0.0010642195,-2,5,3
59039670,0,2360354,0.00025896204,0.00059611176,0.00012874205,4000,3.5950404e-06,1.982996e-06,-7.8612845e-07,41.094646,0.0010642195,-2,5,3
59143670,0,2360354,-0.00027098495,0.00096615084,-7.1597955e-05,3970,-2.790642e-06,5.8120827e-06,4.690385e-06,41.085663,0.0010642195,-1,2,4
59243678,0,2360354,0.00022792192,0.0005282662,0.0009511387,4008,1.8952206e-06,2.8425948e-06,1.770685e-06,41.097645,0.0010642195,-1,4,3
59347676,0,2360354,-0.0018416363,0.00064516044,0.0006920216,3991,-9.14377e-06,1.5608218e-06,6.0011125e-06,41.097645,0.0010642195,0,6,3
59447670,0,2360354,0.00044707608,0.0012153328,0.000105772,4000,2.347774e-06,8.375233e-06,-1.6332397e-06,41.121605,0.0010642195,0,3,2
59547670,0,2360354,0.0011935274,0.0009853721,-0.0006514719,4000,-3.2298008e-06,1.1348098e-06,-4.1607673e-06,41.10663,0.0010642195,-1,5,1
59651669,0,2360354,0.001138568,-9.678102e-05,0.00056907756,3999,3.9969473e-06,-1.4261955e-06,3.021315e-06,41.10663,0.0010642195,-3,5,4
59751670,0,2360354,0.0004482724,-0.00095719914,-0.0007584604,3971,-2.3651119e-06,-1.0154453e-06,-7.966572e-06,41.10663,0.0010642195,1,6,1
59851688,0,2360354,-0.001173635,0.00035227305,-0.00044365256,4019,-6.204776e-06,5.4128145e-06,-3.7702118e-06,41.14257,0.0010642195,-1,3,2
59955673,0,2360354,-0.00017578735,0.00091258844,-0.0011088249,4004,-6.625046e-07,6.670737e-06,-5.0480485e-06,41.10663,0.0010642195,-1,5,2
60055670,0,2360354,0.0011379853,-0.00015948086,-0.0009781136,4766,2.160389e-06,-9.9858305e-08,-8.600113e-06,41.079674,0.0010642195,-2,4,1
60159685,0,2360354,5.355542e-05,0.00022652258,-0.0012037327,4015,1.0416263e-06,4.124195e-06,-5.054998e-06,41.109623,0.0010642195,-1,5,3
60258885,0,2360354,0.0007443591,-0.0011088122,-3.1528944e-05,3215,2.0376065e-06,4.164454e-06,2.3681862e-06,41.130592,0.0010642195,-2,3,5
60359670,0,2360354,0.0005608865,0.0010096653,-4.9252317e-06,3994,1.0387054e-06,6.2209388e-06,-5.893202e-06,41.10064,0.0010642195,-1,5,1
60463670,0,2360354,1.9713125e-05,0.001254291,0.0005110579,4000,6.57486e-06,1.4372637e-05,1.7456492e-06,41.10663,0.0010642195,-1,3,4
60563676,0,2360354,-0.00086296507,0.0009997684,-0.0003534249,4007,-1.0897484e-06,8.8102415e-06,-7.87508e-07,41.130592,0.0010642195,-2,5,3
60663678,0,2360354,0.001612472,0.001037718,-0.0010880965,4008,1.4652779e-06,2.4131834e-06,-4.197991e-06,41.127594,0.0010642195,-1,5,2
