timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
50964470,32767,32767,32767,32767,32767,-63,32767
50967690,32767,32767,32767,32767,32767,32767,32767
50971670,32767,32767,32767,32767,-65,-40,32767
50974889,32767,32767,32767,32767,32767,32767,32767
50978102,32767,32767,32767,32767,32767,32767,32767
50986115,32767,32767,32767,32767,32767,32767,32767
50990870,32767,32767,32767,32767,32767,32767,32767
50994884,32767,32767,32767,32767,32767,-72,32767
50998876,32767,32767,32767,32767,32767,32767,32767
51002870,32767,32767,32767,32767,-66,-40,32767
51006915,32767,32767,32767,32767,32767,32767,32767
51010870,32767,32767,32767,32767,-47,32767,32767
51014870,32767,32767,32767,32767,32767,-72,32767
51018876,32767,32767,32767,32767,32767,32767,32767
51022870,32767,32767,32767,32767,-68,-40,32767
51026090,32767,32767,32767,32767,32767,32767,32767
51030870,32767,32767,32767,32767,32767,32767,32767
51034902,32767,32767,32767,32767,32767,-73,32767
51042105,32767,32767,32767,32767,-40,-57,32767
51046917,32767,32767,32767,32767,32767,32767,32767
51050870,32767,32767,32767,32767,32767,-39,32767
51054870,32767,32767,32767,32767,-61,32767,32767
51058889,32767,32767,32767,32767,32767,32767,32767
51066919,32767,32767,32767,32767,-74,32767,32767
51070869,32767,32767,32767,32767,32767,-39,32767
51074869,32767,32767,32767,32767,32767,32767,32767
51078869,32767,32767,32767,32767,32767,32767,32767
51082098,32767,32767,32767,32767,32767,-56,32767
51086882,32767,32767,32767,32767,-67,32767,32767
51090869,32767,32767,32767,32767,32767,-40,32767
51094913,32767,32767,32767,32767,32767,32767,32767
51098870,32767,32767,32767,32767,-71,32767,32767
51102108,32767,32767,32767,32767,32767,-57,32767
51106892,32767,32767,32767,32767,-48,32767,32767
51110870,32767,32767,32767,32767,32767,-40,32767
51114110,32767,32767,32767,32767,32767,32767,32767
51118870,32767,32767,-60,32767,32767,32767,32767
51122870,32767,32767,32767,32767,32767,-64,32767
51126112,32767,32767,32767,32767,32767,32767,32767
51130870,32767,32767,32767,32767,-72,-47,32767
51134870,32767,32767,32767,32767,32767,32767,32767
51138870,32767,32767,32767,32767,-47,32767,32767
51142098,32767,32767,32767,32767,32767,-64,32767
51146126,32767,32767,32767,32767,32767,32767,32767
51154088,32767,32767,32767,32767,32767,32767,32767
51158870,32767,32767,32767,32767,32767,32767,32767
51162875,32767,32767,32767,32767,32767,-72,32767
51166876,32767,32767,32767,32767,32767,32767,32767
51170870,32767,32767,32767,32767,-44,-40,32767
51174107,32767,32767,32767,32767,32767,32767,32767
51178877,32767,32767,32767,32767,32767,32767,32767
51183670,32767,32767,32767,32767,-65,-80,32767
51187692,32767,32767,32767,32767,32767,32767,32767
51191670,32767,32767,32767,32767,32767,-48,32767
51195677,32767,32767,32767,32767,-67,32767,32767
51199675,32767,32767,32767,32767,32767,-40,32767
51203670,32767,32767,32767,32767,32767,32767,32767
51207670,32767,32767,32767,32767,32767,32767,32767
51211670,32767,32767,32767,32767,32767,-64,32767
51214914,32767,32767,32767,32767,-44,32767,32767
51218869,32767,32767,32767,32767,32767,32767,32767
51222869,32767,32767,32767,32767,32767,-72,32767
51226893,32767,32767,32767,32767,-58,32767,32767
51230870,32767,32767,32767,32767,32767,-64,32767
51234876,32767,32767,32767,32767,32767,32767,32767
51238870,32767,32767,32767,32767,-63,-40,32767
51242118,32767,32767,32767,32767,32767,32767,32767
51246917,32767,32767,32767,32767,32767,32767,32767
51251670,32767,32767,32767,32767,32767,-72,32767
51254912,32767,32767,32767,32767,32767,32767,32767
51258870,32767,32767,32767,32767,-44,-39,32767
51262870,32767,32767,32767,32767,32767,32767,32767
51266870,32767,32767,32767,32767,32767,32767,32767
51270870,32767,32767,32767,32767,-63,-64,32767
51274876,32767,32767,32767,32767,32767,32767,32767
51278870,32767,32767,32767,32767,32767,-40,32767
51282117,32767,32767,32767,32767,-64,32767,32767
51286869,32767,32767,32767,32767,32767,32767,32767
51290095,32767,32767,32767,32767,32767,-56,32767
51294101,32767,32767,32767,32767,32767,32767,32767
51298870,32767,32767,32767,32767,32767,32767,32767
51302091,32767,32767,32767,32767,-60,-63,32767
51306087,32767,32767,32767,32767,32767,32767,32767
51310932,32767,32767,32767,32767,-46,-65,32767
51315676,32767,32767,32767,32767,32767,32767,32767
51319670,32767,32767,-111,32767,32767,-55,32767
51322915,32767,32767,32767,32767,-57,32767,32767
51326870,32767,32767,32767,32767,32767,32767,32767
51330907,32767,32767,32767,32767,32767,-72,32767
51334876,32767,32767,32767,32767,32767,32767,32767
51338870,32767,32767,32767,32767,32767,-40,32767
51342870,32767,32767,32767,32767,32767,32767,32767
51346870,32767,32767,32767,32767,-72,32767,32767
51350920,32767,32767,32767,32767,32767,-73,32767
51354876,32767,32767,32767,32767,-44,32767,32767
51358870,32767,32767,32767,32767,32767,-40,32767
51362911,32767,32767,32767,32767,32767,32767,32767
51366869,32767,32767,32767,32767,-65,32767,32767
51370106,32767,32767,32767,32767,32767,-65,32767
51378102,32767,32767,32767,32767,32767,-33,32767
51381319,32767,32767,32767,32767,32767,32767,32767
51385270,32767,32767,32767,32767,32767,32767,32767
51389270,32767,32767,32767,32767,-71,-56,32767
51393277,32767,32767,32767,32767,32767,32767,32767
51396512,32767,32767,32767,32767,-34,-33,32767
51400470,32767,32767,32767,32767,32767,32767,32767
51403715,32767,32767,32767,32767,32767,32767,32767
51407670,32767,32767,32767,32767,-46,-48,32767
51411678,32767,32767,32767,32767,32767,32767,32767
51414914,32767,32767,32767,32767,32767,32767,32767
51418870,32767,32767,32767,32767,32767,-64,32767
51422876,32767,32767,32767,32767,32767,32767,32767
51426870,32767,32767,32767,32767,32767,-40,32767
51430870,32767,32767,32767,32767,-58,32767,32767
51434870,32767,32767,32767,32767,32767,32767,32767
51438101,32767,32767,32767,32767,32767,-57,32767
51442876,32767,32767,32767,32767,-68,32767,32767
51446870,32767,32767,32767,32767,32767,-40,32767
51450104,32767,32767,32767,32767,32767,32767,32767
51454870,32767,32767,32767,32767,-67,32767,32767
51458092,32767,32767,32767,32767,32767,-56,32767
51462105,32767,32767,32767,32767,32767,32767,32767
51465320,32767,32767,32767,32767,32767,32767,32767
51469270,32767,32767,32767,32767,32767,-56,32767
51473279,32767,32767,32767,32767,32767,32767,32767
51477313,32767,32767,32767,32767,-61,-49,32767
51481270,32767,32767,32767,32767,32767,32767,32767
51485302,32767,32767,32767,32767,32767,32767,32767
51489270,32767,32767,32767,32767,-67,-55,32767
51493269,32767,32767,32767,32767,32767,32767,32767
51497294,32767,32767,32767,32767,-42,-48,32767
51501277,32767,32767,32767,32767,32767,32767,32767
51505318,32767,32767,32767,32767,32767,-41,32767
51509270,32767,32767,32767,32767,32767,-64,32767
51512489,32767,32767,32767,32767,32767,32767,32767
51516470,32767,32767,-44,32767,32767,-48,32767
51520470,32767,32767,32767,32767,-54,32767,32767
51524510,32767,32767,32767,32767,32767,32767,32767
51528470,32767,32767,32767,32767,32767,-56,32767
51531699,32767,32767,32767,32767,-55,32767,32767
51535670,32767,32767,32767,32767,32767,-40,32767
51539669,32767,32767,32767,32767,32767,32767,32767
51543670,32767,32767,32767,32767,-66,32767,32767
51547670,32767,32767,32767,32767,32767,-48,32767
51551688,32767,32767,32767,32767,32767,32767,32767
51555670,32767,32767,32767,32767,32767,-40,32767
51559670,32767,32767,32767,32767,32767,32767,32767
51562912,32767,32767,32767,32767,-53,32767,32767
51567670,32767,32767,32767,32767,32767,-47,32767
51571704,32767,32767,32767,32767,32767,32767,32767
51575670,32767,32767,32767,32767,-71,-40,32767
51579693,32767,32767,32767,32767,32767,32767,32767
51582914,32767,32767,32767,32767,-36,32767,32767
51587669,32767,32767,32767,32767,32767,-64,32767
51591695,32767,32767,32767,32767,32767,32767,32767
51595673,32767,32767,32767,32767,32767,-48,32767
51598899,32767,32767,32767,32767,32767,32767,32767
51602870,32767,32767,32767,32767,32767,32767,32767
51606101,32767,32767,32767,32767,-61,-57,32767
51610876,32767,32767,32767,32767,32767,32767,32767
51614887,32767,32767,32767,32767,-47,-40,32767
51618903,32767,32767,32767,32767,32767,32767,32767
51622869,32767,32767,32767,32767,32767,32767,32767
51626097,32767,32767,32767,32767,-50,-56,32767
51630101,32767,32767,32767,32767,32767,32767,32767
51634870,32767,32767,32767,32767,32767,32767,32767
51638914,32767,32767,32767,32767,32767,-73,32767
51642869,32767,32767,32767,32767,32767,32767,32767
51646878,32767,32767,32767,32767,-48,-64,32767
51650876,32767,32767,32767,32767,32767,32767,32767
51654870,32767,32767,32767,32767,32767,-40,32767
51658917,32767,32767,32767,32767,-59,32767,32767
51662870,32767,32767,32767,32767,32767,32767,32767
51666104,32767,32767,32767,32767,32767,-57,32767
51670877,32767,32767,32767,32767,-73,32767,32767
51674870,32767,32767,32767,32767,32767,-40,32767
51678896,32767,32767,32767,32767,32767,32767,32767
51682870,32767,32767,32767,32767,32767,32767,32767
51686888,32767,32767,32767,32767,32767,-72,32767
51690876,32767,32767,32767,32767,-63,32767,32767
51694870,32767,32767,32767,32767,32767,-40,32767
51698869,32767,32767,32767,32767,32767,32767,32767
51702869,32767,32767,32767,32767,-71,32767,32767
51706107,32767,32767,32767,32767,32767,-65,32767
51714106,32767,32767,32767,32767,32767,-49,32767
51718070,32767,32767,-88,32767,32767,32767,32767
51722869,32767,32767,32767,32767,32767,32767,32767
51726086,32767,32767,32767,32767,32767,-63,32767
51730884,32767,32767,32767,32767,32767,32767,32767
51734106,32767,32767,32767,32767,-70,-33,32767
51738870,32767,32767,32767,32767,32767,32767,32767
51742869,32767,32767,32767,32767,-47,32767,32767
51746106,32767,32767,32767,32767,32767,-65,32767
51750898,32767,32767,32767,32767,32767,32767,32767
51755669,32767,32767,32767,32767,-66,-48,32767
51759687,32767,32767,32767,32767,32767,32767,32767
51763670,32767,32767,32767,32767,32767,-40,32767
51766893,32767,32767,32767,32767,32767,32767,32767
51770870,32767,32767,32767,32767,32767,32767,32767
51774108,32767,32767,32767,32767,32767,-49,32767
51778876,32767,32767,32767,32767,-67,32767,32767
51782870,32767,32767,32767,32767,32767,-40,32767
51786902,32767,32767,32767,32767,32767,32767,32767
51790870,32767,32767,32767,32767,-72,32767,32767
51794100,32767,32767,32767,32767,32767,-57,32767
51798105,32767,32767,32767,32767,-38,32767,32767
51802870,32767,32767,32767,32767,32767,32767,32767
51814115,32767,32767,32767,32767,32767,-57,32767
51818105,32767,32767,32767,32767,32767,32767,32767
51826089,32767,32767,32767,32767,32767,-64,32767
51830870,32767,32767,32767,32767,-44,32767,32767
51834104,32767,32767,32767,32767,32767,-57,32767
51838876,32767,32767,32767,32767,32767,32767,32767
51842870,32767,32767,32767,32767,-58,-40,32767
51846870,32767,32767,32767,32767,32767,32767,32767
51854083,32767,32767,32767,32767,32767,-56,32767
51858877,32767,32767,32767,32767,32767,32767,32767
51862869,32767,32767,32767,32767,-47,-40,32767
51866870,32767,32767,32767,32767,32767,32767,32767
51870870,32767,32767,32767,32767,32767,32767,32767
51874879,32767,32767,32767,32767,-57,-72,32767
51882102,32767,32767,32767,32767,32767,-33,32767
51886091,32767,32767,32767,32767,-60,32767,32767
51890870,32767,32767,32767,32767,32767,32767,32767
51894877,32767,32767,32767,32767,32767,-71,32767
51898896,32767,32767,32767,32767,32767,32767,32767
51903670,32767,32767,32767,32767,32767,-48,32767
51907703,32767,32767,-63,32767,-46,32767,32767
51911670,32767,32767,32767,32767,32767,-40,32767
51914887,32767,32767,32767,32767,32767,32767,32767
51918922,32767,32767,32767,32767,-48,32767,32767
51922869,32767,32767,32767,32767,32767,-39,32767
51926869,32767,32767,32767,32767,32767,32767,32767
51930869,32767,32767,32767,32767,-59,32767,32767
51934869,32767,32767,32767,32767,32767,-72,32767
51938876,32767,32767,32767,32767,32767,32767,32767
51943670,32767,32767,32767,32767,32767,-48,32767
51947677,32767,32767,32767,32767,32767,32767,32767
51951670,32767,32767,32767,32767,-52,-40,32767
51955678,32767,32767,32767,32767,32767,32767,32767
51959670,32767,32767,32767,32767,32767,32767,32767
51963670,32767,32767,32767,32767,-62,-72,32767
51967676,32767,32767,32767,32767,32767,32767,32767
51971670,32767,32767,32767,32767,32767,-40,32767
51974906,32767,32767,32767,32767,-61,32767,32767
51978870,32767,32767,32767,32767,32767,32767,32767
51982110,32767,32767,32767,32767,32767,-57,32767
51986092,32767,32767,32767,32767,32767,32767,32767
51990870,32767,32767,32767,32767,32767,32767,32767
51994870,32767,32767,32767,32767,32767,-72,32767
51998870,32767,32767,32767,32767,-72,32767,32767
52002118,32767,32767,32767,32767,32767,-57,32767
52006876,32767,32767,32767,32767,-48,32767,32767
52010870,32767,32767,32767,32767,32767,-40,32767
52014882,32767,32767,32767,32767,32767,32767,32767
52022107,32767,32767,32767,32767,32767,-56,32767
52026876,32767,32767,32767,32767,32767,32767,32767
52030869,32767,32767,32767,32767,32767,-40,32767
52034869,32767,32767,32767,32767,32767,32767,32767
52038870,32767,32767,32767,32767,-44,32767,32767
52042897,32767,32767,32767,32767,32767,-63,32767
52050090,32767,32767,32767,32767,-58,-32,32767
52054869,32767,32767,32767,32767,32767,32767,32767
52058870,32767,32767,32767,32767,-47,32767,32767
52062909,32767,32767,32767,32767,32767,-73,32767
52066896,32767,32767,32767,32767,32767,32767,32767
52070869,32767,32767,32767,32767,32767,-40,32767
52074870,32767,32767,32767,32767,32767,32767,32767
52078870,32767,32767,32767,32767,32767,32767,32767
52082912,32767,32767,32767,32767,-65,-73,32767
52086885,32767,32767,32767,32767,32767,32767,32767
52090870,32767,32767,32767,32767,32767,-40,32767
52094870,32767,32767,32767,32767,-73,32767,32767
52098870,32767,32767,32767,32767,32767,32767,32767
52102891,32767,32767,32767,32767,-47,-72,32767
52106883,32767,32767,32767,32767,32767,32767,32767
52110870,32767,32767,32767,32767,32767,-40,32767
52114870,32767,32767,32767,32767,32767,32767,32767
52118870,32767,32767,32767,32767,32767,32767,32767
52122870,32767,32767,32767,32767,32767,-72,32767
52126883,32767,32767,32767,32767,-71,32767,32767
52130119,32767,32767,-48,32767,32767,-33,32767
52134090,32767,32767,32767,32767,-40,32767,32767
52137315,32767,32767,32767,32767,32767,32767,32767
52141270,32767,32767,32767,32767,32767,-56,32767
52144487,32767,32767,32767,32767,-34,32767,32767
52148477,32767,32767,32767,32767,32767,-40,32767
52152470,32767,32767,32767,32767,32767,32767,32767
52156470,32767,32767,32767,32767,32767,32767,32767
52160470,32767,32767,32767,32767,32767,-48,32767
52163692,32767,32767,32767,32767,32767,32767,32767
52167689,32767,32767,32767,32767,-46,32767,32767
52171669,32767,32767,32767,32767,32767,-72,32767
52175670,32767,32767,32767,32767,32767,32767,32767
52180470,32767,32767,32767,32767,-63,-56,32767
52184510,32767,32767,32767,32767,32767,32767,32767
52188470,32767,32767,32767,32767,32767,-39,32767
52192470,32767,32767,32767,32767,-59,32767,32767
52196470,32767,32767,32767,32767,32767,32767,32767
52200470,32767,32767,32767,32767,32767,-56,32767
52204513,32767,32767,32767,32767,32767,32767,32767
52208470,32767,32767,32767,32767,32767,-39,32767
52212470,32767,32767,32767,32767,-44,32767,32767
52216470,32767,32767,32767,32767,32767,32767,32767
52220470,32767,32767,32767,32767,32767,-56,32767
52224487,32767,32767,32767,32767,-54,32767,32767
52228474,32767,32767,32767,32767,32767,-40,32767
52232470,32767,32767,32767,32767,32767,32767,32767
52236470,32767,32767,32767,32767,-63,32767,32767
52240470,32767,32767,32767,32767,32767,-56,32767
52244497,32767,32767,32767,32767,32767,32767,32767
52248470,32767,32767,32767,32767,32767,-48,32767
52251703,32767,32767,32767,32767,32767,32767,32767
52255670,32767,32767,32767,32767,32767,32767,32767
52259670,32767,32767,32767,32767,-72,-47,32767
52263698,32767,32767,32767,32767,32767,32767,32767
52267670,32767,32767,32767,32767,-55,-40,32767
52271689,32767,32767,32767,32767,32767,32767,32767
52275670,32767,32767,32767,32767,32767,32767,32767
52279669,32767,32767,32767,32767,-63,-48,32767
52283676,32767,32767,32767,32767,32767,32767,32767
52287670,32767,32767,32767,32767,32767,-40,32767
52291719,32767,32767,32767,32767,32767,32767,32767
52295670,32767,32767,32767,32767,32767,32767,32767
52299670,32767,32767,32767,32767,-46,-48,32767
52303677,32767,32767,32767,32767,32767,32767,32767
52307670,32767,32767,32767,32767,32767,-40,32767
52311695,32767,32767,32767,32767,-55,32767,32767
52314909,32767,32767,-86,32767,32767,32767,32767
52319670,32767,32767,32767,32767,32767,-47,32767
52323677,32767,32767,32767,32767,-66,32767,32767
52327670,32767,32767,32767,32767,32767,-40,32767
52331699,32767,32767,32767,32767,32767,32767,32767
52335689,32767,32767,32767,32767,32767,32767,32767
52339670,32767,32767,32767,32767,32767,-72,32767
52343670,32767,32767,32767,32767,32767,32767,32767
52347670,32767,32767,32767,32767,-72,-48,32767
52351670,32767,32767,32767,32767,32767,32767,32767
52355717,32767,32767,32767,32767,-47,32767,32767
52359670,32767,32767,32767,32767,32767,-72,32767
52363670,32767,32767,32767,32767,32767,32767,32767
52367670,32767,32767,32767,32767,-55,-48,32767
52371670,32767,32767,32767,32767,32767,32767,32767
52375674,32767,32767,32767,32767,32767,32767,32767
52379674,32767,32767,32767,32767,32767,-72,32767
52383670,32767,32767,32767,32767,32767,32767,32767
52387670,32767,32767,32767,32767,32767,-48,32767
52391670,32767,32767,32767,32767,-65,32767,32767
52395670,32767,32767,32767,32767,32767,32767,32767
52398905,32767,32767,32767,32767,32767,-64,32767
52402895,32767,32767,32767,32767,-65,32767,32767
52407670,32767,32767,32767,32767,32767,-48,32767
52411670,32767,32767,32767,32767,-54,32767,32767
52415670,32767,32767,32767,32767,32767,32767,32767
52419704,32767,32767,32767,32767,32767,-73,32767
52423670,32767,32767,32767,32767,32767,32767,32767
52427670,32767,32767,32767,32767,32767,-47,32767
52431677,32767,32767,32767,32767,-45,32767,32767
52435670,32767,32767,32767,32767,32767,-40,32767
52440512,32767,32767,32767,32767,32767,32767,32767
52444470,32767,32767,32767,32767,-64,32767,32767
52448470,32767,32767,32767,32767,32767,-56,32767
52452470,32767,32767,32767,32767,32767,32767,32767
52459720,32767,32767,32767,32767,32767,32767,32767
52463718,32767,32767,32767,32767,32767,32767,32767
52467670,32767,32767,32767,32767,32767,-64,32767
52471676,32767,32767,32767,32767,32767,32767,32767
52475670,32767,32767,32767,32767,-45,-40,32767
52479686,32767,32767,32767,32767,32767,32767,32767
52483670,32767,32767,32767,32767,32767,32767,32767
52486899,32767,32767,32767,32767,-53,-55,32767
52490114,32767,32767,32767,32767,32767,32767,32767
52494876,32767,32767,32767,32767,32767,32767,32767
52498870,32767,32767,32767,32767,-77,-72,32767
52502870,32767,32767,32767,32767,32767,32767,32767
52506877,32767,32767,32767,32767,32767,-56,32767
52510876,32767,32767,32767,32767,32767,32767,32767
52514870,32767,32767,-106,32767,32767,-40,32767
52518870,32767,32767,32767,32767,-66,32767,32767
52522875,32767,32767,32767,32767,32767,32767,32767
52526903,32767,32767,32767,32767,32767,-57,32767
52530876,32767,32767,32767,32767,-71,32767,32767
52534114,32767,32767,32767,32767,32767,-33,32767
52538870,32767,32767,32767,32767,-48,32767,32767
52542870,32767,32767,32767,32767,32767,32767,32767
52546895,32767,32767,32767,32767,32767,-64,32767
52554112,32767,32767,32767,32767,32767,-33,32767
52558870,32767,32767,32767,32767,32767,32767,32767
52562870,32767,32767,32767,32767,-78,32767,32767
52566870,32767,32767,32767,32767,32767,-64,32767
52570896,32767,32767,32767,32767,-48,32767,32767
52575669,32767,32767,32767,32767,32767,-48,32767
52579670,32767,32767,32767,32767,32767,32767,32767
52583670,32767,32767,32767,32767,-66,32767,32767
52587698,32767,32767,32767,32767,32767,-72,32767
52591670,32767,32767,32767,32767,32767,32767,32767
52595670,32767,32767,32767,32767,32767,-47,32767
52599670,32767,32767,32767,32767,32767,32767,32767
52603670,32767,32767,32767,32767,-46,32767,32767
52607728,32767,32767,32767,32767,32767,-73,32767
52611670,32767,32767,32767,32767,32767,32767,32767
52614918,32767,32767,32767,32767,-48,-41,32767
52618869,32767,32767,32767,32767,32767,32767,32767
52622869,32767,32767,32767,32767,32767,32767,32767
52626870,32767,32767,32767,32767,-58,-72,32767
52630876,32767,32767,32767,32767,32767,32767,32767
52634913,32767,32767,32767,32767,32767,-41,32767
52639693,32767,32767,32767,32767,32767,32767,32767
52643670,32767,32767,32767,32767,32767,-40,32767
52647670,32767,32767,32767,32767,-46,32767,32767
52651670,32767,32767,32767,32767,32767,32767,32767
52654908,32767,32767,32767,32767,32767,-41,32767
52659676,32767,32767,32767,32767,-55,32767,32767
52663669,32767,32767,32767,32767,32767,-40,32767
52667670,32767,32767,32767,32767,32767,32767,32767
52671689,32767,32767,32767,32767,-65,32767,32767
52674928,32767,32767,32767,32767,32767,-41,32767
52678869,32767,32767,32767,32767,32767,32767,32767
52682115,32767,32767,32767,32767,32767,32767,32767
52686869,32767,32767,32767,32767,32767,-72,32767
52690869,32767,32767,32767,32767,-48,32767,32767
52694870,32767,32767,32767,32767,32767,-56,32767
52698876,32767,32767,32767,32767,32767,32767,32767
52702104,32767,32767,32767,32767,-51,-33,32767
52706869,32767,32767,32767,32767,32767,32767,32767
52710869,32767,32767,-32,32767,32767,32767,32767
52714869,32767,32767,32767,32767,-68,-64,32767
52722134,32767,32767,32767,32767,32767,-33,32767
52726869,32767,32767,32767,32767,32767,32767,32767
52730870,32767,32767,32767,32767,32767,32767,32767
52734870,32767,32767,32767,32767,32767,-63,32767
52738895,32767,32767,32767,32767,-73,32767,32767
52743670,32767,32767,32767,32767,32767,-48,32767
52748515,32767,32767,32767,32767,-64,32767,32767
52752470,32767,32767,32767,32767,32767,-39,32767
52755734,32767,32767,32767,32767,32767,32767,32767
52759670,32767,32767,32767,32767,-59,32767,32767
52762919,32767,32767,32767,32767,32767,-40,32767
52766870,32767,32767,32767,32767,32767,32767,32767
52770874,32767,32767,32767,32767,32767,32767,32767
52774870,32767,32767,32767,32767,32767,-64,32767
52778877,32767,32767,32767,32767,-44,32767,32767
52782090,32767,32767,32767,32767,32767,-32,32767
52786870,32767,32767,32767,32767,32767,32767,32767
52790870,32767,32767,32767,32767,-57,32767,32767
52794870,32767,32767,32767,32767,32767,-64,32767
52798088,32767,32767,32767,32767,32767,32767,32767
52802917,32767,32767,32767,32767,-72,-49,32767
52807676,32767,32767,32767,32767,32767,32767,32767
52811670,32767,32767,32767,32767,32767,-40,32767
52815670,32767,32767,32767,32767,32767,32767,32767
52819670,32767,32767,32767,32767,32767,32767,32767
52822926,32767,32767,32767,32767,-56,-41,32767
52827675,32767,32767,32767,32767,32767,32767,32767
52831670,32767,32767,32767,32767,-45,-40,32767
52835670,32767,32767,32767,32767,32767,32767,32767
52839689,32767,32767,32767,32767,32767,32767,32767
52843714,32767,32767,32767,32767,-56,-65,32767
52847676,32767,32767,32767,32767,32767,32767,32767
52851703,32767,32767,32767,32767,32767,-41,32767
52855670,32767,32767,32767,32767,32767,32767,32767
52859720,32767,32767,32767,32767,32767,32767,32767
52863710,32767,32767,32767,32767,32767,-49,32767
52867677,32767,32767,32767,32767,-71,32767,32767
52870896,32767,32767,32767,32767,32767,-32,32767
52874869,32767,32767,32767,32767,32767,32767,32767
52878870,32767,32767,32767,32767,-68,32767,32767
52882881,32767,32767,32767,32767,32767,-55,32767
52890139,32767,32767,32767,32767,-63,-33,32767
52894078,32767,32767,32767,32767,32767,32767,32767
52898877,32767,32767,32767,32767,32767,32767,32767
52902870,32767,32767,32767,32767,32767,-64,32767
52906895,32767,32767,32767,32767,32767,32767,32767
52910893,32767,32767,32767,32767,-57,-40,32767
52914870,32767,32767,32767,32767,32767,32767,32767
52918870,32767,32767,-107,32767,32767,32767,32767
52922870,32767,32767,32767,32767,-73,-64,32767
52927676,32767,32767,32767,32767,32767,32767,32767
52930902,32767,32767,32767,32767,-48,-33,32767
52934870,32767,32767,32767,32767,32767,32767,32767
52938115,32767,32767,32767,32767,32767,32767,32767
52942870,32767,32767,32767,32767,32767,-64,32767
52946876,32767,32767,32767,32767,32767,32767,32767
52950881,32767,32767,32767,32767,32767,-40,32767
52954869,32767,32767,32767,32767,-71,32767,32767
52958109,32767,32767,32767,32767,32767,32767,32767
52962870,32767,32767,32767,32767,-48,-64,32767
52966877,32767,32767,32767,32767,32767,32767,32767
52970890,32767,32767,32767,32767,32767,-40,32767
52975676,32767,32767,32767,32767,-60,32767,32767
52979670,32767,32767,32767,32767,32767,-40,32767
52983670,32767,32767,32767,32767,32767,32767,32767
52987670,32767,32767,32767,32767,32767,32767,32767
52990889,32767,32767,32767,32767,32767,-40,32767
52994102,32767,32767,32767,32767,32767,32767,32767
52998117,32767,32767,32767,32767,-56,32767,32767
53002080,32767,32767,32767,32767,32767,-64,32767
53005313,32767,32767,32767,32767,32767,32767,32767
53009270,32767,32767,32767,32767,-62,-39,32767
53013270,32767,32767,32767,32767,32767,32767,32767
53017270,32767,32767,32767,32767,32767,32767,32767
53021270,32767,32767,32767,32767,-63,-56,32767
53024493,32767,32767,32767,32767,32767,32767,32767
53027714,32767,32767,32767,32767,32767,32767,32767
53031680,32767,32767,32767,32767,32767,-64,32767
53035676,32767,32767,32767,32767,32767,32767,32767
53039674,32767,32767,32767,32767,32767,-40,32767
53043670,32767,32767,32767,32767,-72,32767,32767
53047670,32767,32767,32767,32767,32767,32767,32767
53051686,32767,32767,32767,32767,-46,-48,32767
53055677,32767,32767,32767,32767,32767,32767,32767
53059670,32767,32767,32767,32767,32767,-40,32767
