timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,thrust[0],thrust[1],thrust[2]
350294706,nan,nan,-0.16579585,2.3839223,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
350493882,nan,nan,-0.18111819,2.3831282,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
350694646,nan,nan,-0.19381393,2.382465,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
350894733,nan,nan,-0.19162352,2.3819196,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
351094173,nan,nan,-0.18260975,2.3813024,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
351294412,nan,nan,-0.16636695,2.3807788,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
351494541,nan,nan,-0.15471673,2.3803115,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
351694702,nan,nan,-0.1440353,2.379655,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
351894982,nan,nan,-0.13862298,2.3790681,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
352095374,nan,nan,-0.14365745,2.3784,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
352315510,nan,nan,-0.15560544,2.3776937,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
352515555,nan,nan,-0.15833785,2.3772871,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
352715790,nan,nan,-0.1589053,2.3766916,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
352916042,nan,nan,-0.15303098,2.3759794,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
353116135,nan,nan,-0.13901828,2.375401,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
353316320,nan,nan,-0.13933037,2.3749685,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
353516637,nan,nan,-0.13957494,2.374557,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
353716798,nan,nan,-0.14200945,2.3741822,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
353916947,nan,nan,-0.13901424,2.3737264,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
354117159,nan,nan,-0.1285646,2.3731833,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
354317535,nan,nan,-0.11867187,2.3727188,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,-0.00377235,0.0036496948,nan
354538454,nan,nan,-0.11160739,2.3722353,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,-1.1881881e-06,1.1506677e-06,nan
354738594,nan,nan,nan,2.3719487,0.0,nan,nan,-0.060568333,nan,nan,nan,nan,nan,nan,8.4230495e-10,-8.1617474e-10,nan
354938031,nan,nan,nan,2.3716638,0.0,nan,nan,-0.13964899,nan,nan,nan,nan,nan,nan,-2.3209361e-13,2.250218e-13,nan
355138609,nan,nan,nan,2.3713396,0.0,nan,nan,-0.16502824,nan,nan,nan,nan,nan,nan,-1.5387048e-16,1.4927892e-16,nan
355338516,nan,nan,nan,2.3707943,0.0,nan,nan,-0.10533301,nan,nan,nan,nan,nan,nan,7.314707e-20,-7.104179e-20,nan
355538582,nan,nan,nan,2.3702419,0.0,nan,nan,-0.23057747,nan,nan,nan,nan,nan,nan,6.473337e-24,-6.293978e-24,nan
355738746,nan,nan,nan,2.3695269,0.0,nan,nan,-0.36893734,nan,nan,nan,nan,nan,nan,-3.656795e-26,3.560565e-26,nan
355939412,nan,nan,nan,2.3689978,0.0,nan,nan,-0.5181222,nan,nan,nan,nan,nan,nan,2.915426e-29,-2.8417117e-29,nan
356139502,nan,nan,nan,2.3685174,0.0,nan,nan,-0.52154994,nan,nan,nan,nan,nan,nan,-4.3385666e-32,4.2329352e-32,nan
356339476,nan,nan,nan,2.368095,0.0,nan,nan,-0.66048235,nan,nan,nan,nan,nan,nan,2.1256772e-35,-2.0756768e-35,nan
356559618,nan,nan,nan,2.3680656,0.0,nan,nan,-0.6622157,nan,nan,nan,nan,nan,nan,7.391055e-39,-7.217625e-39,nan
356760163,nan,nan,nan,2.3680656,0.0,nan,nan,-0.64296854,nan,nan,nan,nan,nan,nan,-4.91e-42,4.794e-42,nan
356960095,nan,nan,nan,2.3680656,0.0,nan,nan,-0.54280174,nan,nan,nan,nan,nan,nan,1e-45,-1e-45,nan
357160198,nan,nan,nan,2.3680656,0.0,nan,nan,-0.39077526,nan,nan,nan,nan,nan,nan,-0.0034018664,0.0033220425,nan
357360371,nan,nan,nan,2.3680656,0.0,nan,nan,-0.16163793,nan,nan,nan,nan,nan,nan,-0.05039075,0.049208343,nan
357560682,nan,nan,-0.12343576,2.3680656,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,-0.0677476,0.066157915,nan
357760853,nan,nan,-0.12343576,2.3680656,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,-0.00012894966,0.00012592388,nan
357980985,nan,nan,-0.12343576,2.3680656,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,2.0896394e-08,-2.0406064e-08,nan
358181180,nan,nan,nan,2.3680656,0.0,nan,nan,0.01105821,nan,nan,nan,nan,nan,nan,-0.07019241,0.068545364,nan
