timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
349564111,-0.04369306,0.014893228,-3.4906585,0.0,0.0,0.0
349595257,-0.043433502,0.014988577,-3.4906585,0.0,0.0,0.0
349625680,-0.043251198,0.014943212,-3.4906585,0.0,0.0,0.0
349658503,-0.04334659,0.01502704,-3.4906585,0.0,0.0,0.0
349689723,-0.043286238,0.014968065,-3.4906585,0.0,0.0,0.0
349721707,-0.043133162,0.014937131,-3.4906585,0.0,0.0,0.0
349753667,-0.04343631,0.01489033,-3.4906585,0.0,0.0,0.0
349785695,-0.043540597,0.014858957,-3.4906585,0.0,0.0,0.0
349817715,-0.04357607,0.014947075,-3.4906585,0.0,0.0,0.0
349845744,-0.043665383,0.015038936,-3.4906585,0.0,0.0,0.0
349877654,-0.043790255,0.0148662245,-3.4906585,0.0,0.0,0.0
349909674,-0.04378285,0.014716422,-3.4906585,0.0,0.0,0.0
349941677,-0.043868978,0.014687575,-3.4906585,0.0,0.0,0.0
349973702,-0.043954585,0.014738969,-3.4906585,0.0,0.0,0.0
350005657,-0.04389948,0.014653949,-3.4906585,0.0,0.0,0.0
350037661,-0.04389988,0.014454134,-3.4906585,0.0,0.0,0.0
350069693,-0.04386554,0.014434065,-3.4906585,0.0,0.0,0.0
350097680,-0.0437458,0.014573346,-3.4906585,0.0,0.0,0.0
350129693,-0.043741133,0.014616497,-3.4906585,0.0,0.0,0.0
350161690,-0.043645103,0.014536911,-3.4906585,0.0,0.0,0.0
350193659,-0.043651685,0.01483475,-3.4906585,0.0,0.0,0.0
350225714,-0.043854043,0.015111044,-3.4906585,0.0,0.0,0.0
350257696,-0.043887593,0.015143406,-3.4906585,0.0,0.0,0.0
350288117,-0.043827526,0.015110354,-3.4906585,0.0,0.0,0.0
350320859,-0.030801868,0.034697518,-1.04204126e-07,0.0,0.0,-0.0
350352131,-0.030799557,0.034923173,0.0001529519,0.0,0.0,-0.0
350380864,-0.030820498,0.034836117,1.8853632e-05,0.0,0.0,-0.0
350412104,-0.030830601,0.034776714,0.00011488539,0.0,0.0,-0.0
350444897,-0.030994724,0.03469848,5.6086355e-05,0.0,0.0,-0.0
350476927,-0.031093093,0.03475559,-3.5203484e-05,0.0,0.0,-0.0
350508867,-0.031076118,0.034537267,7.2338364e-05,0.0,0.0,-0.0
350540909,-0.031037893,0.03471122,-1.8828614e-06,0.0,0.0,-0.0
350572927,-0.030944958,0.03471393,9.912429e-05,0.0,0.0,-0.0
350604940,-0.030885655,0.03463148,5.4677374e-05,0.0,0.0,-0.0
350636863,-0.030749943,0.03466179,-3.495144e-05,0.0,0.0,-0.0
350668853,-0.030585477,0.034489166,5.56034e-05,0.0,0.0,-0.0
350700899,-0.030527465,0.034584742,6.5206386e-06,0.0,0.0,-0.0
350732920,-0.03060948,0.034502067,0.00011188537,0.0,0.0,-0.0
350764860,-0.03049526,0.03452808,-1.2305112e-05,0.0,0.0,-0.0
350796866,-0.03055493,0.034649342,-3.5004847e-05,0.0,0.0,-0.0
350828914,-0.03048142,0.03482905,6.021459e-05,0.0,0.0,-0.0
350856936,-0.03059522,0.034846857,-3.539061e-05,0.0,0.0,-0.0
350888891,-0.030554386,0.034897394,6.097405e-05,0.0,0.0,-0.0
350920862,-0.030518651,0.034756187,-2.2946455e-05,0.0,0.0,-0.0
350952891,-0.030508239,0.03474845,6.4770175e-05,0.0,0.0,-0.0
350984917,-0.030608196,0.0347655,3.5659203e-05,0.0,0.0,-0.0
351016888,-0.030695237,0.034779727,-3.5102912e-05,0.0,0.0,-0.0
351047259,-0.030684419,0.03465601,5.2060608e-05,0.0,0.0,-0.0
351080913,-0.030702284,0.034704044,-1.4951923e-05,0.0,0.0,-0.0
351108894,-0.030685803,0.0347903,6.701592e-05,0.0,0.0,-0.0
351144140,-0.030664053,0.034875814,-7.946463e-06,0.0,0.0,-0.0
351172180,-0.030883696,0.034891687,9.2569506e-05,0.0,0.0,-0.0
351204093,-0.031137547,0.034817994,4.531084e-05,0.0,0.0,-0.0
351236107,-0.031252965,0.03474966,-3.5787485e-05,0.0,0.0,-0.0
351268098,-0.031035583,0.03480943,3.2093172e-05,0.0,0.0,-0.0
351300156,-0.031077035,0.034944274,-1.8614102e-05,0.0,0.0,-0.0
351332096,-0.031218007,0.034932148,9.095931e-05,0.0,0.0,-0.0
351364116,-0.031213159,0.034836616,4.656651e-05,0.0,0.0,-0.0
