timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
349494269,0.0,0.0,0.0,0.0063367146,0.0070422823,0.046253204,0.01777941,0.019750312,-0.03213221,-0.019715548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25735116,0.25735107,4.0610304,0.0025135423,0.0025145258,0.0025222169,0.090150096,0.0,0.0,0.0,0.0,0.0,0.00053270685,0.00282037,0.008032827,0.0,0.0,0.0,0.0,0.0,0.0
349701475,0.0,0.0,0.0,0.006569896,0.007088672,-0.12576103,0.01777941,0.019750312,-0.03213221,0.0020589828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25736988,0.2573698,4.060983,0.0025135423,0.0025145258,0.0025222169,0.090150125,0.0,0.0,0.0,0.0,0.0,0.0003799315,0.0020936984,0.0062095486,0.0,0.0,0.0,0.0,0.0,0.0
349901509,0.0,0.0,0.0,0.00674942,0.0070844204,-0.2195549,0.01777941,0.019750312,-0.03213221,0.049334764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25733754,0.25733742,4.0607324,0.0025135423,0.0025145258,0.0025222169,0.09015001,0.0,0.0,0.0,0.0,0.0,0.00044737896,0.0025627739,0.008361263,0.0,0.0,0.0,0.0,0.0,0.0
350101469,0.0,0.0,0.0,0.0070573497,0.0073195063,-0.26242256,0.01777941,0.019750312,-0.03213221,-0.032232285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25749215,0.25749204,4.061322,0.0025135423,0.0025145258,0.0025222169,0.09015006,0.0,0.0,0.0,0.0,0.0,9.236488e-05,0.00074511283,0.0023970506,0.0,0.0,0.0,0.0,0.0,0.0
350308668,0.0,0.0,0.0,0.0073325997,0.0074547217,-0.11922836,0.01777941,0.019750312,-0.03213221,0.0026888847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25763166,0.25763154,4.0619197,0.0025135423,0.0025145258,0.0025222169,0.09015009,0.0,0.0,0.0,0.0,0.0,0.00017804425,0.003933067,0.0126195215,0.0,0.0,0.0,0.0,0.0,0.0
350508669,0.0,0.0,0.0,0.007507319,0.007529716,-0.17742729,0.01777941,0.019750312,-0.03213221,0.011413813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2578001,0.25779998,4.0626955,0.0025135423,0.0025145258,0.0025222169,0.09015005,0.0,0.0,0.0,0.0,0.0,0.00021629734,0.003313816,0.01100784,0.0,0.0,0.0,0.0,0.0,0.0
350707905,0.0,0.0,0.0,0.0073988163,0.0072506093,-0.20956421,0.01777941,0.019750312,-0.03213221,-0.01206708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2576457,0.2576456,4.0621643,0.0025135423,0.0025145258,0.0025222169,0.09015001,0.0,0.0,0.0,0.0,0.0,0.00032970644,0.002734148,0.006746945,0.0,0.0,0.0,0.0,0.0,0.0
350908669,0.0,0.0,0.0,0.007404204,0.0069978903,-0.029460907,0.01777941,0.019750312,-0.03213221,-0.0046429634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25753134,0.25753126,4.0617414,0.0025135423,0.0025145258,0.0025222169,0.09015006,0.0,0.0,0.0,0.0,0.0,0.00036753845,0.004773003,0.013971348,0.0,0.0,0.0,0.0,0.0,0.0
351115887,0.0,0.0,0.0,0.0073766946,0.006787766,-0.46783447,0.01777941,0.019750312,-0.03213221,-0.01353097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25750893,0.25750887,4.0616474,0.0025135423,0.0025145258,0.0025222169,0.090150185,0.0,0.0,0.0,0.0,0.0,0.00024691265,0.008697627,0.02664684,0.0,0.0,0.0,0.0,0.0,0.0
351315875,0.0,0.0,0.0,0.0072118146,0.0065587736,-0.17143059,0.01777941,0.019750312,-0.03213221,-0.041954994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2574191,0.25741905,4.061244,0.0025135423,0.0025145258,0.0025222169,0.09015031,0.0,0.0,0.0,0.0,0.0,0.0004670259,0.0046779993,0.015706057,0.0,0.0,0.0,0.0,0.0,0.0
