timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
349595069,0,0.0,0.0,0.0,0.0,-0.13545391,4.6288296e-08,5.209874e-07,0.0,0.010049083,0.0105472915,0.012102644,0.0040870244,1.1561957e-05,0.00013013298,0.0,0.010890008,0.023752294,0.023970937,2.3870687,0.0,0.1,-0.012102644,0.120295,0.24588577,0.10114617,0.106226385,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
349701475,0,0.0,0.0,0.0,0.0,-0.13860466,4.6288296e-08,5.209874e-07,0.0,0.009947621,0.011281926,0.010268414,-0.0010970245,1.1561957e-05,0.00013013298,0.0,0.017290682,-0.001444852,-0.0015375962,2.3865488,0.0,0.1,-0.010268414,0.119656086,0.24508646,0.10082306,0.10606548,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
349805469,0,0.0,0.0,0.0,0.0,-0.14261527,4.6288296e-08,5.209874e-07,0.0,0.010228749,0.011315699,0.010067349,-0.0049721156,1.1561957e-05,0.00013013298,0.0,-0.004602173,0.021813404,0.015797028,2.386022,0.0,0.1,-0.010067349,0.11941968,0.2447085,0.100774765,0.105962895,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
349901509,0,0.0,0.0,0.0,0.0,-0.14731647,4.6288296e-08,5.209874e-07,0.0,0.010235029,0.011053451,0.00878028,-0.010104906,1.1561957e-05,0.00013013298,0.0,-0.004771592,0.002789449,0.020987596,2.385581,0.0,0.1,-0.00878028,0.12003738,0.24525908,0.10111387,0.10614205,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
350005469,0,0.0,0.0,0.0,0.0,-0.14996427,4.6288296e-08,5.209874e-07,0.0,0.010574301,0.010639494,0.0072188037,-0.012886619,1.1561957e-05,0.00013013298,0.0,0.0021981911,0.007525154,-0.010239834,2.3850646,0.0,0.1,-0.0072188037,0.12132083,0.24652782,0.10178708,0.1065013,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
350109485,0,0.0,0.0,0.0,0.0,-0.15377828,4.6288296e-08,5.209874e-07,0.0,0.010254229,0.0110119805,0.0064224224,-0.015684832,1.1561957e-05,0.00013013298,0.0,0.023991346,-0.001251621,-0.010123579,2.3845844,0.0,0.1,-0.0064224224,0.12075131,0.24589543,0.101459235,0.10634015,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
350205469,0,0.0,0.0,0.0,0.0,-0.15920055,4.6288296e-08,5.209874e-07,0.0,0.010053665,0.010731114,0.004572844,-0.021031981,1.1561957e-05,0.00013013298,0.0,0.0012107369,-0.0005321884,-0.02191967,2.3842351,0.0,0.1,-0.004572844,0.12126385,0.24643315,0.10168956,0.106488496,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
350308668,0,0.0,0.0,0.0,0.0,-0.16689155,4.6288296e-08,5.209874e-07,0.0,0.010202255,0.010191938,0.0019043357,-0.028574012,1.1561957e-05,0.00013013298,0.0,0.0024871728,0.01782515,0.030182019,2.3838565,0.0,0.1,-0.0019043357,0.122345105,0.24760485,0.102189794,0.10679981,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
350411905,0,0.0,0.0,0.0,0.0,-0.17545772,4.6288296e-08,5.209874e-07,0.0,0.010664474,0.010008303,-0.0005696463,-0.03598044,1.1561957e-05,0.00013013298,0.0,0.024735812,0.0035190554,-0.023261728,2.383428,0.0,0.1,0.0005696463,0.123398006,0.24876288,0.10267028,0.10710278,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
350516669,0,0.0,0.0,0.0,0.0,-0.18505245,4.6288296e-08,5.209874e-07,0.0,0.010770304,0.010117581,-0.0036865184,-0.044053692,1.1561957e-05,0.00013013298,0.0,0.010493841,0.0060533886,0.0061420086,2.383047,0.0,0.1,0.0036865184,0.1224254,0.2478827,0.10205838,0.10685884,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
350612675,0,0.0,0.0,0.0,0.0,-0.19116165,4.6288296e-08,5.209874e-07,0.0,0.0111260675,0.009785503,-0.004319217,-0.045896497,1.1561957e-05,0.00013013298,0.0,0.016526021,-0.0076514627,0.014432983,2.382712,0.0,0.1,0.004319217,0.12274942,0.24831766,0.10216568,0.10696247,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
350716669,0,0.0,0.0,0.0,0.0,-0.19434048,4.6288296e-08,5.209874e-07,0.0,0.010998075,0.00980228,-0.005138696,-0.04440383,1.1561957e-05,0.00013013298,0.0,0.0021990885,0.0111691095,-0.011839878,2.3823862,0.0,0.10379439,0.005138696,0.12189818,0.24752393,0.10166296,0.10673486,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
