timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
350206268,-0.15978535,-0.1431538,0.32430097
350215067,-0.15627043,-0.13590777,0.32722476
350225512,-0.15632667,-0.16115397,0.3391355
350235066,-0.15095687,-0.14496915,0.32287964
350245466,-0.13682844,-0.14498448,0.3200015
350255067,-0.14924107,-0.1394925,0.33316642
350265466,-0.15452686,-0.13046175,0.331622
350275073,-0.15628478,-0.15396924,0.33026358
350285467,-0.15447125,-0.13052306,0.31984296
350296667,-0.1527836,-0.13947716,0.3360945
350305466,-0.14391297,-0.12326168,0.32574484
350315067,-0.14391297,-0.12326168,0.32574484
350324701,-0.15104018,-0.14126183,0.34052938
350334274,-0.15101266,-0.15213855,0.33469632
350344681,-0.15277006,-0.15395392,0.333225
350354267,-0.15274216,-0.15036918,0.3273167
350364666,-0.14924134,-0.15033855,0.33322287
350374267,-0.1439553,-0.14852321,0.3347108
350384666,-0.14749819,-0.1629693,0.33771417
350394266,-0.16157065,-0.14855386,0.328738
350404672,-0.14746968,-0.1340771,0.33167413
350414267,-0.16685632,-0.13590777,0.3271748
350424667,-0.16685632,-0.13590777,0.3271748
350433477,-0.13685624,-0.14495383,0.32589105
350444666,-0.14395495,-0.13406177,0.33463556
350453467,-0.15274198,-0.14313847,0.32727906
350464667,-0.15628451,-0.14312315,0.33020717
350473477,-0.14919937,-0.13953847,0.32433215
350484666,-0.16155675,-0.1485692,0.32579327
350504667,-0.15800023,-0.14498448,0.31990156
350513519,-0.14922726,-0.14312315,0.33024046
350524666,-0.15804203,-0.14855386,0.32875466
350533510,-0.15804203,-0.14855386,0.32875466
350542267,-0.15981324,-0.14673851,0.3302093
350552666,-0.15278351,-0.1358618,0.3360757
350562267,-0.14745605,-0.1449385,0.32878584
350572666,-0.14567055,-0.13230772,0.32431117
350582267,-0.16338348,-0.14307718,0.3390081
350592666,-0.14922708,-0.13589245,0.33020285
350602266,-0.15805593,-0.14853854,0.33169943
350612666,-0.14394122,-0.14130782,0.33172843
350622266,-0.14568436,-0.12867706,0.3272371
350632666,-0.15805602,-0.15215388,0.33171824
350643067,-0.15805602,-0.15215388,0.33171824
350652666,-0.1580283,-0.15579991,0.32584754
350661477,-0.14222614,-0.164754,0.34216568
350672666,-0.16331379,-0.1359231,0.3242467
350681506,-0.14392732,-0.14132313,0.32878366
350692666,-0.14922717,-0.13950782,0.33022165
350701480,-0.15625662,-0.13953847,0.32429883
350712666,-0.15801404,-0.14135379,0.32282752
350721522,-0.15098503,-0.15939993,0.32884443
350732666,-0.14747013,-0.15215388,0.3317682
350741468,-0.15272772,-0.12869239,0.32425904
350760666,-0.15977164,-0.15039983,0.32139385
350770266,-0.15104018,-0.14126183,0.34052938
350780666,-0.14924099,-0.13587713,0.3331476
350790267,-0.15975738,-0.13595375,0.31837383
350800666,-0.15802804,-0.14495383,0.3257911
350810267,-0.1597857,-0.15761524,0.32437626
350820666,-0.15802804,-0.14495383,0.3257911
350830267,-0.14215627,-0.15036918,0.32736665
350840666,-0.15638217,-0.15747732,0.35089573
350850266,-0.1562846,-0.14673851,0.33022597
350860667,-0.1562846,-0.14673851,0.33022597
350869505,-0.14396884,-0.13404645,0.3375803
350880666,-0.14924125,-0.1467232,0.33320403
350889519,-0.16162607,-0.14126183,0.3404794
350900666,-0.14921345,-0.14675383,0.32731453
350909472,-0.15627088,-0.15398456,0.32731885
350920666,-0.16509946,-0.15578458,0.32875898
350929507,-0.1563542,-0.15027724,0.3449686
350940666,-0.15804212,-0.1521692,0.3287735
350949509,-0.1474835,-0.13044642,0.3346001
350969468,-0.1474835,-0.13044642,0.3346001
350978267,-0.15271446,-0.15401521,0.32144597
350988666,-0.1456572,-0.15401521,0.3214793
350998267,-0.15804158,-0.13047707,0.3286606
351008666,-0.14744224,-0.1485692,0.32585987
351018301,-0.15271446,-0.15401521,0.32144597
351028677,-0.16158447,-0.14492318,0.33166397
351038268,-0.14572679,-0.15755394,0.3362219
351048666,-0.15454121,-0.14852321,0.33466083
351058302,-0.15452677,-0.12684639,0.3316032
351068667,-0.15452677,-0.12684639,0.3316032
351078280,-0.15452677,-0.12684639,0.3316032
351087879,-0.15804194,-0.1449385,0.32873586
351097467,-0.15276979,-0.14310783,0.33316857
351107872,-0.14922735,-0.14673851,0.3302593
351117474,-0.15451305,-0.13409242,0.32869607
351127889,-0.16687031,-0.13950782,0.33013836
351138266,-0.15099849,-0.14130782,0.3316951
351147866,-0.15982687,-0.13587713,0.33309764
351157466,-0.15098459,-0.14132313,0.32875034
351167866,-0.1457127,-0.15033855,0.3332395
351177467,-0.1457127,-0.15033855,0.3332395
351187867,-0.1457127,-0.15033855,0.3332395
351196667,-0.1598684,-0.12860043,0.34189427
351206316,-0.14742833,-0.14858451,0.3229151
351216667,-0.14746995,-0.14492318,0.33173057
351227895,-0.15627025,-0.12867706,0.32718715
351236667,-0.14919892,-0.121461675,0.32423806
351247866,-0.14931093,-0.15387729,0.34796548
351256667,-0.15806939,-0.13044642,0.3345501
351267866,-0.1580423,-0.15939993,0.3288111
351276667,-0.15447196,-0.15944591,0.31999347
351286268,-0.15447196,-0.15944591,0.31999347
351296668,-0.15447196,-0.15944591,0.31999347
351305467,-0.14924099,-0.13587713,0.3331476
351315866,-0.1404264,-0.13767713,0.33467102
351325467,-0.15634012,-0.14306185,0.34198618
351335876,-0.17225349,-0.13398515,0.3492261
351345467,-0.15274216,-0.15036918,0.3273167
351355866,-0.13858594,-0.15041517,0.31854904
351365466,-0.1668565,-0.14313847,0.32721242
351375866,-0.14745596,-0.14132313,0.328767
351385467,-0.15629895,-0.16479999,0.3332648
351395872,-0.15629895,-0.16479999,0.3332648
351406267,-0.15629895,-0.16479999,0.3332648
351415866,-0.15806957,-0.13767713,0.33458772
351424673,-0.16339765,-0.15390794,0.3420093
351435866,-0.14568481,-0.14675383,0.3273312
351444667,-0.13685624,-0.14495383,0.32589105
351455866,-0.1527141,-0.13955379,0.3213707
351464666,-0.15984087,-0.13947716,0.33606118
351475909,-0.14567082,-0.1431538,0.3243676
351484667,-0.14389978,-0.15219985,0.32295057
351495898,-0.15447196,-0.15944591,0.31999347
351504667,-0.15447196,-0.15944591,0.31999347
351523899,-0.1633137,-0.13230772,0.3242279
351533468,-0.15451296,-0.13047707,0.32867727
351543866,-0.14215627,-0.15036918,0.32736665
351553467,-0.1456849,-0.15036918,0.32735
351563880,-0.15628469,-0.15035386,0.33024478
351573466,-0.15272799,-0.13953847,0.3243155
351583873,-0.16336976,-0.15032321,0.33610097
351593466,-0.15984096,-0.1430925,0.33608
351603866,-0.1456709,-0.14676917,0.32438642
351614267,-0.1456709,-0.14676917,0.32438642
351623899,-0.1456709,-0.14676917,0.32438642
351632666,-0.14748403,-0.15213855,0.33471295
351643909,-0.15098467,-0.1449385,0.32876918
351652667,-0.15276988,-0.1467232,0.33318737
351663904,-0.16335586,-0.15033855,0.33315623
351672667,-0.14921336,-0.14313847,0.32729572
351683887,-0.16151486,-0.14138444,0.31692132
351692667,-0.15631232,-0.1430925,0.33609667
351703885,-0.15634048,-0.15752329,0.34206143
351712673,-0.15628469,-0.15035386,0.33024478
351731886,-0.14042684,-0.15575393,0.3347651
351741467,-0.15099885,-0.15576926,0.33177036
351751898,-0.15806983,-0.14852321,0.33464417
351761466,-0.15097068,-0.14133847,0.3258056
351771909,-0.15097095,-0.15218453,0.32586205
351781467,-0.1650434,-0.13776909,0.31688586
351791889,-0.15099885,-0.15576926,0.33177036
351801466,-0.15805611,-0.15576926,0.33173704
351811872,-0.16335559,-0.1394925,0.33309978
351822267,-0.14921363,-0.15398456,0.32735217
351831878,-0.14921363,-0.15398456,0.32735217
351840666,-0.15624246,-0.1287077,0.32129762
351851866,-0.16162634,-0.1521079,0.34053585
351860667,-0.15451322,-0.14132313,0.3287337
351871066,-0.15105408,-0.14124651,0.34347412
351880688,-0.15456882,-0.14126183,0.34051272
351891066,-0.14921354,-0.15036918,0.32733333
351900682,-0.16155666,-0.14495383,0.32577443
351911086,-0.15449932,-0.14133847,0.32578894
351920705,-0.16327228,-0.14319977,0.31545004
351931084,-0.15625697,-0.1539999,0.32437408
351940690,-0.15625697,-0.1539999,0.32437408
351951111,-0.16334133,-0.12504637,0.33007976
351959915,-0.1439136,-0.1485692,0.32587653
351971067,-0.15451331,-0.1449385,0.32875252
351979894,-0.16328609,-0.13956912,0.31837597
351991084,-0.15981315,-0.14312315,0.3301905
351999867,-0.1474981,-0.15935396,0.33769536
352011066,-0.1439692,-0.1485079,0.33765557
352019866,-0.15449968,-0.15579991,0.3258642
352031073,-0.14749748,-0.13404645,0.33756363
352039900,-0.15801413,-0.14496915,0.32284632
352049469,-0.15801413,-0.14496915,0.32284632
352059066,-0.14744215,-0.14495383,0.32584107
352068694,-0.16155657,-0.14133847,0.32575563
352079066,-0.15099849,-0.14130782,0.3316951
352088701,-0.15447125,-0.13052306,0.31984296
352099084,-0.14217027,-0.15396924,0.33033022
352108692,-0.15986858,-0.13583115,0.34193188
352119073,-0.15981324,-0.14673851,0.3302093
352128704,-0.14568445,-0.13229239,0.32725593
352139066,-0.1721561,-0.13047707,0.32859397
352148705,-0.1721561,-0.13047707,0.32859397
352159067,-0.1721561,-0.13047707,0.32859397
352167867,-0.15099849,-0.14130782,0.3316951
352179066,-0.17214264,-0.1485692,0.3257433
352187867,-0.15104018,-0.14126183,0.34052938
352199066,-0.16150087,-0.1377844,0.31395778
352207897,-0.14212821,-0.13955379,0.32142067
352219067,-0.15451322,-0.14132313,0.3287337
352227867,-0.15454121,-0.14852321,0.33466083
352238267,-0.1545551,-0.1485079,0.3376056
352247866,-0.14925516,-0.14670786,0.3361488
352267867,-0.14925516,-0.14670786,0.3361488
352276682,-0.16159846,-0.14852321,0.3346275
352287104,-0.1563124,-0.14670786,0.33611548
352296697,-0.15274234,-0.15759991,0.3273543
352307066,-0.15105417,-0.14486188,0.34349295
352316700,-0.14569889,-0.15396924,0.33031356
352327077,-0.15452713,-0.14130782,0.33167845
352336696,-0.15629832,-0.1394925,0.3331331
352347066,-0.15274225,-0.15398456,0.3273355
352356703,-0.14744233,-0.15218453,0.3258787
352367073,-0.14744233,-0.15218453,0.3258787
352375885,-0.1510123,-0.13767713,0.33462104
352387067,-0.14391387,-0.15941526,0.32593298
352395869,-0.15982741,-0.15756927,0.3332105
352407066,-0.14392759,-0.1521692,0.3288401
352415867,-0.16509946,-0.15578458,0.32875898
352427066,-0.14394131,-0.14492318,0.33174723
352435891,-0.15444353,-0.13416904,0.31397226
352447066,-0.14918557,-0.14316912,0.3214062
352455866,-0.15809762,-0.14849256,0.3405337
352467066,-0.16155657,-0.14133847,0.32575563
352475867,-0.16155657,-0.14133847,0.32575563
352484673,-0.1598684,-0.12860043,0.34189427
352495066,-0.14571252,-0.14310783,0.3332019
352504667,-0.1439275,-0.14855386,0.3288213
352515066,-0.14925516,-0.14670786,0.3361488
352524667,-0.13507158,-0.16486128,0.32158569
352535066,-0.15801395,-0.13773844,0.32280868
352544667,-0.15625688,-0.15038452,0.32435527
352555067,-0.14749774,-0.14489253,0.33762008
352564667,-0.1438996,-0.14496915,0.32291293
352575066,-0.13682835,-0.14136912,0.31998268
352585500,-0.13682835,-0.14136912,0.31998268
352595085,-0.13685606,-0.13772312,0.3258534
352603867,-0.14744242,-0.15579991,0.3258975
352615066,-0.14569871,-0.14673851,0.33027595
352623879,-0.15099867,-0.14853854,0.33173275
352634266,-0.1456849,-0.15036918,0.32735
352643867,-0.14922708,-0.13589245,0.33020285
352655066,-0.15982723,-0.15033855,0.3331729
352664666,-0.16158411,-0.13046175,0.3315887
352675066,-0.15452722,-0.14492318,0.33169726
352683885,-0.15972975,-0.1432151,0.3125219
352694267,-0.15972975,-0.1432151,0.3125219
352703067,-0.16681471,-0.13956912,0.31835932
352713506,-0.15979934,-0.14675383,0.32726455
352723067,-0.165127,-0.14490785,0.33459204
352734269,-0.14924107,-0.1394925,0.33316642
352743066,-0.16155702,-0.15941526,0.3258497
352754286,-0.15095714,-0.15581523,0.3229361
352763076,-0.16864163,-0.14130782,0.3316118
352774310,-0.14744197,-0.13772312,0.32580346
352783067,-0.1544716,-0.14498448,0.31991822
352792667,-0.1544716,-0.14498448,0.31991822
352803067,-0.1544716,-0.14498448,0.31991822
352811867,-0.165127,-0.14490785,0.33459204
352822266,-0.15449905,-0.1304924,0.3257325
352831867,-0.1474835,-0.13044642,0.3346001
352842266,-0.14918548,-0.13955379,0.32138735
352851909,-0.1315425,-0.14678448,0.3215083
352862266,-0.14744197,-0.13772312,0.32580346
352871884,-0.1562846,-0.14673851,0.33022597
352882267,-0.16158438,-0.14130782,0.33164513
352891893,-0.14918575,-0.15039983,0.3214438
352902315,-0.14918575,-0.15039983,0.3214438
352911867,-0.14918575,-0.15039983,0.3214438
352922289,-0.15449959,-0.15218453,0.3258454
352931082,-0.15981324,-0.14673851,0.3302093
352942308,-0.14392723,-0.13770778,0.32876486
352951067,-0.16334142,-0.12866174,0.33009857
352962266,-0.15276988,-0.1467232,0.33318737
352971067,-0.1562846,-0.14673851,0.33022597
352982266,-0.13684243,-0.14858451,0.3229651
352991067,-0.15975755,-0.14318445,0.31841144
353002266,-0.14744188,-0.13410775,0.32578462
353011086,-0.14744188,-0.13410775,0.32578462
353019893,-0.13862772,-0.15398456,0.32740214
353030270,-0.1492269,-0.12866174,0.3301652
353039881,-0.16158438,-0.14130782,0.33164513
353050300,-0.15454103,-0.14129248,0.33462322
353059914,-0.16684277,-0.15038452,0.3243053
353070268,-0.15628451,-0.14312315,0.33020717
353079867,-0.1633555,-0.13587713,0.33308098
353090310,-0.14391333,-0.13772312,0.3258201
353099867,-0.15977146,-0.14316912,0.3213562
353110283,-0.1456849,-0.15036918,0.32735
353120667,-0.1456849,-0.15036918,0.32735
353130273,-0.15802804,-0.14495383,0.3257911
353139077,-0.15282486,-0.12135439,0.34483472
353150266,-0.16152894,-0.14859985,0.31990373
353159067,-0.15625697,-0.1539999,0.32437408
353170266,-0.14924107,-0.1394925,0.33316642
353179068,-0.13504323,-0.14319977,0.3155833
353190266,-0.15099849,-0.14130782,0.3316951
353199066,-0.14919963,-0.15038452,0.3243886
353210266,-0.16332787,-0.14313847,0.32722908
353219067,-0.14742815,-0.14135379,0.32287747
353238294,-0.13862719,-0.13229239,0.32728925
353247867,-0.15271401,-0.13593842,0.3213519
353258287,-0.15448542,-0.14135379,0.32284415
353267867,-0.16161235,-0.1485079,0.33757228
353278305,-0.15804212,-0.1521692,0.3287735
353287866,-0.16330017,-0.14678448,0.32135835
353298266,-0.16155657,-0.14133847,0.32575563
353307866,-0.15449923,-0.13772312,0.32577014
353318285,-0.1421284,-0.14678448,0.3214583
353327914,-0.14742807,-0.13773844,0.32285866
353338267,-0.14742807,-0.13773844,0.32285866
353347067,-0.1544856,-0.14858451,0.3228818
353358266,-0.15272808,-0.1431538,0.3243343
353367067,-0.14919981,-0.15761524,0.3244262
353378266,-0.1633555,-0.13587713,0.33308098
353387067,-0.15275544,-0.12504637,0.33012974
353397466,-0.14391324,-0.13410775,0.32580128
353407099,-0.15092942,-0.15946123,0.3170654
353417512,-0.14918566,-0.14678448,0.321425
353427110,-0.1527418,-0.13590777,0.32724142
353437467,-0.1527418,-0.13590777,0.32724142
353447085,-0.1527418,-0.13590777,0.32724142
353457470,-0.15988258,-0.1394312,0.34489548
353466270,-0.1633277,-0.13590777,0.32719144
353477466,-0.16511291,-0.13769247,0.33160967
353486267,-0.15105426,-0.14847724,0.34351176
353495911,-0.1509845,-0.13770778,0.32873154
353506267,-0.16688448,-0.15033855,0.33313957
353516706,-0.15449932,-0.14133847,0.32578894
353526267,-0.16155693,-0.15579991,0.32583088
353537467,-0.13859966,-0.14316912,0.32145613
353546267,-0.13859966,-0.14316912,0.32145613
353555115,-0.15445752,-0.13776909,0.31693584
353565466,-0.16158429,-0.13769247,0.33162633
353575075,-0.14744188,-0.13410775,0.32578462
353585466,-0.15094306,-0.14859985,0.31995368
353595093,-0.16857238,-0.1522305,0.31694448
353605466,-0.14919946,-0.1431538,0.32435095
353615102,-0.16157065,-0.14855386,0.328738
353625466,-0.15097113,-0.15941526,0.32589966
353635066,-0.15627079,-0.15036918,0.32730004
353645466,-0.14039868,-0.14132313,0.32880032
353655067,-0.14039868,-0.14132313,0.32880032
353665466,-0.14568463,-0.13952313,0.32729355
353674267,-0.14565657,-0.1287077,0.32134756
353685466,-0.15978552,-0.15038452,0.32433861
353694275,-0.15099867,-0.14853854,0.33173275
353705466,-0.15449977,-0.15941526,0.32588303
353714267,-0.1527558,-0.13950782,0.330205
353725466,-0.1439136,-0.1485692,0.32587653
353734267,-0.15808381,-0.15212323,0.33760774
353745472,-0.15455483,-0.13766181,0.33754915
353754267,-0.15455483,-0.13766181,0.33754915
353763888,-0.15455483,-0.13766181,0.33754915
353773466,-0.14569853,-0.13950782,0.3302383
353783072,-0.14921327,-0.13952313,0.3272769
353793466,-0.16512717,-0.15213855,0.33462968
353803869,-0.14918566,-0.14678448,0.321425
353813466,-0.1421561,-0.14313847,0.32732904
353823073,-0.14918566,-0.14678448,0.321425
353833466,-0.14568481,-0.14675383,0.3273312
353843070,-0.1562846,-0.14673851,0.33022597
353853466,-0.14044037,-0.14127716,0.3376346
353863867,-0.14044037,-0.14127716,0.3376346
353873466,-0.15274198,-0.14313847,0.32727906
353882267,-0.15804176,-0.13770778,0.32869822
353893466,-0.15274163,-0.12867706,0.3272038
353902268,-0.1545134,-0.14855386,0.32877132
353913472,-0.14741407,-0.1341384,0.3198951
353922267,-0.15627043,-0.13590777,0.32722476
353933505,-0.15454094,-0.13767713,0.33460438
353942267,-0.15099858,-0.14492318,0.3317139
353953498,-0.16157056,-0.1449385,0.3287192
353962266,-0.1474425,-0.15941526,0.32591632
353971932,-0.1474425,-0.15941526,0.32591632
353981466,-0.15449959,-0.15218453,0.3258454
353991067,-0.16334195,-0.15035386,0.33021146
354001466,-0.15452722,-0.14492318,0.33169726
354011067,-0.14041294,-0.15576926,0.33182034
354021466,-0.15806983,-0.14852321,0.33464417
354031084,-0.16157039,-0.13770778,0.32868156
354041466,-0.15098467,-0.1449385,0.32876918
354051102,-0.15275571,-0.13589245,0.3301862
354061466,-0.15449932,-0.14133847,0.32578894
354071867,-0.15449932,-0.14133847,0.32578894
354081479,-0.15449932,-0.14133847,0.32578894
354090267,-0.15275615,-0.15396924,0.33028024
354101469,-0.15802795,-0.14133847,0.3257723
354110270,-0.14568499,-0.15398456,0.32736883
354121466,-0.15802822,-0.15218453,0.32582873
354130271,-0.14926906,-0.14669254,0.33909354
354141485,-0.1650991,-0.14132313,0.32868373
354150267,-0.15098494,-0.15578458,0.32882562
354161482,-0.14398256,-0.1268004,0.34048742
354170267,-0.1544856,-0.14858451,0.3228818
354180705,-0.1544856,-0.14858451,0.3228818
354189466,-0.1579727,-0.1558612,0.3140685
354199084,-0.15806966,-0.14129248,0.33460656
354209466,-0.14212848,-0.15039983,0.32147712
354219102,-0.15801413,-0.14496915,0.32284632
354229466,-0.15982652,-0.1214157,0.33302236
354239093,-0.15984078,-0.1358618,0.33604237
354249487,-0.15449914,-0.13410775,0.3257513
354260667,-0.1527697,-0.1394925,0.33314976
354269481,-0.16335559,-0.1394925,0.33309978
354280667,-0.15452713,-0.14130782,0.33167845
354298275,-0.15098414,-0.12324636,0.3286563
354308698,-0.14741425,-0.14136912,0.31993273
354318266,-0.14921363,-0.15398456,0.32735217
354328669,-0.16152903,-0.15221518,0.31992254
354338266,-0.15274225,-0.15398456,0.3273355
354348678,-0.16154276,-0.14496915,0.32282966
354358266,-0.13685606,-0.13772312,0.3258534
354368666,-0.14925498,-0.13947716,0.33611116
354378267,-0.1562846,-0.14673851,0.33022597
354388667,-0.1562846,-0.14673851,0.33022597
354398267,-0.1562846,-0.14673851,0.33022597
354408666,-0.16154285,-0.14858451,0.32284847
354417495,-0.14389978,-0.15219985,0.32295057
354427866,-0.15098494,-0.15578458,0.32882562
354437476,-0.15805593,-0.14853854,0.33169943
354448666,-0.1422117,-0.14307718,0.33910805
354457501,-0.16336949,-0.13947716,0.33604452
354468666,-0.16858584,-0.1341384,0.31979516
354477514,-0.15804194,-0.1449385,0.32873586
354488666,-0.15802768,-0.1304924,0.32571584
354497500,-0.15802768,-0.1304924,0.32571584
354506267,-0.16682862,-0.13955379,0.32130408
354516666,-0.17038542,-0.15398456,0.3272522
354526266,-0.15274198,-0.14313847,0.32727906
354536666,-0.1668704,-0.14312315,0.3301572
354546268,-0.15981297,-0.13589245,0.33015287
354556666,-0.1509845,-0.13770778,0.32873154
354566267,-0.15801422,-0.14858451,0.32286513
354576666,-0.14217,-0.14312315,0.33027378
354586266,-0.15620084,-0.13236903,0.31248212
354596667,-0.15620084,-0.13236903,0.31248212
354607067,-0.15620084,-0.13236903,0.31248212
354616666,-0.15275571,-0.13589245,0.3301862
354625480,-0.1528115,-0.14306185,0.34200284
354636666,-0.15098476,-0.14855386,0.32878798
354645492,-0.15092906,-0.1449998,0.31699014
354656666,-0.14744233,-0.15218453,0.3258787
354665483,-0.14571244,-0.1394925,0.33318308
354676666,-0.14569835,-0.13227707,0.33020067
354685499,-0.14748394,-0.14852321,0.33469415
354696666,-0.15977155,-0.14678448,0.321375
354705479,-0.15977155,-0.14678448,0.321375
354714267,-0.14211449,-0.14679982,0.31851354
354724666,-0.14217009,-0.14673851,0.3302926
354734267,-0.14919972,-0.1539999,0.3244074
354744689,-0.14921327,-0.13952313,0.3272769
354754270,-0.1509706,-0.13772312,0.3257868
354764666,-0.1563125,-0.15032321,0.33613428
354774267,-0.14572634,-0.13947716,0.33612782
354784666,-0.1456709,-0.14676917,0.32438642
354794267,-0.16331397,-0.1431538,0.32428434
354804667,-0.16331397,-0.1431538,0.32428434
354815067,-0.16331397,-0.1431538,0.32428434
354824666,-0.14568481,-0.14675383,0.3273312
354833498,-0.15104045,-0.1521079,0.34058583
354844666,-0.14753945,-0.14484656,0.34645438
354853468,-0.14389952,-0.14135379,0.32289413
354864666,-0.15275589,-0.14312315,0.3302238
354873499,-0.14926906,-0.14669254,0.33909354
354884666,-0.1510123,-0.13767713,0.33462104
354893467,-0.1474278,-0.12689236,0.32280222
354904683,-0.15451305,-0.13409242,0.32869607
354922269,-0.15628442,-0.13950782,0.33018833
354932666,-0.15099831,-0.1340771,0.33165747
354943067,-0.14572652,-0.14670786,0.33616546
354952666,-0.15454112,-0.14490785,0.33464202
354963867,-0.17217036,-0.14492318,0.331614
354972668,-0.14919946,-0.1431538,0.32435095
354983867,-0.14745632,-0.15578458,0.32884228
354992680,-0.1544995,-0.1485692,0.3258266
355003867,-0.15098459,-0.14132313,0.32875034
355012667,-0.15451314,-0.13770778,0.32871488
355022328,-0.15451314,-0.13770778,0.32871488
355031866,-0.13865526,-0.14310783,0.3332352
355041466,-0.15802795,-0.14133847,0.3257723
355051866,-0.14391342,-0.14133847,0.32583892
355061467,-0.15097095,-0.15218453,0.32586205
355071866,-0.15271446,-0.15401521,0.32144597
355081467,-0.14218363,-0.13226175,0.3331621
355091888,-0.1545413,-0.15213855,0.33467966
355101466,-0.14915785,-0.14681514,0.3155355
355111866,-0.13865562,-0.15756927,0.33331046
355121467,-0.13865562,-0.15756927,0.33331046
355131867,-0.13865562,-0.15756927,0.33331046
355140667,-0.15806957,-0.13767713,0.33458772
355151867,-0.1527142,-0.14316912,0.32138953
355160667,-0.16334133,-0.12504637,0.33007976
355171867,-0.14741398,-0.13052306,0.31987628
355180670,-0.14919972,-0.1539999,0.3244074
355191867,-0.14918566,-0.14678448,0.321425
355201467,-0.14924116,-0.14310783,0.33318523
355211867,-0.15274198,-0.14313847,0.32727906
355220666,-0.16687049,-0.14673851,0.330176
355230303,-0.16687049,-0.14673851,0.330176
355239866,-0.14738707,-0.16670725,0.31417492
355249483,-0.1668982,-0.1430925,0.3360467
355259884,-0.16511282,-0.1340771,0.33159086
355269466,-0.14218381,-0.1394925,0.3331997
355279866,-0.15274198,-0.14313847,0.32727906
355289473,-0.14921354,-0.15036918,0.32733333
355299866,-0.14922753,-0.15396924,0.3302969
355309467,-0.16514044,-0.12681574,0.33744273
355319866,-0.13865535,-0.1467232,0.333254
355330267,-0.13865535,-0.1467232,0.333254
355339867,-0.13865535,-0.1467232,0.333254
355348666,-0.13859957,-0.13955379,0.32143733
355359866,-0.1457128,-0.15395392,0.33325833
355368667,-0.15095678,-0.14135379,0.3228608
