timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
349490708,15.625038,15.606445,38.9484,38.95315,0.0,3747.4446,0.40322286,1.0764782,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
350001810,15.60558,15.60292,38.9484,38.9503,0.0,3752.9739,0.40146,1.0767215,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
350505185,15.586122,15.599348,38.9484,38.949875,0.0,3758.4194,0.39967424,1.0769681,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
350997123,15.60558,15.597948,38.9608,38.950897,0.0,3763.7424,0.39897424,1.0770648,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
351496352,15.586122,15.595659,38.9484,38.949432,0.0,3769.144,0.39782983,1.0772228,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
351999631,15.586122,15.593643,38.9484,38.949932,0.0,3774.5898,0.3968218,1.0773621,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
352503553,15.595851,15.594259,38.9484,38.94941,0.0,3780.0413,0.39712983,1.0773195,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
353006751,15.586122,15.594159,38.9608,38.95355,0.0,3785.4866,0.39707977,1.0773264,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
353509974,15.576392,15.593921,38.9608,38.954834,0.0,3790.932,0.39696056,1.0773429,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
354001930,15.61531,15.594153,38.9484,38.951084,0.0,3796.254,0.3970769,1.0773268,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
354505003,15.595851,15.59506,38.9484,38.951115,0.0,3801.697,0.39753038,1.0772642,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
355008223,15.595851,15.595502,38.9608,38.950367,0.0,3807.141,0.39775115,1.0772337,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
355508304,15.586122,15.596122,38.9608,38.9506,0.0,3812.5522,0.3980611,1.0771909,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
356011620,15.595851,15.599251,38.9484,38.95008,0.0,3817.998,0.3996256,1.0769747,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
356515582,15.566664,15.597375,38.973198,38.950417,0.0,3823.451,0.4075063,1.0758877,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
357014701,15.479101,15.578383,38.936,38.951252,0.0,3828.8516,0.42846853,1.0730067,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
357517826,15.333163,15.503362,38.9484,38.94728,0.0,3834.295,0.4453562,1.0706971,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
358021824,15.13858,15.368567,38.9608,38.94857,0.0,3839.7483,0.4412735,1.0712545,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
358525180,15.177497,15.283381,38.9484,38.94506,0.0,3845.1929,0.4409502,1.0712987,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
359016355,15.226143,15.222067,38.936,38.9439,0.0,3850.5056,0.4358266,1.0719992,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
359520301,15.25533,15.179193,38.9484,38.94566,0.0,3855.9575,0.43176776,1.0725547,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
360023739,15.099664,15.147324,38.936,38.944183,0.0,3861.404,0.42868406,1.0729772,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
360523828,15.070476,15.142606,38.936,38.94235,0.0,3866.8135,0.43192893,1.0725327,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
361026750,15.060747,15.115425,38.936,38.943176,0.0,3872.2542,0.42064553,1.0740801,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
361529830,14.798059,15.066352,38.9608,38.943874,0.0,3877.6968,0.4047125,1.0762728,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
362021022,15.119122,15.057751,38.9608,38.945656,0.0,3883.0107,0.40576726,1.0761274,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
362525099,14.895351,15.013882,38.936,38.94382,0.0,3888.4631,0.39205247,1.0780215,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
363028317,15.099664,14.985141,38.936,38.94355,0.0,3893.907,0.38644487,1.0787978,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
363532284,14.739684,14.95544,38.9236,38.943405,0.0,3899.3586,0.37700158,1.0801078,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
364035516,14.739684,14.92591,38.936,38.943184,0.0,3904.8027,0.36480838,1.0818039,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
364538646,15.021831,14.920367,38.9608,38.942802,0.0,3910.2458,0.3643983,1.081861,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
365030605,14.982914,14.902693,38.9484,38.94256,0.0,3915.5667,0.35857183,1.0826734,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
365541873,14.525642,14.8982315,38.936,38.944294,0.0,3921.0974,0.35621625,1.0830023,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
366033186,14.934268,14.844384,38.936,38.940907,0.0,3926.4114,0.33481532,1.0859988,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
366537104,15.080205,14.865914,38.936,38.940865,0.0,3931.8628,0.34033757,1.0852239,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
367040296,14.68131,14.832504,38.936,38.940556,0.0,3937.3054,0.3291734,1.0867915,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
367544318,14.739684,14.809449,38.936,38.94179,0.0,3942.758,0.31799108,1.0883662,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
368035527,14.807789,14.817106,38.9484,38.940197,0.0,3948.071,0.32188016,1.0878179,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
368538721,14.778601,14.800609,38.9856,38.94253,0.0,3953.5151,0.31719762,1.088478,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
369042695,14.739684,14.793433,38.936,38.943707,0.0,3958.9663,0.31206304,1.0892026,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
369545799,14.963455,14.785412,38.9236,38.943653,0.0,3964.4077,0.3082078,1.0897474,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
370049130,14.603477,14.767682,38.936,38.943653,0.0,3969.8525,0.30151492,1.0906944,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
370553194,14.408893,14.777105,38.936,38.940327,0.0,3975.3047,0.3059395,1.0900682,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
371052286,14.554831,14.790679,38.936,38.94025,0.0,3980.704,0.31004268,1.0894881,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
371556348,14.515914,14.763688,38.936,38.939163,0.0,3986.1562,0.29843646,1.0911306,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
372059639,14.836976,14.75603,38.9484,38.93865,0.0,3991.599,0.2951315,1.0915992,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
372550697,14.827247,14.728501,38.936,38.936478,0.0,3996.9104,0.2839511,1.0931876,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
373054683,14.603477,14.77217,38.9484,38.938095,0.0,4002.3616,0.2994464,1.0909876,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
373557956,14.856435,14.739195,38.973198,38.941185,0.0,4007.806,0.2882169,1.092581,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
374061140,14.729956,14.758261,38.9484,38.94086,0.0,4013.2488,0.29611713,1.0914595,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
374553142,14.622934,14.747445,38.9484,38.940815,0.0,4018.5696,0.29039413,1.0922717,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
375056327,14.739684,14.718437,38.973198,38.941387,0.0,4024.013,0.2779339,1.0940443,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
375559538,14.486726,14.702197,38.936,38.940044,0.0,4029.4556,0.27045947,1.0951104,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
376063567,14.836976,14.713565,38.9484,38.9389,0.0,4034.9082,0.27448207,1.0945364,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
376566732,14.574288,14.706784,38.936,38.94115,0.0,4040.351,0.2711733,1.0950085,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
377057943,14.56456,14.704142,38.936,38.9425,0.0,4045.6646,0.26981097,1.0952029,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
377561954,14.603477,14.688488,38.936,38.942608,0.0,4051.117,0.26472217,1.0959301,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
378065111,14.574288,14.691951,38.936,38.942112,0.0,4056.559,0.26526386,1.0958526,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
378569049,14.768872,14.697097,38.936,38.939857,0.0,4062.0093,0.26660234,1.0956614,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
379072251,14.515914,14.669366,38.936,38.94109,0.0,4067.4524,0.25598556,1.0971807,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
379575541,14.613205,14.672561,38.911198,38.941135,0.0,4072.8965,0.2561105,1.0971628,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
380067486,14.846705,14.671669,38.936,38.93928,0.0,4078.2168,0.25547534,1.0972538,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
380570745,14.7007675,14.676611,38.936,38.940628,0.0,4083.6604,0.2587374,1.0967865,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
381073936,14.866163,14.676106,38.9484,38.94085,0.0,4089.103,0.25971252,1.0966469,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
381577871,14.943996,14.670349,38.936,38.9402,0.0,4094.5544,0.25724298,1.0970006,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
382068996,14.67158,14.661697,38.936,38.93925,0.0,4099.866,0.25215083,1.0977305,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
382573124,14.56456,14.67101,38.9484,38.93821,0.0,4105.319,0.2556122,1.0972342,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
383076363,14.710497,14.704086,38.936,38.940243,0.0,4110.762,0.26774818,1.0954976,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
383579521,14.56456,14.690225,38.936,38.94044,0.0,4116.2056,0.25951082,1.0966758,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
384083544,14.515914,14.669811,38.936,38.93973,0.0,4121.6567,0.25182992,1.0977767,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
384586596,14.953726,14.699052,38.9484,38.93991,0.0,4127.0977,0.26581222,1.0957743,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
385089900,14.720226,14.695723,38.9608,38.940784,0.0,4132.543,0.2628005,1.096205,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
385581802,14.67158,14.698539,38.936,38.94077,0.0,4137.8633,0.26352388,1.0961015,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
386085096,14.729956,14.692625,38.9484,38.938972,0.0,4143.308,0.26241523,1.0962601,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
386588344,14.914809,14.701998,38.9484,38.939465,0.0,4148.7524,0.2679103,1.0954745,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
387092406,14.710497,14.697078,38.936,38.939575,0.0,4154.205,0.26473933,1.0959277,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
387595579,14.496455,14.699552,38.9484,38.94075,0.0,4159.6465,0.2641471,1.0960124,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
388087555,14.798059,14.717173,38.9608,38.94189,0.0,4164.9697,0.27223045,1.0948576,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
388590582,14.67158,14.717459,38.911198,38.939438,0.0,4170.41,0.2725833,1.0948073,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
389090733,14.807789,14.702567,38.936,38.939014,0.0,4175.8203,0.2678383,1.0954847,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
389593961,14.778601,14.692348,38.9856,38.939106,0.0,4181.262,0.26207477,1.0963088,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
390097107,14.7007675,14.702249,38.936,38.93973,0.0,4186.7046,0.26723176,1.0955714,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
