timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
132920231,49.08982235102063,2.110436499631163,86.56645,-1.2841879,0.10920132,0.19695874,-1.1933669,1,1,0
286277347,49.08972355451232,2.110480674932784,87.03198,-12.269857,3.3259997,-0.26856855,-2.4856648,1,1,0
