timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
133185502,0.004280746,0.03823133,3.3041008,0.0,0.0,0.0
133189476,0.0043623396,0.03827352,3.3040724,0.0,0.0,0.0
133193459,0.0043874667,0.038265295,3.3040652,0.0,0.0,0.0
133197523,0.004366866,0.038277674,3.3040419,0.0,0.0,0.0
133201501,0.0043664984,0.038325626,3.3040423,0.0,0.0,0.0
133205488,0.0043636495,0.038348608,3.3040102,0.0,0.0,0.0
133209501,0.0043665553,0.03838482,3.3039937,0.0,0.0,0.0
133213472,0.004335804,0.038401313,3.3039722,0.0,0.0,0.0
133217522,0.004343808,0.038402863,3.3039682,0.0,0.0,0.0
133221555,0.0043698545,0.038428273,3.3039496,0.0,0.0,0.0
133225497,0.00432908,0.03848332,3.303936,0.0,0.0,0.0
133229500,0.0043363567,0.0385145,3.303938,0.0,0.0,0.0
133233460,0.004368088,0.03852026,3.3039546,0.0,0.0,0.0
133237489,0.0043508583,0.038524423,3.303955,0.0,0.0,0.0
133241491,0.0043464955,0.0385117,3.3039644,0.0,0.0,0.0
133245508,0.0043201926,0.0385451,3.3039725,0.0,0.0,0.0
133249493,0.004264142,0.038541254,3.3039713,0.0,0.0,0.0
133253464,0.0042853435,0.038568575,3.30396,0.0,0.0,0.0
133257523,0.004302263,0.038624033,3.3039644,0.0,0.0,0.0
133261510,0.004327913,0.038625516,3.3039768,0.0,0.0,0.0
133265492,0.0043385956,0.038624015,3.3039742,0.0,0.0,0.0
133269543,0.0043809675,0.038645633,3.303983,0.0,0.0,0.0
133273460,0.0044617136,0.03866101,3.3039908,0.0,0.0,0.0
133277525,0.004483693,0.03862592,3.3039997,0.0,0.0,0.0
133281493,0.0044479766,0.03862412,3.3040023,0.0,0.0,0.0
133285493,0.0044184043,0.03866369,3.304017,0.0,0.0,0.0
133289541,0.004424244,0.038676616,3.3040342,0.0,0.0,0.0
133293475,0.004425766,0.038650345,3.3040473,0.0,0.0,0.0
133297516,0.0044640056,0.038711037,3.3040495,0.0,0.0,0.0
133301459,0.0044486593,0.038753025,3.3040612,0.0,0.0,0.0
133305473,0.0044223904,0.038804613,3.304076,0.0,0.0,0.0
133309539,0.0044441563,0.038866017,3.304076,0.0,0.0,0.0
133313456,0.0044627604,0.038913578,3.304068,0.0,0.0,0.0
133317515,0.0044830586,0.038935132,3.3040724,0.0,0.0,0.0
133321466,0.004520095,0.038986772,3.304089,0.0,0.0,0.0
133325472,0.004545824,0.03904063,3.3040946,0.0,0.0,0.0
133329523,0.0045965593,0.039045304,3.3040853,0.0,0.0,0.0
133333462,0.004660137,0.039035436,3.304089,0.0,0.0,0.0
133337532,0.00463709,0.03901957,3.3040872,0.0,0.0,0.0
133341462,0.004601326,0.039034445,3.3040752,0.0,0.0,0.0
133345479,0.0045935265,0.03905347,3.304076,0.0,0.0,0.0
133349535,0.004614215,0.03908393,3.304069,0.0,0.0,0.0
133353500,0.0046430365,0.03912366,3.3040648,0.0,0.0,0.0
