timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail,health_flags,timeout_flags
310017402,0.97001994,0.008732505,0.0058337753,0.24279849,-0.0046598804,-0.003107686,-0.020077597,-0.0031708549,-0.0008007623,-1.9892501,-2.3408447e-06,8.081792e-06,-2.0652362e-05,-0.0004773999,0.0012131092,0.00036863348,0.3720349,-4.9758904e-09,0.47024006,0.0,0.0,0.0,0.0,0.0,5.09719e-11,8.697724e-06,0.0004179937,2.1210399e-06,4.778714e-06,4.78114e-06,3.4790963e-05,0.005152571,0.0051525203,0.011625184,0.0073736133,0.0073735737,0.06136653,1.0060518e-11,1.0063282e-11,1.8295768e-11,5e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.121438,0.24772269,0.031702064,0.0,6.437981e-05,0.011801121,0.0,0.004683389,0.0,0.001811,0,0,0,229,24,0,0,0
310218879,0.96999425,0.008712473,0.0058458154,0.24290155,-0.0044548097,-0.0028171714,-0.0276157,-0.0033393756,-0.0011651382,-2.0081863,-2.339669e-06,8.0890595e-06,-2.059385e-05,-0.00047737802,0.0012130834,0.000374197,0.3720349,-4.9758904e-09,0.47024006,0.0,0.0,0.0,0.0,0.0,5.125625e-11,8.675501e-06,0.00044094806,2.1307098e-06,4.788017e-06,4.7904377e-06,3.4810088e-05,0.0052191336,0.005219078,0.011721558,0.007557863,0.007557822,0.062235743,1.0067259e-11,1.0070037e-11,1.8303203e-11,5.0000036e-08,5.0000036e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12294586,0.24947092,0.008996779,0.0,6.709816e-05,0.013332521,0.0,0.006604814,0.0,0.001688,0,0,0,229,24,0,0,0
310419772,0.96997297,0.008713644,0.00584056,0.24298634,-0.0037797813,-0.002843463,-0.024850855,-0.003258605,-0.0013955039,-2.0012205,-2.3396108e-06,8.097133e-06,-2.0535466e-05,-0.00047734962,0.0012130629,0.00036989534,0.3720349,-4.9758904e-09,0.47024006,0.0,0.0,0.0,0.0,0.0,5.5927003e-11,8.867384e-06,0.00044926498,2.1399364e-06,4.7766625e-06,4.779095e-06,3.482796e-05,0.0051719104,0.0051718643,0.011693794,0.007485309,0.00748527,0.062036697,1.00573655e-11,1.00601645e-11,1.8306776e-11,5e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12235432,0.24907167,0.022051573,0.0,6.617275e-05,0.0046646344,0.0,0.0005071968,0.0,0.0017349999,0,0,0,229,24,0,0,0
310619732,0.969912,0.008692419,0.005856462,0.24323018,-0.0037456192,-0.002648957,-0.025229122,-0.0031325156,-0.0015637124,-2.0007765,-2.339872e-06,8.105425e-06,-2.0466545e-05,-0.00047731935,0.0012130425,0.0003681669,0.3720349,-4.9758904e-09,0.47024006,0.0,0.0,0.0,0.0,0.0,3.6099168e-10,1.835117e-05,0.0005059676,2.1490623e-06,4.768415e-06,4.7708327e-06,3.4786644e-05,0.0051379385,0.0051379055,0.011668397,0.007426561,0.007426524,0.06187562,1.0051204e-11,1.0054021e-11,1.8299947e-11,5.000004e-08,5.000004e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12187323,0.24874811,0.015856065,0.0,6.299674e-05,0.0003376435,0.0,0.00023748848,0.0,0.001712,0,0,0,229,24,0,0,0
310825254,0.9699578,0.008718514,0.005905056,0.24304518,-0.0029046007,-0.0029367777,-0.02165148,-0.0029866267,-0.0017450411,-1.9971144,-2.340806e-06,8.114116e-06,-2.0366813e-05,-0.00047728504,0.0012130265,0.0003656326,0.3720349,-4.9758904e-09,0.47024006,0.0,0.0,0.0,0.0,0.0,8.0181994e-10,3.4253135e-05,0.0008765823,2.153225e-06,4.76779e-06,4.7702133e-06,3.4769742e-05,0.0051417393,0.005141717,0.011684507,0.0074482863,0.007448249,0.06203604,1.00487734e-11,1.0051606e-11,1.8295223e-11,5e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.122051366,0.24907036,0.07278056,0.0,6.0652223e-05,0.017744083,0.0,0.005831066,0.0,0.001663,0,0,0,229,24,0,0,0
311025305,0.9699783,0.008711292,0.0058713127,0.2429648,-0.0018207844,-0.0032047287,-0.017510118,-0.0027334446,-0.0019099239,-1.988102,-2.3423424e-06,8.121911e-06,-2.0263906e-05,-0.000477252,0.0012130163,0.0003613571,0.3720349,-4.9758904e-09,0.47024006,0.0,0.0,0.0,0.0,0.0,9.2875063e-10,4.1714593e-05,0.00094135257,2.1610217e-06,4.774848e-06,4.777289e-06,3.478739e-05,0.0051861736,0.0051861573,0.0117611,0.007571971,0.007571935,0.0626718,1.005107e-11,1.0053918e-11,1.8297214e-11,5.0000036e-08,5.0000036e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.123060584,0.25034338,0.019225677,0.0,5.5207773e-05,0.019840239,0.0,0.00010413716,0.0,0.001692,0,0,0,229,24,0,0,0
311225254,0.9699652,0.0087516215,0.005907037,0.24301445,-0.0017022688,-0.0029801268,-0.014015003,-0.002372313,-0.0020076982,-1.9798704,-2.3444122e-06,8.129908e-06,-2.0171548e-05,-0.0004772169,0.0012130062,0.0003576307,0.3720349,-4.9758904e-09,0.47024006,0.0,0.0,0.0,0.0,0.0,8.9464974e-10,4.509373e-05,0.000949771,2.167505e-06,4.763815e-06,4.7662757e-06,3.474807e-05,0.0051354947,0.0051354826,0.011716829,0.007474043,0.0074740127,0.06237932,1.0041691e-11,1.0044556e-11,1.8288501e-11,5e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12226224,0.24975853,0.032367717,0.0,4.8159724e-05,0.022253321,0.0,0.0017093198,0.0,0.001663,0,0,0,229,24,0,0,0
311433273,0.9699489,0.008704475,0.0059566377,0.24308021,-0.0023488866,-0.0030302824,-0.013506501,-0.0021638153,-0.0021532816,-1.9768846,-2.3465589e-06,8.136798e-06,-2.0081332e-05,-0.00047718565,0.001212999,0.00035591083,0.3720349,-4.9758904e-09,0.47024006,0.0,0.0,0.0,0.0,0.0,7.4949674e-10,4.6447443e-05,0.0009168206,2.1753615e-06,4.778291e-06,4.7807025e-06,3.472794e-05,0.005221917,0.0052219066,0.011827895,0.007686447,0.0076864175,0.06340854,1.0049521e-11,1.0052399e-11,1.8284043e-11,5.000007e-08,5.000007e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.123987354,0.25181052,0.020132706,0.0,4.3189968e-05,0.014321203,0.0,0.00013622965,0.0,0.001682,0,0,0,229,24,0,0,0
311634931,0.9699484,0.008703644,0.0060039675,0.24308115,-0.0017838082,-0.0025823878,-0.010119126,-0.0019243017,-0.002109812,-1.971246,-2.3492107e-06,8.143993e-06,-1.9988564e-05,-0.00047715215,0.0012129925,0.00035332845,0.3720349,-4.9758904e-09,0.47024006,0.0,0.0,0.0,0.0,0.0,7.9644075e-10,5.3087533e-05,0.0011727888,2.1842193e-06,4.7711765e-06,4.7735807e-06,3.4748035e-05,0.0051886193,0.005188607,0.01178542,0.0076077892,0.0076077646,0.06316199,1.0045696e-11,1.0048593e-11,1.8291701e-11,5.000007e-08,5.000007e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12335134,0.25132048,0.02506738,0.0,4.2062715e-05,0.0026342138,0.0,0.0004914815,0.0,0.00174,0,0,0,229,24,0,0,0
311834930,0.96995556,0.008694339,0.0060530654,0.2430516,-0.0015770791,-0.0031531453,-0.0136367865,-0.0018717278,-0.00220632,-1.9829552,-2.3510254e-06,8.149918e-06,-1.9892776e-05,-0.00047712578,0.0012129846,0.00035734693,0.3720349,-4.9758904e-09,0.47024006,0.0,0.0,0.0,0.0,0.0,1.0116971e-09,5.9852304e-05,0.0012011646,2.1893145e-06,4.7995036e-06,4.8018883e-06,3.4710425e-05,0.0053492906,0.005349268,0.011739533,0.0079886215,0.007988599,0.0628387,1.0062991e-11,1.0065895e-11,1.8283224e-11,5.0000217e-08,5.0000217e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659,0.12640104,0.25067648,0.04035805,0.0,2.2059269e-06,0.019337866,0.0,0.00081022584,0.0,0.001739,0,0,0,229,24,0,0,0
