timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
310017402,0,0.0,0.0,0.0,0.0,-1.9911127,-2.3742505e-06,-2.236855e-06,0.0,-0.005173309,-0.0040897545,-0.022384077,-0.050015837,-0.0005935626,-0.0005592137,0.0,-0.009448251,0.004104232,0.0003341631,0.49121532,0.0,0.10574806,0.022384077,0.121438,0.24772269,0.101514,0.107820146,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
310122892,0,0.0,0.0,0.0,0.0,-1.9988743,-2.3742505e-06,-2.236855e-06,0.0,-0.0046024206,-0.0044117896,-0.024519537,-0.054120455,-0.0005935626,-0.0005592137,0.0,0.021825563,-0.019537179,0.0055882074,0.49129975,0.0,0.10464358,0.024519537,0.122476324,0.24888375,0.101986334,0.10813503,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
310226896,0,0.0,0.0,0.0,0.0,-2.0067632,-2.3742505e-06,-2.236855e-06,0.0,-0.0043508485,-0.0041743764,-0.027096711,-0.058328018,-0.0005935626,-0.0005592137,0.0,-0.0013549525,0.016670555,-0.022991959,0.49142018,0.0,0.10266888,0.027096711,0.1217494,0.24822177,0.1015353,0.10792683,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
310323681,0,0.0,0.0,0.0,0.0,-2.0121808,-2.3742505e-06,-2.236855e-06,0.0,-0.0041673463,-0.0040562768,-0.028799893,-0.059228834,-0.0005935626,-0.0005592137,0.0,0.0022894759,-0.006247784,-0.007120024,0.49149185,0.0,0.106077075,0.028799893,0.12207414,0.24866027,0.10163161,0.10803821,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
310427916,0,0.0,0.0,0.0,0.0,-2.0149086,-2.3742505e-06,-2.236855e-06,0.0,-0.0038730996,-0.0043762014,-0.029768124,-0.0562749,-0.0005935626,-0.0005592137,0.0,0.037501965,-0.004999246,-0.008722239,0.4919018,0.0,0.114252806,0.029768124,0.12299952,0.24975587,0.10203755,0.10832298,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
310531779,0,0.0,0.0,0.0,0.0,-2.0164323,-2.3742505e-06,-2.236855e-06,0.0,-0.003946358,-0.004092194,-0.030185407,-0.052056927,-0.0005935626,-0.0005592137,0.0,-0.0039428896,0.023915043,-0.0077062896,0.49146783,0.0,0.114480615,0.030185407,0.122142784,0.24897526,0.10153179,0.108086996,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
310635833,0,0.0,0.0,0.0,0.0,-2.01764,-2.3742505e-06,-2.236855e-06,0.0,-0.0032176597,-0.0043560634,-0.028707832,-0.04620637,-0.0005935626,-0.0005592137,0.0,0.076329775,0.004916048,0.012041938,0.49191082,0.0,0.12473929,0.028707832,0.121330865,0.24818042,0.10108437,0.10786611,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
310737244,0,0.0,0.0,0.0,0.0,-2.013149,-2.3742505e-06,-2.236855e-06,0.0,-0.0030442541,-0.003763117,-0.026339563,-0.034838136,-0.0005935626,-0.0005592137,0.0,-0.0002814896,0.17119819,-0.1810715,0.49165326,0.0,0.1244272,0.026339563,0.122374095,0.24933255,0.101613164,0.10817629,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
310833309,0,0.0,0.0,0.0,0.0,-2.0118644,-2.3742505e-06,-2.236855e-06,0.0,-0.002771615,-0.0041762367,-0.024463102,-0.028575625,-0.0005935626,-0.0005592137,0.0,0.14197208,-0.0718764,0.13286434,0.4918487,0.0,0.11804521,0.024463102,0.12269392,0.24975489,0.10174037,0.10828001,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
310937371,0,0.0,0.0,0.0,0.0,-2.0098815,-2.3742505e-06,-2.236855e-06,0.0,-0.00279821,-0.0041074646,-0.023435099,-0.022861036,-0.0005935626,-0.0005592137,0.0,-0.020713778,0.029983409,0.13671786,0.49200046,0.0,0.11891198,0.023435099,0.12344191,0.25064272,0.1020794,0.10854632,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
311041459,0,0.0,0.0,0.0,0.0,-2.0062902,-2.3742505e-06,-2.236855e-06,0.0,-0.0023689708,-0.004165049,-0.022044357,-0.015943263,-0.0005935626,-0.0005592137,0.0,0.013169977,-0.08643971,-0.083942,0.49177715,0.0,0.12136614,0.022044357,0.122475214,0.24974777,0.10153261,0.10828347,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
311137321,0,0.0,0.0,0.0,0.0,-2.002451,-2.3742505e-06,-2.236855e-06,0.0,-0.002310848,-0.0046898313,-0.020326743,-0.009347186,-0.0005935626,-0.0005592137,0.0,-0.04430028,-0.06807269,-0.071039096,0.492017,0.0,0.1191231,0.020326743,0.122675605,0.2500914,0.10159005,0.10835399,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
311241240,0,0.0,0.0,0.0,0.0,-1.9968414,-2.3742505e-06,-2.236855e-06,0.0,-0.0022154076,-0.0041821515,-0.018777907,-0.0018598875,-0.0005935626,-0.0005592137,0.0,0.024198012,0.02130495,-0.00011647852,0.49184084,0.0,0.12254441,0.018777907,0.123548076,0.2511315,0.10201157,0.108614534,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
311345298,0,0.0,0.0,0.0,0.0,-1.9942524,-2.3742505e-06,-2.236855e-06,0.0,-0.0017723442,-0.0035088607,-0.017897883,0.0012541234,-0.0005935626,-0.0005592137,0.0,0.054744802,0.06875337,-0.03997615,0.4918329,0.0,0.114943385,0.017897883,0.12254876,0.25019172,0.10146827,0.10833688,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
311442213,0,0.0,0.0,0.0,0.0,-1.9905963,-2.3742505e-06,-2.236855e-06,0.0,-0.0014345176,-0.003863471,-0.015875539,0.0062019485,-0.0005935626,-0.0005592137,0.0,-0.10508644,0.015306389,-0.040321663,0.49180573,0.0,0.11594522,0.015875539,0.122744806,0.2505128,0.101546735,0.10840112,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
311547001,0,0.0,0.0,0.0,0.0,-1.9884466,-2.3742505e-06,-2.236855e-06,0.0,-0.0012087913,-0.0040139593,-0.016050605,0.0069484226,-0.0005935626,-0.0005592137,0.0,0.010078585,-0.04330446,-0.02884994,0.49170652,0.0,0.11076903,0.016050605,0.1235963,0.25152144,0.10196993,0.10865163,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
311650955,0,0.0,0.0,0.0,0.0,-1.9849266,-2.3742505e-06,-2.236855e-06,0.0,-0.001183478,-0.004142513,-0.014266382,0.010908751,-0.0005935626,-0.0005592137,0.0,0.11108882,-0.06562153,-0.004337908,0.491817,0.0,0.114230275,0.014266382,0.12277422,0.25071904,0.101572245,0.10839456,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
311746931,0,0.0,0.0,0.0,0.0,-1.9822812,-2.3742505e-06,-2.236855e-06,0.0,-0.0017324183,-0.0035907403,-0.013553468,0.0126540335,-0.0005935626,-0.0005592137,0.0,0.009294362,-0.059246507,-0.111538045,0.49165788,0.0,0.110676646,0.013553468,0.12305041,0.25106555,0.10172728,0.108473405,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
311850938,0,0.0,0.0,0.0,0.0,-1.9824017,-2.3742505e-06,-2.236855e-06,0.0,-0.0015845643,-0.0035830748,-0.014138562,0.010092137,-0.0005935626,-0.0005592137,0.0,0.0075773895,-0.04229518,-0.030863639,0.49165568,0.0,0.110471845,0.014138562,0.12772714,0.25205207,0.10410469,0.10871922,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
311954909,0,0.0,0.0,0.0,0.0,-1.9835727,-2.3742505e-06,-2.236855e-06,0.0,-0.001908069,-0.0041433033,-0.015247452,0.006347276,-0.0005935626,-0.0005592137,0.0,-0.06315515,-0.00032189777,0.052673418,0.49166638,0.0,0.11164284,0.015247452,0.1366448,0.2510276,0.10847062,0.10841557,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
