timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,fix_type,vel_ned_valid,satellites_used
316189049,1553071494400000,0,0,-17000,0,38.569,3.1415925,4294967.5,3750000.2,99.99,99.99,72,41,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
316387662,1553071494600000,0,0,-17000,0,38.621002,3.1415925,4294967.5,3750000.2,99.99,99.99,72,41,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
316587692,1553071494800001,0,0,-17000,0,38.673,3.1415925,4294967.5,3750000.2,99.99,99.99,72,41,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
316788484,1553071495000001,0,0,-17000,0,38.725002,3.1415925,4294967.5,3750000.2,99.99,99.99,72,41,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
316991532,1553071495200001,0,0,-17000,0,38.776,3.1415925,4294967.5,3750000.2,99.99,99.99,72,34,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
317188485,1553071495400002,0,0,-17000,0,38.828003,3.1415925,4294967.5,3750000.2,99.99,99.99,72,34,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
317388543,1553071495600002,0,0,-17000,0,38.879,3.1415925,4294967.5,3750000.2,99.99,99.99,72,34,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
317588544,1553071495800003,0,0,-17000,0,38.931004,3.1415925,4294967.5,3750000.2,99.99,99.99,72,34,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
317786647,1553071496000003,0,0,-17000,0,38.982002,3.1415925,4294967.5,3750000.2,99.99,99.99,72,34,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
317992636,1553071496200003,0,0,-17000,0,39.033,3.1415925,4294967.5,3750000.2,99.99,99.99,72,29,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
318187657,1553071496400004,0,0,-17000,0,39.084003,3.1415925,4294967.5,3750000.2,99.99,99.99,72,29,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
318386800,1553071496600004,0,0,-17000,0,39.136,3.1415925,4294967.5,3750000.2,99.99,99.99,72,29,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
319388482,1553071497600006,0,0,-17000,0,39.390003,3.1415925,4294967.5,3750000.2,99.99,99.99,72,32,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
319588593,1553071497800007,0,0,-17000,0,39.441,3.1415925,4294967.5,3750000.2,99.99,99.99,72,32,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
319786550,1553071498000007,0,0,-17000,0,39.492,3.1415925,4294967.5,3750000.2,99.99,99.99,72,32,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
319994699,1553071498200007,0,0,-17000,0,39.542004,3.1415925,4294967.5,3750000.2,99.99,99.99,72,31,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
320187514,1553071498400008,0,0,-17000,0,39.593002,3.1415925,4294967.5,3750000.2,99.99,99.99,72,31,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
320387630,1553071498600008,0,0,-17000,0,39.643,3.1415925,4294967.5,3750000.2,99.99,99.99,72,31,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
320588661,1553071498800009,0,0,-17000,0,39.694,3.1415925,4294967.5,3750000.2,99.99,99.99,72,31,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
320788485,1553071499000009,0,0,-17000,0,39.744003,3.1415925,4294967.5,3750000.2,99.99,99.99,72,31,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
320991511,1553071499200009,0,0,-17000,0,39.794003,3.1415925,4294967.5,3750000.2,99.99,99.99,72,30,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
321188279,1553071499400010,0,0,-17000,0,39.845,3.1415925,4294967.5,3750000.2,99.99,99.99,72,30,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
321386660,1553071499600010,0,0,-17000,0,39.895,3.1415925,4294967.5,3750000.2,99.99,99.99,72,30,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
321586793,1553071499800011,0,0,-17000,0,39.945004,3.1415925,4294967.5,3750000.2,99.99,99.99,72,30,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
321788633,1553071500000011,0,0,-17000,0,39.995003,3.1415925,4294967.5,3750000.2,99.99,99.99,72,30,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
321971594,1553071500200011,0,0,-17000,0,40.045002,3.1415925,4294967.5,3750000.2,99.99,99.99,72,26,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
322187495,1553071500400012,0,0,-17000,0,40.095,3.1415925,4294967.5,3750000.2,99.99,99.99,72,26,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
322387485,1553071500600012,0,0,-17000,0,40.145,3.1415925,4294967.5,3750000.2,99.99,99.99,72,26,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
322588722,1553071500800013,0,0,-17000,0,40.194,3.1415925,4294967.5,3750000.2,99.99,99.99,72,26,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
322788483,1553071501000013,0,0,-17000,0,40.244003,3.1415925,4294967.5,3750000.2,99.99,99.99,72,26,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
322992216,1553071501200013,0,0,-17000,0,40.294003,3.1415925,4294967.5,3750000.2,99.99,99.99,72,32,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
323189480,1553071501400014,0,0,-17000,0,40.343002,3.1415925,4294967.5,3750000.2,99.99,99.99,72,32,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
323387643,1553071501600014,0,0,-17000,0,40.393,3.1415925,4294967.5,3750000.2,99.99,99.99,72,32,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
323587505,1553071501800015,0,0,-17000,0,40.442,3.1415925,4294967.5,3750000.2,99.99,99.99,72,32,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
323791540,1553071502000015,0,0,-17000,0,40.492,3.1415925,4294967.5,3750000.2,99.99,99.99,72,32,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
323975589,1553071502200015,0,0,-17000,0,40.541,3.1415925,4294967.5,3750000.2,99.99,99.99,72,27,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
324190547,1553071502400016,0,0,-17000,0,40.591003,3.1415925,4294967.5,3750000.2,99.99,99.99,72,27,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
324392479,1553071502600016,0,0,-17000,0,40.640003,3.1415925,4294967.5,3750000.2,99.99,99.99,72,27,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
324588480,1553071502800017,0,0,-17000,0,40.689003,3.1415925,4294967.5,3750000.2,99.99,99.99,72,27,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
324789477,1553071503000017,0,0,-17000,0,40.738003,3.1415925,4294967.5,3750000.2,99.99,99.99,72,27,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
324992391,1553071503200018,0,0,-17000,0,40.787003,3.1415925,4294967.5,3750000.2,99.99,99.99,72,29,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
325188951,1553071503400018,0,0,-17000,0,40.836002,3.1415925,4294967.5,3750000.2,99.99,99.99,72,29,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
325389969,1553071503600018,0,0,-17000,0,40.885002,3.1415925,4294967.5,3750000.2,99.99,99.99,72,29,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
325591078,1553071503800019,0,0,-17000,0,40.934002,3.1415925,4294967.5,3750000.2,99.99,99.99,72,29,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
325788489,1553071504000019,0,0,-17000,0,40.983,3.1415925,4294967.5,3750000.2,99.99,99.99,72,29,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
325992474,1553071504200020,0,0,-17000,0,41.032,3.1415925,4294967.5,3750000.2,99.99,99.99,72,28,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
326187861,1553071504400020,0,0,-17000,0,41.08,3.1415925,4294967.5,3750000.2,99.99,99.99,72,28,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
326389481,1553071504600020,0,0,-17000,0,41.129,3.1415925,4294967.5,3750000.2,99.99,99.99,72,28,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
326588483,1553071504800021,0,0,-17000,0,41.178,3.1415925,4294967.5,3750000.2,99.99,99.99,72,28,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
326789485,1553071505000021,0,0,-17000,0,41.226,3.1415925,4294967.5,3750000.2,99.99,99.99,72,28,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
326992507,1553071505200022,0,0,-17000,0,41.275,3.1415925,4294967.5,3750000.2,99.99,99.99,72,28,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
327191488,1553071505400022,0,0,-17000,0,41.323,3.1415925,4294967.5,3750000.2,99.99,99.99,72,28,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
327391644,1553071505600022,0,0,-17000,0,41.371002,3.1415925,4294967.5,3750000.2,99.99,99.99,72,28,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
327593017,1553071505800023,0,0,-17000,0,41.420002,3.1415925,4294967.5,3750000.2,99.99,99.99,72,28,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
327791731,1553071506000023,0,0,-17000,0,41.468002,3.1415925,4294967.5,3750000.2,99.99,99.99,72,28,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
327991356,1553071506200024,0,0,-17000,0,41.516003,3.1415925,4294967.5,3750000.2,99.99,99.99,72,28,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
328187487,1553071506400024,0,0,-17000,0,41.564003,3.1415925,4294967.5,3750000.2,99.99,99.99,72,28,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
328388481,1553071506600024,0,0,-17000,0,41.612003,3.1415925,4294967.5,3750000.2,99.99,99.99,72,28,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
328589736,1553071506800025,0,0,-17000,0,41.660004,3.1415925,4294967.5,3750000.2,99.99,99.99,72,28,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
328786578,1553071507000025,0,0,-17000,0,41.708,3.1415925,4294967.5,3750000.2,99.99,99.99,72,28,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
328993292,1553071507200026,0,0,-17000,0,41.756,3.1415925,4294967.5,3750000.2,99.99,99.99,72,28,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
329188520,1553071507400026,0,0,-17000,0,41.804,3.1415925,4294967.5,3750000.2,99.99,99.99,72,28,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
329388617,1553071507600026,0,0,-17000,0,41.852,3.1415925,4294967.5,3750000.2,99.99,99.99,72,28,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
329591486,1553071507800027,0,0,-17000,0,41.9,3.1415925,4294967.5,3750000.2,99.99,99.99,72,28,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
329788485,1553071508000027,0,0,-17000,0,41.947002,3.1415925,4294967.5,3750000.2,99.99,99.99,72,28,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
329995773,1553071508200028,0,0,-17000,0,41.995003,3.1415925,4294967.5,3750000.2,99.99,99.99,72,28,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
330189481,1553071508400028,0,0,-17000,0,42.043003,3.1415925,4294967.5,3750000.2,99.99,99.99,72,28,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
330388485,1553071508600028,0,0,-17000,0,42.09,3.1415925,4294967.5,3750000.2,99.99,99.99,72,28,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
330588514,1553071508800029,0,0,-17000,0,42.138,3.1415925,4294967.5,3750000.2,99.99,99.99,72,28,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
330791478,1553071509000029,0,0,-17000,0,42.185,3.1415925,4294967.5,3750000.2,99.99,99.99,72,28,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
330992240,1553071509200030,0,0,-17000,0,42.233,3.1415925,4294967.5,3750000.2,99.99,99.99,72,26,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
331189490,1553071509400030,0,0,-17000,0,42.280003,3.1415925,4294967.5,3750000.2,99.99,99.99,72,26,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
331386611,1553071509600030,0,0,-17000,0,42.327003,3.1415925,4294967.5,3750000.2,99.99,99.99,72,26,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
331589202,1553071509800031,0,0,-17000,0,42.374,3.1415925,4294967.5,3750000.2,99.99,99.99,72,26,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
331788511,1553071510000031,0,0,-17000,0,42.422,3.1415925,4294967.5,3750000.2,99.99,99.99,72,26,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
331991484,1553071510200032,0,0,-17000,0,42.469,3.1415925,4294967.5,3750000.2,99.99,99.99,71,36,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
332187725,1553071510400032,0,0,-17000,0,42.516003,3.1415925,4294967.5,3750000.2,99.99,99.99,71,36,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
332388482,1553071510600032,0,0,-17000,0,42.563004,3.1415925,4294967.5,3750000.2,99.99,99.99,71,36,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
332589726,1553071510800033,0,0,-17000,0,42.61,3.1415925,4294967.5,3750000.2,99.99,99.99,71,36,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
332789482,1553071511000033,0,0,-17000,0,42.657,3.1415925,4294967.5,3750000.2,99.99,99.99,71,36,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
332993769,1553071511200034,0,0,-17000,0,42.704002,3.1415925,4294967.5,3750000.2,99.99,99.99,72,36,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
333189423,1553071511400034,0,0,-17000,0,42.750004,3.1415925,4294967.5,3750000.2,99.99,99.99,72,36,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
333389740,1553071511600034,0,0,-17000,0,42.797,3.1415925,4294967.5,3750000.2,99.99,99.99,72,36,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
333588766,1553071511800035,0,0,-17000,0,42.844,3.1415925,4294967.5,3750000.2,99.99,99.99,72,36,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
333790306,1553071512000035,0,0,-17000,0,42.890003,3.1415925,4294967.5,3750000.2,99.99,99.99,72,36,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
333992419,1553071512200036,0,0,-17000,0,42.937,3.1415925,4294967.5,3750000.2,99.99,99.99,72,36,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
334191524,1553071512400036,0,0,-17000,0,42.984,3.1415925,4294967.5,3750000.2,99.99,99.99,72,36,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
334387829,1553071512600036,0,0,-17000,0,43.030003,3.1415925,4294967.5,3750000.2,99.99,99.99,72,36,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
334588483,1553071512800037,0,0,-17000,0,43.077003,3.1415925,4294967.5,3750000.2,99.99,99.99,72,36,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
334788565,1553071513000037,0,0,-17000,0,43.123,3.1415925,4294967.5,3750000.2,99.99,99.99,72,36,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
334991142,1553071513200038,0,0,-17000,0,43.169003,3.1415925,4294967.5,3750000.2,99.99,99.99,72,34,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
335188501,1553071513400038,0,0,-17000,0,43.216003,3.1415925,4294967.5,3750000.2,99.99,99.99,72,34,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
335389114,1553071513600038,0,0,-17000,0,43.262,3.1415925,4294967.5,3750000.2,99.99,99.99,72,34,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
335587485,1553071513800039,0,0,-17000,0,43.308002,3.1415925,4294967.5,3750000.2,99.99,99.99,72,34,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
335789164,1553071514000039,0,0,-17000,0,43.354004,3.1415925,4294967.5,3750000.2,99.99,99.99,72,34,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
335993471,1553071514200040,0,0,-17000,0,43.4,3.1415925,4294967.5,3750000.2,99.99,99.99,72,43,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
336190788,1553071514400040,0,0,-17000,0,43.446003,3.1415925,4294967.5,3750000.2,99.99,99.99,72,43,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
336388483,1553071514600041,0,0,-17000,0,43.492,3.1415925,4294967.5,3750000.2,99.99,99.99,72,43,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
336588484,1553071514800041,0,0,-17000,0,43.538002,3.1415925,4294967.5,3750000.2,99.99,99.99,72,43,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
336789518,1553071515000041,0,0,-17000,0,43.584003,3.1415925,4294967.5,3750000.2,99.99,99.99,72,43,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
336992478,1553071515200042,0,0,-17000,0,43.63,3.1415925,4294967.5,3750000.2,99.99,99.99,72,41,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
337189321,1553071515400042,0,0,-17000,0,43.676003,3.1415925,4294967.5,3750000.2,99.99,99.99,72,41,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
337389973,1553071515600043,0,0,-17000,0,43.722004,3.1415925,4294967.5,3750000.2,99.99,99.99,72,41,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
337588665,1553071515800043,0,0,-17000,0,43.767002,3.1415925,4294967.5,3750000.2,99.99,99.99,72,41,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
337788482,1553071516000043,0,0,-17000,0,43.813004,3.1415925,4294967.5,3750000.2,99.99,99.99,72,41,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
337991476,1553071516200044,0,0,-17000,0,43.859,3.1415925,4294967.5,3750000.2,99.99,99.99,72,40,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
338187495,1553071516400044,0,0,-17000,0,43.904003,3.1415925,4294967.5,3750000.2,99.99,99.99,72,40,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
338390916,1553071516600045,0,0,-17000,0,43.95,3.1415925,4294967.5,3750000.2,99.99,99.99,72,40,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
338589552,1553071516800045,0,0,-17000,0,43.995003,3.1415925,4294967.5,3750000.2,99.99,99.99,72,40,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
338788581,1553071517000045,0,0,-17000,0,44.041,3.1415925,4294967.5,3750000.2,99.99,99.99,72,40,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
338991333,1553071517200046,0,0,-17000,0,44.086002,3.1415925,4294967.5,3750000.2,99.99,99.99,72,43,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
339186605,1553071517400046,0,0,-17000,0,44.132004,3.1415925,4294967.5,3750000.2,99.99,99.99,72,43,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
339388713,1553071517600047,0,0,-17000,0,44.177002,3.1415925,4294967.5,3750000.2,99.99,99.99,72,43,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
339587485,1553071517800047,0,0,-17000,0,44.222004,3.1415925,4294967.5,3750000.2,99.99,99.99,72,43,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
339789060,1553071518000047,0,0,-17000,0,44.267002,3.1415925,4294967.5,3750000.2,99.99,99.99,72,43,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
339991602,1553071518200048,0,0,-17000,0,44.312,3.1415925,4294967.5,3750000.2,99.99,99.99,72,35,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
340188487,1553071518400048,0,0,-17000,0,44.358,3.1415925,4294967.5,3750000.2,99.99,99.99,72,35,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
340391483,1553071518600049,0,0,-17000,0,44.403004,3.1415925,4294967.5,3750000.5,99.99,99.99,72,35,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
340588721,1553071518800049,0,0,-17000,0,44.448,3.1415925,4294967.5,3750000.5,99.99,99.99,72,35,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
340791477,1553071519000049,0,0,-17000,0,44.493004,3.1415925,4294967.5,3750000.5,99.99,99.99,72,35,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
340997161,1553071519200050,0,0,-17000,0,44.538002,3.1415925,4294967.5,3750000.5,99.99,99.99,72,41,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
341189527,1553071519400050,0,0,-17000,0,44.582,3.1415925,4294967.5,3750000.5,99.99,99.99,72,41,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
341389488,1553071519600051,0,0,-17000,0,44.627003,3.1415925,4294967.5,3750000.5,99.99,99.99,72,41,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
341589483,1553071519800051,0,0,-17000,0,44.672,3.1415925,4294967.5,3750000.5,99.99,99.99,72,41,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
341786580,1553071520000051,0,0,-17000,0,44.717003,3.1415925,4294967.5,3750000.5,99.99,99.99,72,41,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
341995858,1553071520200052,0,0,-17000,0,44.762,3.1415925,4294967.5,3750000.5,99.99,99.99,72,38,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
342187486,1553071520400052,0,0,-17000,0,44.806004,3.1415925,4294967.5,3750000.5,99.99,99.99,72,38,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
