timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
310017521,5.0112305,0.0,0,0,1,0,0,0,0
310517521,5.0869627,0.0,0,0,1,0,0,0,0
311027521,5.0080075,0.0,0,0,1,0,0,0,0
311527521,4.990283,0.0,0,0,1,0,0,0,0
312027521,5.0482907,0.0,0,0,1,0,0,0,0
312527521,5.0208983,0.0,0,0,1,0,0,0,0
313027564,5.0128417,0.0,0,0,1,0,0,0,0
313527536,5.0321774,0.0,0,0,1,0,0,0,0
314027521,5.030566,0.0,0,0,1,0,0,0,0
314537521,5.0321774,0.0,0,0,1,0,0,0,0
315537521,5.009619,0.0,0,0,1,0,0,0,0
316037522,4.954834,0.0,0,0,1,0,0,0,0
316537521,4.9918942,0.0,0,0,1,0,0,0,0
317047521,4.9725585,0.0,0,0,1,0,0,0,0
317547521,4.975781,0.0,0,0,1,0,0,0,0
318047544,4.999951,0.0,0,0,1,0,0,0,0
319547521,4.975781,0.0,0,0,1,0,0,0,0
320057521,4.9838376,0.0,0,0,1,0,0,0,0
320557521,4.9822264,0.0,0,0,1,0,0,0,0
321057521,4.979004,0.0,0,0,1,0,0,0,0
321557558,4.969336,0.0,0,0,1,0,0,0,0
322057529,4.9725585,0.0,0,0,1,0,0,0,0
322557521,5.0112305,0.0,0,0,1,0,0,0,0
323067538,4.9838376,0.0,0,0,1,0,0,0,0
323567521,4.9628906,0.0,0,0,1,0,0,0,0
324067521,4.9628906,0.0,0,0,1,0,0,0,0
324567535,4.9580564,0.0,0,0,1,0,0,0,0
325077528,5.0015626,0.0,0,0,1,0,0,0,0
325577529,4.9918942,0.0,0,0,1,0,0,0,0
326077521,4.9822264,0.0,0,0,1,0,0,0,0
326577521,4.9870605,0.0,0,0,1,0,0,0,0
327077524,5.0128417,0.0,0,0,1,0,0,0,0
327577521,4.9773927,0.0,0,0,1,0,0,0,0
328077538,4.9677243,0.0,0,0,1,0,0,0,0
328577521,4.9628906,0.0,0,0,1,0,0,0,0
329077521,4.966113,0.0,0,0,1,0,0,0,0
329577535,4.9612794,0.0,0,0,1,0,0,0,0
330077521,4.9822264,0.0,0,0,1,0,0,0,0
330577521,5.0063963,0.0,0,0,1,0,0,0,0
331087538,5.0080075,0.0,0,0,1,0,0,0,0
331587529,4.990283,0.0,0,0,1,0,0,0,0
332087521,4.9773927,0.0,0,0,1,0,0,0,0
332587521,4.966113,0.0,0,0,1,0,0,0,0
333087544,4.975781,0.0,0,0,1,0,0,0,0
333587524,4.9822264,0.0,0,0,1,0,0,0,0
334087525,4.9967284,0.0,0,0,1,0,0,0,0
