timestamp,roll,pitch,yaw,thrust
311129002,-0.12863004,-0.04795544,-0.002862502,0.08
311160975,-0.1289851,-0.04746418,-0.0026997887,0.08
311193007,-0.12885241,-0.047141816,-0.0022899988,0.08
311225010,-0.12854639,-0.04796845,-0.002224739,0.08
311256997,-0.1284342,-0.04806066,-0.0024730675,0.08
311288997,-0.12859206,-0.04748547,-0.0024665208,0.08
311321007,-0.12897955,-0.047966152,-0.0023994697,0.08
311353032,-0.12904039,-0.04852238,-0.0023409436,0.08
311384998,-0.12857947,-0.04788968,-0.0021352833,0.08
311417059,-0.12846419,-0.0474806,-0.0020410777,0.08
311450604,-0.12908329,-0.048476648,-0.0023169508,0.08
311482600,-0.12873392,-0.048181344,-0.0024211083,0.08
311514663,-0.12843183,-0.04736199,-0.0021914197,0.08
311546598,-0.12854868,-0.048502862,-0.00201928,0.08
311578657,-0.12898575,-0.04865297,-0.002043685,0.08
311610658,-0.12876612,-0.04762247,-0.0021401872,0.08
311642758,-0.12847663,-0.047921613,-0.0022770811,0.08
311674616,-0.12822238,-0.049045075,-0.0022643732,0.08
311706632,-0.12861891,-0.047858734,-0.0019609188,0.08
311738632,-0.12878568,-0.047565863,-0.0017967412,0.08175495
311770706,-0.12878172,-0.04896606,-0.0020716765,0.09499401
311798631,-0.12868077,-0.04885179,-0.0022400229,0.09873681
311830694,-0.1285441,-0.047643203,-0.0020089105,0.0989731
311862705,-0.12930752,-0.048467223,-0.0018384286,0.099499546
311894669,-0.1291623,-0.049146533,-0.0018598805,0.10082051
311926622,-0.12859966,-0.04784289,-0.0018394694,0.10251025
311958697,-0.12871705,-0.047852926,-0.0018985478,0.10307902
311990600,-0.1293878,-0.04916398,-0.0020428146,0.11502485
312022649,-0.12949386,-0.04824865,-0.0019569832,0.12859981
312054619,-0.12883243,-0.04762551,-0.0014402112,0.14199404
312082635,-0.12790611,-0.04845283,-0.0012112336,0.15489385
312114632,-0.12618256,-0.048334558,-0.0025309173,0.15605627
312146672,-0.12509273,-0.04747613,-0.0031000345,0.15727575
312178609,-0.124747016,-0.047920164,-0.0023519206,0.15898281
312212226,-0.12538575,-0.048123505,-0.0016068856,0.16052707
312244262,-0.12532726,-0.047443837,-0.0014348755,0.16885988
312276235,-0.124098964,-0.047548793,-0.0013680526,0.17289451
312308290,-0.12467557,-0.048978604,-0.0018552319,0.18079332
312340198,-0.12564316,-0.04789214,-0.0022527091,0.18248999
312372205,-0.12512192,-0.04747409,-0.0022755747,0.18221755
312404252,-0.12453847,-0.048470758,-0.0019548426,0.18284087
312436227,-0.12440207,-0.04861712,-0.0017450212,0.1867719
312468213,-0.12534294,-0.047255244,-0.0018513978,0.1920637
312500199,-0.12514769,-0.04765129,-0.0020370285,0.20781304
312532231,-0.123203866,-0.04816552,-0.0022176595,0.2107226
312564239,-0.12195752,-0.047374424,-0.002366092,0.20961471
312596223,-0.12308574,-0.047394134,-0.002272346,0.20964684
312628219,-0.12408992,-0.048228938,-0.0023195092,0.2104568
312660249,-0.12130552,-0.047188647,-0.0023365868,0.21160078
312692233,-0.12115965,-0.047693063,-0.0023682246,0.21082771
312724240,-0.12400696,-0.047929093,-0.002280413,0.20941547
312756185,-0.124153055,-0.047587454,-0.0024314912,0.20944852
312788238,-0.122084774,-0.047841083,-0.0026659004,0.20957425
312820204,-0.12216542,-0.04745835,-0.0027866093,0.20956615
312852417,-0.12394988,-0.04731277,-0.0025914635,0.2097768
312884191,-0.122880094,-0.04753925,-0.0025237692,0.21384062
312916280,-0.12147549,-0.04807319,-0.0027916827,0.21543077
312949049,-0.12077665,-0.047675505,-0.003031061,0.2148271
312981859,-0.12135352,-0.04727594,-0.003010341,0.2156927
313009868,-0.12104364,-0.047686137,-0.0028730808,0.217363
313041857,-0.12031084,-0.04785599,-0.002700156,0.2184987
313073857,-0.119959384,-0.047860242,-0.0026821315,0.22697048
313105810,-0.12035895,-0.047886852,-0.0029048647,0.23227182
313137884,-0.121076435,-0.04842144,-0.0030099934,0.23806752
313169845,-0.11929572,-0.048255056,-0.0030576873,0.23995814
313201828,-0.12010525,-0.048169687,-0.0028841146,0.24241036
313233786,-0.12013176,-0.049242426,-0.0027323572,0.24750452
313261838,-0.119130254,-0.047872085,-0.0025749954,0.24837786
313293800,-0.11403273,-0.047050923,-0.0022399446,0.24893862
313325873,-0.109722786,-0.048748225,-0.0018664864,0.25021845
313357862,-0.10560876,-0.04797085,-0.0010200273,0.25073758
313389839,-0.10248038,-0.047583316,-9.5002295e-05,0.25104207
313421797,-0.09764908,-0.048806455,0.00041786168,0.25098693
313453874,-0.09627532,-0.05023605,0.00037643945,0.2534046
313485851,-0.095660016,-0.05544381,0.00037741597,0.25613198
313517872,-0.081345275,-0.07388355,0.00033605646,0.25920403
313549800,-0.03925356,-0.121401906,0.0006917154,0.26366523
313581893,-0.0029064817,-0.15419759,0.0009758819,0.26495463
313613824,0.03283557,-0.17970663,0.0014999544,0.2698848
313645815,0.04193045,-0.19266981,0.0017027614,0.27394444
313677827,0.047991805,-0.19567834,0.0017851838,0.28098613
313707406,0.054744232,-0.19408959,0.0016305238,0.2962455
313739530,0.0488346,-0.19111483,0.0016135826,0.29796216
313771397,0.060709264,-0.1981618,0.0018837292,0.2995675
313803487,0.058997773,-0.1958735,0.0017364116,0.30081832
313835397,0.07260649,-0.2068647,0.00252147,0.31267267
313867483,0.08730189,-0.21310458,0.0029460837,0.3202594
313899394,0.09777179,-0.22766425,0.003750477,0.32269886
313931442,0.11309965,-0.23554286,0.0044163708,0.32167014
313963453,0.12367899,-0.24389721,0.0048945965,0.32162428
313995394,0.14476363,-0.2793576,0.005151373,0.3216665
314027412,0.19920687,-0.32477096,0.005796975,0.3217972
314059440,0.24254534,-0.355831,0.0064724423,0.32291552
314091461,0.24139625,-0.35728225,0.0065220203,0.323257
314119525,0.24442533,-0.35801202,0.0069397525,0.32326508
314151399,0.24648072,-0.36322948,0.0074444357,0.32265618
314183402,0.24940903,-0.37193394,0.007500811,0.32324946
314215406,0.2595659,-0.37563044,0.007721915,0.33261025
314247452,0.25817993,-0.37426934,0.008017152,0.34056342
314279466,0.25758713,-0.3818435,0.007874873,0.34553078
314311413,0.28098777,-0.40236765,0.008140053,0.34679893
314343439,0.28790677,-0.41121435,0.008548089,0.3472723
314371403,0.28706107,-0.42199484,0.00889388,0.34786397
314403438,0.3049288,-0.43568826,0.009357428,0.35219342
314436435,0.30739915,-0.43785608,0.008398611,0.36002642
314469036,0.31142774,-0.44748396,0.007669132,0.37520826
314497047,0.3145286,-0.44470584,0.00785616,0.37699312
314529066,0.3102593,-0.44685695,0.008726146,0.3778783
314561006,0.3137001,-0.45732874,0.01011395,0.3803804
314593056,0.31989023,-0.45711988,0.010359743,0.39696017
314625031,0.31509167,-0.45315066,0.010889623,0.40838507
314657091,0.31234646,-0.46290928,0.010663736,0.42569855
314689060,0.31863105,-0.46542615,0.010946898,0.42742476
314721006,0.32758534,-0.4659912,0.010948451,0.42637706
314753012,0.31172225,-0.44805774,0.010814438,0.42703158
314781024,0.30121928,-0.44280514,0.011864168,0.42866194
314813028,0.2840584,-0.4383926,0.010867476,0.4308912
314844977,0.31107873,-0.45736876,0.009947973,0.43730214
314876977,0.33480754,-0.45409307,0.008753067,0.43955734
314908992,0.3522473,-0.46439305,0.009465722,0.44567224
314941039,0.3684057,-0.46500784,0.010776208,0.453769
314973024,0.35638776,-0.44460127,0.011854788,0.45595816
315005007,0.33297652,-0.4199582,0.013837879,0.4583372
315354666,0.015241961,0.11813597,-0.0061770338,0.49447367
315382666,0.025997214,0.12176433,-0.008523248,0.49410674
315414608,-0.013983247,0.16528447,-0.010270999,0.49413973
315446623,-0.030272033,0.21813448,-0.0125705935,0.4941679
315478657,-0.16455834,0.3216279,-0.014511648,0.49437955
315510607,-0.16906336,0.31008682,-0.014362771,0.49489745
315542627,-0.12777312,0.2832761,-0.014295,0.4952664
315574606,-0.10380843,0.2559005,-0.013829616,0.49304837
315606672,-0.088000156,0.21360165,-0.012102591,0.48782158
315634661,-0.07334719,0.20513995,-0.011729415,0.48611197
315666627,-0.04530885,0.1883199,-0.01155936,0.4948851
315698603,-0.042011585,0.2170983,-0.012095958,0.49554917
315730631,-0.08235688,0.27565894,-0.01373554,0.4949695
315762607,-0.26327705,0.4285789,-0.014092575,0.49483094
315794637,-0.24386641,0.37024388,-0.014978627,0.49541312
315826605,-0.1938049,0.31984586,-0.01576494,0.4958073
315858616,-0.12939787,0.18374945,-0.016894387,0.4952537
315890659,0.110885546,-0.03462063,-0.017406633,0.4951553
315923483,0.26637217,-0.13815027,-0.01692585,0.49670115
315956246,0.28676316,-0.16949564,-0.016697899,0.49744317
315988233,0.29038557,-0.15570913,-0.017335448,0.49772683
316020263,0.26240614,-0.09120218,-0.018996922,0.4984361
316048209,0.19463776,-0.021024272,-0.020183327,0.4995699
316080202,0.12879118,0.04406759,-0.02200286,0.50304806
316112228,0.05282022,0.10446677,-0.02283819,0.50815064
316144256,0.017242962,0.12040472,-0.023245234,0.50796556
316176212,0.0014103255,0.13536324,-0.024187962,0.5072608
316208200,-0.0013237878,0.13646439,-0.02593276,0.5071984
316240476,0.023192761,0.10317869,-0.025989002,0.50798947
316272297,0.049610138,0.08570938,-0.025185976,0.5074379
316304210,0.04409314,0.09161815,-0.02515818,0.50903535
316336259,0.028674705,0.09036997,-0.02420135,0.51524955
316368251,0.033260304,0.10464801,-0.021843795,0.5308758
316400289,0.018249046,0.13601972,-0.020152865,0.5322056
316432177,-0.08755374,0.27039522,-0.02013007,0.5349497
316464233,-0.1376426,0.3032894,-0.017928068,0.53789073
316496212,-0.15426384,0.31520802,-0.015981343,0.53954095
316528264,-0.21321128,0.3575461,-0.013018909,0.5397184
316560178,-0.20868261,0.33514217,-0.010930201,0.5397306
316592177,-0.17737526,0.30760652,-0.0091353655,0.5420501
316624220,-0.13410324,0.2582631,-0.007903033,0.5425333
316656279,-0.10031529,0.22264656,-0.006766861,0.54236245
316685882,-0.058225304,0.18669668,-0.006626875,0.5428531
316717875,-0.026404427,0.14953692,-0.0069145174,0.5441093
316749891,-0.014602869,0.12720773,-0.0070143254,0.5434929
316781851,0.0016384801,0.11832288,-0.007365151,0.54199195
316813819,0.013720782,0.1007484,-0.007992905,0.5413688
316845811,0.021350136,0.079388335,-0.0090261465,0.5410141
316877891,0.028892858,0.074084885,-0.010277015,0.5410712
316909780,0.03448594,0.07959178,-0.011701092,0.5410974
316941779,0.03127537,0.07127557,-0.01307632,0.5419677
316973809,0.032194424,0.060626686,-0.01427743,0.54240465
317005839,0.034861427,0.05106917,-0.015585244,0.54149604
317037825,0.034445718,0.04050958,-0.016252039,0.54098356
317069808,0.03627625,0.037159946,-0.017892735,0.5410614
317097837,0.03741642,0.04034798,-0.019190967,0.5410962
317129843,0.036070194,0.042233538,-0.020823589,0.54108846
317161833,0.02905421,0.04022677,-0.02206386,0.54108644
317193842,0.026212059,0.037265368,-0.0234811,0.54108715
317225808,0.026139216,0.033105984,-0.025130495,0.5402073
317257839,0.025632532,0.024200846,-0.027161676,0.5397685
317289832,0.02087098,0.02102998,-0.029077929,0.53979844
317321869,0.019278275,0.019854922,-0.030012872,0.5398326
317349849,0.023572017,0.016243204,-0.030496404,0.5395702
317381863,0.027434122,0.011762855,-0.030855183,0.5393832
317414600,0.027234318,0.01255484,-0.030791184,0.5400425
317447394,0.023820218,0.013635891,-0.030235857,0.5411759
317479490,0.025056843,0.012494161,-0.029950518,0.5409202
317507434,0.028929213,0.0114968745,-0.029589588,0.5402246
317539449,0.02847672,0.0074316654,-0.02882804,0.53971976
317571453,0.028791636,0.008090346,-0.027987236,0.53979784
317603442,0.028025413,0.008626489,-0.026630398,0.5400931
317635409,0.027228309,0.011969287,-0.026116448,0.540443
317667474,0.028806664,0.011482824,-0.024578148,0.5407432
317699431,0.03078035,0.008386112,-0.02368708,0.5410708
317731514,0.030442879,0.010003284,-0.022424178,0.54023314
317759482,0.024899423,0.014131445,-0.021737006,0.5397661
317791440,0.023801772,0.009375752,-0.021028358,0.53972167
317823400,0.022060893,0.0037518092,-0.02000555,0.54009426
317855479,0.02289416,0.010278257,-0.019350596,0.5407118
317887445,0.023616442,0.015679885,-0.018643156,0.54232246
317919459,0.020919463,0.01085799,-0.017780514,0.54304856
317951418,0.020346764,0.011088802,-0.017271508,0.54261476
317983410,0.02124636,0.010255148,-0.016608175,0.5423535
318011430,0.026126591,0.013995427,-0.015723186,0.5432456
318043497,0.026063845,0.013477491,-0.015372053,0.5422983
318075437,0.024167651,0.01011848,-0.014719422,0.54305065
318107424,0.021583943,0.011387299,-0.014055156,0.5436649
318139382,0.0251445,0.017602073,-0.01322661,0.5454136
318168217,0.025685929,0.01355505,-0.012832124,0.54650295
318201034,0.025155697,0.014597769,-0.012175391,0.54689103
318232998,0.02489655,0.020136774,-0.012118403,0.5470473
318265067,0.026031027,0.024228752,-0.011799341,0.54789853
318297052,0.024956688,0.019426513,-0.011312839,0.553497
318329050,0.024625786,0.011107725,-0.01129861,0.56117684
318361001,0.024080167,0.011010934,-0.011243913,0.5646212
318393062,0.02182345,0.009454861,-0.011093675,0.57020646
319282651,0.010419055,0.002428738,-0.0064939293,0.5492891
319314636,0.010744351,0.009427446,-0.006298234,0.5333596
319346600,0.012060242,0.01622158,-0.006150527,0.506114
319378630,0.010932842,0.018842753,-0.005825967,0.4978192
319410642,0.0041662524,0.011673679,-0.005220282,0.49621418
319442626,0.008831697,0.013447873,-0.004999843,0.49737787
319470646,0.0115593085,0.008814459,-0.0048967795,0.49745724
319502654,0.0068295817,0.0002670775,-0.00415439,0.4973802
319534616,0.006940599,0.007899569,-0.0045274165,0.49733493
319566614,0.0039858194,0.014095921,-0.0044449014,0.49734312
319598622,0.0066257557,0.017069198,-0.0042177453,0.4971266
319630657,0.0042167753,0.006698259,-0.0040404378,0.49660602
319660214,0.0007350488,0.012440935,-0.003838685,0.49623734
319692242,-0.0035252478,-0.0023387675,-0.004104047,0.49626258
319724253,4.603944e-05,0.011439051,-0.0041635116,0.49629128
319756215,0.00313628,0.0043071294,-0.00342418,0.4962842
319788200,-0.0027234382,0.0052295425,-0.0034443634,0.4962822
319820235,-0.0006500891,0.0042898417,-0.0040440527,0.49628317
319852258,-0.0012199404,0.015050922,-0.0039373934,0.49606392
319884217,-0.0014605256,0.013953696,-0.004778993,0.49517554
319916208,-0.000861853,0.016472125,-0.004725021,0.49514112
319948276,-0.0024555384,0.016447192,-0.0048580933,0.4952293
319980263,-0.006737479,0.017647022,-0.0047446745,0.49522826
320012245,-0.0068075815,0.014778413,-0.0038965077,0.49522227
320044208,-0.007702697,0.018399071,-0.004859385,0.49595985
320076257,-0.006539083,0.022116588,-0.0055497275,0.4963289
320108241,-0.0040263254,0.013059172,-0.005118154,0.49556476
320140224,0.002173608,0.028145524,-0.0045528584,0.4951675
320172181,-0.0027145864,0.020509839,-0.003991627,0.4951996
320204255,-0.022361474,0.011561451,-0.004001132,0.49523032
320236203,-0.021675212,0.01296232,-0.004036767,0.49522886
320268331,-0.017926378,0.01697234,-0.003473067,0.49543953
320300217,-0.020613506,0.01567664,-0.0032674742,0.49574047
320332226,-0.017546363,0.00674264,-0.00303906,0.49577555
320364230,-0.008720036,0.0124509465,-0.0020978278,0.49553034
320397871,-0.008093404,0.009240883,-0.0017850883,0.4954463
320429817,-0.012067495,0.0071027083,-0.0011569107,0.49578643
320461810,-0.013004951,0.005092384,-0.0013078139,0.4957785
320493772,-0.01563977,0.005286524,-0.0008119909,0.49522838
320525821,-0.011340868,4.952069e-05,1.5614201e-05,0.49538168
320557808,-0.00575405,0.0026416918,-0.0012015959,0.4961125
320589789,-0.0066319467,0.011287508,-0.0010692484,0.49562976
320621773,-0.0069199633,-0.003907955,-0.0016985072,0.49513254
320653885,-0.0099462345,0.012032758,-0.002424376,0.49519306
320685801,0.0036440128,0.02025144,-0.0022827822,0.49522933
320717877,0.0004596366,0.0058106957,-0.0019859646,0.4954422
320749796,-0.0074315798,0.0026847166,-0.0012975895,0.4963282
320781872,-0.003415079,0.002740814,-0.0016350565,0.49658257
320813794,0.0021502695,0.012727116,-0.0020963713,0.49716347
320845837,0.00011682065,0.009871377,-0.0029151847,0.496679
320877856,-0.0011771411,0.023130177,-0.004085102,0.49647647
320905847,0.0016232268,0.011507612,-0.0038519413,0.4966246
320937853,-0.00025100863,0.0013379072,-0.003768663,0.49654397
320969887,-7.172341e-05,0.003925964,-0.004700605,0.4997195
321001806,-0.008506625,0.013435631,-0.005205231,0.5033532
321033847,-0.010389641,0.0007143893,-0.006346734,0.5101124
321065804,-0.00782368,0.015993072,-0.006776936,0.5210005
321097919,-0.0059145917,0.024409696,-0.006828254,0.5594615
321127498,-0.0061343433,0.0073058256,-0.0072162882,0.56951165
321159414,0.006285485,-0.0090819355,-0.008113749,0.5764585
321191479,0.013340737,-0.012016127,-0.009431964,0.586921
321223399,0.012997583,-0.010547964,-0.01029924,0.5890284
321255457,0.015505987,-0.014380547,-0.010853498,0.6024643
321287451,0.022952303,-0.01782578,-0.012105646,0.6160852
321319478,0.023163158,-0.01250045,-0.012859704,0.62842226
321351402,0.018324682,-0.00939456,-0.013764388,0.6313682
321383455,0.022486119,-0.016018346,-0.013422163,0.6514521
321415445,0.02482812,-0.022084171,-0.014716622,0.661447
321447488,0.021812852,-0.02302868,-0.015885174,0.66356933
321479397,0.02458843,-0.027173366,-0.016413588,0.6632996
321511423,0.019668363,-0.032135364,-0.01712832,0.663491
321543443,0.029427143,-0.032678943,-0.017443249,0.66261333
321575455,0.016586347,-0.0360742,-0.017752297,0.65927386
321607407,0.014350122,-0.033827685,-0.01806047,0.658428
321639414,0.015635172,-0.032799575,-0.017722813,0.65862924
321671457,0.025874108,-0.022892611,-0.018027727,0.6584277
321703456,0.01430679,-0.02557048,-0.01826036,0.6573418
321735428,0.0150436945,-0.024726741,-0.01816051,0.65755844
321763503,0.021019464,-0.019636594,-0.017963758,0.65047514
321795378,0.015434868,-0.0148357,-0.017135695,0.6417103
321827376,0.009672293,-0.015179065,-0.016943973,0.63172925
321859437,0.013323986,-0.014875034,-0.016519891,0.62583065
321893017,0.009153688,-0.0041465056,-0.016286343,0.6035067
321921039,0.0094229365,-0.004463814,-0.01636841,0.59825814
321953037,0.018786225,0.0051543824,-0.0154951755,0.5977818
321985103,0.018095676,0.00049382786,-0.014742754,0.5863643
322017011,0.013122943,-0.0020462659,-0.01424118,0.57656616
322049088,0.011066835,-0.004818034,-0.013610663,0.56602955
322081034,0.0093934,-0.009341654,-0.013250032,0.55715024
322113066,0.0058289627,-0.010694787,-0.012562967,0.54031074
322145003,0.0014031506,-0.0061653554,-0.012149737,0.50803715
322173024,-0.0017848252,0.00322237,-0.011440101,0.5027355
322204986,-0.0041505913,0.011961742,-0.010324643,0.49956128
322236979,-0.011127986,0.015918259,-0.009677417,0.49839953
322269027,-0.016296122,0.019027501,-0.008241608,0.49652147
322300983,-0.017832575,0.028644681,-0.007239082,0.496916
322333003,-0.018955473,0.043607138,-0.005613235,0.49668974
322365009,-0.025063885,0.044048905,-0.0051585883,0.49673307
322397051,-0.012261172,0.039933536,-0.0044211396,0.49684006
322425052,-0.004102451,0.020970793,-0.0030165499,0.497059
322457040,0.0007137633,0.014838934,-0.002238362,0.49755767
322489040,-0.0038433545,0.017690483,-0.0018685907,0.49721494
322521013,-0.008280599,0.02070005,-0.001175163,0.49678898
322553007,-0.0069950037,0.010047174,-0.00033262055,0.49650702
322585038,-0.0021742058,0.016770061,0.00053984567,0.49697247
322618661,-0.0007247038,0.015826253,0.0014093886,0.4971563
322650589,-0.007484316,0.004137312,0.0024776487,0.49774098
322682593,-0.009070695,0.007107863,0.0022349774,0.49841127
322714602,-0.006774315,0.003763451,0.002276119,0.49771586
322746644,-0.004191378,0.0038630853,0.00313321,0.4972526
322774689,-0.0049711233,0.017905487,0.002832627,0.4973215
322806649,-0.0062949867,0.019628976,0.0023198416,0.4973545
322838600,-0.0017542923,0.01887797,0.0016994281,0.4971269
322870607,0.0005163167,0.0069937976,0.0014623518,0.49704358
322902630,-0.00027404792,0.002620924,0.0021799002,0.49841845
322934642,-0.002876884,0.013237729,0.0016105464,0.49832743
322966611,-0.009700397,0.01820497,0.00076460943,0.49771732
322998606,-0.0080961855,0.009622241,0.0007004827,0.497252
323026653,-0.0046393103,0.009187043,8.836244e-05,0.49732143
323058608,-0.003097132,-0.00051803543,-0.0003878766,0.4973533
323090678,-0.005359059,0.002709505,-0.0009284852,0.49734625
323122642,-0.0033621022,0.015058986,-0.0012334778,0.49808365
323154606,-0.0058008917,0.020218788,-0.0020444258,0.49845278
323186655,-0.010683122,0.025873,-0.0034483848,0.49826795
323218622,-0.010595422,0.026562108,-0.004308551,0.49729136
323250667,-0.0062584635,0.013761056,-0.0049571306,0.497258
323278695,0.0020946816,0.0037864903,-0.0055990233,0.49732345
323310653,0.006491355,-0.013038497,-0.005317176,0.49735275
323343398,-0.0016559048,-0.019345315,-0.004994435,0.49734616
323376203,-0.0028902031,-0.004166344,-0.005004515,0.4983031
323408225,-0.0034508673,0.007455811,-0.0050457763,0.49963072
323436251,-0.003475617,0.009748863,-0.005659564,0.50180006
323468211,0.0019208986,0.009247467,-0.0062522204,0.50473934
323500296,-7.4917734e-05,0.015845075,-0.0061170673,0.50490785
323532213,-0.0038786135,0.015731052,-0.0068508843,0.50570756
323564253,0.0015803195,0.01671457,-0.006926309,0.5062894
323596250,0.005506475,0.012447363,-0.0071934056,0.50799644
323628299,0.00024932728,0.023057247,-0.006928,0.5136782
323660220,-0.0032955164,0.0151385125,-0.0066998554,0.5179211
323688282,-0.0013611858,0.01761618,-0.007200173,0.52318096
323720209,-0.00083466235,0.023743268,-0.007162988,0.5303886
323752233,0.0024076323,0.022534156,-0.008294281,0.5411436
323784245,0.0037229545,0.01865793,-0.008991379,0.542695
323816286,0.0055099004,0.015919294,-0.00900826,0.54346305
323848181,0.0018836274,0.014233643,-0.008857441,0.5458249
323880191,0.0056816083,0.0134822875,-0.009095628,0.5473346
323912211,0.008105096,0.017479029,-0.009108219,0.5461932
323944243,0.00850538,0.020683566,-0.008869158,0.5473185
323976185,0.0070597,0.020453008,-0.008521927,0.5593271
324008204,0.0062306514,0.012737678,-0.008095974,0.56631124
324040212,0.010117758,0.0035201143,-0.008051068,0.57248265
324072239,0.013319523,0.0011226534,-0.008019271,0.57271236
324101865,0.010202772,0.0021966991,-0.007668384,0.5710435
324133820,0.010849278,0.0018919762,-0.0076989243,0.5684688
324165905,0.008133283,-0.00080141996,-0.0077290577,0.5660058
324197815,0.009834814,0.0005038291,-0.0077501535,0.5659516
324229814,0.0071297083,0.0024243828,-0.0073238313,0.5655046
324261826,0.0050168387,0.0032701215,-0.0068664663,0.5659028
324293828,0.0068559153,0.0057766372,-0.006876829,0.5666596
324321819,0.009951771,0.0047504017,-0.007195383,0.5681368
324353772,0.0107000815,0.0022159975,-0.0072144736,0.57370037
324385799,0.011216789,-0.00010250165,-0.007168857,0.57550836
324417867,0.008371098,-0.002288811,-0.0067939432,0.5760296
324449833,0.006337017,-0.006742235,-0.006712352,0.57586086
324481827,0.00695474,-0.006363455,-0.0066951113,0.5740802
324513819,0.007827628,-0.0011473756,-0.0066741863,0.5732174
324545846,0.00743352,-0.003328045,-0.0062225754,0.5733984
324573814,0.011065513,-0.003825785,-0.0058883918,0.57404363
324605858,0.010137673,-0.0068757893,-0.0056070536,0.57373995
324638073,0.0040834644,-0.0054563805,-0.0052264496,0.5726295
324669816,-0.0013765736,-0.0055658543,-0.005121212,0.5728555
324701818,-0.0024809558,-0.010462084,-0.0048249727,0.5732876
324733813,-0.0029616626,-0.012971375,-0.0050387187,0.5727423
324765865,-0.0010539565,-0.010738098,-0.004667743,0.5731455
324797874,0.0013914095,-0.0055102147,-0.004477758,0.5750695
324826646,0.0042098775,-0.004178162,-0.0045733945,0.5745391
324859464,0.0037775184,-0.00020315658,-0.0045408313,0.57384205
324891459,9.6621785e-05,-5.3623622e-05,-0.0043154326,0.57391506
324923404,-0.0016595733,-0.0016093596,-0.0042209215,0.57396406
324955405,0.00029349508,0.0031528503,-0.004897811,0.57395965
324987442,0.0022483426,0.008715445,-0.0054033045,0.57395583
325019397,0.0032050349,0.010288792,-0.0055514094,0.57483685
325051489,0.0034062294,0.01094234,-0.0059171105,0.57501465
325083404,0.0020443401,0.01190729,-0.006210808,0.57392716
325115461,0.0017223766,0.010240419,-0.0064475904,0.57385206
325147394,0.00024781225,0.0016416074,-0.006542242,0.57396543
325179424,-1.3140312e-06,-0.0019063641,-0.0066307373,0.57396656
325207431,-8.82554e-06,0.0005176221,-0.0070808716,0.57447815
325239412,0.005827345,0.0036702405,-0.0072046397,0.57545495
325271463,0.0087477565,0.0021123115,-0.0071815574,0.5753577
325303451,0.005185667,0.003124438,-0.007334912,0.5754363
325335406,0.0046047745,0.0022696508,-0.0077464986,0.5765327
325367422,0.002236729,-0.003008564,-0.008063388,0.5765867
325399461,-0.0032304781,-0.00583497,-0.008491284,0.57651365
325431469,-0.0038747946,-0.0033340002,-0.008740754,0.57647645
325459513,0.0004533357,0.0014158009,-0.008628813,0.57674515
325491428,0.0012868897,0.002613151,-0.008877561,0.57736665
325523373,0.0014031656,0.005737179,-0.009293072,0.5775839
325556256,0.0031188568,0.008030361,-0.009603554,0.57689416
325585039,0.006375924,0.010042813,-0.009680613,0.57638174
325617048,0.010400456,0.01013694,-0.00995277,0.5764597
325649003,0.012133883,0.0056244205,-0.0099574905,0.5764945
325681089,0.01023839,-5.756195e-05,-0.009887913,0.57674783
325713090,0.007962856,-0.00033190855,-0.010301907,0.57666224
