timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
315515763,0.045377966,-0.04430089,0.49091527,0.0,0.96941656,0.027382359,-0.015967624,0.24336554,0.49489745,0.0,1,0,0,0,0,0,0
315611815,0.039161716,-0.039180707,0.49091527,0.0,0.969561,0.02374833,-0.014241361,0.2432791,0.48611197,0.0,1,0,0,0,0,0,0
315715676,0.030628402,-0.024540227,0.49091527,0.0,0.96979386,0.017834695,-0.008179708,0.24313577,0.4949695,0.0,1,0,0,0,0,0,0
315820145,0.0001731946,-4.1287407e-05,0.49091527,0.0,0.9700262,8.901808e-05,1.0182334e-06,0.24300027,0.4958073,0.0,1,0,0,0,0,0,0
315920473,0.051822998,-0.054839306,0.49091527,0.0,0.9691635,0.031782486,-0.020292092,0.24351642,0.49670115,0.0,1,0,0,0,0,0,0
316017273,0.06984547,-0.06798246,0.49091527,0.0,0.96858644,0.04210277,-0.024466323,0.24386282,0.4984361,0.0,1,0,0,0,0,0,0
316121866,0.055493478,-0.054865327,0.49091527,0.0,0.9691031,0.033564225,-0.01985776,0.24355347,0.50796556,0.0,1,0,0,0,0,0,0
316226069,0.05319304,-0.054279357,0.49091527,0.0,0.9691507,0.032378584,-0.019853838,0.24352488,0.50776714,0.0,1,0,0,0,0,0,0
316321369,0.05865542,-0.058805656,0.49091527,0.0,0.9689805,0.03557307,-0.021382604,0.24362701,0.51524955,0.0,1,0,0,0,0,0,0
316425123,0.03990597,-0.035260804,0.49091527,0.0,0.9695969,0.023633746,-0.012250159,0.24325532,0.5349497,0.0,1,0,0,0,0,0,0
316530093,0.009890139,-0.008120744,0.49091527,0.0,0.9700015,0.005783444,-0.0027369696,0.2430148,0.5397184,0.0,1,0,0,0,0,0,0
316633264,-4.6795052e-05,-1.2612764e-05,0.49091527,0.0,0.9700262,-2.116376e-05,-1.180296e-05,0.24300028,0.54247767,0.0,1,0,0,0,0,0,0
316735071,-1.9298716e-08,6.1323564e-09,0.49091527,0.0,0.9700262,-1.0105213e-08,6.2947686e-10,0.24300027,0.5434929,0.0,1,0,0,0,0,0,0
316838985,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5410141,0.0,1,0,0,0,0,0,0
316934818,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5419677,0.0,1,0,0,0,0,0,0
317039054,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.54098356,0.0,1,0,0,0,0,0,0
317142919,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5410859,0.0,1,0,0,0,0,0,0
317239600,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5402073,0.0,1,0,0,0,0,0,0
317343133,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5395702,0.0,1,0,0,0,0,0,0
317449070,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5411759,0.0,1,0,0,0,0,0,0
317552695,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.53979784,0.0,1,0,0,0,0,0,0
317648930,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5405215,0.0,1,0,0,0,0,0,0
317752567,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5397661,0.0,1,0,0,0,0,0,0
317857274,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5407118,0.0,1,0,0,0,0,0,0
317953327,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.54178995,0.0,1,0,0,0,0,0,0
318056419,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5422983,0.0,1,0,0,0,0,0,0
318162115,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.54650295,0.0,1,0,0,0,0,0,0
318258193,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.54789853,0.0,1,0,0,0,0,0,0
318361996,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5680478,0.0,1,0,0,0,0,0,0
319276190,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5492891,0.0,1,0,0,0,0,0,0
319380534,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300028,0.4978192,0.0,1,0,0,0,0,0,0
319476448,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.49745724,0.0,1,0,0,0,0,0,0
319580196,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.4973464,0.0,1,0,0,0,0,0,0
319685561,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.49626258,0.0,1,0,0,0,0,0,0
319789256,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.49628264,0.0,1,0,0,0,0,0,0
319885944,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.49517554,0.0,1,0,0,0,0,0,0
319989321,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300028,0.49522227,0.0,1,0,0,0,0,0,0
320093262,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.49556476,0.0,1,0,0,0,0,0,0
320189238,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.49523032,0.0,1,0,0,0,0,0,0
320294123,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.49574047,0.0,1,0,0,0,0,0,0
320399470,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300028,0.49568263,0.0,1,0,0,0,0,0,0
320503364,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.49522838,0.0,1,0,0,0,0,0,0
320599487,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300028,0.4951977,0.0,1,0,0,0,0,0,0
320703614,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300028,0.4954422,0.0,1,0,0,0,0,0,0
320807618,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.49716347,0.0,1,0,0,0,0,0,0
320902868,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.4966246,0.0,1,0,0,0,0,0,0
321007360,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.50652754,0.0,1,0,0,0,0,0,0
321111907,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5594615,0.0,1,0,0,0,0,0,0
321208475,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5890284,0.0,1,0,0,0,0,0,0
321313053,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.62842226,0.0,1,0,0,0,0,0,0
321416496,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.66423506,0.0,1,0,0,0,0,0,0
321512563,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300028,0.663491,0.0,1,0,0,0,0,0,0
321616979,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.658454,0.0,1,0,0,0,0,0,0
321720987,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.65755844,0.0,1,0,0,0,0,0,0
321816773,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.6354574,0.0,1,0,0,0,0,0,0
321922210,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.59825814,0.0,1,0,0,0,0,0,0
322026898,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.57014126,0.0,1,0,0,0,0,0,0
322122157,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.52120227,0.0,1,0,0,0,0,0,0
322226544,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.49839953,0.0,1,0,0,0,0,0,0
322330037,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.49668974,0.0,1,0,0,0,0,0,0
322425970,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.497059,0.0,1,0,0,0,0,0,0
322530139,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.49650702,0.0,1,0,0,0,0,0,0
322632644,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.49712896,0.0,1,0,0,0,0,0,0
322735682,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.49729127,0.0,1,0,0,0,0,0,0
322831650,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.4971269,0.0,1,0,0,0,0,0,0
322936381,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.49832743,0.0,1,0,0,0,0,0,0
323039737,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.49735463,0.0,1,0,0,0,0,0,0
323135716,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.49808365,0.0,1,0,0,0,0,0,0
323239650,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.497258,0.0,1,0,0,0,0,0,0
323344669,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.49734616,0.0,1,0,0,0,0,0,0
323441823,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5038851,0.0,1,0,0,0,0,0,0
323545231,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.50570756,0.0,1,0,0,0,0,0,0
323649718,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5154625,0.0,1,0,0,0,0,0,0
323745992,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5411436,0.0,1,0,0,0,0,0,0
323849742,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5458249,0.0,1,0,0,0,0,0,0
323954233,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5520527,0.0,1,0,0,0,0,0,0
324050071,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.57248265,0.0,1,0,0,0,0,0,0
324154934,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.566493,0.0,1,0,0,0,0,0,0
324259126,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5659028,0.0,1,0,0,0,0,0,0
324355431,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.57370037,0.0,1,0,0,0,0,0,0
324458851,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5752993,0.0,1,0,0,0,0,0,0
324563353,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.57389545,0.0,1,0,0,0,0,0,0
324659667,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5728555,0.0,1,0,0,0,0,0,0
324762966,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5731455,0.0,1,0,0,0,0,0,0
324869256,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.57384205,0.0,1,0,0,0,0,0,0
324973266,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.57395583,0.0,1,0,0,0,0,0,0
325069118,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5744367,0.0,1,0,0,0,0,0,0
325173448,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.57396656,0.0,1,0,0,0,0,0,0
325276477,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5753577,0.0,1,0,0,0,0,0,0
325372485,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5765867,0.0,1,0,0,0,0,0,0
325476687,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.57736665,0.0,1,0,0,0,0,0,0
325582701,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.57638174,0.0,1,0,0,0,0,0,0
325678316,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.57674783,0.0,1,0,0,0,0,0,0
325782925,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5728932,0.0,1,0,0,0,0,0,0
325886055,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5727005,0.0,1,0,0,0,0,0,0
325982015,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5722926,0.0,1,0,0,0,0,0,0
326086010,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.569113,0.0,1,0,0,0,0,0,0
326190030,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5191344,0.0,1,0,0,0,0,0,0
326286833,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.49739853,0.0,1,0,0,0,0,0,0
326391675,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.49641874,0.0,1,0,0,0,0,0,0
326496261,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.49622834,0.0,1,0,0,0,0,0,0
326599861,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300028,0.49628422,0.0,1,0,0,0,0,0,0
326695703,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300028,0.49724033,0.0,1,0,0,0,0,0,0
326799659,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.49629426,0.0,1,0,0,0,0,0,0
326904703,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.49736586,0.0,1,0,0,0,0,0,0
327000433,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.49620408,0.0,1,0,0,0,0,0,0
327102000,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300028,0.49646914,0.0,1,0,0,0,0,0,0
327205538,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.4961931,0.0,1,0,0,0,0,0,0
327309914,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.49672088,0.0,1,0,0,0,0,0,0
327414299,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.49656722,0.0,1,0,0,0,0,0,0
327517241,0.0,-0.0,0.49091527,-0.0,0.9700262,0.0,-0.0,0.24300027,0.5039421,0.0,1,0,0,0,0,0,0
327614335,0.0,-0.0,0.49091527,-0.0,0.9700262,0.0,-0.0,0.24300027,0.5135602,0.0,1,0,0,0,0,0,0
327717214,0.0,-0.0,0.49091527,-0.0,0.9700262,0.0,-0.0,0.24300027,0.5496142,0.0,1,0,0,0,0,0,0
327823466,0.0,-0.0,0.49091527,-0.0,0.9700262,0.0,-0.0,0.24300027,0.5793828,0.0,1,0,0,0,0,0,0
327927518,0.0,-0.0,0.49091527,-0.0,0.9700262,0.0,-0.0,0.24300027,0.5763106,0.0,1,0,0,0,0,0,0
328023417,0.0,-0.0,0.49091527,-0.0,0.9700262,0.0,-0.0,0.24300027,0.5777929,0.0,1,0,0,0,0,0,0
328127314,0.0,-0.0,0.49091527,-0.0,0.9700262,0.0,-0.0,0.24300027,0.5935078,0.0,1,0,0,0,0,0,0
328230976,0.0,-0.0,0.49091527,-0.0,0.9700262,0.0,-0.0,0.24300027,0.592933,0.0,1,0,0,0,0,0,0
328327430,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.59322244,0.0,1,0,0,0,0,0,0
328430853,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5915998,0.0,1,0,0,0,0,0,0
328537287,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.59271234,0.0,1,0,0,0,0,0,0
328641055,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5903757,0.0,1,0,0,0,0,0,0
328736455,0.0,-0.0,0.49091527,-0.0,0.9700262,0.0,-0.0,0.24300027,0.5912699,0.0,1,0,0,0,0,0,0
328841268,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5913855,0.0,1,0,0,0,0,0,0
328945049,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5904425,0.0,1,0,0,0,0,0,0
329040506,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5912784,0.0,1,0,0,0,0,0,0
329144388,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5903701,0.0,1,0,0,0,0,0,0
329250299,0.0,-0.0,0.49091527,-0.0,0.9700262,0.0,-0.0,0.24300027,0.5912198,0.0,1,0,0,0,0,0,0
329346566,0.0,-0.0,0.49091527,-0.0,0.9700262,0.0,-0.0,0.24300027,0.589609,0.0,1,0,0,0,0,0,0
329450136,0.0,-0.0,0.49091527,-0.0,0.9700262,0.0,-0.0,0.24300027,0.589912,0.0,1,0,0,0,0,0,0
329554590,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.5912644,0.0,1,0,0,0,0,0,0
329650833,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.58987945,0.0,1,0,0,0,0,0,0
329754057,0.0,-0.0,0.49091527,-0.0,0.9700262,0.0,-0.0,0.24300027,0.58981913,0.0,1,0,0,0,0,0,0
329858783,0.0,-0.0,0.49091527,-0.0,0.9700262,0.0,-0.0,0.24300027,0.53855807,0.0,1,0,0,0,0,0,0
329954828,0.0,-0.0,0.49091527,-0.0,0.9700262,0.0,-0.0,0.24300028,0.49528098,0.0,1,0,0,0,0,0,0
330059090,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.49595326,0.0,1,0,0,0,0,0,0
330163668,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.49513403,0.0,1,0,0,0,0,0,0
330258955,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300028,0.49543953,0.0,1,0,0,0,0,0,0
330362838,0.0,-0.0,0.49091527,-0.0,0.9700262,0.0,-0.0,0.24300027,0.49645302,0.0,1,0,0,0,0,0,0
330467157,0.0,-0.0,0.49091527,-0.0,0.9700262,0.0,-0.0,0.24300028,0.49511698,0.0,1,0,0,0,0,0,0
330563031,0.0,-0.0,0.49091527,-0.0,0.9700262,0.0,-0.0,0.24300027,0.49685204,0.0,1,0,0,0,0,0,0
330667434,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.49566105,0.0,1,0,0,0,0,0,0
330770749,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.49519295,0.0,1,0,0,0,0,0,0
330875663,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.49556416,0.0,1,0,0,0,0,0,0
330972692,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.49523032,0.0,1,0,0,0,0,0,0
331077177,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.49706808,0.0,1,0,0,0,0,0,0
331172525,0.0,-0.0,0.49091527,0.0,0.9700262,0.0,-0.0,0.24300027,0.496188,0.0,1,0,0,0,0,0,0
