timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
446705417,0.40836394,-0.030042734,-0.21926683,0.006123337,0.00097599084,-0.0026237972,0.99997735,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
446737298,0.018833188,0.11194326,-0.05004287,0.005879692,-0.000110138564,-0.0009070059,0.9999823,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
446769396,0.13556635,-0.18177341,-0.008296056,0.005664307,0.0002671641,-0.004160863,0.99997526,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
446801349,0.32989877,-0.12792854,-0.030259205,0.0055100345,0.0011433474,-0.0032614223,0.99997884,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
446833257,0.12560534,-0.034069948,-0.039742567,0.005447689,0.0006848788,-0.0013564532,0.9999841,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
446865304,-0.19853772,-0.09065576,-0.018016003,0.0054550334,-2.3455807e-05,-0.0019721184,0.9999832,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
446897390,-0.2105031,-0.1866993,-0.045901794,0.005565909,0.00043743363,-0.0023569826,0.99998164,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
446929368,0.23943576,-0.2791581,-0.014212541,0.005829046,0.0019897087,-0.00042019217,0.999981,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
446961484,0.19792448,-0.33518586,-0.03931783,0.006199113,0.004099143,0.0016864237,0.999971,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
446993310,0.124445446,-0.023555115,-0.013736842,0.0065229037,0.0055753114,0.004300521,0.9999539,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
447023017,0.018485423,-0.30037135,-0.012990578,0.006927197,0.0070351926,0.005842381,0.9999342,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
447054914,0.3362484,0.2565962,-0.01702291,0.0073673236,0.007207809,0.0075862943,0.99991816,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
447087007,0.076392785,-0.055382267,-0.032641478,0.007931433,0.0076661287,0.008540349,0.9999027,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
447118973,0.00015169464,0.078102976,-0.014858256,0.008377032,0.0075388188,0.009467784,0.99989176,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
447150958,-0.028490728,-0.098197415,-0.022686616,0.008885907,0.007801153,0.010404719,0.99987596,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
447178944,0.0045045814,-0.041854635,-0.036967043,0.009333774,0.007899322,0.011524064,0.9998589,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
447210941,0.07632038,-0.009026353,-0.034183957,0.009862567,0.008325469,0.012762989,0.9998353,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
447242906,0.08874114,-0.03593209,-0.034348026,0.0104032755,0.008917476,0.014118212,0.9998065,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
447274870,0.029246846,-0.07351723,-0.03521505,0.010944008,0.009771349,0.015647497,0.99977,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
447306880,0.04650685,-0.065383285,-0.031184824,0.011490655,0.010799532,0.017386068,0.99972457,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
447338936,0.09393531,-0.10895434,-0.028337475,0.011978836,0.012182791,0.019305777,0.9996677,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
447371013,0.05383872,-0.035529222,-0.016829422,0.012346833,0.01339651,0.020922503,0.9996152,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
447402887,-0.15151988,0.106603,0.0062246826,0.012489083,0.0133085195,0.020192718,0.99962956,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
447430939,-0.30905306,0.2434601,0.018969197,0.012334068,0.011246838,0.016316013,0.99972755,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
447463020,-0.45429522,0.28919896,0.044488523,0.012021165,0.006933578,0.009163658,0.9998618,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
447494995,-0.48665744,0.12631242,-0.03349857,0.011653446,0.0024469465,0.002729207,0.99992543,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
447526981,-0.22158991,0.2832478,0.038091175,0.011187502,-3.6164256e-05,-0.0010553286,0.9999369,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
447558998,-0.22115305,-0.10274353,0.058880117,0.010672301,-0.0014369203,-0.00366492,0.9999354,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
447590904,-0.10911009,-0.044840727,0.053258166,0.009981291,-0.0009942144,-0.005544256,0.9999344,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
447622967,-0.16469887,0.06963404,0.05122196,0.009291779,-0.0019050437,-0.0061873635,0.99993587,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
447650874,-0.041678123,-0.14762597,0.004055806,0.008863675,-0.003113266,-0.0057971324,0.9999391,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
447683754,-0.2061706,-0.13846283,-0.04296698,0.008345453,-0.0030990795,-0.0063605206,0.99994016,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
447716509,0.057978556,-0.2112621,-0.16010337,0.008085194,-0.001726175,-0.006814309,0.9999426,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
447748448,0.088955194,0.07040734,-0.06755899,0.007731125,-0.00081030873,-0.005141173,0.9999566,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
447780561,0.16935538,0.22131489,-0.0529012,0.0073249303,-0.0030788658,-0.005306317,0.99995434,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
447812698,0.3384656,-0.01909215,-0.016381687,0.0071663023,-0.0015547385,-0.005632245,0.99995726,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
447844569,0.3587847,0.114749976,0.040141687,0.0071560354,-0.00027621197,-0.0041639474,0.99996567,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
447876591,0.2346441,0.09971286,0.073122054,0.0068477704,-0.0022912533,-0.003927806,0.9999662,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
447908795,0.019644842,0.013263834,0.077777326,0.0066332747,-0.0011971267,-0.0043834923,0.9999677,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
447940511,0.20919673,0.31999907,0.02147991,0.006478545,-0.001040636,-0.004960984,0.99996626,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
447972592,0.29864758,0.13050595,0.0814497,0.006457039,-0.0015078855,-0.0043414603,0.99996865,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
448004566,0.22684355,0.12077059,-0.032712355,0.006386812,-0.0015691704,-0.0044051413,0.99996877,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
448036601,0.30099744,0.036570296,-0.011256076,0.006335744,-0.00032696832,-0.0045915055,0.99996936,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
448064455,-0.082901314,0.093084365,0.04844161,0.0063191773,-0.0006425195,-0.004911545,0.9999678,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
448096581,0.08953384,0.12434429,0.045976125,0.006197255,-0.0010687204,-0.004577374,0.9999698,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
448128620,0.4260582,-0.007112682,-0.04238595,0.0064040376,-0.0010143038,-0.0037126408,0.99997216,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
448160604,-0.2392365,-0.04304361,0.013918498,0.006374977,-0.00087252853,-0.003939963,0.99997157,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
448192482,-0.19540632,-0.07329555,-0.029466314,0.00659936,-0.00036366069,-0.0038345365,0.99997085,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
448224619,0.2704933,0.19310014,-0.013823587,0.0068786517,0.00033463084,-0.0032560239,0.99997103,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
448256478,0.0558808,-0.15046534,-0.012085109,0.007211997,0.0022060121,-0.0026510037,0.9999681,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
448288685,-0.03645797,-0.3094414,-0.023115885,0.007561107,0.003247683,-0.0011358515,0.9999655,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
448318171,0.110979624,-0.43191388,-0.024241185,0.007974338,0.0048946966,0.0005050336,0.99995613,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
448350156,0.23016578,0.12740688,-0.014114508,0.0083477935,0.0056054844,0.0027558974,0.9999457,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
448382228,0.19173916,-0.23067538,-0.0109612085,0.008820807,0.0074674627,0.0055187796,0.99991804,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
448414101,0.1362044,-0.11732461,-0.027055101,0.0093070315,0.009304834,0.008651476,0.99987596,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
448446229,0.1793189,-0.1890275,-0.039112285,0.009755948,0.011688731,0.012332866,0.99980813,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
448474042,0.2633538,-0.20309386,-0.029425457,0.010157954,0.013972697,0.015618645,0.99972886,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
448506145,0.27830157,-0.18720229,-0.021244867,0.010558691,0.016967645,0.019653093,0.99960715,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
448538329,0.22640216,-0.21711887,-0.028075691,0.010987185,0.020251354,0.023698222,0.9994536,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
448570118,0.23480868,-0.16331169,-0.012325581,0.0112841595,0.023464568,0.02772704,0.9992764,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
448602037,0.23425071,-0.16550253,-0.005441217,0.011495458,0.026540546,0.031270158,0.99909246,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
448634130,0.13053192,-0.17574526,-0.0038710185,0.011607543,0.029129453,0.033924777,0.9989324,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
448666062,0.05656515,-0.11057643,-0.0011137724,0.011671158,0.030897152,0.03564369,0.9988187,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
448698227,0.047429275,-0.05472801,0.0075684977,0.011688381,0.031679668,0.03620983,0.9987736,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
448730099,-0.06785826,0.059384983,0.0017608132,0.011699736,0.031283192,0.03533659,0.99881727,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
448762131,-0.19791475,0.09274129,-0.00534901,0.011734711,0.029886754,0.033038225,0.9989382,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
448794095,-0.2705761,0.16775586,-0.0077193296,0.0117572835,0.027386544,0.029467657,0.9991213,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
448826249,-0.31197634,0.25676933,-0.0031658998,0.011763558,0.02383322,0.024860332,0.9993376,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
448858131,-0.28935882,0.29827225,0.007102754,0.011719886,0.019545566,0.019359928,0.9995529,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
448890117,-0.41527888,0.34100097,0.016463121,0.011564621,0.014589684,0.0133482795,0.9997376,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
448922177,-0.3882071,0.2353458,0.005922309,0.011254894,0.009536147,0.008030041,0.99985904,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
448954111,-0.23775756,0.34901056,0.022562014,0.01074849,0.0044213226,0.0036320908,0.9999259,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
448987869,-0.71429545,0.15750109,0.036845826,0.010160376,-0.0010090441,-0.0017257674,0.9999464,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
449019880,-0.09842495,0.3448061,-0.069201455,0.010157494,-0.005711204,-0.0058503253,0.999915,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
449051747,-0.33184728,0.21557108,-0.10579565,0.011401829,-0.008551538,-0.012467025,0.9998207,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
449083767,-0.09707463,0.26280743,-0.07922286,0.012612636,-0.012016139,-0.016540864,0.99971145,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
449115768,0.6779325,-0.16149704,0.029570881,0.013019896,-0.010389097,-0.009581099,0.9998154,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
449147919,0.28217077,-0.16795872,-0.012085648,0.01290301,-0.0065244264,-0.006680098,0.9998732,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
449179748,-0.04475791,-0.011204843,-0.062410813,0.012507448,-0.007341162,-0.0103031555,0.9998418,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
449211770,0.27692792,-0.15415366,-0.0014772309,0.011915412,-0.006858541,-0.0069823945,0.9998811,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
449243813,-0.13791664,-0.11258293,-0.03943191,0.011832398,-0.0063598244,-0.0043546944,0.99990034,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
449275794,-0.29614463,-0.09726956,0.026492078,0.01128894,-0.0061777853,-0.0075639067,0.9998886,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
449307833,0.28989047,-0.05874154,-0.046362583,0.011286839,-0.006926879,-0.007106838,0.9998871,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
449339737,0.08589357,-0.16014732,-0.10038685,0.01149627,-0.006460252,-0.0030299572,0.9999085,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
449371679,-0.2928182,-0.0013202655,-0.08161738,0.011462846,-0.004806038,-0.0056535974,0.99990684,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
449403823,0.4798185,0.21782307,-0.0064719417,0.01156127,-0.0070474953,-0.006374662,0.99988806,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
449435661,0.29507634,-0.13823746,0.11801222,0.011593232,-0.0056145913,-0.0019846733,0.9999151,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
449467898,-0.18744855,-0.019444408,0.012590845,0.011587616,-0.0022918943,-0.0052818926,0.9999164,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
449499765,0.14966194,0.22339489,0.18707035,0.011575416,-0.003991836,-0.0078068296,0.99989456,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
449531777,-0.091471694,-0.0166906,0.03734613,0.011566522,-0.0054287137,-0.0058747493,0.9999012,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
449563752,-0.33999842,-0.13093793,0.07182974,0.011600822,-0.0024844175,-0.0070807193,0.99990463,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
449595684,-0.0029399397,0.09954593,0.010534678,0.011545371,-0.0028377206,-0.007775302,0.99989915,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
449628478,-0.10441565,-0.15171437,-0.104411334,0.011751637,-0.0038894976,-0.006596498,0.99990165,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
449657339,0.18231724,-0.13396206,-0.022483995,0.0118249385,-0.0030039328,-0.006426297,0.99990493,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
449689434,-0.34684262,-0.12208989,0.017451864,0.012049515,0.00017997061,-0.0077727246,0.9998972,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
449721372,0.20468259,0.14826751,-0.024326727,0.012377112,0.0027368234,-0.006424535,0.9998991,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
449753447,0.29418832,0.18700597,0.0185787,0.01265992,0.0047609727,-0.0041966545,0.99989974,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
449785341,0.17966688,-0.39551097,-0.037787445,0.013110749,0.006117114,-0.0013168715,0.9998945,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
449817371,0.18527454,0.18748304,-0.014553327,0.0134869,0.005923435,0.0024882532,0.9998885,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
449849440,0.30345744,-0.019166658,-0.027264977,0.01387504,0.0054092905,0.007202719,0.99986315,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
449881462,0.3375133,0.048911717,-0.027059587,0.014277885,0.0049688974,0.012184573,0.99981153,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
449913351,0.38357136,0.024330722,-0.023776349,0.014687538,0.0043443264,0.017791677,0.99972445,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
449945396,0.39128593,0.07412482,-0.014432108,0.01508069,0.0038589085,0.023711953,0.99959767,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
449977413,0.36820856,0.0088435,-0.031621613,0.015619171,0.00363874,0.029760903,0.9994284,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
450009468,0.3763605,0.0043135425,-0.044656802,0.016202593,0.0035300641,0.035842735,0.9992199,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
450041383,0.37629992,0.039325677,-0.048856083,0.016911374,0.0035362085,0.041701358,0.9989807,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
450073345,0.16925986,0.022371689,-0.04031686,0.017609166,0.00379867,0.04595722,0.998781,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
450101317,-0.111486375,-0.016600648,-0.029916033,0.018024122,0.0038429797,0.046855778,0.99873173,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
450133339,-0.36736232,0.034615222,-0.013349939,0.018318305,0.0037014752,0.043960705,0.99885845,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
450165473,-0.58435893,-0.04543802,-0.03416114,0.018537663,0.0034080525,0.037138127,0.99913245,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
450197262,-0.49245927,0.019432876,0.016853167,0.018502403,0.0024874886,0.027688064,0.9994423,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
450229336,-0.57004446,0.1526681,0.012682611,0.018270258,0.0012518591,0.017146619,0.9996853,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
450261342,-0.65905726,-0.057072308,0.0049090246,0.017942458,-0.00037200292,0.0077785742,0.9998088,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
450290971,-0.25582388,0.05314797,-0.027011072,0.01762131,-0.0021640407,0.0021958912,0.99983996,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
450322865,-0.13737506,0.41653776,0.054437276,0.017054606,-0.0040532914,-0.0015970059,0.9998451,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
450354967,0.06272179,0.050842524,-0.08448809,0.016771201,-0.005226854,-0.0043708724,0.99983615,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
450386878,-0.10752737,0.18116505,0.064814255,0.01592891,-0.0069164108,-0.0072861305,0.99982274,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
450418960,-0.06466951,-0.07372275,0.085148916,0.015131458,-0.0067234007,-0.009304233,0.9998197,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
450451152,-0.22038905,0.10281525,0.055886157,0.014426603,-0.006939914,-0.01041401,0.9998176,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
450482928,0.12280551,0.20525675,0.070352346,0.0134746665,-0.0068706623,-0.009844728,0.9998372,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
450515012,0.3273735,-0.05634999,-0.08768118,0.012973713,-0.006108914,-0.009376728,0.9998533,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
