timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
310019068,0.28530103,-0.13930532,0.254762
310069546,0.28386757,-0.14210972,0.2573484
310093089,0.28960142,-0.14070752,0.25648624
310117174,0.29246834,-0.14351192,0.25648624
310141207,0.29246834,-0.14351192,0.25648624
310165492,0.29676875,-0.14912075,0.25648624
310189130,0.29676875,-0.14491414,0.254762
310212569,0.2824341,-0.14210972,0.25821054
310236463,0.28530103,-0.14210972,0.2599348
310260986,0.28386757,-0.14210972,0.25648624
310285091,0.28530103,-0.14210972,0.25648624
310309941,0.29246834,-0.14491414,0.254762
310333445,0.29246834,-0.14210972,0.25389984
310358681,0.28960142,-0.14491414,0.254762
310381854,0.29390183,-0.14210972,0.25303772
310404999,0.27956715,-0.1308921,0.2573484
310429930,0.28386757,-0.14491414,0.25907266
310454681,0.28960142,-0.14631633,0.25907266
310478028,0.2781337,-0.13509871,0.25648624
310500748,0.29103488,-0.13790311,0.2573484
310521445,0.2953353,-0.14771853,0.25303772
310544111,0.29103488,-0.13790311,0.25389984
310566613,0.2867345,-0.13229431,0.25217557
310589293,0.27956715,-0.14631633,0.25389984
310614376,0.2867345,-0.14210972,0.25907266
310637787,0.28960142,-0.13930532,0.25648624
310661437,0.28816795,-0.1294899,0.25648624
310686208,0.2781337,-0.13930532,0.2573484
310710256,0.28530103,-0.13790311,0.25562412
310731508,0.2867345,-0.13229431,0.254762
310752552,0.29390183,-0.12808768,0.2573484
310779648,0.2867345,-0.13650091,0.25648624
310803636,0.28386757,-0.12668549,0.25648624
310827092,0.28100064,-0.14210972,0.25648624
310850971,0.2781337,-0.13930532,0.254762
310874836,0.28100064,-0.14491414,0.25389984
310895501,0.27956715,-0.1308921,0.2573484
310916542,0.2824341,-0.13369651,0.25821054
310938936,0.2867345,-0.13930532,0.25303772
310962937,0.27956715,-0.13509871,0.25389984
310986507,0.28960142,-0.14070752,0.25648624
311010608,0.28960142,-0.13790311,0.2573484
311035003,0.27670023,-0.13509871,0.25389984
311056437,0.28530103,-0.13930532,0.254762
311080607,0.2781337,-0.13229431,0.254762
311103566,0.28960142,-0.13930532,0.254762
311126574,0.28386757,-0.13369651,0.254762
311148437,0.28386757,-0.14210972,0.254762
311170525,0.29390183,-0.14070752,0.25648624
311192449,0.28816795,-0.14351192,0.25303772
311214525,0.2824341,-0.13650091,0.25303772
311237473,0.2781337,-0.13509871,0.25389984
311259862,0.28386757,-0.14210972,0.25389984
311284497,0.28386757,-0.13790311,0.254762
311308202,0.2867345,-0.13509871,0.25562412
