timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_ga
309770064,0.22620054,0.0049522584,0.0
593744519,0.22577828,0.004683099,0.0
593948223,0.19541644,0.008874245,0.0
594148204,0.18930581,0.009492417,0.0
594349484,0.18728146,0.00812234,0.0
594554688,0.1880597,0.013015906,0.0
