timestamp,min_distance,max_distance,current_distance,covariance,signal_quality,type,id,orientation
310003793,0.01,50.0,1.05,0.0,0,0,3,0
310068979,0.01,50.0,1.04,0.0,64,0,3,0
310100742,0.01,50.0,1.03,0.0,64,0,3,0
310132130,0.01,50.0,1.12,0.0,64,0,3,0
310164945,0.01,50.0,1.0699999,0.0,0,0,3,0
310196184,0.01,50.0,1.0699999,0.0,64,0,3,0
310228890,0.01,50.0,1.06,0.0,64,0,3,0
310260320,0.01,50.0,1.03,0.0,64,0,3,0
310292742,0.01,50.0,1.03,0.0,64,0,3,0
310325489,0.01,50.0,1.06,0.0,64,0,3,0
310357991,0.01,50.0,1.0699999,0.0,64,0,3,0
310389752,0.01,50.0,1.0699999,0.0,0,0,3,0
310421533,0.01,50.0,1.0699999,0.0,64,0,3,0
310453943,0.01,50.0,1.0,0.0,0,0,3,0
310485750,0.01,50.0,1.01,0.0,64,0,3,0
310516974,0.01,50.0,1.03,0.0,64,0,3,0
310549941,0.01,50.0,1.02,0.0,64,0,3,0
310580942,0.01,50.0,1.09,0.0,0,0,3,0
310613822,0.01,50.0,1.0799999,0.0,64,0,3,0
310645752,0.01,50.0,1.06,0.0,64,0,3,0
310677129,0.01,50.0,1.03,0.0,4,0,3,0
310708779,0.01,50.0,1.01,0.0,64,0,3,0
310741139,0.01,50.0,1.02,0.0,64,0,3,0
310771756,0.01,50.0,1.03,0.0,64,0,3,0
310803500,0.01,50.0,1.04,0.0,64,0,3,0
310835742,0.01,50.0,1.04,0.0,64,0,3,0
310866857,0.01,50.0,1.05,0.0,64,0,3,0
310899622,0.01,50.0,1.05,0.0,64,0,3,0
310930866,0.01,50.0,1.04,0.0,0,0,3,0
310962826,0.01,50.0,1.04,0.0,0,0,3,0
310995828,0.01,50.0,1.05,0.0,64,0,3,0
311026819,0.01,50.0,1.05,0.0,4,0,3,0
311059178,0.01,50.0,1.05,0.0,4,0,3,0
311091745,0.01,50.0,1.04,0.0,64,0,3,0
311123772,0.01,50.0,1.04,0.0,64,0,3,0
311154926,0.01,50.0,1.03,0.0,64,0,3,0
311187120,0.01,50.0,1.05,0.0,64,0,3,0
311218594,0.01,50.0,1.05,0.0,64,0,3,0
311251348,0.01,50.0,1.05,0.0,64,0,3,0
311283817,0.01,50.0,1.05,0.0,64,0,3,0
311315745,0.01,50.0,1.04,0.0,64,0,3,0
311346985,0.01,50.0,1.05,0.0,64,0,3,0
311378859,0.01,50.0,1.05,0.0,64,0,3,0
311410914,0.01,50.0,1.02,0.0,64,0,3,0
311444363,0.01,50.0,1.05,0.0,0,0,3,0
311476485,0.01,50.0,1.06,0.0,64,0,3,0
311508970,0.01,50.0,1.04,0.0,0,0,3,0
311540154,0.01,50.0,1.04,0.0,64,0,3,0
311573110,0.01,50.0,1.02,0.0,4,0,3,0
311604915,0.01,50.0,1.05,0.0,64,0,3,0
311636742,0.01,50.0,1.03,0.0,64,0,3,0
311668950,0.01,50.0,1.05,0.0,64,0,3,0
311700773,0.01,50.0,1.02,0.0,64,0,3,0
311732138,0.01,50.0,1.06,0.0,0,0,3,0
311764976,0.01,50.0,1.05,0.0,64,0,3,0
311796308,0.01,50.0,1.03,0.0,64,0,3,0
311828137,0.01,50.0,1.04,0.0,64,0,3,0
311860980,0.01,50.0,1.03,0.0,64,0,3,0
