timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,type,system_id,component_id,mode,flow_control,forwarding,mavlink_v2,ftp,streams
309533120,0,1000.0,0.20954624,0.0,0.6577815,0.0,0,0,0,3,0,0,0,0,17
310533460,0,1000.0,0.20954624,0.0,0.632757,0.0,0,0,0,3,0,0,0,0,17
311540692,0,1000.0,0.20954624,0.0,0.6394014,0.0,0,0,0,3,0,0,0,0,17
312546047,0,1000.0,0.20954624,0.0,0.610704,0.0,0,0,0,3,0,0,0,0,17
313546855,0,1000.0,0.20954624,0.0,0.6215481,0.0,0,0,0,3,0,0,0,0,17
314551695,0,1000.0,0.20954624,0.0,0.7961474,0.0,0,0,0,3,0,0,0,0,17
315559658,0,1000.0,0.20954624,0.0,0.63886094,0.0,0,0,0,3,0,0,0,0,17
316565988,0,1000.0,0.20954624,0.0,0.61043745,0.0,0,0,0,3,0,0,0,0,17
317570127,0,1000.0,0.20954624,0.0,0.619163,0.0,0,0,0,3,0,0,0,0,17
319571952,0,1000.0,0.20954624,0.0,0.7542103,0.0,0,0,0,3,0,0,0,0,17
320573561,0,1000.0,0.20954624,0.0,0.67092043,0.0,0,0,0,3,0,0,0,0,17
321578666,0,1000.0,0.20954624,0.0,0.7778706,0.0,0,0,0,3,0,0,0,0,17
322584493,0,1000.0,0.20954624,0.0,0.5819791,0.0,0,0,0,3,0,0,0,0,17
323594346,0,1000.0,0.20954624,0.0,0.77542406,0.0,0,0,0,3,0,0,0,0,17
324596495,0,1000.0,0.20954624,0.0,0.6295947,0.0,0,0,0,3,0,0,0,0,17
325596566,0,1000.0,0.20954624,0.0,0.67995167,0.0,0,0,0,3,0,0,0,0,17
326603542,0,1000.0,0.20954624,0.0,0.58194035,0.0,0,0,0,3,0,0,0,0,17
327607092,0,1000.0,0.20954624,0.0,0.61204386,0.0,0,0,0,3,0,0,0,0,17
328609975,0,1000.0,0.20954624,0.0,0.75256693,0.0,0,0,0,3,0,0,0,0,17
329618732,0,1000.0,0.20954624,0.0,0.6166004,0.0,0,0,0,3,0,0,0,0,17
330623493,0,1000.0,0.20954624,0.0,0.64094585,0.0,0,0,0,3,0,0,0,0,17
331629098,0,1000.0,0.20954624,0.0,0.61058193,0.0,0,0,0,3,0,0,0,0,17
332637114,0,1000.0,0.20954624,0.0,0.61736417,0.0,0,0,0,3,0,0,0,0,17
333645508,0,1000.0,0.20954624,0.0,0.7932407,0.0,0,0,0,3,0,0,0,0,17
334655586,0,1000.0,0.20954624,0.0,0.63735867,0.0,0,0,0,3,0,0,0,0,17
335663541,0,1000.0,0.20954624,0.0,0.6091269,0.0,0,0,0,3,0,0,0,0,17
336668518,0,1000.0,0.20954624,0.0,0.6189196,0.0,0,0,0,3,0,0,0,0,17
337669566,0,1000.0,0.20954624,0.0,0.5853865,0.0,0,0,0,3,0,0,0,0,17
338679969,0,1000.0,0.20954624,0.0,0.77506715,0.0,0,0,0,3,0,0,0,0,17
339683860,0,1000.0,0.20954624,0.0,0.77506715,0.0,0,0,0,3,0,0,0,0,17
340693868,0,1000.0,0.20954624,0.0,0.7912967,0.0,0,0,0,3,0,0,0,0,17
341697358,0,1000.0,0.20954624,0.0,0.61587507,0.0,0,0,0,3,0,0,0,0,17
342699047,0,1000.0,0.20954624,0.0,0.58409405,0.0,0,0,0,3,0,0,0,0,17
343705021,0,1000.0,0.20954624,0.0,0.8258453,0.0,0,0,0,3,0,0,0,0,17
344710875,0,1000.0,0.20954624,0.0,0.6175769,0.0,0,0,0,3,0,0,0,0,17
346734689,0,1000.0,0.20954624,0.0,0.63351846,0.0,0,0,0,3,0,0,0,0,17
347738087,0,1000.0,0.20954624,0.0,0.78850436,0.0,0,0,0,3,0,0,0,0,17
