timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
50798226,5.22876,0.0,0,0,1,0,0,0,0
51298191,5.24165,0.0,0,0,1,0,0,0,0
51808234,5.2078123,0.0,0,0,1,0,0,0,0
52308191,5.2142577,0.0,0,0,1,0,0,0,0
52808228,5.2126465,0.0,0,0,1,0,0,0,0
53318191,5.2368164,0.0,0,0,1,0,0,0,0
53818214,5.2142577,0.0,0,0,1,0,0,0,0
54318193,5.220703,0.0,0,0,1,0,0,0,0
54818191,5.2142577,0.0,0,0,1,0,0,0,0
55318200,5.240039,0.0,0,0,1,0,0,0,0
55818191,5.219092,0.0,0,0,1,0,0,0,0
56318191,5.2110353,0.0,0,0,1,0,0,0,0
56818191,5.2110353,0.0,0,0,1,0,0,0,0
57328191,5.220703,0.0,0,0,1,0,0,0,0
57828192,5.2271485,0.0,0,0,1,0,0,0,0
58328191,5.2142577,0.0,0,0,1,0,0,0,0
58838225,5.2126465,0.0,0,0,1,0,0,0,0
59338191,5.243262,0.0,0,0,1,0,0,0,0
59848191,5.2078123,0.0,0,0,1,0,0,0,0
60348223,5.2384276,0.0,0,0,1,0,0,0,0
60848191,5.230371,0.0,0,0,1,0,0,0,0
61358191,5.240039,0.0,0,0,1,0,0,0,0
61858191,5.215869,0.0,0,0,1,0,0,0,0
62358238,5.2368164,0.0,0,0,1,0,0,0,0
62858191,5.2142577,0.0,0,0,1,0,0,0,0
63358191,5.2239256,0.0,0,0,1,0,0,0,0
63858225,5.2271485,0.0,0,0,1,0,0,0,0
64358191,5.24165,0.0,0,0,1,0,0,0,0
64858191,5.2271485,0.0,0,0,1,0,0,0,0
65368191,5.21748,0.0,0,0,1,0,0,0,0
65868193,5.220703,0.0,0,0,1,0,0,0,0
66368191,5.240039,0.0,0,0,1,0,0,0,0
66868191,5.194922,0.0,0,0,1,0,0,0,0
67378200,5.2078123,0.0,0,0,1,0,0,0,0
67878191,5.2335935,0.0,0,0,1,0,0,0,0
69388191,5.21748,0.0,0,0,1,0,0,0,0
69898191,5.2239256,0.0,0,0,1,0,0,0,0
70398198,5.20459,0.0,0,0,1,0,0,0,0
70908199,5.2239256,0.0,0,0,1,0,0,0,0
71408191,5.182031,0.0,0,0,1,0,0,0,0
71908191,5.2029786,0.0,0,0,1,0,0,0,0
72418214,5.1788087,0.0,0,0,1,0,0,0,0
72918191,5.201367,0.0,0,0,1,0,0,0,0
73418191,5.1884766,0.0,0,0,1,0,0,0,0
73918199,5.1933103,0.0,0,0,1,0,0,0,0
74418233,5.2239256,0.0,0,0,1,0,0,0,0
74918202,5.1691403,0.0,0,0,1,0,0,0,0
75418191,5.194922,0.0,0,0,1,0,0,0,0
75918191,5.1852536,0.0,0,0,1,0,0,0,0
76428204,5.2029786,0.0,0,0,1,0,0,0,0
76928199,5.201367,0.0,0,0,1,0,0,0,0
77428236,5.190088,0.0,0,0,1,0,0,0,0
77928192,5.1997557,0.0,0,0,1,0,0,0,0
78428225,5.2094235,0.0,0,0,1,0,0,0,0
78928203,5.201367,0.0,0,0,1,0,0,0,0
79428191,5.2142577,0.0,0,0,1,0,0,0,0
79928191,5.201367,0.0,0,0,1,0,0,0,0
80428192,5.201367,0.0,0,0,1,0,0,0,0
81438191,5.1997557,0.0,0,0,1,0,0,0,0
81948191,5.190088,0.0,0,0,1,0,0,0,0
82448226,5.20459,0.0,0,0,1,0,0,0,0
82948191,5.201367,0.0,0,0,1,0,0,0,0
84968191,5.1981444,0.0,0,0,1,0,0,0,0
85468191,5.215869,0.0,0,0,1,0,0,0,0
85978191,5.18042,0.0,0,0,1,0,0,0,0
86478191,5.157861,0.0,0,0,1,0,0,0,0
86988191,5.215869,0.0,0,0,1,0,0,0,0
87488239,5.182031,0.0,0,0,1,0,0,0,0
87988193,5.21748,0.0,0,0,1,0,0,0,0
88498191,5.1788087,0.0,0,0,1,0,0,0,0
88998191,5.194922,0.0,0,0,1,0,0,0,0
89508191,5.2029786,0.0,0,0,1,0,0,0,0
90008191,5.182031,0.0,0,0,1,0,0,0,0
90508191,5.2142577,0.0,0,0,1,0,0,0,0
91018205,5.1788087,0.0,0,0,1,0,0,0,0
91518191,5.1981444,0.0,0,0,1,0,0,0,0
92028191,5.2110353,0.0,0,0,1,0,0,0,0
92528191,5.190088,0.0,0,0,1,0,0,0,0
93028191,5.206201,0.0,0,0,1,0,0,0,0
93538191,5.2142577,0.0,0,0,1,0,0,0,0
94038196,5.196533,0.0,0,0,1,0,0,0,0
94538191,5.177197,0.0,0,0,1,0,0,0,0
95048209,5.2094235,0.0,0,0,1,0,0,0,0
95548191,5.201367,0.0,0,0,1,0,0,0,0
96048211,5.1836424,0.0,0,0,1,0,0,0,0
96548213,5.1884766,0.0,0,0,1,0,0,0,0
97048216,5.20459,0.0,0,0,1,0,0,0,0
97548240,5.2078123,0.0,0,0,1,0,0,0,0
98048209,5.1884766,0.0,0,0,1,0,0,0,0
98558191,5.196533,0.0,0,0,1,0,0,0,0
99058191,5.1868653,0.0,0,0,1,0,0,0,0
99558216,5.2094235,0.0,0,0,1,0,0,0,0
100058204,5.2078123,0.0,0,0,1,0,0,0,0
100568203,5.1755857,0.0,0,0,1,0,0,0,0
101068191,5.182031,0.0,0,0,1,0,0,0,0
101578222,5.20459,0.0,0,0,1,0,0,0,0
102078191,5.2142577,0.0,0,0,1,0,0,0,0
102578210,5.1981444,0.0,0,0,1,0,0,0,0
103088213,5.20459,0.0,0,0,1,0,0,0,0
103588227,5.194922,0.0,0,0,1,0,0,0,0
104098191,5.2078123,0.0,0,0,1,0,0,0,0
104598196,5.2078123,0.0,0,0,1,0,0,0,0
105098215,5.15625,0.0,0,0,1,0,0,0,0
105608190,5.1868653,0.0,0,0,1,0,0,0,0
106108214,5.201367,0.0,0,0,1,0,0,0,0
106618222,5.1691403,0.0,0,0,1,0,0,0,0
107118191,5.1755857,0.0,0,0,1,0,0,0,0
107618204,5.2126465,0.0,0,0,1,0,0,0,0
108128191,5.21748,0.0,0,0,1,0,0,0,0
108628191,5.20459,0.0,0,0,1,0,0,0,0
109128191,5.191699,0.0,0,0,1,0,0,0,0
109628246,5.196533,0.0,0,0,1,0,0,0,0
111638191,5.2078123,0.0,0,0,1,0,0,0,0
112138191,5.2094235,0.0,0,0,1,0,0,0,0
112638193,5.219092,0.0,0,0,1,0,0,0,0
113138233,5.1884766,0.0,0,0,1,0,0,0,0
113648191,5.190088,0.0,0,0,1,0,0,0,0
114148191,5.1836424,0.0,0,0,1,0,0,0,0
114658235,5.20459,0.0,0,0,1,0,0,0,0
115158197,5.1852536,0.0,0,0,1,0,0,0,0
115658192,5.1739745,0.0,0,0,1,0,0,0,0
116158191,5.190088,0.0,0,0,1,0,0,0,0
116658191,5.182031,0.0,0,0,1,0,0,0,0
117158191,5.1755857,0.0,0,0,1,0,0,0,0
117658191,5.196533,0.0,0,0,1,0,0,0,0
118158206,5.2142577,0.0,0,0,1,0,0,0,0
118668191,5.201367,0.0,0,0,1,0,0,0,0
119168228,5.1981444,0.0,0,0,1,0,0,0,0
119668240,5.182031,0.0,0,0,1,0,0,0,0
120168191,5.2094235,0.0,0,0,1,0,0,0,0
120668191,5.182031,0.0,0,0,1,0,0,0,0
121168191,5.1884766,0.0,0,0,1,0,0,0,0
121668196,5.1755857,0.0,0,0,1,0,0,0,0
122168191,5.1755857,0.0,0,0,1,0,0,0,0
122668191,5.206201,0.0,0,0,1,0,0,0,0
123178199,5.2078123,0.0,0,0,1,0,0,0,0
123678191,5.1884766,0.0,0,0,1,0,0,0,0
124188192,5.201367,0.0,0,0,1,0,0,0,0
124688203,5.190088,0.0,0,0,1,0,0,0,0
125188191,5.1868653,0.0,0,0,1,0,0,0,0
125698203,5.18042,0.0,0,0,1,0,0,0,0
126198191,5.2126465,0.0,0,0,1,0,0,0,0
126708192,5.201367,0.0,0,0,1,0,0,0,0
127208191,5.1997557,0.0,0,0,1,0,0,0,0
127708191,5.201367,0.0,0,0,1,0,0,0,0
128208230,5.165918,0.0,0,0,1,0,0,0,0
128708191,5.194922,0.0,0,0,1,0,0,0,0
129208191,5.1643066,0.0,0,0,1,0,0,0,0
129708191,5.2078123,0.0,0,0,1,0,0,0,0
130208191,5.182031,0.0,0,0,1,0,0,0,0
130708191,5.1884766,0.0,0,0,1,0,0,0,0
131208191,5.157861,0.0,0,0,1,0,0,0,0
131708191,5.190088,0.0,0,0,1,0,0,0,0
133218210,5.1852536,0.0,0,0,1,0,0,0,0
133718209,5.1788087,0.0,0,0,1,0,0,0,0
134218191,5.220703,0.0,0,0,1,0,0,0,0
134718191,5.215869,0.0,0,0,1,0,0,0,0
135228204,5.191699,0.0,0,0,1,0,0,0,0
135728191,5.2078123,0.0,0,0,1,0,0,0,0
136228191,5.220703,0.0,0,0,1,0,0,0,0
136738191,5.21748,0.0,0,0,1,0,0,0,0
137238191,5.191699,0.0,0,0,1,0,0,0,0
