timestamp,error_count,device_id,x,y,z,temperature,scaling,x_raw,y_raw,z_raw,is_external
50799675,0,263202,0.15579894,-0.101458594,0.33608156,40.974842,0.0015,-33,-35,313,0
50898867,0,263202,0.15227027,-0.09422778,0.33313674,40.965855,0.0015,-31,-39,311,0
51007668,0,263202,0.16285628,-0.090612374,0.34491608,40.983826,0.0015,-37,-41,319,0
51106883,0,263202,0.15932761,-0.112304814,0.32724708,40.983826,0.0015,-35,-29,307,0
51205268,0,263202,0.15932761,-0.08338157,0.35080573,41.00479,0.0015,-35,-45,323,0
51304468,0,263202,0.15756328,-0.12857413,0.32577467,41.001797,0.0015,-34,-20,306,0
51412468,0,263202,0.15579894,-0.08338157,0.34197122,40.998802,0.0015,-33,-45,317,0
51511668,0,263202,0.15756328,-0.07795846,0.33755398,40.98682,0.0015,-34,-48,314,0
51610867,0,263202,0.15579894,-0.08338157,0.34491608,40.974842,0.0015,-33,-45,319,0
51709268,0,263202,0.14344859,-0.09603549,0.34344363,41.001797,0.0015,-26,-38,318,0
51819667,0,263202,0.16109195,-0.085189275,0.34933332,41.001797,0.0015,-36,-44,322,0
51918913,0,263202,0.15403461,-0.1068817,0.34344363,40.965855,0.0015,-32,-32,318,0
52016508,0,263202,0.16991363,-0.08699697,0.3478609,40.995808,0.0015,-41,-43,321,0
52115668,0,263202,0.15932761,-0.09784319,0.33313674,41.019768,0.0015,-35,-37,311,0
52224478,0,263202,0.14344859,-0.1032663,0.33755398,40.977837,0.0015,-26,-34,314,0
52323668,0,263202,0.16285628,-0.105074,0.34197122,40.977837,0.0015,-37,-33,317,0
52422901,0,263202,0.16814928,-0.09603549,0.3463885,41.00779,0.0015,-40,-38,320,0
52521291,0,263202,0.15756328,-0.09242008,0.33755398,41.010784,0.0015,-34,-40,314,0
52630868,0,263202,0.18049963,-0.09422778,0.3478609,41.01378,0.0015,-47,-39,321,0
52728511,0,263202,0.15756328,-0.09965089,0.34933332,40.98982,0.0015,-34,-36,322,0
