timestamp,error_count,device_id,x,y,z,integral_dt,x_integral,y_integral,z_integral,temperature,scaling,x_raw,y_raw,z_raw
50803504,0,2360330,-7.583334e-05,-0.0008251587,-0.0014039511,3954,-2.7345886e-06,-1.3540102e-06,-8.365594e-06,49.307426,0.0010642195,-1,14,4
50906715,0,2360330,0.0006302275,0.0015268697,-0.002251533,4011,3.1604668e-06,4.170018e-06,-8.497341e-06,49.307426,0.0010642195,-4,12,2
51006704,0,2360330,0.0007991756,-0.0009031928,-0.002121465,4000,2.2659808e-06,7.1383984e-06,-2.5296433e-06,49.313416,0.0010642195,-3,13,2
51105904,0,2360330,0.00087851525,-0.0021368174,-0.0023959705,3930,3.090113e-06,-5.093616e-06,-1.050782e-05,49.280468,0.0010642195,-2,12,4
51209912,0,2360330,-0.0004997721,-0.00030388514,-0.0034330494,3995,-1.5313532e-06,-4.6000176e-07,-3.2980647e-06,49.283466,0.0010642195,-2,14,1
51309113,0,2360330,-0.00032998333,-0.0004672837,-0.0015640355,4009,1.4127348e-06,4.1248322e-06,-9.752186e-06,49.28646,0.0010642195,-6,11,3
51413160,0,2360330,-0.0016854844,-0.0015843988,-0.0022683628,4056,-5.481337e-06,-2.6718774e-06,-1.8101415e-05,49.28646,0.0010642195,-2,16,5
51513117,0,2360330,-0.00073689304,-0.0006376626,-0.0019543113,4013,1.7402235e-07,-1.8152131e-06,-1.7060984e-05,49.262497,0.0010642195,-2,12,6
51616304,0,2360330,-9.9902856e-05,1.2584613e-05,-0.0021848313,4000,-3.2158182e-06,2.037605e-06,-9.72589e-06,49.271484,0.0010642195,-4,15,3
51716336,0,2360330,-0.002269111,0.0010555121,-0.0031221071,4032,-6.268661e-06,6.737995e-06,-9.844079e-06,49.247524,0.0010642195,-2,14,4
51819504,0,2360330,0.0004749862,-0.0010646662,-0.0025391474,3946,-2.7948151e-06,-3.897124e-08,-1.59673e-05,49.259502,0.0010642195,-3,13,5
51919504,0,2360330,-0.000121884936,0.00055781595,-0.0008556599,3993,-3.666473e-06,5.843416e-06,-4.6327227e-06,49.27448,0.0010642195,-3,14,2
52022704,0,2360330,0.00041885837,0.00077909575,-0.003211144,4000,6.9969547e-06,2.517563e-06,-8.017831e-06,49.26849,0.0010642195,-2,12,3
52122704,0,2360330,0.0010054808,-0.0003035392,-0.0024668984,4000,1.1229369e-05,-5.239646e-07,-8.465324e-06,49.25052,0.0010642195,-3,12,4
52225915,0,2360330,3.1981933e-06,-0.0006799966,-0.002944838,4011,-3.6829886e-06,-9.4462155e-07,-1.2773377e-05,49.271484,0.0010642195,-4,14,5
