timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
50477945,49.0897352248966,2.1104826185372594,86.82529,0.13620229,0.19796093,0.22172424,0.473381,1,1,0
326633678,49.08984190194363,2.110399906771354,85.361244,11.998152,-5.8250074,1.685769,-0.12530129,1,1,0
