timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
133181649,16.627142,16.642248,38.936,38.933743,0.0,1403.378,0.9211243,1.0094789,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
134189744,16.607683,16.619953,38.9236,38.932804,0.0,1414.2803,0.9099768,1.0108331,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
134693758,16.607683,16.614857,38.936,38.933674,0.0,1419.7308,0.90742856,1.0111432,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
135186514,16.617413,16.61209,38.936,38.932728,0.0,1425.0598,0.9060448,1.0113117,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
135688122,16.568768,16.609966,38.9484,38.932053,0.0,1430.4836,0.9078205,1.0110955,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
136192028,16.335268,16.568987,38.936,38.932735,0.0,1435.9332,0.9254721,1.0089518,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
136696886,16.043392,16.35719,38.936,38.93062,0.0,1441.3923,0.89694864,1.0124204,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
137200934,15.916913,16.134914,38.936,38.928505,0.0,1446.8428,0.85320836,1.017786,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
137704976,16.033663,16.107912,38.9236,38.929123,0.0,1452.2932,0.8655003,1.0162724,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
138208904,15.868268,16.026224,38.936,38.92791,0.0,1457.7422,0.8505781,1.0181104,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
139720977,15.819622,15.788085,38.936,38.92287,0.0,1474.0903,0.78274995,1.0265497,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
140224072,15.741789,15.778033,38.9236,38.925274,0.0,1479.5298,0.7839058,1.0264047,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
140716150,15.790434,15.752427,38.936,38.92276,0.0,1484.8495,0.77566415,1.0274395,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
141219998,15.644497,15.7451,38.9236,38.922695,0.0,1490.297,0.7733868,1.0277257,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
141724382,16.150414,15.86,38.911198,38.922276,0.0,1495.7504,0.807309,1.0234779,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
142216085,15.751517,15.798203,38.9236,38.921833,0.0,1501.0667,0.78273755,1.0265512,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
142720091,15.547205,15.829712,38.911198,38.92301,0.0,1506.5162,0.794133,1.0251237,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
143224004,15.654226,15.818346,38.936,38.92528,0.0,1511.9652,0.7932194,1.025238,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
143728130,15.83908,15.78223,38.9236,38.924267,0.0,1517.416,0.7771595,1.0272516,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
144220066,15.72233,15.730992,38.9484,38.925774,0.0,1522.7352,0.7596491,1.029456,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
144723366,15.916913,15.726904,38.9484,38.923973,0.0,1528.1765,0.76045495,1.0293543,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
145222522,15.82935,15.777891,38.8988,38.923008,0.0,1533.5732,0.7774933,1.0272096,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
145727342,15.985018,15.7583885,38.911198,38.925133,0.0,1539.0319,0.77180654,1.0279244,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
146219334,15.887726,15.7417965,38.936,38.923607,0.0,1544.351,0.7650793,1.0287714,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
146723307,15.761247,15.745322,38.911198,38.924,0.0,1549.7996,0.7661579,1.0286355,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
147227411,14.7007675,15.522481,38.9236,38.920334,0.0,1555.2489,0.67359525,1.0404286,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
147731328,15.518018,15.584877,38.911198,38.92309,0.0,1560.6976,0.7003544,1.0369916,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
148235343,15.877996,15.609233,38.911198,38.921562,0.0,1566.1466,0.71140844,1.0355785,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
148739358,15.858539,15.581029,38.9236,38.92265,0.0,1571.596,0.700322,1.0369958,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
149243383,15.333163,15.5182905,38.911198,38.919224,0.0,1577.0446,0.67655164,1.0400478,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
149746586,15.37208,15.39392,38.936,38.919186,0.0,1582.485,0.6256512,1.046644,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
150250448,15.021831,15.18411,38.936,38.91505,0.0,1587.9313,0.54004127,1.057929,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
150742522,14.973185,15.209428,38.9236,38.91805,0.0,1593.2512,0.55300456,1.0562046,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
151246572,15.13858,15.19265,38.9484,38.91783,0.0,1598.7,0.54619056,1.0571103,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
151750406,16.160143,15.225185,38.911198,38.919197,0.0,1604.1469,0.56042176,1.0552205,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
152255011,16.286621,15.58272,38.936,38.92722,0.0,1609.604,0.66696054,1.0412843,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
152758600,14.369976,15.570935,38.8864,38.92489,0.0,1615.049,0.65953714,1.0422435,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
153262610,15.595851,15.587429,38.936,38.92514,0.0,1620.4983,0.6686085,1.0410717,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
153761650,15.72233,15.599237,38.9236,38.922085,0.0,1625.8934,0.68411523,1.0390748,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
154265738,15.790434,15.610482,38.936,38.92452,0.0,1631.3439,0.6966389,1.0374675,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
154757643,15.556934,15.590713,38.9236,38.920074,0.0,1636.6615,0.6938036,1.037831,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
155261650,15.790434,15.572756,38.9608,38.923576,0.0,1642.1111,0.6892403,1.0384164,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
155765740,15.508288,15.530542,38.8864,38.92326,0.0,1647.5612,0.6720398,1.0406291,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
156257943,15.313705,15.491639,38.911198,38.923275,0.0,1652.8827,0.65168077,1.0432605,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
156761751,15.712601,15.472912,38.936,38.924057,0.0,1658.3301,0.64119893,1.0446203,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
157265773,15.479101,15.465848,38.911198,38.923286,0.0,1663.7799,0.6305817,1.0460014,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
