timestamp,error_count,device_id,x,y,z,integral_dt,x_integral,y_integral,z_integral,temperature,scaling,x_raw,y_raw,z_raw
133188548,0,2228514,-0.045990415,-0.08331236,-0.02721147,4318,-6.3216685e-05,-0.00013066753,-3.0167948e-05,42.0,0.0012217306,846,1818,-453
133291480,0,2228514,-0.011275787,-0.01968596,-0.0010328385,4290,2.9570667e-05,-4.7168658e-05,3.084197e-05,42.0,0.0012217306,820,1763,-422
133390917,0,2228514,-0.048551936,-0.11589845,-0.026792819,4342,-0.00010893226,-0.00022109834,-0.00012051511,42.0,0.0012217306,831,1786,-459
133899945,0,2228514,-0.023757368,-0.04966345,-0.015256566,4228,2.5344332e-05,-4.2028387e-05,-1.4615368e-05,42.0,0.0012217306,813,1751,-428
134004362,0,2228514,0.002162155,0.012342151,0.006926824,4317,-2.793606e-07,5.1271643e-05,-2.6297716e-05,42.0,0.0012217306,805,1728,-421
134103736,0,2228514,-0.023814054,-0.051118955,-0.016952751,4302,-0.00016442042,-0.00024196779,-8.861759e-05,42.0,0.0012217306,866,1835,-457
134205343,0,2228514,-0.03826945,-0.05084863,-0.010359459,3656,-9.9960176e-05,-0.00014900984,-1.7523422e-05,42.0,0.0012217306,832,1794,-439
134308925,0,2228514,0.010271296,0.037369534,0.00934247,4290,-2.8679824e-05,-3.6174857e-05,-2.1616006e-05,42.0,0.0012217306,828,1797,-447
134407633,0,2228514,-0.030764831,-0.051448338,-0.009511779,3613,-7.50465e-05,-0.0001738825,-2.4049332e-05,42.0,0.0012217306,814,1764,-433
134511270,0,2228514,-0.033186525,-0.07146436,-0.020963639,4290,-5.5499426e-05,-0.00022269138,-8.392079e-05,42.0,0.0012217306,829,1773,-440
134611370,0,2228514,-0.03366656,-0.06466566,-0.01696518,4286,-0.00020940618,-0.0003176693,-8.970736e-05,42.0,0.0012217306,841,1819,-454
134715045,0,2228514,-0.008312652,-0.027407736,-0.008987879,4283,-8.129203e-05,-0.00024215307,-6.954288e-05,42.0,0.0012217306,833,1791,-438
134818013,0,2228514,-0.04385958,-0.04745839,-0.01238282,4298,-0.00011259974,-0.00016714145,-1.9336981e-05,42.0,0.0012217306,848,1824,-439
134918135,0,2228514,-0.0014270915,-0.006408937,0.0041767964,3605,-8.00641e-06,-4.1712967e-05,-2.1582373e-05,42.0,0.0012217306,829,1770,-436
135017490,0,2228514,-0.037546232,-0.07853372,-0.022945207,4277,-0.00015090765,-0.00032166622,-6.949715e-05,42.0,0.0012217306,835,1807,-446
135120522,0,2228514,-0.044916693,-0.07408599,-0.026163189,3647,-0.00016554247,-0.00029548092,-9.9107914e-05,42.0,0.0012217306,854,1813,-464
135221337,0,2228514,-0.028616706,-0.069158144,-0.02133798,4362,-0.00028620692,-0.0005133252,-0.0001780191,42.0,0.0012217306,880,1889,-474
135324225,0,2228514,0.01785464,0.01761321,0.008675128,3575,0.0001007152,0.00014250875,3.6722133e-05,42.0,0.0012217306,792,1743,-426
