timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,vel_n,vel_e,vel_d,yaw,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
144115677,49.0897828332172,2.110427112936047,91.19363,135.99718,-0.0,-0.8530293,0.28762832,-0.097001396,-2.1280417,0.8998435,1.3663621,0.0,2,0,0,0
144315670,49.089781465596985,2.1104271114890976,91.21022,136.01476,-0.0,-0.8277854,0.29055873,0.039475612,-2.101192,0.89990526,1.3663713,0.0,2,0,0,0
144514896,49.0897800688978,2.1104271076839582,91.20179,136.00743,-0.0,-0.82956314,0.29405802,0.12881534,-2.0785718,0.8999501,1.3666637,0.0,2,0,0,0
144714870,49.089778632789155,2.1104271748055448,91.19634,136.00308,-0.0,-0.8286392,0.30212077,0.013222627,-2.0658326,0.8999608,1.3666377,0.0,2,0,0,0
144922870,49.08977709823831,2.1104272932909174,91.20415,136.01134,-0.0,-0.8202459,0.3151486,0.12457755,-2.0591977,0.90036875,1.3667248,0.0,2,0,0,0
145122870,49.089775588778316,2.110427422476963,91.11374,135.92215,-0.0,-0.82785165,0.31435445,0.7928978,-2.0574222,0.9003047,1.3666767,0.0,2,0,0,0
145322911,49.08977404797511,2.110427605722206,90.94096,135.75189,-0.0,-0.8362797,0.31651717,0.863708,-2.0568151,0.9001905,1.3669161,0.0,2,0,0,0
145522871,49.08977250786664,2.1104278283961757,90.78872,135.6012,-0.0,-0.8327218,0.33505926,0.7209359,-2.0564232,0.90015084,1.3668599,0.0,2,0,0,0
145730890,49.08977086905867,2.1104281103769584,90.6291,135.4435,-0.0,-0.8378309,0.32323122,0.7879825,-2.056664,0.90042907,1.3668993,0.0,2,0,0,0
145930871,49.08976927493907,2.1104283707844598,90.46533,135.2823,-0.0,-0.8488108,0.32122993,0.7625712,-2.0554597,0.90036047,1.3671038,0.0,2,0,0,0
146138871,49.08976760300396,2.110428567456064,90.30476,135.12419,-0.0,-0.8601319,0.3085507,0.69168824,-2.0548086,0.90061295,1.3668336,0.0,2,0,0,0
146338921,49.08976595495469,2.1104286938013446,90.164215,134.98604,-0.0,-0.8783402,0.27738288,0.6719938,-2.0566552,0.9005719,1.3670518,0.0,2,0,0,0
146538871,49.08976428021075,2.1104288209893,90.018776,134.84364,-0.0,-0.8710583,0.26859987,0.69742715,-2.0601323,0.90048164,1.3669579,0.0,2,0,0,0
146738870,49.089762568819,2.1104289051293765,89.8762,134.70404,-0.0,-0.8785519,0.2554082,0.66713643,-2.0622745,0.900437,1.3668588,0.0,2,0,0,0
146946874,49.0897607866017,2.1104289580452913,89.751976,134.58223,-0.0,-0.8834062,0.25263223,0.31102714,-2.0639172,0.9007322,1.3668864,0.0,2,0,0,0
147146882,49.089759060518226,2.110428984869642,89.7684,134.59988,-0.0,-0.89841586,0.24159063,-0.328818,-2.0639272,0.9006606,1.3665347,0.0,2,0,0,0
147346873,49.08975729581434,2.110428969009554,89.98192,134.81195,-0.0,-0.90363103,0.22373492,-1.6284469,-2.0600379,0.90063256,1.3667654,0.0,2,0,0,0
147546871,49.089755521538954,2.110428935141747,90.31092,135.1375,-0.0,-0.89920336,0.2121415,-1.511282,-2.05996,0.9006555,1.3667011,0.0,2,0,0,0
147754870,49.08975370375448,2.110428829117419,90.60162,135.42496,-0.0,-0.87296605,0.19705738,-1.4050157,-2.064132,0.90105295,1.36674,0.0,2,0,0,0
