timestamp,error_count,device_id,x,y,z,integral_dt,x_integral,y_integral,z_integral,temperature,scaling,x_raw,y_raw,z_raw
133185271,0,1442850,-0.22741789,0.1704157,-9.6086645,4000,-0.0009127343,0.0006680958,-0.03842429,42.493397,0.0047884034,73,-32,-2084
133289287,0,1442850,-0.20755838,0.18771939,-9.599937,3996,-0.00086587504,0.0007225581,-0.03838415,42.52335,0.0047884034,74,-34,-2088
133389275,0,1442850,-0.22606915,0.17997427,-9.613649,3992,-0.0009029638,0.00063262274,-0.038343444,42.52934,0.0047884034,74,-29,-2085
133901271,0,1442850,-0.22522245,0.16909564,-9.630785,3943,-0.0008824424,0.0006868293,-0.038007833,42.511368,0.0047884034,73,-32,-2090
134005294,0,1442850,-0.21671793,0.18092154,-9.612566,4023,-0.0008658186,0.00077010866,-0.03871586,42.54731,0.0047884034,74,-35,-2090
134105278,0,1442850,-0.2198317,0.17103219,-9.617818,4007,-0.00087196205,0.00073837454,-0.038529694,42.52335,0.0047884034,73,-32,-2085
134205277,0,1442850,-0.21641073,0.16979863,-9.611215,4006,-0.0008352131,0.0006920784,-0.038550384,42.54132,0.0047884034,69,-31,-2092
134309271,0,1442850,-0.22462384,0.1716144,-9.610111,3995,-0.0008808767,0.0006978347,-0.038304187,42.54731,0.0047884034,73,-31,-2083
134409271,0,1442850,-0.22121665,0.16707642,-9.615519,4000,-0.0009011867,0.0006508107,-0.038537912,42.544315,0.0047884034,74,-30,-2093
134509287,0,1442850,-0.21488154,0.17298444,-9.617496,4016,-0.0008661574,0.0007014775,-0.038635068,42.532333,0.0047884034,70,-32,-2087
134613271,0,1442850,-0.21296148,0.1723831,-9.615441,3991,-0.0009182629,0.0006817961,-0.03842304,42.532333,0.0047884034,77,-32,-2092
134713284,0,1442850,-0.2203979,0.17974578,-9.638056,4013,-0.00088095653,0.0007623953,-0.038580004,42.52035,0.0047884034,74,-35,-2086
134817342,0,1442850,-0.2098508,0.16886738,-9.62059,4071,-0.0008488303,0.0006877423,-0.039161168,42.52934,0.0047884034,71,-30,-2091
134917303,0,1442850,-0.21923655,0.16150908,-9.615632,4025,-0.0008894402,0.00066648657,-0.038721494,42.568275,0.0047884034,73,-30,-2085
135017306,0,1442850,-0.20684256,0.18024504,-9.631205,4027,-0.0008067002,0.0007437788,-0.038844377,42.499386,0.0047884034,71,-34,-2096
