timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,arspd_check_level,load_factor_ratio,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,is_rotary_wing,is_vtol,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,failure_detector_status,aspd_check_failing,aspd_fault_declared,aspd_use_inhibit,aspd_fail_rtl
173173164,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174177499,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175183229,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176194364,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177199985,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178208105,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179218568,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181229817,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182238175,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183245472,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184247104,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185254232,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186265452,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187267929,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188276665,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189283765,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190290943,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191299188,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192311435,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193319344,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194330779,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195339995,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196348146,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198357534,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199365534,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200374271,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201378265,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202383188,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203388561,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204397851,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205405483,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206410430,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207416532,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208424537,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209428141,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210436150,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211447582,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212451412,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213462454,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214475111,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215480172,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216480406,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217481388,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
