timestamp,error_count,device_id,pressure,temperature
157400411,0,3998474,1000.05,44.789997
157518126,0,3998474,999.98,44.789997
157620614,0,3998474,999.98,44.789997
157708080,0,3998474,1000.02997,44.789997
157818579,0,3998474,999.99,44.789997
157916265,0,3998474,999.99,44.8
158017061,0,3998474,999.89996,44.78
158127063,0,3998474,999.94,44.78
158224049,0,3998474,999.91,44.77
158321710,0,3998474,999.93,44.78
158415061,0,3998474,999.88995,44.77
158523965,0,3998474,999.94,44.77
158632431,0,3998474,999.98,44.77
158717148,0,3998474,999.94,44.78
158837405,0,3998474,999.98,44.77
158934124,0,3998474,999.94,44.78
159022124,0,3998474,1000.05,44.76
159144044,0,3998474,1000.0,44.77
159240418,0,3998474,999.98,44.77
159347153,0,3998474,1000.12,44.77
159449650,0,3998474,1000.13,44.78
159546235,0,3998474,1000.07996,44.78
159654124,0,3998474,1000.13,44.789997
159753738,0,3998474,1000.13995,44.789997
159856395,0,3998474,1000.08997,44.789997
159963736,0,3998474,1000.14996,44.8
160059409,0,3998474,1000.13995,44.809998
160771583,0,3998474,1000.19995,44.84
160871042,0,3998474,1000.17,44.84
160968100,0,3998474,1000.31,44.85
161078136,0,3998474,1000.19995,44.86
161174133,0,3998474,1000.23,44.86
161278055,0,3998474,1000.29,44.87
161365445,0,3998474,1000.31,44.87
161478140,0,3998474,1000.25995,44.879997
161589176,0,3998474,1000.35,44.879997
161675048,0,3998474,1000.22,44.879997
161785788,0,3998474,1000.25995,44.89
161893048,0,3998474,1000.32,44.91
161984090,0,3998474,1000.36,44.91
162094176,0,3998474,1000.32,44.91
162189044,0,3998474,1000.33997,44.91
162293061,0,3998474,1000.42,44.92
162398129,0,3998474,1000.32,44.92
162495063,0,3998474,1000.38,44.93
162591047,0,3998474,1000.33997,44.94
162700396,0,3998474,1000.38,44.94
162810131,0,3998474,1000.3,44.94
162898147,0,3998474,1000.36,44.94
163004559,0,3998474,1000.44,44.96
163111063,0,3998474,1000.38995,44.95
163196518,0,3998474,1000.43,44.96
163316552,0,3998474,1000.41,44.969997
163413064,0,3998474,1000.39996,44.969997
163498935,0,3998474,1000.41,44.969997
163618628,0,3998474,1000.49,44.98
163713048,0,3998474,1000.44995,44.969997
163822160,0,3998474,1000.50995,44.98
163919047,0,3998474,1000.52997,44.989998
164014135,0,3998474,1000.51996,45.0
164124531,0,3998474,1000.48,45.0
164231048,0,3998474,1000.49,44.989998
164317060,0,3998474,1000.54,45.0
164436528,0,3998474,1000.51996,45.0
164535052,0,3998474,1000.54,45.0
164641052,0,3998474,1000.56,45.01
164740510,0,3998474,1000.62,45.02
164837052,0,3998474,1000.57,45.01
164945205,0,3998474,1000.58997,45.02
165044629,0,3998474,1000.58997,45.02
165140530,0,3998474,1000.66,45.02
165228620,0,3998474,1000.63,45.03
165346130,0,3998474,1000.64996,45.02
165444708,0,3998474,1000.67,45.03
165554138,0,3998474,1000.70996,45.02
165655048,0,3998474,1000.61,45.039997
165754123,0,3998474,1000.66,45.03
165838136,0,3998474,1000.69,45.03
165958142,0,3998474,1000.68,45.039997
166055052,0,3998474,1000.69,45.039997
166144915,0,3998474,1000.69995,45.039997
166261044,0,3998474,1000.74,45.05
166358398,0,3998474,1000.75995,45.05
166464222,0,3998474,1000.75995,45.05
166563591,0,3998474,1000.81,45.05
166659788,0,3998474,1000.82996,45.059998
166768992,0,3998474,1000.82996,45.07
166864148,0,3998474,1000.82,45.059998
166961022,0,3998474,1000.87,45.07
167070086,0,3998474,1000.89996,45.079998
167177018,0,3998474,1000.88995,45.07
167262082,0,3998474,1000.91,45.079998
167379523,0,3998474,1000.88,45.07
167474116,0,3998474,1000.87,45.079998
167582018,0,3998474,1000.94995,45.1
167678120,0,3998474,1000.89996,45.09
167776608,0,3998474,1000.88,45.09
167883555,0,3998474,1000.93,45.09
167990114,0,3998474,1000.88995,45.1
168075752,0,3998474,1000.88,45.1
168192231,0,3998474,1001.02997,45.1
168288359,0,3998474,1001.0,45.11
168395695,0,3998474,1000.98,45.11
168491457,0,3998474,1001.02997,45.12
168587737,0,3998474,1001.04,45.12
168702136,0,3998474,1000.92,45.12
168797024,0,3998474,1001.08997,45.12
168904090,0,3998474,1001.07996,45.129997
169001018,0,3998474,1001.13995,45.14
169097503,0,3998474,1001.18,45.129997
169203810,0,3998474,1001.07996,45.14
169310098,0,3998474,1001.08997,45.129997
169396048,0,3998474,1001.1,45.14
169515787,0,3998474,1001.13995,45.14
169611898,0,3998474,1001.16,45.149998
169717413,0,3998474,1001.17,45.149998
169814094,0,3998474,1001.16,45.149998
169910110,0,3998474,1001.20996,45.16
170018110,0,3998474,1001.26996,45.16
170124648,0,3998474,1001.19,45.16
170210818,0,3998474,1001.23,45.17
170320048,0,3998474,1001.25995,45.17
170419047,0,3998474,1001.26996,45.17
170518615,0,3998474,1001.26996,45.18
170626323,0,3998474,1001.26996,45.17
170725410,0,3998474,1001.29,45.17
170826370,0,3998474,1001.32,45.17
170938159,0,3998474,1001.36,45.17
171034363,0,3998474,1001.33997,45.18
171131049,0,3998474,1001.32,45.17
171241048,0,3998474,1001.38,45.18
171340058,0,3998474,1001.35,45.18
171440050,0,3998474,1001.27997,45.18
171526384,0,3998474,1001.42,45.18
171647967,0,3998474,1001.39996,45.18
171743716,0,3998474,1001.32,45.18
171831547,0,3998474,1001.47,45.19
171946356,0,3998474,1001.48,45.2
172044053,0,3998474,1001.48,45.2
172134659,0,3998474,1001.54,45.2
172254061,0,3998474,1001.5,45.2
172351386,0,3998474,1001.50995,45.2
172654314,0,3998474,1001.6,45.21
172765058,0,3998474,1001.63995,45.219997
172862356,0,3998474,1001.56,45.219997
172962368,0,3998474,1001.57996,45.219997
173072048,0,3998474,1001.64996,45.219997
173169043,0,3998474,1001.51996,45.23
173267056,0,3998474,1001.66,45.23
173356048,0,3998474,1001.68,45.23
173477424,0,3998474,1001.64996,45.239998
173573053,0,3998474,1001.72,45.239998
173681396,0,3998474,1001.68,45.25
173779099,0,3998474,1001.66,45.26
173879780,0,3998474,1001.6,45.25
173967929,0,3998474,1001.66,45.25
174087043,0,3998474,1001.75995,45.26
174185048,0,3998474,1001.75,45.27
174272048,0,3998474,1001.76996,45.27
174384048,0,3998474,1001.75,45.27
174493048,0,3998474,1001.8,45.27
174579048,0,3998474,1001.77997,45.28
174699048,0,3998474,1001.75,45.28
174799104,0,3998474,1001.82,45.28
174884366,0,3998474,1001.77997,45.28
174996370,0,3998474,1001.75,45.28
175106153,0,3998474,1001.75995,45.3
175194155,0,3998474,1001.82,45.3
175301169,0,3998474,1001.77997,45.3
175410158,0,3998474,1001.8,45.3
175496027,0,3998474,1001.82996,45.309998
175606423,0,3998474,1001.82996,45.32
175707047,0,3998474,1001.92,45.32
175806625,0,3998474,1001.87,45.309998
175916048,0,3998474,1001.89996,45.32
176014549,0,3998474,1001.91,45.32
176111050,0,3998474,1001.95996,45.32
176220048,0,3998474,1001.82996,45.32
176319217,0,3998474,1001.91,45.329998
176416050,0,3998474,1001.94,45.329998
176525048,0,3998474,1001.93,45.34
176624383,0,3998474,1001.94,45.35
176722187,0,3998474,1001.94,45.34
176832048,0,3998474,1001.94995,45.35
176931042,0,3998474,1002.0,45.35
177029154,0,3998474,1001.94,45.36
177142786,0,3998474,1001.97,45.35
177241042,0,3998474,1002.01996,45.36
177338201,0,3998474,1002.04,45.37
177445048,0,3998474,1001.95996,45.36
177543170,0,3998474,1001.94,45.37
177640082,0,3998474,1002.01996,45.37
177751403,0,3998474,1002.02997,45.379997
177851030,0,3998474,1002.02997,45.37
177950950,0,3998474,1002.01996,45.379997
178058143,0,3998474,1002.06,45.379997
178156027,0,3998474,1002.11,45.379997
178253018,0,3998474,1001.98,45.39
178362018,0,3998474,1002.05,45.39
178459028,0,3998474,1002.1,45.39
178555324,0,3998474,1002.07996,45.399998
178665216,0,3998474,1002.13,45.399998
178772018,0,3998474,1002.13,45.399998
178858025,0,3998474,1002.12,45.41
178969168,0,3998474,1002.13995,45.41
179076362,0,3998474,1002.07,45.42
179164358,0,3998474,1002.16,45.41
179273353,0,3998474,1002.17,45.42
179381770,0,3998474,1002.16,45.42
179468037,0,3998474,1002.17,45.43
179585376,0,3998474,1002.19,45.43
179769190,0,3998474,1002.1,45.44
180795019,0,3998474,1002.05,45.46
180893964,0,3998474,1002.16,45.469997
181003156,0,3998474,1002.1,45.469997
181100358,0,3998474,1002.07,45.469997
181198034,0,3998474,1002.08997,45.469997
181306019,0,3998474,1002.0,45.469997
181411036,0,3998474,1001.99,45.48
181497357,0,3998474,1001.98,45.48
181615019,0,3998474,1002.05,45.5
181715019,0,3998474,1001.94,45.489998
181801428,0,3998474,1001.94,45.489998
181918018,0,3998474,1001.82,45.5
182015018,0,3998474,1001.88995,45.5
182123018,0,3998474,1001.92,45.51
182220414,0,3998474,1001.83997,45.51
182316392,0,3998474,1001.82,45.51
182423023,0,3998474,1001.81,45.52
182524639,0,3998474,1001.70996,45.51
182622018,0,3998474,1001.69,45.51
182729357,0,3998474,1001.68,45.52
182836385,0,3998474,1001.6,45.52
182921362,0,3998474,1001.56,45.52
183041314,0,3998474,1001.61,45.53
183138018,0,3998474,1001.57996,45.53
183223022,0,3998474,1001.44995,45.53
183343328,0,3998474,1001.38,45.53
183439023,0,3998474,1001.31,45.539997
183548532,0,3998474,1001.31,45.539997
183644510,0,3998474,1001.23,45.55
183740391,0,3998474,1001.14996,45.539997
183849221,0,3998474,1001.1,45.55
183946018,0,3998474,1000.97,45.55
184041419,0,3998474,1000.94995,45.55
184148501,0,3998474,1000.82,45.55
184257043,0,3998474,1000.75995,45.539997
184345162,0,3998474,1000.74,45.559998
184455063,0,3998474,1000.68,45.559998
184562027,0,3998474,1000.55,45.559998
184647056,0,3998474,1000.49,45.559998
184763019,0,3998474,1000.47,45.559998
184860352,0,3998474,1000.41,45.57
184969018,0,3998474,1000.33997,45.57
185066028,0,3998474,1000.25995,45.57
185161411,0,3998474,1000.19,45.57
185268364,0,3998474,1000.17,45.559998
185375018,0,3998474,1000.13,45.579998
185459348,0,3998474,1000.1,45.579998
185577018,0,3998474,1000.01996,45.579998
185673483,0,3998474,1000.07996,45.57
185780528,0,3998474,1000.12,45.579998
185875074,0,3998474,1000.11,45.579998
185974081,0,3998474,1000.07,45.579998
186080018,0,3998474,1000.13995,45.579998
186187725,0,3998474,1000.07,45.59
186294088,0,3998474,1000.17,45.59
186400174,0,3998474,1000.07,45.59
186485030,0,3998474,1000.13,45.6
186602119,0,3998474,1000.11,45.59
186699459,0,3998474,1000.13995,45.61
186806021,0,3998474,1000.04,45.6
186902018,0,3998474,1000.11,45.61
186998172,0,3998474,1000.16,45.61
187104421,0,3998474,1000.13995,45.6
187211601,0,3998474,1000.06,45.61
187297368,0,3998474,1000.11,45.62
187414018,0,3998474,1000.08997,45.61
187510019,0,3998474,1000.02997,45.62
187616222,0,3998474,1000.1,45.62
187713019,0,3998474,1000.12,45.62
187809018,0,3998474,1000.08997,45.629997
187915566,0,3998474,1000.1,45.629997
188022082,0,3998474,1000.07996,45.64
188108068,0,3998474,1000.07,45.629997
188225018,0,3998474,1000.12,45.629997
188321019,0,3998474,1000.07,45.64
188427724,0,3998474,1000.18,45.649998
188523455,0,3998474,1000.08997,45.64
188619583,0,3998474,1000.13,45.64
188726018,0,3998474,1000.1,45.649998
188833037,0,3998474,1000.08997,45.649998
188939594,0,3998474,1000.13,45.66
189035626,0,3998474,1000.08997,45.66
189131906,0,3998474,1000.1,45.66
189240258,0,3998474,1000.08997,45.66
189339548,0,3998474,1000.11,45.66
189436023,0,3998474,1000.11,45.66
189546100,0,3998474,1000.16,45.66
189645377,0,3998474,1000.13995,45.66
189744600,0,3998474,1000.16,45.67
189853048,0,3998474,1000.11,45.66
189950122,0,3998474,1000.13,45.67
190048024,0,3998474,1000.14996,45.68
190157348,0,3998474,1000.13,45.67
190255300,0,3998474,1000.06,45.67
190354018,0,3998474,1000.19995,45.67
190462019,0,3998474,1000.13995,45.67
190558029,0,3998474,1000.05,45.67
190656022,0,3998474,1000.13,45.68
190765418,0,3998474,1000.20996,45.68
190863442,0,3998474,1000.17,45.68
190959429,0,3998474,1000.12,45.67
191070022,0,3998474,1000.11,45.67
191169018,0,3998474,1000.11,45.68
191267018,0,3998474,1000.14996,45.68
191376073,0,3998474,1000.12,45.68
191472383,0,3998474,1000.13,45.69
191571023,0,3998474,1000.12,45.69
191681019,0,3998474,1000.14996,45.68
191781023,0,3998474,1000.1,45.68
191879226,0,3998474,1000.13,45.69
191967339,0,3998474,1000.16,45.68
192077386,0,3998474,1000.14996,45.68
192184034,0,3998474,1000.13995,45.68
192291057,0,3998474,1000.13,45.68
192388018,0,3998474,1000.14996,45.69
192485064,0,3998474,1000.14996,45.69
192592018,0,3998474,1000.23,45.69
192688019,0,3998474,1000.16,45.69
192787024,0,3998474,1000.17,45.69
192896500,0,3998474,1000.20996,45.69
192993018,0,3998474,1000.23,45.69
193092018,0,3998474,1000.17,45.69
193202365,0,3998474,1000.19995,45.69
193299058,0,3998474,1000.19995,45.69
193397171,0,3998474,1000.20996,45.7
193484339,0,3998474,1000.19995,45.7
193607022,0,3998474,1000.17,45.69
193707413,0,3998474,1000.22,45.71
193815018,0,3998474,1000.14996,45.7
193913023,0,3998474,1000.18,45.7
194012029,0,3998474,1000.24,45.71
194121019,0,3998474,1000.3,45.71
194220023,0,3998474,1000.23,45.71
194318435,0,3998474,1000.24,45.719997
194430006,0,3998474,1000.23,45.71
194529018,0,3998474,1000.23,45.71
194626444,0,3998474,1000.29,45.719997
194713022,0,3998474,1000.20996,45.719997
194835035,0,3998474,1000.26996,45.73
194928385,0,3998474,1000.33997,45.73
195025019,0,3998474,1000.27997,45.719997
195134467,0,3998474,1000.35,45.73
195232023,0,3998474,1000.32,45.73
195329030,0,3998474,1000.3,45.73
195437019,0,3998474,1000.36,45.73
195546478,0,3998474,1000.35,45.739998
195637018,0,3998474,1000.39996,45.739998
195747031,0,3998474,1000.39996,45.739998
195844023,0,3998474,1000.43,45.75
195942330,0,3998474,1000.44995,45.75
196051038,0,3998474,1000.42,45.75
196148021,0,3998474,1000.41,45.75
196243029,0,3998474,1000.49,45.76
196355101,0,3998474,1000.38995,45.75
196451041,0,3998474,1000.43,45.76
196550019,0,3998474,1000.43,45.75
196649018,0,3998474,1000.43,45.75
196754765,0,3998474,1000.44995,45.76
196862099,0,3998474,1000.5,45.77
196948019,0,3998474,1000.44995,45.76
198181219,0,3998474,1000.56,45.78
198288023,0,3998474,1000.58997,45.789997
198375100,0,3998474,1000.6,45.78
198483166,0,3998474,1000.6,45.789997
198589500,0,3998474,1000.61,45.789997
198675059,0,3998474,1000.63995,45.8
198794335,0,3998474,1000.66,45.8
198893213,0,3998474,1000.67,45.789997
198981455,0,3998474,1000.66,45.789997
199098981,0,3998474,1000.66,45.8
199194239,0,3998474,1000.70996,45.789997
199301751,0,3998474,1000.67,45.8
199407018,0,3998474,1000.73,45.8
199494153,0,3998474,1000.69,45.809998
199613153,0,3998474,1000.74,45.809998
199709130,0,3998474,1000.75995,45.809998
199797066,0,3998474,1000.72,45.8
199915013,0,3998474,1000.82,45.809998
200012021,0,3998474,1000.76996,45.809998
200099153,0,3998474,1000.76996,45.809998
200221363,0,3998474,1000.75995,45.82
200317169,0,3998474,1000.81,45.809998
200426021,0,3998474,1000.81,45.82
200522024,0,3998474,1000.85,45.82
200620762,0,3998474,1000.79,45.82
200709185,0,3998474,1000.88,45.829998
200829045,0,3998474,1000.87,45.829998
200924371,0,3998474,1000.87,45.82
201034021,0,3998474,1000.83997,45.829998
201129473,0,3998474,1000.88,45.84
201225350,0,3998474,1000.95996,45.84
201332429,0,3998474,1000.82996,45.84
201441042,0,3998474,1000.94,45.84
201528137,0,3998474,1000.92,45.84
201636532,0,3998474,1000.97,45.84
201743330,0,3998474,1000.94,45.84
201829023,0,3998474,1000.89996,45.85
201945994,0,3998474,1001.05,45.84
202042018,0,3998474,1000.98,45.85
202149018,0,3998474,1001.00995,45.85
202247018,0,3998474,1000.99,45.85
202343018,0,3998474,1000.94,45.84
202449063,0,3998474,1001.02997,45.85
202562381,0,3998474,1001.07,45.85
202650021,0,3998474,1001.05,45.85
202770400,0,3998474,1001.02997,45.85
202863030,0,3998474,1001.01996,45.84
202970811,0,3998474,1001.13995,45.85
203069018,0,3998474,1001.16,45.85
203164417,0,3998474,1001.17,45.85
203273680,0,3998474,1001.13995,45.84
203369328,0,3998474,1001.20996,45.85
203466018,0,3998474,1001.13995,45.84
203586477,0,3998474,1001.14996,45.85
203679063,0,3998474,1001.22,45.85
203775019,0,3998474,1001.19995,45.84
203884365,0,3998474,1001.19995,45.85
203983023,0,3998474,1001.20996,45.85
204078098,0,3998474,1001.20996,45.85
204187274,0,3998474,1001.29,45.85
204289017,0,3998474,1001.26996,45.84
204390412,0,3998474,1001.26996,45.85
204478420,0,3998474,1001.26996,45.85
204596019,0,3998474,1001.33997,45.86
204694139,0,3998474,1001.24,45.85
204782018,0,3998474,1001.31,45.86
204900592,0,3998474,1001.26996,45.86
204998018,0,3998474,1001.33997,45.86
205086124,0,3998474,1001.39996,45.86
205206100,0,3998474,1001.32996,45.87
205304191,0,3998474,1001.32996,45.87
205411523,0,3998474,1001.44,45.879997
205507961,0,3998474,1001.37,45.879997
205606019,0,3998474,1001.38,45.879997
205713874,0,3998474,1001.43,45.879997
205818663,0,3998474,1001.44995,45.879997
205902082,0,3998474,1001.42,45.879997
206019704,0,3998474,1001.50995,45.89
206115981,0,3998474,1001.48,45.89
206222019,0,3998474,1001.55,45.899998
206329018,0,3998474,1001.48,45.89
206416242,0,3998474,1001.42,45.89
206523548,0,3998474,1001.61,45.89
206634181,0,3998474,1001.49,45.89
206720219,0,3998474,1001.55,45.89
206827718,0,3998474,1001.62,45.899998
206936352,0,3998474,1001.62,45.899998
207024121,0,3998474,1001.57,45.89
207139463,0,3998474,1001.62,45.899998
207235546,0,3998474,1001.67,45.899998
207342018,0,3998474,1001.64996,45.899998
207441018,0,3998474,1001.67,45.899998
207537199,0,3998474,1001.66,45.91
207642152,0,3998474,1001.70996,45.91
207749018,0,3998474,1001.63,45.92
207835570,0,3998474,1001.66,45.92
207953078,0,3998474,1001.68,45.91
208051327,0,3998474,1001.69995,45.91
208140358,0,3998474,1001.75,45.92
208256396,0,3998474,1001.75995,45.92
208357019,0,3998474,1001.72,45.91
208445018,0,3998474,1001.72,45.92
208562019,0,3998474,1001.77997,45.92
208663619,0,3998474,1001.75,45.92
208750140,0,3998474,1001.76996,45.91
208858018,0,3998474,1001.8,45.92
208966018,0,3998474,1001.73,45.92
209052562,0,3998474,1001.8,45.93
209162396,0,3998474,1001.8,45.93
209270018,0,3998474,1001.77997,45.93
209358018,0,3998474,1001.8,45.93
209467349,0,3998474,1001.88,45.93
209576018,0,3998474,1001.86,45.93
209661074,0,3998474,1001.82996,45.94
209780067,0,3998474,1001.85,45.94
209877018,0,3998474,1001.87,45.94
