timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
349745469,-0.0009862056,-0.00027155984,-0.00047396202,3994,0,0.016208114,-0.056971006,-9.677014,3994
349749471,-0.0009853285,-0.0023956327,-0.0012017852,4002,0,0.032964204,-0.032838237,-9.707839,4002
349753474,-0.0008873565,-0.0017570843,0.00070123654,4003,0,0.02701014,-0.025634082,-9.725554,4003
349757468,-0.0007811103,-0.00091022544,0.00027602154,3994,0,0.0384516,-0.027491739,-9.716013,3994
349761478,-0.0012083988,-0.0025082815,0.0009306326,4010,0,0.03642284,-0.024013968,-9.679941,4010
349765469,-0.0029061579,-0.0015522769,-0.0006904896,3991,0,0.040343087,-0.016901193,-9.703262,3991
349769469,-0.0007914882,-0.00048329076,0.0010152102,4000,0,0.037509687,-0.0260596,-9.716974,4000
349773469,-0.0013105386,-0.0005979838,-0.00037162667,4000,0,0.028742723,-0.03981324,-9.688506,4000
349777469,-0.0019501167,0.0007948825,0.00058124954,4000,0,0.030294709,-0.040869135,-9.712639,4000
349781469,-0.0025862844,0.0005830775,-0.0003719554,4000,0,0.041348,-0.035208404,-9.724955,4000
349785469,-0.0035356542,0.0011063049,-0.000806854,4000,0,0.035517164,-0.037980977,-9.717459,4000
349789475,-0.0012300793,-0.0015307843,-4.8676935e-05,4006,0,0.045919165,-0.052641593,-9.681359,4006
349793514,-0.0023766598,-0.001977079,0.00047389307,4039,0,0.039195813,-0.05645466,-9.661805,4039
349797486,-0.002260284,-0.002076271,-0.0012027227,3972,0,0.04158301,-0.042919125,-9.688611,3972
349801469,-0.0017414502,-0.0006994815,0.0020905926,3983,0,0.036932692,-0.038458038,-9.709435,3983
349805469,-0.0019530925,0.00037019455,0.0009017876,4000,0,0.05372264,-0.038871974,-9.695006,4000
349809475,6.681861e-05,-0.0017553181,0.0014538943,4006,0,0.045668207,-0.0336824,-9.708271,4006
349813487,-0.0038717492,-0.0025018496,0.0010118976,4012,0,0.024851784,-0.028811343,-9.69044,4012
349817490,-0.0025989732,-0.0017569484,0.0011277084,4003,0,0.021687225,-0.03938533,-9.708026,4003
349821469,-0.0033424194,-0.0002602529,0.00142777,3979,0,0.030245505,-0.02452641,-9.701291,3979
349825469,-0.00078521715,-0.0016500015,0.0012369552,4000,0,0.038485274,-0.018905591,-9.720295,4000
349829476,-0.0013057756,-0.0012387404,-0.0010029589,4007,0,0.037583753,-0.026098795,-9.724088,4007
349833477,-0.0019502783,-0.001117598,0.00090839894,4001,0,0.033143327,-0.020736374,-9.7061,4001
349837469,-0.001204295,-0.0012314845,6.1061444e-05,3992,0,0.03275789,-0.018908875,-9.720772,3992
349841469,-0.001942737,-0.0022871864,6.041094e-05,4000,0,0.025121456,-0.028016299,-9.724598,4000
349845469,-0.0021631198,-0.0021880157,0.00027635813,4000,0,0.02979598,-0.024617659,-9.713238,4000
349849475,-0.0026923537,-0.0014381635,5.4187603e-05,4006,0,0.038925916,-0.025541944,-9.704581,4006
349853475,-0.0013237778,-0.0011224392,0.0010238722,4000,0,0.040358275,-0.036137044,-9.722579,4000
349857468,-0.0008883037,-0.0004874625,0.00016822378,3993,0,0.040030133,-0.055765234,-9.734848,3993
349861472,-3.354751e-05,0.0021748177,4.7269194e-05,4004,0,0.041743394,-0.051350065,-9.702589,4004
349865469,-0.0006775709,0.000690533,0.0011184576,3997,0,0.04305194,-0.04449996,-9.672259,3997
349869475,0.00029647734,0.00090438116,-0.00037440288,4006,0,0.025878768,-0.050301872,-9.6770525,4006
349873469,-0.0015293456,-0.0005883448,0.0010149082,3994,0,0.025906438,-0.052286237,-9.696509,3994
349877469,-0.0029135542,-0.0013323079,0.00143544,4000,0,0.037997656,-0.061474226,-9.718672,4000
349881503,-0.0017405649,-0.00016977408,0.00038213073,4034,0,0.042757735,-0.045624517,-9.712026,4034
349885469,-0.0022775205,-0.00014443957,0.0019657551,3966,0,0.028302971,-0.024020415,-9.70283,3966
349889476,-0.0030182018,0.00069520326,0.0005756625,4007,0,0.025901753,-0.025946232,-9.695171,4007
349893469,-0.0009926335,5.0709114e-05,0.00058857625,3993,0,0.023953399,-0.025466228,-9.693316,3993
349897469,-0.0019497133,0.00058370054,0.0010029913,4000,0,0.03397528,-0.017806185,-9.687585,4000
349901509,0.0005063951,0.00046244756,0.00039225098,4040,0,0.040263932,-0.025422454,-9.6903925,4040
349905469,-0.0015418015,-0.0004683988,-0.00017456339,3960,0,0.03979931,-0.04281108,-9.692613,3960
349909475,-0.0023650138,-0.00026314746,-0.00037809872,4006,0,0.03255962,-0.0575044,-9.686001,4006
349913469,-0.0021612449,-0.0013351558,0.00059027143,3994,0,0.022476565,-0.040728994,-9.685127,3994
349917469,-0.00078886136,-0.0010171211,-0.0006682959,4000,0,0.03206857,-0.042239524,-9.710696,4000
349921507,-0.001315306,0.00077636086,-0.00017866773,4038,0,0.033047788,-0.039813474,-9.699945,4038
349925469,-0.0016194675,0.0006861914,-0.0001589282,3962,0,0.025572523,-0.0289406,-9.722909,3962
349929483,-0.0029178245,-0.0014484519,6.0072187e-05,4014,0,0.036077414,-0.032317508,-9.723572,4014
349933469,-0.0017339294,-0.0027264324,-0.0004647146,3986,0,0.04383066,-0.036668207,-9.730146,3986
349937469,-0.00014714827,-0.0008229305,-0.00046713112,4000,0,0.031894337,-0.04474934,-9.736317,4000
349941491,-0.0018436746,-5.851026e-05,5.406261e-05,4022,0,0.018317958,-0.050970268,-9.721171,4022
349945468,-0.0029043257,-0.0009184243,-5.4564083e-05,3977,0,0.018393258,-0.04811167,-9.728333,3977
349949475,-0.0014112663,-0.0009214838,0.0002736069,4007,0,0.020193756,-0.046059858,-9.71282,4007
349953469,-0.001332117,-0.0018544485,0.0013429832,3994,0,0.02887186,-0.043306556,-9.726731,3994
349957469,-0.0005647164,-0.0014586297,0.00017913655,4000,0,0.036119517,-0.034761176,-9.727501,4000
349961503,-0.0018393148,-0.0016447987,0.0012376509,4034,0,0.033178937,-0.020291837,-9.706998,4034
349965486,-0.002816976,-0.0014504668,0.00015344842,3983,0,0.024430396,-0.024710318,-9.720084,3983
349969475,-0.0018362429,-0.00047790303,0.0008066504,3989,0,0.012523716,-0.030386778,-9.716602,3989
349973468,-0.0028073073,-0.0013303763,0.0013318761,3993,0,0.019267106,-0.028932977,-9.715143,3993
349977469,-0.0029048428,0.00078943034,0.00046917304,4001,0,0.039879534,-0.016096886,-9.718919,4001
349981511,-0.0018482949,-0.00026993625,0.0011175402,4042,0,0.05002698,-0.023294825,-9.726483,4042
349985482,-0.0007627529,0.0009953076,-0.0013322909,3971,0,0.049018152,-0.018948784,-9.727308,3971
349989512,-0.0020650793,-0.0013541378,-0.00057733577,4030,0,0.03271624,-0.018461958,-9.73643,4030
349993468,-0.002049211,-0.00057315035,0.0002746364,3956,0,0.024001641,-0.028535204,-9.705964,3956
349997475,-0.00035289428,4.428579e-05,0.00016455041,4007,0,0.025425658,-0.040338032,-9.700377,4007
350001491,-0.003866802,0.0001532087,0.00046953573,4016,0,0.028828813,-0.041299634,-9.702268,4016
350005469,-0.0028061348,-0.0006922062,0.0012244898,3978,0,0.039424814,-0.033727016,-9.720197,3978
350009506,-0.001311225,-0.00048089187,0.00037498635,4037,0,0.04993828,-0.032146018,-9.688428,4037
350013469,-0.0007866469,-0.0005880895,0.001554669,3963,0,0.05503724,-0.026416464,-9.69372,3963
350017475,-0.00067673885,4.9716124e-05,0.00037966794,4006,0,0.032802273,-0.037085943,-9.723064,4006
350021469,-0.0021461118,0.0010023864,-0.0002728969,3994,0,0.019758742,-0.0451376,-9.717923,3994
350025486,-0.0014226346,0.00015273572,-0.00068911933,4017,0,0.034189753,-0.03572307,-9.730659,4017
350029519,-0.0017468614,0.0014263801,0.0005981771,4033,0,0.047654845,-0.03758644,-9.715754,4033
350033469,-0.0017294117,0.0003730824,0.0014321234,3950,0,0.053164914,-0.031674724,-9.698743,3950
350037475,-0.0018401241,0.0011032027,-5.7298188e-05,4006,0,0.04179968,-0.040362448,-9.710704,4006
350041469,-0.0018310643,-0.00059526664,-0.0016478937,3994,0,0.03568674,-0.038656283,-9.738717,3994
350045469,-0.0009958914,-0.0010169455,0.00015644697,4000,0,0.034659866,-0.029085727,-9.731189,4000
350049500,-0.0019539753,-0.0006994265,-0.0001586934,4031,0,0.04172046,-0.025984997,-9.700229,4031
350053469,-0.0040892423,-0.0014410322,0.0014397696,3969,0,0.045891546,-0.041122343,-9.659415,3969
350057475,-0.0029016023,-0.0012410586,-0.0008931894,4006,0,0.047437124,-0.045599725,-9.685924,4006
350061469,-0.0024781097,-0.00016930157,-0.0006979039,3994,0,0.053292267,-0.04322888,-9.707318,3994
350065469,-0.0011024631,-6.144806e-05,-0.00026275477,4000,0,0.042374402,-0.030910315,-9.724934,4000
350069503,-0.0010987011,-0.00015864254,0.00080101157,4034,0,0.036601946,-0.021298435,-9.712676,4034
350073469,-0.0027094155,-0.00090644776,0.0020810615,3966,0,0.035041768,-0.0423731,-9.707948,3966
350077475,-0.0025872046,-0.0022955805,-4.6721703e-05,4006,0,0.036535226,-0.044225916,-9.714499,4006
350081469,-0.0036509004,-0.0033660391,-0.00078738923,3994,0,0.04276093,-0.035626825,-9.716411,3994
350085469,-0.0039784727,-0.0013571127,-0.0015466852,4000,0,0.04958956,-0.032234546,-9.719266,4000
350089496,-0.0035408495,-0.00016802536,-0.0008117549,4027,0,0.05180608,-0.046061438,-9.704455,4027
350093468,-0.0034331905,0.0011144946,-6.148248e-05,3972,0,0.044032935,-0.046912786,-9.677861,3972
350097489,-0.002050103,-0.00016408828,-0.00015055512,4021,0,0.03825906,-0.0435659,-9.673714,4021
350101469,-0.0017344477,-0.0007063106,-0.0005815223,3980,0,0.038241625,-0.0272535,-9.669064,3980
350105482,-0.0012100082,-0.00058663037,0.00090619037,4013,0,0.03256892,-0.022004275,-9.679026,4013
350109485,-0.0017378742,-0.0008016343,0.00048354772,4003,0,0.017364657,-0.042360265,-9.720298,4003
350113468,-0.0024922246,5.6737605e-05,0.0014314193,3983,0,0.026402572,-0.04220032,-9.699318,3983
350117475,-0.0033392496,-0.0013299763,0.001436322,4007,0,0.018658666,-0.034000997,-9.680443,4007
350121469,-0.002378346,-0.0018593107,0.00091626035,3994,0,0.006766322,-0.036096856,-9.711864,3994
350125469,-0.0023700702,-0.0013415928,0.00026711717,4000,0,0.02600911,-0.028512614,-9.726448,4000
350129493,-0.0023755971,-0.0016514179,0.00016457346,4024,0,0.01785659,-0.04432284,-9.728341,4024
350133490,-0.001727594,0.00058331294,5.4604665e-05,3997,0,0.035266124,-0.044271164,-9.72824,3997
350137475,-0.0017434985,-6.365517e-05,-0.0005873137,3985,0,0.038332522,-0.03839763,-9.692146,3985
350141469,-0.0023775187,4.725479e-05,0.00026097198,3994,0,0.037771057,-0.036838125,-9.673291,3994
350145469,-0.0035396144,6.0258422e-05,0.0011031753,4000,0,0.018804248,-0.0318112,-9.70837,4000
350149494,-0.001843955,-0.00026523977,0.00091446494,4025,0,0.030299377,-0.034624904,-9.703656,4025
350153475,-0.0014300602,0.0010118522,0.0015346796,3981,0,0.040772147,-0.033133682,-9.694157,3981
350157475,-0.0030187534,-0.0005877079,0.0010072351,4000,0,0.051914826,-0.025567206,-9.71454,4000
350161469,-0.0024872182,-0.0019711766,0.0012315513,3994,0,0.06299688,-0.03185435,-9.725346,3994
350165469,-0.0028996975,-0.0033482276,0.00038867103,4000,0,0.056333963,-0.041384257,-9.718216,4000
350169469,-0.0033317138,-0.0009210275,-0.00015999055,4000,0,0.053368144,-0.033776976,-9.72349,4000
350173468,-0.003330196,-0.0013325869,-0.00048189636,3999,0,0.03463791,-0.016991058,-9.712301,3999
350177475,-0.0027963924,-0.00145001,-0.0010077028,4007,0,0.034117833,-0.009784293,-9.711376,4007
350181469,-0.0043929564,-0.0030475014,-0.0007937463,3994,0,0.03256672,-0.019735001,-9.689493,3994
350185469,-0.001635807,-0.0012340609,0.00027920498,4000,0,0.03875624,-0.040731188,-9.697121,4000
350189468,-0.00088888657,-0.0021779218,-0.0005701648,3999,0,0.044707227,-0.033306792,-9.716446,3999
350193469,-0.00078809407,-0.0020714628,0.0013449736,4001,0,0.029397214,-0.02081663,-9.72177,4001
350197475,-0.00024972006,-0.0035696388,0.0006109209,4006,0,0.039891887,-0.027483115,-9.71315,4006
350201469,-0.0012024607,-0.0034624496,0.00018033298,3994,0,0.03840828,-0.035119146,-9.705053,3994
350205469,-0.00087247405,-0.0028170745,-0.00068207324,4000,0,0.03373945,-0.027105141,-9.731675,4000
350209481,-0.0033394285,-0.0027151841,0.0013337041,4012,0,0.025520317,-0.020806365,-9.717515,4012
350213469,-0.0031220312,-0.0017602722,0.00058874855,3988,0,0.029705778,-0.032115757,-9.692355,3988
350217485,-0.0019558498,-0.0012241466,0.0014407889,4016,0,0.028279835,-0.03216199,-9.692304,4016
350221468,-0.0032389143,-0.00080358837,0.0014350424,3983,0,0.023462046,-0.031674158,-9.688531,3983
350225521,-0.0022770008,0.00015329146,0.0018564244,4053,0,0.01828208,-0.03948726,-9.705671,4053
350229469,-0.0024881195,-0.001024406,0.000896575,3948,0,0.006657227,-0.046088196,-9.705705,3948
350233469,-0.0031181446,-0.0007128671,-0.00036971882,4000,0,0.01582603,-0.03042793,-9.704282,4000
350237497,-0.0017380908,-0.0021873054,-0.0010942518,4028,0,0.020676509,-0.041327327,-9.719401,4028
350241469,-0.0013008887,-0.0017619376,0.00017522452,3972,0,0.01699025,-0.033299405,-9.729836,3972
350245475,0.0002823532,0.000803341,0.0015481277,4006,0,0.029892223,-0.029432734,-9.722707,4006
350249469,-0.0028025296,-0.002516336,-4.691488e-05,3994,0,0.018345095,-0.022727234,-9.724699,3994
350253469,-0.0023822547,0.00014774465,0.00025585142,4000,0,0.026542213,-0.029020403,-9.732116,4000
350257495,-0.0009964319,0.0006797037,-0.0011065111,4026,0,0.026090752,-0.029072877,-9.738708,4026
350261468,-0.0032331105,-0.00037599704,0.0009118434,3973,0,0.04285416,-0.023665635,-9.716433,3973
350265475,-0.0020488629,-0.0007042766,-0.0018558345,4007,0,0.04266562,-0.018762048,-9.690899,4007
350269471,-0.0019384506,-0.0008185322,-0.0024987704,3996,0,0.050305378,-0.028262127,-9.682249,3996
350273469,-0.003013078,0.0005803238,0.00014904275,3998,0,0.05036582,-0.04507273,-9.693554,3998
350277471,-0.0023905346,-0.0012304748,0.0021905974,4002,0,0.048523616,-0.029477274,-9.716323,4002
350281469,-0.0019557422,-0.0006912368,0.0014406465,3998,0,0.04376085,-0.02322038,-9.720278,3998
350284689,-0.0026696473,-0.0006969341,0.00031683696,3220,0,0.04545796,-0.029245282,-9.727859,3220
350287917,-0.0020127294,-0.0012447332,0.0010123444,3228,0,0.037104398,-0.020352077,-9.743815,3228
350292669,-0.0016585145,-0.0011262796,0.0034365996,4752,0,0.035591785,-0.028890114,-9.740573,4752
350296675,-0.0012037894,-0.0008044591,-4.609102e-05,4006,0,0.022624284,-0.043281764,-9.715529,4006
350303893,-0.0026695225,-0.0020202573,0.0009900351,3224,0,0.0272275,-0.058845527,-9.674414,3224
350308668,-0.0013839129,-0.00069960416,-0.00029731545,4775,0,0.03133151,-0.04417324,-9.6950245,4775
350312669,-0.0015285716,0.00036421782,-0.0002700941,4001,0,0.055551734,-0.029745763,-9.682242,4001
350316668,-0.0021649331,0.00015995298,0.0015398692,3999,0,0.056527734,-0.030621817,-9.675612,3999
350320669,-0.0024837977,-0.00080180157,0.0005859742,4001,0,0.06754762,-0.034037814,-9.680216,4001
350324710,-0.002267114,-0.00037971063,-0.00048919016,4041,0,0.054670423,-0.030213978,-9.690849,4041
350328669,-0.0022645693,-0.0029551636,-0.00077758695,3959,0,0.039878413,-0.03283285,-9.719873,3959
350332669,-0.0019454077,-0.0031505441,-0.0007826478,4000,0,0.038453404,-0.037535857,-9.714052,4000
350336669,-0.0020554182,-0.0013465894,0.00048440372,4000,0,0.020667067,-0.036095902,-9.707988,4000
350340668,-0.0027959628,-0.0018563537,0.00028208035,3999,0,0.014048958,-0.039473135,-9.723539,3999
350344689,-0.001518806,-0.0018696013,-0.00014552278,4021,0,0.016465122,-0.028046915,-9.728912,4021
350348668,-0.0012032912,-0.0017636415,-0.00015147818,3979,0,0.017378185,-0.030409547,-9.725569,3979
350351927,-0.0028053252,0.00024794418,-0.00046876344,3259,0,0.01906559,-0.040503442,-9.712898,3259
350356668,-0.0020034043,0.0005510072,0.0023635498,4741,0,0.035441108,-0.05433779,-9.704054,4741
350360669,-0.003016849,0.00036812737,0.00047429622,4001,0,0.023063399,-0.04896135,-9.703728,4001
350364675,-0.0015272858,-0.00037478894,0.0011195942,4006,0,0.028249664,-0.052689377,-9.686036,4006
350368690,-0.0008923151,-0.0019640527,0.00048237405,4015,0,0.03833353,-0.04222512,-9.695494,4015
350371903,-0.001592142,0.00023154872,-0.0007500565,3213,0,0.03818605,-0.036440555,-9.71969,3213
350376669,-0.00182743,-0.00034883656,-0.0004775299,4766,0,0.021425951,-0.03197894,-9.720339,4766
350380669,-0.0031121925,-5.105811e-05,-0.0010107474,4000,0,0.027303083,-0.02890395,-9.696178,4000
350384675,-0.0025797584,-0.0015585724,-0.0015403603,4006,0,0.014452086,-0.029398259,-9.713746,4006
350388711,-0.0015188939,3.7576785e-05,-0.0006882446,4036,0,0.0115730055,-0.03607551,-9.709441,4036
350392669,-0.0029194793,-0.0011228318,5.9110575e-05,3958,0,0.016412636,-0.036997493,-9.708464,3958
350396669,-0.0023764926,0.00035851364,-0.00037299047,4000,0,0.022589069,-0.056977935,-9.701206,4000
350400669,-0.0012087515,0.00037723433,0.00100517,4000,0,0.021117598,-0.03749815,-9.701374,4000
350404681,-0.0019531369,-0.0014376307,0.0010178047,4012,0,0.030727386,-0.031279508,-9.706531,4012
350408669,-0.0004671667,0.00026215293,0.0011211454,3988,0,0.039396025,-0.033227514,-9.711666,3988
350411905,-0.0014711645,-0.00083111227,0.0008599287,3236,0,0.035800382,-0.04236044,-9.71356,3236
350416669,-0.0016454163,-0.0006955404,0.00058937893,4764,0,0.04491042,-0.040680785,-9.703705,4764
350420669,-0.00024712065,-0.0016506137,0.00081526226,4000,0,0.0461007,-0.01936792,-9.711219,4000
350424676,-0.0019411435,-0.0017743981,-0.0016348922,4007,0,0.043821428,-0.024184773,-9.726918,4007
350428669,-0.0011938846,-0.0007033142,-0.0009022046,3993,0,0.029080095,-0.04814402,-9.750526,3993
350432712,-0.0014246557,0.0007967252,-0.0002653463,4043,0,0.04816277,-0.047682706,-9.734742,4043
350436669,-0.00077223725,0.0006845823,-5.1099923e-05,3957,0,0.03554021,-0.048530947,-9.721973,3957
350440669,-0.001412989,0.0017482394,-0.00017027374,4000,0,0.023092136,-0.045240343,-9.718812,4000
350444675,-0.0009899262,0.00089702534,-0.00016033533,4006,0,0.018855667,-0.036185987,-9.730752,4006
350448669,-0.0026957178,-0.0007995333,0.0010050391,3994,0,0.025404476,-0.04283259,-9.718857,3994
350452700,6.3017724e-05,-0.0010066063,0.0009158804,4031,0,0.04846306,-0.025556764,-9.709792,4031
350456668,-0.00067101134,-0.00059258175,0.00038169345,3968,0,0.04712449,-0.025584826,-9.712181,3968
350460669,-0.0014147777,-0.0010070583,0.00027608706,4001,0,0.0392915,-0.034571517,-9.693203,4001
350464675,-0.0017308949,-0.0018740706,-0.0011075245,4006,0,0.036865845,-0.04264153,-9.682256,4006
350468669,-0.0021514746,-0.0023045365,-0.0015360608,3994,0,0.041183263,-0.03499803,-9.68844,3994
350472685,-0.003123202,-0.00090419216,0.00206564,4016,0,0.057577435,-0.027455222,-9.697407,4016
350476669,-0.0022728723,0.00036368245,-0.000376489,3984,0,0.055114474,-0.034075078,-9.689351,3984
350480669,-0.003443426,0.0001541545,0.00025573134,4000,0,0.042224113,-0.033165976,-9.697926,4000
350484675,-0.0005661232,-0.00037735444,0.0002737572,4006,0,0.04044475,-0.02804202,-9.7278595,4006
350488669,-0.0011043806,0.0002602337,0.0013322495,3994,0,0.031751573,-0.024640033,-9.717919,3994
350492696,-0.00089691964,0.0014374856,0.00078332267,4027,0,0.0087531265,-0.04222318,-9.712266,4027
350504675,-0.0043947287,-6.280696e-05,0.0002574988,4006,0,0.020664778,-0.056611806,-9.703467,4006
350508669,-0.0032287403,0.00015415458,-0.0002705296,3994,0,0.021066181,-0.038466536,-9.70405,3994
350512669,-0.0015240788,-0.0006922008,0.0005925946,4000,0,0.043788254,-0.034735832,-9.729718,4000
350516669,-0.0013191096,-0.002083991,-0.00035967617,4000,0,0.031866636,-0.038408108,-9.702361,4000
350520672,-0.0015247286,-0.001228904,0.00027368902,4003,0,0.022469379,-0.0431145,-9.682333,4003
350524675,-0.0031289954,-0.0006849613,0.00057168625,4003,0,0.040697087,-0.049401324,-9.692517,4003
350528669,-0.0033287904,-0.0024987985,0.0009143007,3994,0,0.0447083,-0.039473694,-9.708781,3994
350532669,-0.0030256568,-0.002403711,0.0015391981,4000,0,0.042666998,-0.044166543,-9.705959,4000
350536686,-0.00088670175,-0.002609737,0.0006071616,4017,0,0.053202875,-0.040762957,-9.689812,4017
350540693,-0.0019644855,0.0014500832,0.0015369703,4007,0,0.04500813,-0.025487464,-9.69374,4007
350544669,-0.0023682409,0.0014233552,-0.00081599335,3976,0,0.03021234,-0.031721655,-9.700835,3976
350548669,-0.003343749,-0.0013334645,0.00016324225,4000,0,0.030742042,-0.033104833,-9.701281,4000
350552675,-0.000889532,-0.0022922219,6.993132e-05,4006,0,0.04413072,-0.04840939,-9.696905,4006
350556717,-0.002170592,-0.0022847585,0.0011229465,4042,0,0.029213905,-0.03598984,-9.698057,4042
350560712,-0.002572176,-0.0015587583,0.0005894983,3995,0,0.01642826,-0.037188295,-9.707414,3995
350564669,-0.0021776946,0.00018388923,0.0013295718,3957,0,0.021109942,-0.043201726,-9.702296,3957
