timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_ga
349282985,0.26603568,0.050311733,0.021944761
470825323,0.26515073,0.056535758,0.021890644
471028927,0.29025155,0.15803964,0.038708802
471229636,0.30082005,0.17851894,0.04594242
471432552,0.35280102,0.19786082,0.038145386
471634010,0.32642922,0.19339673,0.016171498
