timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
354720165,1562313527400141,488479866,23577572,71037,117219,1.353,0.7888738,7.3890004,10.366,1.63,2.02,84,10,0.23600002,0.21200001,0.10300001,-0.21300001,0.4539264,0,nan,0.0,3,1,7
354915261,1562313527600141,488479879,23577568,71302,117484,1.143,0.78891355,7.392,10.341001,1.63,2.02,84,10,0.201,0.19900002,0.022000002,-0.252,0.4539264,0,nan,0.0,3,1,7
355115488,1562313527800141,488479900,23577565,71615,117796,1.5910001,0.78896886,7.3950005,10.315001,1.63,2.02,84,10,0.37500003,0.35000002,0.136,-0.18900001,0.4539264,0,nan,0.0,3,1,7
355322328,1562313528000141,488479930,23577564,71999,118180,1.8210001,0.78903204,7.399,10.286,1.63,2.02,84,9,0.70900005,0.68200004,0.193,-0.060000002,0.4539264,0,nan,0.0,3,1,7
355518160,1562313528200141,488479952,23577562,72388,118569,1.6680001,0.78909004,7.4010005,10.251,1.63,2.02,84,9,0.69500005,0.666,0.19600001,-0.252,0.4539264,0,nan,0.0,3,1,7
355713644,1562313528400141,488479955,23577551,72604,118786,0.76000005,0.7891164,7.4040003,10.224001,1.63,2.02,84,9,0.20400001,0.029000001,-0.202,-0.21400002,0.4539264,0,nan,0.0,3,1,7
355925065,1562313528600142,488479968,23577549,72698,118879,1.4510001,0.7891668,7.4090004,10.200001,1.63,2.02,84,9,0.42600003,0.425,-0.033,-0.215,0.4539264,0,nan,0.0,3,1,7
356121246,1562313528800142,488479991,23577551,72884,119065,1.794,0.7892291,7.4110003,10.165001,1.63,2.02,84,9,0.785,0.735,0.27400002,-0.10700001,0.4539264,0,nan,0.0,3,1,7
356321498,1562313529000142,488480005,23577552,73011,119192,1.802,0.7892918,7.412,10.13,1.63,2.02,84,10,0.648,0.62100005,0.185,-0.05,0.4539264,0,nan,0.0,3,1,7
356522324,1562313529200142,488480015,23577549,73202,119384,1.6960001,0.78935057,7.4140005,10.096001,1.63,2.02,84,10,0.354,0.35000002,0.051000003,-0.083000004,0.4539264,0,nan,0.0,3,1,7
356721095,1562313529400142,488480019,23577547,73272,119453,1.414,0.7893998,7.4150004,10.064,1.63,2.02,84,10,0.23500001,0.23,0.048,-0.164,0.4539264,0,nan,0.0,3,1,7
