timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
350294745,0.0,-0.0,2.3839223,0.0,0.3698385,0.0,0.0,0.92909604,0.0,0.0,-0.0,1,0,0,0,0,0
350393584,0.0,-0.0,2.3834949,0.0,0.37003705,0.0,0.0,0.929017,0.0,0.0,-0.0,1,0,0,0,0,0
350493920,0.0,-0.0,2.3831282,0.0,0.37020743,0.0,0.0,0.9289491,0.0,0.0,-0.0,1,0,0,0,0,0
350593787,0.0,-0.0,2.382787,0.0,0.37036583,0.0,0.0,0.928886,0.0,0.0,-0.0,1,0,0,0,0,0
350694685,0.0,-0.0,2.382465,0.0,0.37051544,0.0,0.0,0.92882633,0.0,0.0,-0.0,1,0,0,0,0,0
350793845,0.0,-0.0,2.3821952,0.0,0.3706407,0.0,0.0,0.9287763,0.0,0.0,-0.0,1,0,0,0,0,0
350894771,0.0,-0.0,2.3819196,0.0,0.37076864,0.0,0.0,0.92872524,0.0,0.0,-0.0,1,0,0,0,0,0
351014132,0.0,-0.0,2.3815436,0.0,0.37094325,0.0,0.0,0.92865556,0.0,0.0,-0.0,1,0,0,0,0,0
351114361,0.0,-0.0,2.3812416,0.0,0.37108347,0.0,0.0,0.92859954,0.0,0.0,-0.0,1,0,0,0,0,0
351214363,0.0,-0.0,2.3809571,0.0,0.37121558,0.0,0.0,0.9285467,0.0,0.0,-0.0,1,0,0,0,0,0
351314495,0.0,-0.0,2.3807216,0.0,0.37132493,0.0,0.0,0.928503,0.0,0.0,-0.0,1,0,0,0,0,0
351414563,0.0,-0.0,2.3804703,0.0,0.37144157,0.0,0.0,0.92845637,0.0,0.0,-0.0,1,0,0,0,0,0
351514579,0.0,-0.0,2.3802357,0.0,0.37155044,0.0,0.0,0.9284128,0.0,0.0,-0.0,1,0,0,0,0,0
351614658,0.0,-0.0,2.379912,0.0,0.3717008,0.0,0.0,0.9283526,0.0,0.0,-0.0,1,0,0,0,0,0
351714797,0.0,-0.0,2.3795877,0.0,0.3718513,0.0,0.0,0.92829233,0.0,0.0,-0.0,1,0,0,0,0,0
351814943,0.0,-0.0,2.379298,0.0,0.37198573,0.0,0.0,0.92823845,0.0,0.0,-0.0,1,0,0,0,0,0
351915346,0.0,-0.0,2.3790054,0.0,0.37212154,0.0,0.0,0.928184,0.0,0.0,-0.0,1,0,0,0,0,0
352015508,0.0,-0.0,2.3786893,0.0,0.37226823,0.0,0.0,0.9281252,0.0,0.0,-0.0,1,0,0,0,0,0
352115434,0.0,-0.0,2.3783498,0.0,0.37242582,0.0,0.0,0.92806196,0.0,0.0,-0.0,1,0,0,0,0,0
352215451,0.0,-0.0,2.3780122,0.0,0.37258244,0.0,0.0,0.9279991,0.0,0.0,-0.0,1,0,0,0,0,0
352315549,0.0,-0.0,2.3776937,0.0,0.3727302,0.0,0.0,0.9279398,0.0,0.0,-0.0,1,0,0,0,0,0
352435541,0.0,-0.0,2.3774786,0.0,0.37283003,0.0,0.0,0.92789966,0.0,0.0,-0.0,1,0,0,0,0,0
352535597,0.0,-0.0,2.3772478,0.0,0.37293708,0.0,0.0,0.9278567,0.0,0.0,-0.0,1,0,0,0,0,0
352636290,0.0,-0.0,2.3768926,0.0,0.3731018,0.0,0.0,0.9277904,0.0,0.0,-0.0,1,0,0,0,0,0
352736093,0.0,-0.0,2.3766396,0.0,0.3732192,0.0,0.0,0.92774326,0.0,0.0,-0.0,1,0,0,0,0,0
352836046,0.0,-0.0,2.376265,0.0,0.37339297,0.0,0.0,0.9276733,0.0,0.0,-0.0,1,0,0,0,0,0
352936107,0.0,-0.0,2.3759167,0.0,0.3735545,0.0,0.0,0.92760825,0.0,0.0,-0.0,1,0,0,0,0,0
353036219,0.0,-0.0,2.3755713,0.0,0.37371477,0.0,0.0,0.92754364,0.0,0.0,-0.0,1,0,0,0,0,0
353136196,0.0,-0.0,2.3753667,0.0,0.3738096,0.0,0.0,0.9275055,0.0,0.0,-0.0,1,0,0,0,0,0
353236316,0.0,-0.0,2.3751566,0.0,0.373907,0.0,0.0,0.9274662,0.0,0.0,-0.0,1,0,0,0,0,0
353336394,0.0,-0.0,2.374901,0.0,0.3740255,0.0,0.0,0.9274184,0.0,0.0,-0.0,1,0,0,0,0,0
353436586,0.0,-0.0,2.37469,0.0,0.37412333,0.0,0.0,0.92737895,0.0,0.0,-0.0,1,0,0,0,0,0
353536697,0.0,-0.0,2.3745058,0.0,0.3742088,0.0,0.0,0.92734444,0.0,0.0,-0.0,1,0,0,0,0,0
353636766,0.0,-0.0,2.3743393,0.0,0.374286,0.0,0.0,0.9273133,0.0,0.0,-0.0,1,0,0,0,0,0
353736847,0.0,-0.0,2.3741515,0.0,0.37437308,0.0,0.0,0.92727816,0.0,0.0,-0.0,1,0,0,0,0,0
353836927,0.0,-0.0,2.373938,0.0,0.37447202,0.0,0.0,0.9272382,0.0,0.0,-0.0,1,0,0,0,0,0
353957012,0.0,-0.0,2.3736372,0.0,0.37461147,0.0,0.0,0.9271819,0.0,0.0,-0.0,1,0,0,0,0,0
354057102,0.0,-0.0,2.3733206,0.0,0.3747583,0.0,0.0,0.92712253,0.0,0.0,-0.0,1,0,0,0,0,0
354157234,0.0,-0.0,2.3730783,0.0,0.37487054,0.0,0.0,0.9270772,0.0,0.0,-0.0,1,0,0,0,0,0
354257790,0.0,-0.0,2.372858,0.0,0.37497267,0.0,0.0,0.92703587,0.0,0.0,-0.0,1,0,0,0,0,0
354357540,0.0,-0.0,2.3726172,0.0,0.3750843,0.0,0.0,0.92699075,0.0,0.0,-0.0,1,0,0,0,0,0
354457896,0.0,-0.0,2.372345,0.0,0.3752105,0.0,0.0,0.9269396,0.0,0.0,-0.0,1,0,0,0,0,0
354557722,0.0,-0.0,2.3722298,0.0,0.37526384,0.0,0.0,0.9269181,0.0,0.0,-0.0,1,0,0,0,0,0
354658052,0.0,-0.0,2.3720717,0.0,0.37533715,0.0,0.0,0.92688835,0.0,0.0,-0.0,1,0,0,0,0,0
354757820,0.0,-0.0,2.3719323,0.0,0.37540177,0.0,0.0,0.9268622,0.0,0.0,-0.0,1,0,0,0,0,0
354858727,0.0,-0.0,2.3718016,0.0,0.3754623,0.0,0.0,0.9268377,0.0,0.0,-0.0,1,0,0,0,0,0
354958011,0.0,-0.0,2.3716185,0.0,0.37554714,0.0,0.0,0.9268033,0.0,0.0,-0.0,1,0,0,0,0,0
355058202,0.0,-0.0,2.3714557,0.0,0.37562266,0.0,0.0,0.9267727,0.0,0.0,-0.0,1,0,0,0,0,0
355158347,0.0,-0.0,2.3712916,0.0,0.37569866,0.0,0.0,0.9267419,0.0,0.0,-0.0,1,0,0,0,0,0
355278470,0.0,-0.0,2.370964,0.0,0.37585044,0.0,0.0,0.9266804,0.0,0.0,-0.0,1,0,0,0,0,0
355378553,0.0,-0.0,2.3707004,0.0,0.37597257,0.0,0.0,0.9266308,0.0,0.0,-0.0,1,0,0,0,0,0
355478614,0.0,-0.0,2.3704188,0.0,0.376103,0.0,0.0,0.92657787,0.0,0.0,-0.0,1,0,0,0,0,0
355578632,0.0,-0.0,2.3700883,0.0,0.37625617,0.0,0.0,0.9265157,0.0,0.0,-0.0,1,0,0,0,0,0
355678737,0.0,-0.0,2.369729,0.0,0.37642258,0.0,0.0,0.9264481,0.0,0.0,-0.0,1,0,0,0,0,0
355778811,0.0,-0.0,2.3694117,0.0,0.3765696,0.0,0.0,0.9263883,0.0,0.0,-0.0,1,0,0,0,0,0
355878979,0.0,-0.0,2.369183,0.0,0.37667546,0.0,0.0,0.9263453,0.0,0.0,-0.0,1,0,0,0,0,0
355979434,0.0,-0.0,2.3688765,0.0,0.3768175,0.0,0.0,0.92628753,0.0,0.0,-0.0,1,0,0,0,0,0
356079478,0.0,-0.0,2.3686543,0.0,0.37692043,0.0,0.0,0.9262456,0.0,0.0,-0.0,1,0,0,0,0,0
356179590,0.0,-0.0,2.3684182,0.0,0.37702972,0.0,0.0,0.92620116,0.0,0.0,-0.0,1,0,0,0,0,0
356299578,0.0,-0.0,2.3681583,0.0,0.3771501,0.0,0.0,0.92615217,0.0,0.0,-0.0,1,0,0,0,0,0
356399592,1e-44,-3.9287405e-37,2.3680656,0.0,0.37719297,1.8192713e-37,-7.4094654e-38,0.9261347,0.0,0.0,-0.12,1,0,0,0,0,0
356499642,3e-45,-2.1074129e-38,2.3680656,0.0,0.37719297,9.75874e-39,-3.974506e-39,0.9261347,0.0,0.0,-0.12,1,0,0,0,0,0
356599750,3e-45,8.22529e-40,2.3680656,0.0,0.37719297,-3.80886e-40,1.55128e-40,0.9261347,0.0,0.0,-0.12,1,0,0,0,0,0
356699902,1e-45,1.8106e-41,2.3680656,0.0,0.37719297,-8.384e-42,3.415e-42,0.9261347,0.0,0.0,-0.13080874,1,0,0,0,0,0
356800125,-1e-45,-2.4e-44,2.3680656,0.0,0.37719297,1.1e-44,-6e-45,0.9261347,0.0,0.0,-0.16369173,1,0,0,0,0,0
356900129,-1e-45,-1e-44,2.3680656,0.0,0.377193,4e-45,-3e-45,0.92613465,0.0,0.0,-0.19701916,1,0,0,0,0,0
357000145,-0.0,-0.0,2.3680656,0.0,0.377193,0.0,-0.0,0.92613465,0.0,0.0,-0.23122817,1,0,0,0,0,0
357100221,-0.0,-0.0,2.3680656,0.0,0.37719297,0.0,-0.0,0.9261347,0.0,0.0,-0.26690882,1,0,0,0,0,0
357200326,-2.1344852e-10,-0.00888688,2.3680656,0.0,0.37718925,0.0041152094,-0.0016760285,0.9261256,0.0,0.0,-0.30263284,1,0,0,0,0,0
357300386,-7.7734885e-10,-0.01374455,2.3680656,0.0,0.37718403,0.006364602,-0.0025921538,0.92611283,0.0,0.0,-0.33703518,1,0,0,0,0,0
357400569,-3.9308548e-10,-0.017671056,2.3680656,0.0,0.37717822,0.008182782,-0.0033326554,0.9260985,0.0,0.0,-0.37242365,1,0,0,0,0,0
357500693,-1.4287767e-10,-0.02249769,2.3680656,0.0,0.37716913,0.010417724,-0.0042428956,0.9260761,0.0,0.0,-0.40601173,1,0,0,0,0,0
357600758,-3.8777434e-10,-0.011859046,2.3680656,0.0,0.37718636,0.0054915044,-0.0022365612,0.92611843,0.0,0.0,-0.44517872,1,0,0,0,0,0
357700842,1.7142407e-11,0.0002984708,2.3680656,0.0,0.377193,-0.00013821208,5.629055e-05,0.92613465,0.0,0.0,-0.47478828,1,0,0,0,0,0
357820904,-2.745465e-13,4.1421868e-06,2.3680656,0.0,0.37719297,-1.9181114e-06,7.812017e-07,0.9261347,0.0,0.0,-0.47305128,1,0,0,0,0,0
357920979,7.8900526e-16,-1.1542067e-07,2.3680656,0.0,0.37719297,5.3447536e-08,-2.176793e-08,0.9261347,0.0,0.0,-0.4713039,1,0,0,0,0,0
358021121,-1.272169e-11,-0.0004491923,2.3680656,0.0,0.377193,0.0002080063,-8.47161e-05,0.92613465,0.0,0.0,-0.4657553,1,0,0,0,0,0
358121219,5.4097643e-10,-0.010529813,2.3680656,0.0,0.3771878,0.00487599,-0.0019858764,0.92612183,0.0,0.0,-0.4588978,1,0,0,0,0,0
358221532,-8.630328e-10,-0.029484816,2.3680656,0.0,0.377152,0.013652959,-0.0055605303,0.9260341,0.0,0.0,-0.46775988,1,0,0,0,0,0
358322472,2.2062879e-10,-0.008941665,2.3680656,0.0,0.37718922,0.004140579,-0.0016863609,0.92612547,0.0,0.0,-0.46789488,1,0,0,0,0,0
358421631,4.439548e-12,0.00011904288,2.3680656,0.0,0.37719297,-5.5124863e-05,2.245107e-05,0.9261347,0.0,0.0,-0.468821,1,0,0,0,0,0
358522780,2.6512424e-13,-1.7139077e-05,2.3680656,0.0,0.37719297,7.936545e-06,-3.2323694e-06,0.9261347,0.0,0.0,-0.46063334,1,0,0,0,0,0
358621769,3.2664642e-16,-2.6138116e-07,2.3680656,0.0,0.377193,1.2103708e-07,-4.929557e-08,0.92613465,0.0,0.0,-0.45994774,1,0,0,0,0,0
358722159,3.46216e-16,6.516769e-09,2.3680656,0.0,0.37719297,-3.0177025e-09,1.2290398e-09,0.9261347,0.0,0.0,-0.457198,1,0,0,0,0,0
358821860,-5.770502e-18,1.7768004e-10,2.3680656,0.0,0.37719297,-8.227781e-11,3.3509823e-11,0.9261347,0.0,0.0,-0.45381638,1,0,0,0,0,0
358922025,-1.2344716e-19,3.1579019e-12,2.3680656,0.0,0.377193,-1.4623214e-12,5.955691e-13,0.92613465,0.0,0.0,-0.4569161,1,0,0,0,0,0
359022209,-2.8520028e-11,-0.0010521727,2.3680656,0.0,0.37719294,0.00048722673,-0.00019843604,0.9261346,0.0,0.0,-0.46143436,1,0,0,0,0,0
