timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_ga
175002342,0.27216768,0.01793857,0.0
255085559,0.27214828,0.017891845,0.0
255290763,0.24617045,0.00834439,0.0
255493549,0.23179196,0.00835726,0.0
255697993,0.23958276,0.009134605,0.0
255899111,0.23878755,0.007442468,0.0
