timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],rc_failsafe,rc_lost,input_source
175369517,175369517,8,45,0,0,20002,1097,1508,1505,1577,1105,1905,1905,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
175571901,175571901,8,45,0,0,20002,1097,1508,1504,1579,1105,1905,1905,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
175789088,175789088,8,45,0,0,20002,1097,1508,1504,1579,1105,1905,1905,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
175984708,175984708,8,45,0,0,20002,1097,1508,1504,1574,1105,1906,1905,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
176186367,176186367,8,45,0,0,20002,1098,1509,1504,1572,1105,1906,1905,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
176398368,176398368,8,45,0,0,20003,1098,1508,1504,1557,1105,1905,1906,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
176598554,176598554,8,45,0,0,20002,1098,1508,1504,1550,1105,1905,1906,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
176798301,176798301,8,45,0,0,20002,1099,1509,1504,1537,1105,1905,1905,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
177010296,177010296,8,45,0,0,20002,1107,1508,1505,1517,1105,1905,1905,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
177203965,177203965,8,45,0,0,20002,1127,1508,1504,1506,1105,1905,1905,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
177403961,177403961,8,45,0,0,20002,1126,1508,1504,1505,1106,1905,1905,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
177599945,177599945,8,45,0,0,20003,1126,1508,1504,1505,1105,1906,1905,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
177819900,177819900,8,45,0,0,20003,1126,1508,1504,1505,1105,1906,1905,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
178017814,178017814,8,45,0,0,20002,1127,1508,1504,1503,1105,1905,1906,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
178221533,178221533,8,45,0,0,20002,1126,1509,1504,1497,1105,1905,1905,1106,0,0,0,0,0,0,0,0,0,0,0,0,2
178410271,178410271,8,45,0,0,20002,1128,1508,1505,1503,1105,1905,1905,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
178617824,178617824,8,45,0,0,20002,1239,1508,1505,1502,1105,1905,1905,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
178817832,178817832,8,45,0,0,20002,1256,1508,1504,1504,1105,1905,1905,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
179039122,179039122,8,45,0,0,20002,1282,1509,1504,1503,1106,1905,1905,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
179243330,179243330,8,45,0,0,20002,1282,1508,1504,1503,1105,1906,1905,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
179443110,179443110,8,45,0,0,20002,1293,1508,1504,1503,1105,1906,1905,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
179647145,179647145,8,45,0,0,20002,1312,1508,1504,1503,1105,1905,1906,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
179844727,179844727,8,45,0,0,20002,1383,1509,1504,1503,1105,1905,1905,1106,0,0,0,0,0,0,0,0,0,0,0,0,2
180044770,180044770,8,45,0,0,20002,1393,1508,1505,1503,1105,1905,1905,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
180248724,180248724,8,45,0,0,20002,1408,1508,1504,1504,1105,1905,1905,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
180444902,180444902,8,45,0,0,20002,1428,1508,1504,1504,1105,1905,1905,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
180652671,180652671,8,45,0,0,20002,1495,1508,1504,1502,1106,1905,1905,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
180850362,180850362,8,45,0,0,20003,1495,1508,1504,1503,1105,1906,1905,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
181050316,181050316,8,45,0,0,20003,1495,1508,1504,1503,1105,1905,1906,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
181274596,181274596,8,45,0,0,20002,1495,1508,1504,1503,1105,1905,1906,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
181667939,181667939,8,45,0,0,20002,1494,1508,1505,1502,1105,1905,1905,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
181867951,181867951,8,45,0,0,20002,1494,1508,1504,1503,1105,1905,1905,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
182079904,182079904,8,45,0,0,20002,1508,1508,1504,1502,1105,1905,1905,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
182275899,182275899,8,45,0,0,20002,1545,1508,1504,1502,1106,1905,1905,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
182463912,182463912,8,45,0,0,20003,1523,1509,1486,1502,1105,1906,1905,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
182677766,182677766,8,45,0,0,20002,1502,1509,1454,1502,1105,1905,1906,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
182877779,182877779,8,45,0,0,20002,1500,1510,1431,1503,1105,1905,1906,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
183081520,183081520,8,45,0,0,20002,1499,1512,1409,1503,1105,1905,1905,1106,0,0,0,0,0,0,0,0,0,0,0,0,2
183281504,183281504,8,45,0,0,20002,1499,1510,1474,1503,1105,1905,1905,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
183502533,183502533,8,45,0,0,20002,1500,1452,1483,1502,1105,1905,1905,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
183702353,183702353,8,45,0,0,20002,1500,1384,1498,1504,1105,1905,1905,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
183902362,183902362,8,45,0,0,20002,1499,1380,1503,1502,1106,1905,1905,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
184086324,184086324,8,45,0,0,20003,1536,1488,1495,1503,1105,1906,1905,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
184311082,184311082,8,45,0,0,20003,1505,1510,1396,1503,1105,1906,1905,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
184506307,184506307,8,45,0,0,20002,1506,1509,1415,1502,1105,1905,1906,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
184704200,184704200,8,45,0,0,20002,1503,1510,1424,1503,1105,1905,1905,1106,0,0,0,0,0,0,0,0,0,0,0,0,2
184907929,184907929,8,45,0,0,20002,1500,1509,1388,1502,1105,1905,1905,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
185104734,185104734,8,45,0,0,20002,1499,1510,1503,1504,1105,1905,1905,1105,0,0,0,0,0,0,0,0,0,0,0,0,2
