timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acc_x,acc_y,acc_z,thrust[0],thrust[1],thrust[2]
179271405,0.0,0.0,-0.9927853,2.9827893,-0.0,0.0,0.0,-0.008387863,0.0,0.0,0.0,0.0,0.0,-0.26624385
179367828,0.0,0.0,-0.98506737,2.9827893,-0.0,0.0,0.0,-0.005909099,0.0,0.0,0.0,0.0,0.0,-0.26581436
179470824,0.0,0.0,-0.97318405,2.9827893,0.0,0.0,0.0,-0.0045908648,0.0,0.0,0.0,0.0,0.0,-0.27299178
179575104,0.0,0.0,-0.9654307,2.9827893,0.0,0.0,0.0,-0.00089453976,0.0,0.0,0.0,0.0,0.0,-0.29429212
179671048,0.0,0.0,-0.95863,2.9827893,0.0,0.0,0.0,0.00405848,0.0,0.0,0.0,0.0,0.0,-0.29573372
179775588,0.0,0.0,-0.95185596,2.9827893,-0.0,0.0,0.0,0.006146433,0.0,0.0,0.0,0.0,0.0,-0.3224322
179877247,0.0,0.0,-0.9512909,2.9827893,0.0,0.0,0.0,-0.008174971,0.0,0.0,0.0,0.0,0.0,-0.3732312
179980508,0.0,0.0,-0.9526774,2.9827893,0.0,0.0,0.0,-0.0054238797,0.0,0.0,0.0,0.0,0.0,-0.37277392
180085237,0.0,0.0,-0.9536322,2.9827893,0.0,0.0,0.0,0.016030073,0.0,0.0,0.0,0.0,0.0,-0.3847174
180188963,0.0,0.0,-0.9499018,2.9827893,0.0,0.0,0.0,0.021705475,0.0,0.0,0.0,0.0,0.0,-0.39905003
180284739,0.0,0.0,-0.93881965,2.9827893,0.0,0.0,0.0,0.022659173,0.0,0.0,0.0,0.0,0.0,-0.39911878
180389335,0.0,0.0,-0.92422885,2.9827893,0.0,0.0,0.0,0.03249786,0.0,0.0,0.0,0.0,0.0,-0.40061545
180492472,0.0,0.0,-0.9078954,2.9827893,0.0,0.0,0.0,0.029295059,0.0,0.0,0.0,0.0,0.0,-0.4185152
180589124,0.0,0.0,-0.8890727,2.9827893,0.0,0.0,0.0,0.0045154067,0.0,0.0,0.0,0.0,0.0,-0.49555466
180693226,0.0,0.0,-0.8691344,2.9827893,0.0,0.0,0.0,-0.026570693,0.0,0.0,0.0,0.0,0.0,-0.49171928
180794052,0.0,0.0,-0.85121113,2.9827893,0.0,0.0,0.0,-0.038862444,0.0,0.0,0.0,0.0,0.0,-0.4911677
180898365,0.0,0.0,-0.83216596,2.9827893,0.0,0.0,0.0,-0.05864964,0.0,0.0,0.0,0.0,0.0,-0.49183583
180994006,0.0,0.0,-0.82054687,2.9827893,0.0,0.0,0.0,-0.07185746,0.0,0.0,0.0,0.0,0.0,-0.49132553
181098347,0.0,0.0,-0.8159997,2.9827893,0.0,0.0,0.0,-0.068829134,0.0,0.0,0.0,0.0,0.0,-0.4924925
181202618,0.0,0.0,-0.82124925,2.9827893,0.0,0.0,0.0,-0.07321417,0.0,0.0,0.0,0.0,0.0,-0.48892605
181306710,0.0,0.0,-0.83312255,2.9827893,0.0,0.0,0.0,-0.042378936,0.0,0.0,0.0,0.0,0.0,-0.49266437
181715847,0.0,0.0,-0.90623814,2.9827893,0.0,0.0,0.0,0.09366723,0.0,0.0,0.0,0.0,0.0,-0.49122417
181819772,0.0,0.0,-0.9224564,2.9827893,0.0,0.0,0.0,0.13210653,0.0,0.0,0.0,0.0,0.0,-0.49151635
181915551,0.0,0.0,-0.93702644,2.9827893,0.0,0.0,0.0,0.13038011,0.0,0.0,0.0,0.0,0.0,-0.49095398
182020519,0.0,0.0,-0.9478062,2.9827893,0.0,0.0,0.0,0.15269741,0.0,0.0,0.0,0.0,0.0,-0.49900842
182123650,0.0,0.0,-0.9577328,2.9827893,0.0,0.0,0.0,0.13808145,0.0,0.0,0.0,0.0,0.0,-0.5074112
182219866,0.0,0.0,-0.9746046,2.9827893,0.0,0.0,0.0,0.072115324,0.0,0.0,0.0,0.0,0.0,-0.5274923
182323701,0.0,0.0,-1.0016209,2.9827893,0.0,0.0,0.0,-0.05678376,0.0,0.0,0.0,0.0,0.0,-0.5555904
182427944,0.0,0.0,-1.0411723,2.9827893,0.0,0.0,0.0,-0.2540043,0.0,0.0,0.0,0.0,0.0,-0.5372567
182523843,0.0,0.0,-1.0911882,2.9827893,0.0,0.0,0.0,-0.39731216,0.0,0.0,0.0,0.006931257,0.0047976533,-0.52125937
182629225,0.0,0.0,-1.1538041,2.9827893,0.0,0.0,0.0,-0.44965053,0.0,0.0,0.0,0.008573687,0.0061866124,-0.5009288
182734055,0.0,0.0,-1.2194705,2.9827893,0.0,0.0,0.0,-0.43662477,0.0,0.0,0.0,0.018632231,0.013626052,-0.49758354
182837287,0.0,0.0,-1.2786751,2.9827893,0.0,0.0,0.0,-0.36371124,0.0,0.0,0.0,0.019348316,0.012606011,-0.49682343
182933319,0.0,0.0,-1.3276076,2.9827893,0.0,0.0,0.0,-0.29172325,0.0,0.0,0.0,0.030101413,0.019611679,-0.4960458
183038016,0.0,0.0,-1.374459,2.9827893,0.0,0.0,0.0,-0.21162044,0.0,0.0,0.0,0.043208994,0.03366746,-0.49317038
183141473,0.0,0.0,-1.406085,2.9827893,0.0,0.0,0.0,-0.12357847,0.0,0.0,0.0,0.036694337,0.027614754,-0.4948952
183238144,0.0,0.0,-1.4235548,2.9827893,0.0,0.0,0.0,-0.05460137,0.0,0.0,0.0,0.038053192,0.028550562,-0.49394387
183341221,0.0,0.0,-1.433068,2.9827893,0.0,0.0,0.0,0.021811612,0.0,0.0,0.0,0.003703085,0.00305834,-0.49626103
183445378,0.0,0.0,-1.4373776,2.9827893,0.0,0.0,0.0,0.10463066,0.0,0.0,0.0,0.00080302474,-0.00010484364,-0.496626
183546633,0.0,0.0,-1.4384434,2.9827893,0.0,0.0,0.0,0.16907462,0.0,0.0,0.0,-0.023227308,-0.013322724,-0.49608994
183650053,0.0,0.0,-1.4341706,2.9827893,0.0,0.0,0.0,0.22286642,0.0,0.0,0.0,-0.045385778,-0.032334607,-0.49407417
183746259,0.0,0.0,-1.42303,2.9827893,0.0,0.0,0.0,0.25592685,0.0,0.0,0.0,-0.054347675,-0.03755059,-0.49236917
183850211,0.0,0.0,-1.3965402,2.9827893,0.0,0.0,0.0,0.31908897,0.0,0.0,0.0,-0.0653552,-0.04788562,-0.49074814
183954877,0.0,0.0,-1.3591504,2.9827893,0.0,0.0,0.0,0.39704475,0.0,0.0,0.0,-0.047789425,-0.036233958,-0.4925579
184050230,0.0,0.0,-1.3208992,2.9827893,0.0,0.0,0.0,0.44978192,0.0,0.0,0.0,-0.014847577,-0.013057487,-0.5119973
184154017,0.0,0.0,-1.2783132,2.9827893,0.0,0.0,0.0,0.442375,0.0,0.0,0.0,0.0054303585,0.0024713988,-0.536866
184258996,0.0,0.0,-1.2438463,2.9827893,0.0,0.0,0.0,0.30850038,0.0,0.0,0.0,0.032661803,0.021903152,-0.5036574
184354578,0.0,0.0,-1.2177107,2.9827893,0.0,0.0,0.0,0.23438694,0.0,0.0,0.0,0.046081103,0.031925503,-0.50040185
184458148,0.0,0.0,-1.2070546,2.9827893,0.0,0.0,0.0,-0.093072094,0.0,0.0,0.0,0.037963882,0.028122256,-0.50094783
184562954,0.0,0.0,-1.2238619,2.9827893,0.0,0.0,0.0,-0.234952,0.0,0.0,0.0,0.03321253,0.025072685,-0.5024981
184658933,0.0,0.0,-1.2440369,2.9827893,0.0,0.0,0.0,-0.2563519,0.0,0.0,0.0,0.03195497,0.023190249,-0.50131404
184764460,0.0,0.0,-1.2657844,2.9827893,0.0,0.0,0.0,-0.24999349,0.0,0.0,0.0,0.03300844,0.022905437,-0.4995512
184867813,0.0,0.0,-1.2889981,2.9827893,0.0,0.0,0.0,-0.23027979,0.0,0.0,0.0,0.05116637,0.036769085,-0.4934733
184963916,0.0,0.0,-1.3118124,2.9827893,0.0,0.0,0.0,-0.19151138,0.0,0.0,0.0,0.045273434,0.035263453,-0.49402785
185067951,0.0,0.0,-1.3318331,2.9827893,0.0,0.0,0.0,-0.1656101,0.0,0.0,0.0,-0.0002924736,-0.00024333263,-0.49623743
185171819,0.0,0.0,-1.3470039,2.9827893,0.0,0.0,0.0,-0.11830501,0.0,0.0,0.0,3.867705e-07,1.2614714e-07,-0.49629024
185267927,0.0,0.0,-1.3595521,2.9827893,0.0,0.0,0.0,-0.08770822,0.0,0.0,0.0,-4.5341114e-10,1.7239318e-10,-0.4969865
185372238,0.0,0.0,-1.3699304,2.9827893,0.0,0.0,0.0,-0.052327093,0.0,0.0,0.0,-0.038703457,-0.022468906,-0.49429917
186490651,0.0,0.0,-1.2558496,2.9827893,0.0,0.0,0.0,-0.30977702,0.0,0.0,0.0,0.07650006,0.055572975,-0.4871702
186587527,0.0,0.0,-1.2592857,2.9827893,0.0,0.0,0.0,-0.24799573,0.0,0.0,0.0,0.059796877,0.044388015,-0.49137563
186691127,0.0,0.0,-1.2670356,2.9827893,0.0,0.0,0.0,-0.15840344,0.0,0.0,0.0,8.3085804e-05,0.003509643,-0.4959623
186794760,0.0,0.0,-1.2837132,2.9827893,0.0,0.0,0.0,-0.07706894,0.0,0.0,0.0,-0.028038466,-0.011971324,-0.49547526
186898922,0.0,0.0,-1.3006377,2.9827893,0.0,0.0,0.0,-0.04025192,0.0,0.0,0.0,-0.02723464,-0.024466641,-0.4948759
186995352,0.0,0.0,-1.3124647,2.9827893,0.0,0.0,0.0,-0.009776041,0.0,0.0,0.0,-0.0065923356,-0.008300011,-0.4961721
187099577,0.0,0.0,-1.3207611,2.9827893,0.0,0.0,0.0,-0.009067918,0.0,0.0,0.0,-0.0038936317,-0.004370502,-0.4970224
187202847,0.0,0.0,-1.3317683,2.9827893,0.0,0.0,0.0,-0.023027515,0.0,0.0,0.0,6.100689e-07,2.3634702e-06,-0.49330088
187299629,0.0,0.0,-1.336311,2.9827893,0.0,0.0,0.0,-0.0026718285,0.0,0.0,0.0,-1.3549194e-09,-3.4580265e-09,-0.49039283
187404684,0.0,0.0,-1.32975,2.9827893,0.0,0.0,0.0,0.07947021,0.0,0.0,0.0,0.0,0.0,-0.28399447
187500462,0.0,0.0,-1.2986313,2.9827893,0.0,0.0,0.0,0.45553654,0.0,0.0,0.0,0.0,0.0,-0.097326346
187604718,0.0,0.0,-1.2726306,3.0241542,-0.0871729,0.0,0.0,-0.40214553,0.0,0.0,0.0,0.0,0.0,-0.08042813
187709151,0.0,0.0,-1.2987028,3.0391629,-0.38009498,0.0,0.0,0.061259963,0.0,0.0,0.0,0.0,0.0,-0.08
187813271,0.0,0.0,-1.2720474,3.0663354,-0.23285006,0.0,0.0,-0.057606626,0.0,0.0,0.0,0.0,0.0,-0.08
187916586,0.0,0.0,-1.2849479,3.0904105,-0.13084285,0.0,0.0,-0.020840134,0.0,0.0,0.0,0.0,0.0,-0.08
188012401,0.0,0.0,-1.2688086,3.111843,-0.120858066,0.0,0.0,0.018221017,0.0,0.0,0.0,0.0,0.0,-0.08
188116941,0.0,0.0,-1.2706974,3.1359484,-0.12758568,0.0,0.0,-0.032087266,0.0,0.0,0.0,0.0,0.0,-0.08
188221209,0.0,0.0,-1.2531757,-3.1193924,-0.107032694,0.0,0.0,0.00600963,0.0,0.0,0.0,0.0,0.0,-0.08
188322055,0.0,0.0,-1.2455004,-3.0993185,-0.0734901,0.0,0.0,0.029621594,0.0,0.0,0.0,0.0,0.0,-0.08
188418156,0.0,0.0,-1.2299473,-3.0837302,-0.038963646,0.0,0.0,0.029238364,0.0,0.0,0.0,0.0,0.0,-0.08
188522549,0.0,0.0,-1.220964,-3.0799549,0.0,0.0,0.0,0.049498685,0.0,0.0,0.0,0.0,0.0,-0.08
188626272,0.0,0.0,-1.2124794,-3.0799549,0.0,0.0,0.0,0.045256764,0.0,0.0,0.0,0.0,0.0,-0.08
188722041,0.0,0.0,-1.2062272,-3.0799549,0.0,0.0,0.0,0.04600354,0.0,0.0,0.0,0.0,0.0,-0.08
188826851,0.0,0.0,-1.1985209,-3.0799549,0.0,0.0,0.0,0.046192955,0.0,0.0,0.0,0.0,0.0,-0.08
188930909,0.0,0.0,-1.1925575,-3.0799549,0.0,0.0,0.0,0.04636619,0.0,0.0,0.0,0.0,0.0,-0.08
189026802,0.0,0.0,-1.1869392,-3.0799549,-0.0,0.0,0.0,0.04522193,0.0,0.0,0.0,0.0,0.0,-0.08
189129985,0.0,0.0,-1.1794388,-3.0799549,-0.0,0.0,0.0,0.046624415,0.0,0.0,0.0,0.0,0.0,-0.08
189236306,0.0,0.0,-1.1693505,-3.0799549,-0.0,0.0,0.0,0.04824152,0.0,0.0,0.0,0.0,0.0,-0.08
189331696,0.0,0.0,-1.1588745,-3.0799549,-0.0,0.0,0.0,0.04901349,0.0,0.0,0.0,0.0,0.0,-0.08
189435902,0.0,0.0,-1.152236,-3.0799549,-0.0,0.0,0.0,0.04718533,0.0,0.0,0.0,0.0,0.0,-0.08
189539757,0.0,0.0,-1.1480694,-3.0799549,0.0,0.0,0.0,0.0459897,0.0,0.0,0.0,0.0,0.0,-0.08
189635712,0.0,0.0,-1.1455718,-3.0799549,0.0,0.0,0.0,0.04348883,0.0,0.0,0.0,0.0,0.0,-0.08
189739704,0.0,0.0,-1.1421266,-3.0799549,0.0,0.0,0.0,0.04035811,0.0,0.0,0.0,0.0,0.0,-0.08
189843882,0.0,0.0,-1.1421695,-3.0745785,0.10356607,0.0,0.0,0.03556074,0.0,0.0,0.0,0.0,0.0,-0.08
189939816,0.0,0.0,-1.1454697,-3.07409,0.34919837,0.0,0.0,0.02934651,0.0,0.0,0.0,0.0,0.0,-0.08
190043740,0.0,0.0,-1.1517118,-3.0734122,0.54141027,0.0,0.0,0.02202945,0.0,0.0,0.0,0.0,0.0,-0.08
190149878,0.0,0.0,-1.1569508,-3.0731225,0.58441186,0.0,0.0,0.014179657,0.0,0.0,0.0,0.0,0.0,-0.08
190245222,0.0,0.0,-1.1651207,-3.0724878,0.6705536,0.0,0.0,0.006843665,0.0,0.0,0.0,0.0,0.0,-0.08
190349872,0.0,0.0,-1.1748106,-3.0720305,0.7012731,0.0,0.0,-0.00077425427,0.0,0.0,0.0,0.0,0.0,-0.0862472
190453332,0.0,0.0,-1.1834006,-3.070003,0.60818523,0.0,0.0,-0.007391868,0.0,0.0,0.0,0.0,0.0,-0.14042886
190549440,0.0,0.0,-1.1909591,-3.0700998,0.5305277,0.0,0.0,-0.0116121285,0.0,0.0,0.0,0.0,0.0,-0.15508506
190653296,0.0,0.0,-1.1984701,-3.0697627,0.5347653,0.0,0.0,-0.015927942,0.0,0.0,0.0,0.0,0.0,-0.12418315
190757221,0.0,0.0,-1.2002808,-3.0695934,0.5485096,0.0,0.0,-0.01869063,0.0,0.0,0.0,0.0,0.0,-0.13975406
190854093,0.0,0.0,-1.2031915,-3.0690112,0.352481,0.0,0.0,-0.018789899,0.0,0.0,0.0,0.0,0.0,-0.15496276
190957447,0.0,0.0,-1.2053292,-3.0680397,0.40604421,0.0,0.0,-0.019129304,0.0,0.0,0.0,0.0,0.0,-0.1847201
191062821,0.0,0.0,-1.2075057,-3.0673263,0.31369448,0.0,0.0,-0.02110214,0.0,0.0,0.0,0.0,0.0,-0.199296
191159493,0.0,0.0,-1.209739,-3.0677571,-0.0,0.0,0.0,-0.019189116,0.0,0.0,0.0,0.0,0.0,-0.23567818
191263515,0.0,0.0,-1.2110984,-3.0677571,-0.0,0.0,0.0,-0.021104403,0.0,0.0,0.0,0.0,0.0,-0.26270264
191366948,0.0,0.0,-1.2111087,-3.0643218,0.14551277,0.0,0.0,-0.022220185,0.0,0.0,0.0,0.0,0.0,-0.25800255
191462864,0.0,0.0,-1.2092897,-3.066887,-0.0,0.0,0.0,-0.021633627,0.0,0.0,0.0,0.0,0.0,-0.23779956
191567131,0.0,0.0,-1.2103503,-3.066887,-0.0,0.0,0.0,-0.019833429,0.0,0.0,0.0,0.0,0.0,-0.26268232
191671378,0.0,0.0,-1.213069,-3.066887,-0.0,0.0,0.0,-0.021071563,0.0,0.0,0.0,0.0,0.0,-0.2650325
191766840,0.0,0.0,-1.2151356,-3.066887,-0.0,0.0,0.0,-0.021959838,0.0,0.0,0.0,0.0,0.0,-0.2714744
191868520,0.0,0.0,-1.217194,-3.066887,-0.0,0.0,0.0,-0.022371873,0.0,0.0,0.0,0.0,0.0,-0.3003908
191972468,0.0,0.0,-1.221526,-3.066887,-0.0,0.0,0.0,-0.021426693,0.0,0.0,0.0,0.0,0.0,-0.30821392
192076517,0.0,0.0,-1.2241814,-3.066887,-0.0,0.0,0.0,-0.02251902,0.0,0.0,0.0,0.0,0.0,-0.3190917
192181280,0.0,0.0,-1.2268736,-3.066887,-0.0,0.0,0.0,-0.020205727,0.0,0.0,0.0,0.0,0.0,-0.32338426
192285226,0.0,0.0,-1.2286379,-3.066887,0.0,0.0,0.0,-0.023646884,0.0,0.0,0.0,0.0,0.0,-0.32593617
192380975,0.0,0.0,-1.2289339,-3.066887,0.0,0.0,0.0,-0.013895088,0.0,0.0,0.0,0.0,0.0,-0.33401552
192484504,0.0,0.0,-1.2270614,-3.066887,-0.0,0.0,0.0,-0.018286537,0.0,0.0,0.0,-0.0034387761,-0.002119881,-0.3365201
192589926,0.0,0.0,-1.2238138,-3.066887,-0.0,0.0,0.0,-0.018523254,0.0,0.0,0.0,-0.012149355,-0.01385657,-0.341619
192693036,0.0,0.0,-1.2209357,-3.066887,-0.0,0.0,0.0,-0.016207688,0.0,0.0,0.0,-0.012295297,-0.013706527,-0.34601504
192794668,0.0,0.0,-1.2167692,-3.066887,0.0,0.0,0.0,-0.011488843,0.0,0.0,0.0,-0.014540315,-0.016498895,-0.34387544
192890007,0.0,0.0,-1.2143555,-3.066887,0.0,0.0,0.0,-0.016997844,0.0,0.0,0.0,-0.018346291,-0.021219296,-0.34501103
192994565,0.0,0.0,-1.2145692,-3.066887,-0.0,0.0,0.0,-0.0117573375,0.0,0.0,0.0,-0.016176498,-0.019381052,-0.34449783
193098784,0.0,0.0,-1.212626,-3.066887,-0.0,0.0,0.0,-0.010890365,0.0,0.0,0.0,-0.015956376,-0.018619591,-0.3752802
193202340,0.0,0.0,-1.2101018,-3.066887,-0.0,0.0,0.0,-0.017539952,0.0,0.0,0.0,-0.014284104,-0.016786758,-0.4010348
193306048,0.0,0.0,-1.2098371,-3.066887,0.0,0.0,0.0,-0.011111122,0.0,0.0,0.0,-0.013885383,-0.015992505,-0.40466082
193402178,0.0,0.0,-1.2134639,-3.066887,0.0,0.0,0.0,-0.016644565,0.0,0.0,0.0,-0.0153518785,-0.017727228,-0.4485157
193506814,0.0,0.0,-1.2206497,-3.066887,0.0,0.0,0.0,-0.04421161,0.0,0.0,0.0,-0.016332066,-0.01897475,-0.46084973
193610053,0.0,0.0,-1.2320668,-3.066887,-0.0,0.0,0.0,-0.059219815,0.0,0.0,0.0,-0.016353529,-0.019389804,-0.4812359
193707743,0.0,0.0,-1.2430874,-3.066887,-0.0,0.0,0.0,-0.04688137,0.0,0.0,0.0,-0.010737998,-0.013351137,-0.484391
193811887,0.0,0.0,-1.2498392,-3.066887,0.0,0.0,0.0,-0.07735416,0.0,0.0,0.0,-0.010542765,-0.0123875085,-0.49175176
193915691,0.0,0.0,-1.2515349,-3.066887,0.0,0.0,0.0,-0.077899694,0.0,0.0,0.0,-0.005128635,-0.007700546,-0.49182248
194011681,0.0,0.0,-1.2434984,-3.066887,0.0,0.0,0.0,-0.06803779,0.0,0.0,0.0,-5.4046104e-06,-3.6833746e-05,-0.49187723
194115678,0.0,0.0,-1.2354075,-3.066887,-0.0,0.0,0.0,-0.08040417,0.0,0.0,0.0,1.3829697e-08,5.0582326e-08,-0.4920199
194220021,0.0,0.0,-1.2269124,-3.066887,-0.0,0.0,0.0,-0.07488196,0.0,0.0,0.0,0.0,0.0,-0.4920353
194316410,0.0,0.0,-1.2161624,-3.066887,-0.0,0.0,0.0,-0.06336241,0.0,0.0,0.0,0.0014777428,0.0032200108,-0.49202266
194419745,0.0,0.0,-1.2130052,-3.066887,0.0,0.0,0.0,-0.050853174,0.0,0.0,0.0,-2.4872265e-06,-3.299069e-06,-0.49277458
194524210,0.0,0.0,-1.2189468,-3.066887,0.0,0.0,0.0,-0.04208121,0.0,0.0,0.0,-4.5553913e-10,1.0317872e-09,-0.49200773
194625298,0.0,0.0,-1.2273569,-3.066887,0.0,0.0,0.0,-0.03030709,0.0,0.0,0.0,-0.013751251,-0.007583559,-0.49200353
194721309,0.0,0.0,-1.2362553,-3.066887,0.0,0.0,0.0,-0.027266163,0.0,0.0,0.0,-0.022189416,-0.026188932,-0.49081153
194825729,0.0,0.0,-1.2460881,-3.066887,0.0,0.0,0.0,-0.014357183,0.0,0.0,0.0,-0.026134003,-0.028723937,-0.49050215
194929291,0.0,0.0,-1.2517749,-3.066887,0.0,0.0,0.0,0.0073840376,0.0,0.0,0.0,-0.026037354,-0.032074917,-0.49138445
195025272,0.0,0.0,-1.2566756,-3.066887,0.0,0.0,0.0,0.033093527,0.0,0.0,0.0,-0.0029552348,-0.0058534183,-0.4919126
195129341,0.0,0.0,-1.2627248,-3.066887,0.0,0.0,0.0,0.054463584,0.0,0.0,0.0,-0.015835255,-0.014755919,-0.49177963
195233488,0.0,0.0,-1.2736452,-3.066887,0.0,0.0,0.0,0.07212657,0.0,0.0,0.0,-0.030534778,-0.033941988,-0.4898587
195338272,0.0,0.0,-1.2825563,-3.066887,0.0,0.0,0.0,0.06861718,0.0,0.0,0.0,-0.029267684,-0.034390416,-0.4913269
195442054,0.0,0.0,-1.2929411,-3.066887,0.0,0.0,0.0,0.0632926,0.0,0.0,0.0,-0.031188855,-0.035294227,-0.49224743
195538931,0.0,0.0,-1.300417,-3.066887,0.0,0.0,0.0,-0.018709134,0.0,0.0,0.0,-0.017715134,-0.028283669,-0.49300623
195642596,0.0,0.0,-1.3016661,-3.066887,0.0,0.0,0.0,-0.025069153,0.0,0.0,0.0,0.03514053,0.0379549,-0.491571
195746232,0.0,0.0,-1.2996075,-3.066887,0.0,0.0,0.0,-0.019954965,0.0,0.0,0.0,0.042771854,0.049289,-0.4895863
195842551,0.0,0.0,-1.2972819,-3.066887,0.0,0.0,0.0,-0.056017637,0.0,0.0,0.0,0.050039265,0.056951277,-0.4881127
