timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
194922405,0.06457691,-0.063841216,-3.066887,0.0,-0.03833531,0.03067134,0.033435114,0.99823433,0.4931776,0.0,1,0,0,0,0,0,0
195025275,0.011416962,-0.006878898,-3.066887,0.0,-0.03736298,0.0032238103,0.0058328756,0.9992796,0.4919563,0.0,1,0,0,0,0,0,0
195121938,0.027495023,-0.034336064,-3.066887,0.0,-0.037570994,0.016640294,0.0143765,0.999052,0.49225572,0.0,1,0,0,0,0,0,0
195225800,0.06420974,-0.067230016,-3.066887,0.0,-0.038381923,0.03236988,0.033313286,0.99818295,0.49198166,0.0,1,0,0,0,0,0,0
195329177,0.06512548,-0.06453692,-3.066887,0.0,-0.038354613,0.031008083,0.033721533,0.9982135,0.49339783,0.0,1,0,0,0,0,0,0
195425993,0.0652335,-0.065376796,-3.066887,0.0,-0.038369454,0.031425226,0.033790667,0.9981976,0.49510175,0.0,1,0,0,0,0,0,0
195530297,0.054430254,-0.04009303,-3.066887,0.0,-0.037867937,0.019007774,0.027935613,0.9987113,0.49413455,0.0,1,0,0,0,0,0,0
195634064,-0.060037423,0.06664176,-3.066887,0.0,-0.038305856,-0.032156248,-0.03122017,0.9982605,0.4944187,0.0,1,0,0,0,0,0,0
195730709,-0.09059803,0.092485674,-3.066887,0.0,-0.03935783,-0.044457454,-0.046928074,0.997132,0.49412754,0.0,1,0,0,0,0,0,0
195834054,-0.10761945,0.11048638,-3.066887,0.0,-0.04020086,-0.05309128,-0.055723246,0.9962229,0.49396494,0.0,1,0,0,0,0,0,0
195938932,-0.13547781,0.1360105,-3.066887,0.0,-0.041768745,-0.06522784,-0.07001537,0.9945343,0.49360052,0.0,1,0,0,0,0,0,0
196034072,-0.09774907,0.096391924,-3.066887,0.0,-0.03960835,-0.046263877,-0.05056131,0.9968623,0.4942497,0.0,1,0,0,0,0,0,0
196138205,-0.04764332,0.035273343,-3.066887,0.0,-0.03774757,-0.01672908,-0.024457496,0.99884784,0.49437967,0.0,1,0,0,0,0,0,0
196242060,-0.00020860622,4.494238e-05,-3.066887,0.0,-0.037344195,-1.8560399e-05,-0.000105069514,0.99930245,0.49339503,0.0,1,0,0,0,0,0,0
196338209,2.856059e-07,-9.8691366e-08,-3.066887,0.0,-0.03734419,4.3978396e-08,1.4454609e-07,0.9993025,0.4934819,0.0,1,0,0,0,0,0,0
196441996,0.0,0.0,-3.066887,0.0,-0.03734419,-0.0,0.0,0.9993025,0.4934469,0.0,1,0,0,0,0,0,0
196546883,-0.0038840566,0.009424633,-3.066887,0.0,-0.037352845,-0.00463648,-0.0021166275,0.99928916,0.49313936,0.0,1,0,0,0,0,0,0
196643884,-0.0243596,0.02443762,-3.066887,0.0,-0.037487343,-0.011754277,-0.012626351,0.9991482,0.49421105,0.0,1,0,0,0,0,0,0
196748474,0.0001653896,7.1708375e-05,-3.066887,0.0,-0.037344184,-3.8917347e-05,8.1298174e-05,0.99930245,0.49307573,0.0,1,0,0,0,0,0,0
196852219,8.606154e-08,-2.1894271e-08,-3.066887,0.0,-0.03734419,9.33255e-09,4.340956e-08,0.9993025,0.49297267,0.0,1,0,0,0,0,0,0
196948291,-1.1415518e-10,4.4740406e-11,-3.066887,0.0,-0.03734419,-2.022308e-11,-5.7873168e-11,0.9993025,0.48786765,0.0,1,0,0,0,0,0,0
197052450,0.0,0.0,-3.066887,0.0,-0.03734419,-0.0,0.0,0.9993025,0.38504836,0.0,1,0,0,0,0,0,0
197155673,0.0,0.0,-3.066887,0.0,-0.03734419,-0.0,0.0,0.9993025,0.20412332,0.0,1,0,0,0,0,0,0
197251675,0.0,0.0,-3.066887,0.0,-0.03734419,-0.0,0.0,0.9993025,0.14914212,0.0,1,0,0,0,0,0,0
197357016,0.0,0.0,-3.066887,0.0,-0.03734419,-0.0,0.0,0.9993025,0.08,0.0,1,0,0,0,0,0,0
197459644,0.0,0.0,-3.066887,0.0,-0.03734419,-0.0,0.0,0.9993025,0.08,0.0,1,0,0,0,0,0,0
197561810,0.0,0.0,-3.066887,0.0,-0.03734419,-0.0,0.0,0.9993025,0.08000243,0.0,1,0,0,0,0,0,0
197658119,0.0,0.0,-3.066887,0.0,-0.03734419,-0.0,0.0,0.9993025,0.08000005,0.0,1,0,0,0,0,0,0
197761851,0.0,0.0,-3.066887,0.0,-0.03734419,-0.0,0.0,0.9993025,0.08,0.0,1,0,0,0,0,0,0
197866172,0.0,0.0,-3.066887,0.0,-0.03734419,-0.0,0.0,0.9993025,0.08,0.0,1,0,0,0,0,0,0
197969267,0.0,0.0,-3.066887,0.0,-0.03734419,-0.0,0.0,0.9993025,0.08,0.0,1,0,0,0,0,0,0
198065278,0.0,0.0,-3.066887,0.0,-0.03734419,-0.0,0.0,0.9993025,0.08,0.0,1,0,0,0,0,0,0
198169740,0.0,0.0,-3.066887,0.0,-0.03734419,-0.0,0.0,0.9993025,0.08,0.0,1,0,0,0,0,0,0
198274067,0.0,0.0,-3.066887,0.0,-0.03734419,-0.0,0.0,0.9993025,0.08,0.0,1,0,0,0,0,0,0
198369474,0.0,0.0,-3.066887,-0.0,-0.03734419,-0.0,0.0,0.9993025,0.08,0.0,1,0,0,0,0,0,0
198474078,0.0,0.0,-3.066887,-0.0,-0.03734419,-0.0,0.0,0.9993025,0.08,0.0,1,0,0,0,0,0,0
198579072,0.0,0.0,-3.066887,-0.0,-0.03734419,-0.0,0.0,0.9993025,0.08,0.0,1,0,0,0,0,0,0
198682030,0.0,0.0,-3.066887,-0.0,-0.03734419,-0.0,0.0,0.9993025,0.08,0.0,1,0,0,0,0,0,0
198778718,0.0,0.0,-3.066887,-0.0,-0.03734419,-0.0,0.0,0.9993025,0.08,0.0,1,0,0,0,0,0,0
198882081,0.0,0.0,-3.066887,-0.0,-0.03734419,-0.0,0.0,0.9993025,0.08,0.0,1,0,0,0,0,0,0
198986299,0.0,0.0,-3.066887,-0.0,-0.03734419,-0.0,0.0,0.9993025,0.08,0.0,1,0,0,0,0,0,0
199082547,0.0,0.0,-3.066887,-0.0,-0.03734419,-0.0,0.0,0.9993025,0.08,0.0,1,0,0,0,0,0,0
199186649,0.0,0.0,-3.066887,0.0,-0.03734419,-0.0,0.0,0.9993025,0.123404816,0.0,1,0,0,0,0,0,0
199290009,0.0,0.0,-3.066887,-0.0,-0.03734419,-0.0,0.0,0.9993025,0.14902619,0.0,1,0,0,0,0,0,0
199386076,0.0,0.0,-3.066887,0.0,-0.03734419,-0.0,0.0,0.9993025,0.1874234,0.0,1,0,0,0,0,0,0
199490682,0.0,0.0,-3.066887,-0.0,-0.03734419,-0.0,0.0,0.99930245,0.21311928,0.0,1,0,0,0,0,0,0
199596705,0.0,0.0,-3.066887,-0.0,-0.03734419,-0.0,0.0,0.9993025,0.2220106,0.0,1,0,0,0,0,0,0
199692478,0.0,0.0,-3.066887,0.0,-0.03734419,-0.0,0.0,0.99930245,0.23937614,0.0,1,0,0,0,0,0,0
199795884,0.0,0.0,-3.066887,0.0,-0.03734419,-0.0,0.0,0.9993025,0.26321462,0.0,1,0,0,0,0,0,0
199900237,0.0,0.0,-3.066887,0.0,-0.03734419,-0.0,0.0,0.9993025,0.29579726,0.0,1,0,0,0,0,0,0
199995768,0.0,0.0,-3.066887,-0.0,-0.03734419,-0.0,0.0,0.9993025,0.29250702,0.0,1,0,0,0,0,0,0
200099934,0.0,0.0,-3.066887,-0.0,-0.03734419,-0.0,0.0,0.9993025,0.2810427,0.0,1,0,0,0,0,0,0
200203605,0.0,0.0,-3.066887,-0.0,-0.03734419,-0.0,0.0,0.9993025,0.2800196,0.0,1,0,0,0,0,0,0
200299626,0.0,0.0,-3.066887,0.0,-0.03734419,-0.0,0.0,0.9993025,0.28494775,0.0,1,0,0,0,0,0,0
200403833,0.0,0.0,-3.066887,-0.0,-0.03734419,-0.0,0.0,0.9993025,0.28939995,0.0,1,0,0,0,0,0,0
200509193,0.0,0.0,-3.0378993,0.61270654,-0.051823474,-0.0,0.0,0.9986563,0.29125088,0.0,1,0,0,0,0,0,0
200606248,0.0,0.0,-3.040716,0.6257664,-0.05041698,-0.0,0.0,0.9987282,0.29351074,0.0,1,0,0,0,0,0,0
200709539,0.0,0.0,-3.0376608,0.66063696,-0.05194253,-0.0,0.0,0.99865013,0.29846296,0.0,1,0,0,0,0,0,0
200813793,0.0,0.0,-3.038226,0.5929385,-0.051660378,-0.0,0.0,0.9986647,0.32246858,0.0,1,0,0,0,0,0,0
200909268,0.0,0.0,-3.0385711,0.50032634,-0.05148799,-0.0,0.0,0.9986736,0.32181177,0.0,1,0,0,0,0,0,0
201014028,0.0,0.0,-3.0401034,0.2371298,-0.050722834,-0.0,0.0,0.9987128,0.34684375,0.0,1,0,0,0,0,0,0
201118191,0.0,0.0,-3.0390003,0.17659952,-0.0512737,-0.0,0.0,0.9986846,0.35143876,0.0,1,0,0,0,0,0,0
201214098,0.0,0.0,-3.0406165,-0.0,-0.050466627,-0.0,0.0,0.9987257,0.37040108,0.0,1,0,0,0,0,0,0
201317233,0.0,0.0,-3.0406165,-0.0,-0.050466627,-0.0,0.0,0.9987257,0.37674764,0.0,1,0,0,0,0,0,0
201423582,0.0,0.0,-3.0406165,-0.0,-0.050466627,-0.0,0.0,0.9987257,0.37707457,0.0,1,0,0,0,0,0,0
201518885,0.0,0.0,-3.0406165,0.0,-0.05046663,-0.0,0.0,0.9987258,0.39891002,0.0,1,0,0,0,0,0,0
201623044,0.0,0.0,-3.0406165,0.0,-0.050466627,-0.0,0.0,0.9987257,0.4001307,0.0,1,0,0,0,0,0,0
201727841,0.0,0.0,-3.0406165,0.0,-0.05046663,-0.0,0.0,0.9987258,0.40615544,0.0,1,0,0,0,0,0,0
201822772,0.0,0.0,-3.0406165,-0.0,-0.050466627,-0.0,0.0,0.9987257,0.39945406,0.0,1,0,0,0,0,0,0
201927476,0.0,0.0,-3.0406165,-0.0,-0.050466627,-0.0,0.0,0.9987257,0.40898797,0.0,1,0,0,0,0,0,0
202031627,0.0,0.0,-3.0406165,-0.0,-0.05046663,-0.0,0.0,0.9987258,0.42621058,0.0,1,0,0,0,0,0,0
202127450,0.0,0.0,-3.0406165,-0.0,-0.050466627,-0.0,0.0,0.9987257,0.4678841,0.0,1,0,0,0,0,0,0
202229168,0.0,0.0,-3.0406165,-0.0,-0.050466627,-0.0,0.0,0.9987257,0.48189968,0.0,1,0,0,0,0,0,0
202332692,0.0,0.0,-3.0406165,-0.0,-0.050466627,-0.0,0.0,0.9987257,0.4835839,0.0,1,0,0,0,0,0,0
202436667,0.0,0.0,-3.0406165,0.0,-0.050466627,-0.0,0.0,0.9987257,0.49039078,0.0,1,0,0,0,0,0,0
202541074,0.0,0.0,-3.0406165,0.0,-0.050466627,-0.0,0.0,0.9987257,0.49224514,0.0,1,0,0,0,0,0,0
202644573,0.0,0.0,-3.0406165,-0.0,-0.050466627,-0.0,0.0,0.9987257,0.45952532,0.0,1,0,0,0,0,0,0
202741261,0.0,0.0,-3.005147,0.19911063,-0.06816993,-0.0,0.0,0.99767375,0.44225252,0.0,1,0,0,0,0,0,0
202844993,0.0,0.0,-2.9821126,0.40889922,-0.07965553,-0.0,0.0,0.9968224,0.44201478,0.0,1,0,0,0,0,0,0
202948763,0.0,0.0,-2.9512634,0.38894415,-0.09502105,-0.0,0.0,0.99547523,0.44970515,0.0,1,0,0,0,0,0,0
203044728,0.0,0.0,-2.923287,0.35383034,-0.10893624,-0.0,0.0,0.9940488,0.45217326,0.0,1,0,0,0,0,0,0
203150847,0.0,0.0,-2.886993,0.33824095,-0.12695633,-0.0,0.0,0.9919083,0.45124966,0.0,1,0,0,0,0,0,0
203254524,0.0,0.0,-2.8542733,0.14017586,-0.14316604,-0.0,0.0,0.9896987,0.47760725,0.0,1,0,0,0,0,0,0
203350113,0.0,0.0,-2.830786,0.023890283,-0.15477857,-0.0,0.0,0.9879492,0.4912941,0.0,1,0,0,0,0,0,0
203454676,0.0,0.0,-2.82548,-0.0,-0.15739907,-0.0,0.0,0.9875351,0.4927009,0.0,1,0,0,0,0,0,0
203558346,0.0,0.0,-2.82548,-0.0,-0.15739907,-0.0,0.0,0.9875351,0.49419734,0.0,1,0,0,0,0,0,0
203654486,0.0,0.0,-2.82548,-0.0,-0.15739907,-0.0,0.0,0.9875351,0.49301028,0.0,1,0,0,0,0,0,0
203758168,0.0,0.0,-2.82548,-0.0,-0.15739907,-0.0,0.0,0.9875351,0.4930984,0.0,1,0,0,0,0,0,0
203862615,0.0,0.0,-2.7815237,0.08437351,-0.1790635,-0.0,0.0,0.98383754,0.49198976,0.0,1,0,0,0,0,0,0
203958308,0.0,0.0,-2.7709694,0.14380535,-0.18425283,-0.0,0.0,0.98287886,0.49204242,0.0,1,0,0,0,0,0,0
204059721,0.0,0.0,-2.7542484,0.25335318,-0.19246368,-0.0,0.0,0.9813041,0.49298328,0.0,1,0,0,0,0,0,0
204163921,0.0,0.0,-2.7297392,0.29916346,-0.2044744,-0.0,0.0,0.9788719,0.48907763,0.0,1,0,0,0,0,0,0
204268510,0.0,0.0,-2.6981184,0.42980585,-0.21992454,-0.0,0.0,0.9755169,0.48409384,0.0,1,0,0,0,0,0,0
204363746,0.0,0.0,-2.6585968,0.49082115,-0.23915738,-0.0,0.0,0.9709809,0.48110846,0.0,1,0,0,0,0,0,0
204467998,0.0,0.0,-2.6090565,0.5077943,-0.26313284,-0.0,0.0,0.9647596,0.48036194,0.0,1,0,0,0,0,0,0
204571690,0.0,0.0,-2.5551457,0.4704087,-0.28903955,-0.0,0.0,0.9573171,0.48186406,0.0,1,0,0,0,0,0,0
204667737,0.016865034,-0.026196262,-2.505559,0.3221833,-0.31275046,0.009804108,0.012104214,0.94970757,0.4843652,0.0,1,0,0,0,0,0,0
204772702,0.074522935,-0.0789474,-2.4706678,-0.0,-0.33010924,0.024983518,0.048131485,0.9423837,0.49323475,0.0,1,0,0,0,0,0,0
204873466,0.06654914,-0.0639089,-2.4706678,0.0,-0.3298593,0.019204846,0.041909926,0.9429038,0.49417946,0.0,1,0,0,0,0,0,0
204977341,0.059461538,-0.05959543,-2.4706678,0.0,-0.32975063,0.018338384,0.03786072,0.9431303,0.494748,0.0,1,0,0,0,0,0,0
205081490,0.055549465,-0.05453184,-2.4706678,-0.0,-0.32967144,0.016593918,0.035184927,0.9432939,0.49496743,0.0,1,0,0,0,0,0,0
205185272,0.05399311,-0.053848807,-2.4706678,-0.0,-0.3296528,0.01652813,0.034338757,0.94333273,0.49468464,0.0,1,0,0,0,0,0,0
205281248,0.050149698,-0.050235618,-2.4706678,-0.0,-0.3295931,0.015456429,0.03193264,0.9434563,0.49504843,0.0,1,0,0,0,0,0,0
205385315,0.055569872,-0.055647694,-2.4706678,0.0,-0.32968125,0.017117118,0.03537768,0.94327396,0.49413103,0.0,1,0,0,0,0,0,0
205489312,0.057915173,-0.057694048,-2.4706678,-0.0,-0.32971948,0.017696135,0.036819555,0.9431947,0.49437803,0.0,1,0,0,0,0,0,0
205585816,0.034364786,-0.032652933,-2.444893,0.33017853,-0.34151503,0.009478815,0.021719351,0.93957746,0.49413422,0.0,1,0,0,0,0,0,0
205689478,0.023476968,-0.022208465,-2.4205384,0.7548499,-0.35284337,0.0062488187,0.01489976,0.9355429,0.49299088,0.0,1,0,0,0,0,0,0
205794916,-3.8974526e-06,-4.93971e-05,-2.3589299,0.9853122,-0.38141948,2.357467e-05,7.619101e-06,0.92440206,0.49423647,0.0,1,0,0,0,0,0,0
205890882,6.036601e-08,5.8456678e-08,-2.2855585,0.9367311,-0.4150676,-3.911965e-08,1.5328478e-08,0.90979064,0.4930162,0.0,1,0,0,0,0,0,0
205995679,0.013799092,-0.02240337,-2.1993349,0.8444166,-0.45392206,0.0068494566,0.011231584,0.8909443,0.49420395,0.0,1,0,0,0,0,0,0
206099018,0.05849418,-0.06278652,-2.1133204,0.7541384,-0.49212956,0.012944415,0.040879317,0.86946523,0.4930447,0.0,1,0,0,0,0,0,0
206194818,0.053897616,-0.053296555,-2.041107,0.4024988,0.52313083,-0.008619323,-0.036887687,-0.85141015,0.49309826,0.0,1,0,0,0,0,0,0
206299559,0.0564423,-0.056843948,-1.9692539,0.25989386,0.5533984,-0.0080619315,-0.03921138,-0.8319541,0.49350032,0.0,1,0,0,0,0,0,0
206403453,0.059494637,-0.060081623,-1.9196818,0.010328968,0.5738696,-0.0075375093,-0.041574158,-0.8178561,0.4942131,0.0,1,0,0,0,0,0,0
206498960,0.05949389,-0.058944844,-1.9169225,-0.0,0.57499325,-0.007015363,-0.041258216,-0.81708705,0.49526602,0.0,1,0,0,0,0,0,0
206601176,0.053158287,-0.053235594,-1.8843439,0.03369688,0.5881888,-0.005897292,-0.037132815,-0.8078491,0.4944406,0.0,1,0,0,0,0,0,0
206705075,0.05319629,-0.053309727,-1.8749926,0.09091204,0.5919599,-0.0057422305,-0.037197176,-0.80508816,0.49438363,0.0,1,0,0,0,0,0,0
206808598,0.05720906,-0.05738984,-1.8636665,0.39728808,0.5965327,-0.005971903,-0.040051945,-0.80156654,0.49410558,0.0,1,0,0,0,0,0,0
206905114,0.057904895,-0.05810257,-1.83932,0.52753234,0.60624987,-0.00555638,-0.040613573,-0.794217,0.49416694,0.0,1,0,0,0,0,0,0
207008775,0.057921346,-0.058018804,-1.7979203,0.673653,0.6225588,-0.0046766573,-0.040700287,-0.78150004,0.49508208,0.0,1,0,0,0,0,0,0
207112510,0.06023361,-0.06077988,-1.7422333,0.6836375,0.64408344,-0.0038531427,-0.0425851,-0.76375926,0.49413764,0.0,1,0,0,0,0,0,0
207216638,0.06109044,-0.061484996,-1.6792389,0.67348135,0.66781807,-0.002486455,-0.043238625,-0.74306345,0.49467853,0.0,1,0,0,0,0,0,0
207312659,0.063367985,-0.064250745,-1.6187611,0.665496,0.6899814,-0.0013932638,-0.045068976,-0.7224213,0.494101,0.0,1,0,0,0,0,0,0
207416462,0.06736229,-0.0677695,-1.5517218,0.6457903,0.713803,0.00031134067,-0.04773916,-0.69871753,0.49416077,0.0,1,0,0,0,0,0,0
207514056,0.071217045,-0.07179117,-1.4892651,0.609422,0.7352633,0.0018560122,-0.050484266,-0.6758962,0.4945028,0.0,1,0,0,0,0,0,0
207618766,0.07275363,-0.07304749,-1.42575,0.54906416,0.7563486,0.0036282528,-0.05137498,-0.6521382,0.49416837,0.0,1,0,0,0,0,0,0
207722632,0.07125588,-0.071623385,-1.36274,0.30172768,0.77652323,0.0051118606,-0.050213125,-0.6280638,0.49526694,0.0,1,0,0,0,0,0,0
207818148,0.06963634,-0.069412984,-1.3164297,0.35068148,0.7908688,0.0063089696,-0.04871499,-0.61001116,0.49407217,0.0,1,0,0,0,0,0,0
207922050,0.06885467,-0.06878893,-1.2714919,0.34748045,0.80437946,0.007272833,-0.048078988,-0.5921227,0.4941604,0.0,1,0,0,0,0,0,0
208026907,0.06808248,-0.067916535,-1.2322196,0.30755532,0.81585735,0.008152644,-0.04734916,-0.5762538,0.4945028,0.0,1,0,0,0,0,0,0
208122251,0.067301184,-0.06712979,-1.2011048,0.24886037,0.8247301,0.00878849,-0.046672545,-0.5635288,0.49416697,0.0,1,0,0,0,0,0,0
208226121,0.066476345,-0.06666775,-1.1740129,0.04949674,0.83229375,0.009204662,-0.046129446,-0.55233544,0.49526697,0.0,1,0,0,0,0,0,0
208330154,0.06574605,-0.06588275,-1.1708999,0.0,0.8331595,0.009189233,-0.045587305,-0.5510741,0.4946918,0.0,1,0,0,0,0,0,0
208426953,0.061803382,-0.061466448,-1.1708999,-0.0,0.8331968,0.008767558,-0.042663466,-0.55125856,0.49494275,0.0,1,0,0,0,0,0,0
208531045,0.05793687,-0.057770725,-1.1708999,-0.0,0.8332286,0.00817829,-0.04005975,-0.551415,0.4951649,0.0,1,0,0,0,0,0,0
208634811,0.060327582,-0.059719216,-1.1708999,-0.0,0.8332106,0.0086357035,-0.041529667,-0.5513264,0.49449018,0.0,1,0,0,0,0,0,0
208738888,0.057938483,-0.057287205,-1.1708999,0.0,0.8332305,0.008312608,-0.03985898,-0.5514246,0.49528342,0.0,1,0,0,0,0,0,0
208835606,0.049247414,-0.04785015,-1.1708999,0.0,0.8332979,0.007299899,-0.033533894,-0.55175793,0.4950089,0.0,1,0,0,0,0,0,0
208939203,0.03685223,-0.03707231,-1.1708999,0.0,0.8333676,0.005113709,-0.025625179,-0.5521011,0.49512595,0.0,1,0,0,0,0,0,0
209042845,0.03684275,-0.036248047,-1.1708999,-0.0,0.83336973,0.005337529,-0.025279257,-0.5521117,0.49420342,0.0,1,0,0,0,0,0,0
209138910,0.029683795,-0.029124169,-1.1708999,-0.0,0.8334028,0.0043229493,-0.020335281,-0.5522748,0.4952445,0.0,1,0,0,0,0,0,0
209243130,0.021896934,-0.021536725,-1.1708999,-0.0,0.83343047,0.0031745867,-0.015023696,-0.552411,0.4977807,0.0,1,0,0,0,0,0,0
209346817,0.020325797,-0.020044532,-1.1708999,0.0,0.83343494,0.0029321648,-0.013967998,-0.55243325,0.50399256,0.0,1,0,0,0,0,0,0
209442785,0.018027324,-0.017930102,-1.1708999,0.0,0.83344084,0.0025585655,-0.012452091,-0.5524625,0.5183119,0.0,1,0,0,0,0,0,0
209549187,0.013285248,-0.013155785,-1.1708999,0.0,0.8334513,0.0019015551,-0.009152711,-0.55251384,0.5292345,0.0,1,0,0,0,0,0,0
209653081,0.01091193,-0.010564958,-1.1708999,-0.0,0.83345544,0.0016283563,-0.007417438,-0.5525345,0.5414839,0.0,1,0,0,0,0,0,0
209756388,0.0039037578,-0.0031145788,-1.1708999,-0.0,0.83346266,0.00076630065,-0.0023764977,-0.5525702,0.5496945,0.0,1,0,0,0,0,0,0
209852510,-1.9689282e-05,-7.0346437e-06,-1.1708999,-0.0,0.83346355,-1.0148731e-05,2.5083373e-06,-0.55257446,0.5499372,0.0,1,0,0,0,0,0,0
209956691,-9.256992e-09,2.5942615e-09,-1.1708999,0.0,0.83346355,-3.140921e-09,3.6386998e-09,-0.55257446,0.5420891,0.0,1,0,0,0,0,0,0
210060522,0.0,-0.0,-1.1708999,0.0,0.83346355,0.0,-0.0,-0.55257446,0.51695627,0.0,1,0,0,0,0,0,0
210156427,0.0,-0.0,-1.1708999,0.0,0.83346355,0.0,-0.0,-0.55257446,0.5089312,0.0,1,0,0,0,0,0,0
210261066,0.0,-0.0,-1.1708999,-0.0,0.83346355,0.0,-0.0,-0.55257446,0.49905875,0.0,1,0,0,0,0,0,0
210365495,0.0,-0.0,-1.1708999,-0.0,0.83346355,0.0,-0.0,-0.55257446,0.4994681,0.0,1,0,0,0,0,0,0
210462825,0.0,-0.0,-1.1708999,0.0,0.83346355,0.0,-0.0,-0.55257446,0.50020564,0.0,1,0,0,0,0,0,0
210566037,0.0,-0.0,-1.1708999,0.0,0.83346355,0.0,-0.0,-0.55257446,0.49842423,0.0,1,0,0,0,0,0,0
210670100,0.0,-0.0,-1.1708999,0.0,0.83346355,0.0,-0.0,-0.55257446,0.49951357,0.0,1,0,0,0,0,0,0
210766357,0.0,-0.0,-1.1708999,-0.0,0.83346355,0.0,-0.0,-0.55257446,0.50886095,0.0,1,0,0,0,0,0,0
210870653,0.0,-0.0,-1.1708999,-0.0,0.83346355,0.0,-0.0,-0.55257446,0.51096094,0.0,1,0,0,0,0,0,0
210974591,0.0,-0.0,-1.1708999,-0.0,0.83346355,0.0,-0.0,-0.55257446,0.517059,0.0,1,0,0,0,0,0,0
211070879,0.0,-0.0,-1.1708999,0.0,0.83346355,0.0,-0.0,-0.55257446,0.55073273,0.0,1,0,0,0,0,0,0
211174841,0.0,-0.0,-1.1708999,0.0,0.83346355,0.0,-0.0,-0.55257446,0.55796725,0.0,1,0,0,0,0,0,0
211279386,0.0,-0.0,-1.1708999,0.0,0.83346355,0.0,-0.0,-0.55257446,0.56582433,0.0,1,0,0,0,0,0,0
211375986,0.0,-0.0,-1.1708999,0.0,0.83346355,0.0,-0.0,-0.55257446,0.56659746,0.0,1,0,0,0,0,0,0
211478942,0.0,-0.0,-1.1708999,0.0,0.83346355,0.0,-0.0,-0.55257446,0.5663372,0.0,1,0,0,0,0,0,0
211584121,0.0,-0.0,-1.1708999,0.0,0.83346355,0.0,-0.0,-0.55257446,0.5653693,0.0,1,0,0,0,0,0,0
211679688,0.0,-0.0,-1.1708999,0.0,0.83346355,0.0,-0.0,-0.55257446,0.5640006,0.0,1,0,0,0,0,0,0
211782972,0.0,-0.0,-1.1708999,0.0,0.83346355,0.0,-0.0,-0.55257446,0.5592798,0.0,1,0,0,0,0,0,0
211887700,0.0,-0.0,-1.1708999,0.0,0.83346355,0.0,-0.0,-0.55257446,0.55087,0.0,1,0,0,0,0,0,0
211982887,0.0,-0.0,-1.1708999,0.0,0.83346355,0.0,-0.0,-0.55257446,0.54858017,0.0,1,0,0,0,0,0,0
213204758,0.0,-0.0,-1.1708999,0.0,0.83346355,0.0,-0.0,-0.55257446,0.5513812,0.0,1,0,0,0,0,0,0
213610009,0.0,-0.0,-1.1708999,0.0,0.83346355,0.0,-0.0,-0.55257446,0.5518906,0.0,1,0,0,0,0,0,0
213714557,0.0,-0.0,-1.1708999,0.0,0.83346355,0.0,-0.0,-0.55257446,0.54991394,0.0,1,0,0,0,0,0,0
213810655,0.0,-0.0,-1.1708999,0.0,0.83346355,0.0,-0.0,-0.55257446,0.55037725,0.0,1,0,0,0,0,0,0
213914042,0.0,-0.0,-1.1708999,0.0,0.83346355,0.0,-0.0,-0.55257446,0.54873043,0.0,1,0,0,0,0,0,0
214018669,0.0,-0.0,-1.1708999,0.0,0.83346355,0.0,-0.0,-0.55257446,0.5449568,0.0,1,0,0,0,0,0,0
214115617,0.0,-0.0,-1.1708999,0.0,0.83346355,0.0,-0.0,-0.55257446,0.54108936,0.0,1,0,0,0,0,0,0
214219656,0.0,-0.0,-1.1708999,0.0,0.83346355,0.0,-0.0,-0.55257446,0.5369328,0.0,1,0,0,0,0,0,0
214324257,0.0,-0.0,-1.1708999,0.0,0.83346355,0.0,-0.0,-0.55257446,0.53246015,0.0,1,0,0,0,0,0,0
214419921,0.0,-0.0,-1.1708999,0.0,0.83346355,0.0,-0.0,-0.55257446,0.51788944,0.0,1,0,0,0,0,0,0
214523830,0.0,-0.0,-1.1708999,0.0,0.83346355,0.0,-0.0,-0.55257446,0.49956816,0.0,1,0,0,0,0,0,0
214627661,0.0,-0.0,-1.1708999,0.0,0.83346355,0.0,-0.0,-0.55257446,0.4935948,0.0,1,0,0,0,0,0,0
214723606,0.0,-0.0,-1.1708999,0.0,0.83346355,0.0,-0.0,-0.55257446,0.48722047,0.0,1,0,0,0,0,0,0
214828571,0.0,-0.0,-1.1708999,0.0,0.83346355,0.0,-0.0,-0.55257446,0.4809991,0.0,1,0,0,0,0,0,0
214931558,0.0,-0.0,-1.1708999,0.0,0.83346355,0.0,-0.0,-0.55257446,0.47638783,0.0,1,0,0,0,0,0,0
215033477,0.0,-0.0,-1.1708999,0.0,0.83346355,0.0,-0.0,-0.55257446,0.4557672,0.0,1,0,0,0,0,0,0
215129579,0.0,-0.0,-1.1708999,0.0,0.83346355,0.0,-0.0,-0.55257446,0.4265784,0.0,1,0,0,0,0,0,0
215233195,0.0,-0.0,-1.1708999,0.0,0.83346355,0.0,-0.0,-0.55257446,0.41052014,0.0,1,0,0,0,0,0,0
215338130,0.0,-0.0,-1.1708999,0.0,0.83346355,0.0,-0.0,-0.55257446,0.49508777,0.0,1,0,0,0,0,0,0
