timestamp,min_distance,max_distance,current_distance,covariance,signal_quality,type,id,orientation
181708926,0.01,25.0,19.619999,0.0,64,0,2,2
181740319,0.01,25.0,19.72,0.0,0,0,2,2
181772180,0.01,25.0,19.689999,0.0,64,0,2,2
181805103,0.01,25.0,19.71,0.0,0,0,2,2
181836905,0.01,25.0,19.97,0.0,0,0,2,2
181868362,0.01,25.0,19.73,0.0,0,0,2,2
181900369,0.01,25.0,19.75,0.0,-72,0,2,2
181932467,0.01,25.0,19.689999,0.0,64,0,2,2
181964949,0.01,25.0,19.67,0.0,0,0,2,2
181997408,0.01,25.0,19.47,0.0,0,0,2,2
182028776,0.01,25.0,19.699999,0.0,64,0,2,2
182060122,0.01,25.0,20.22,0.0,64,0,2,2
182092937,0.01,25.0,20.26,0.0,64,0,2,2
182124741,0.01,25.0,20.22,0.0,64,0,2,2
182156134,0.01,25.0,20.4,0.0,64,0,2,2
182188969,0.01,25.0,20.4,0.0,64,0,2,2
182220763,0.01,25.0,20.39,0.0,64,0,2,2
182252757,0.01,25.0,19.96,0.0,64,0,2,2
182284962,0.01,25.0,19.88,0.0,64,0,2,2
182316742,0.01,25.0,20.029999,0.0,64,0,2,2
182348446,0.01,25.0,20.43,0.0,0,0,2,2
182380922,0.01,25.0,20.47,0.0,64,0,2,2
182412168,0.01,25.0,19.939999,0.0,64,0,2,2
182444146,0.01,25.0,20.02,0.0,0,0,2,2
182476318,0.01,25.0,20.119999,0.0,64,0,2,2
182509368,0.01,25.0,20.32,0.0,64,0,2,2
182541754,0.01,25.0,20.119999,0.0,64,0,2,2
182573444,0.01,25.0,20.17,0.0,64,0,2,2
182605716,0.01,25.0,20.05,0.0,12,0,2,2
182638369,0.01,25.0,20.71,0.0,64,0,2,2
182669930,0.01,25.0,20.779999,0.0,64,0,2,2
182701937,0.01,25.0,20.88,0.0,0,0,2,2
182734540,0.01,25.0,20.92,0.0,4,0,2,2
182766331,0.01,25.0,20.91,0.0,64,0,2,2
182797945,0.01,25.0,20.949999,0.0,64,0,2,2
182830503,0.01,25.0,20.81,0.0,64,0,2,2
182862877,0.01,25.0,20.779999,0.0,64,0,2,2
182894286,0.01,25.0,20.72,0.0,64,0,2,2
182926845,0.01,25.0,20.75,0.0,64,0,2,2
182958372,0.01,25.0,20.869999,0.0,64,0,2,2
182990118,0.01,25.0,21.15,0.0,4,0,2,2
183021931,0.01,25.0,21.449999,0.0,64,0,2,2
183054281,0.01,25.0,21.529999,0.0,64,0,2,2
183085925,0.01,25.0,21.58,0.0,64,0,2,2
183118107,0.01,25.0,21.609999,0.0,0,0,2,2
183150365,0.01,25.0,21.67,0.0,64,0,2,2
183182077,0.01,25.0,21.75,0.0,4,0,2,2
183214544,0.01,25.0,21.75,0.0,64,0,2,2
183246902,0.01,25.0,21.76,0.0,64,0,2,2
183277991,0.01,25.0,21.89,0.0,64,0,2,2
183309927,0.01,25.0,21.869999,0.0,-72,0,2,2
183341716,0.01,25.0,21.85,0.0,64,0,2,2
183373930,0.01,25.0,21.949999,0.0,0,0,2,2
183405893,0.01,25.0,22.0,0.0,64,0,2,2
183437929,0.01,25.0,22.039999,0.0,64,0,2,2
183469896,0.01,25.0,22.039999,0.0,64,0,2,2
183501881,0.01,25.0,21.539999,0.0,64,0,2,2
183534040,0.01,25.0,21.25,0.0,0,0,2,2
183565972,0.01,25.0,21.93,0.0,64,0,2,2
183598242,0.01,25.0,22.189999,0.0,64,0,2,2
183629981,0.01,25.0,22.24,0.0,64,0,2,2
183661934,0.01,25.0,20.22,0.0,64,0,2,2
183694019,0.01,25.0,19.439999,0.0,64,0,2,2
183726099,0.01,25.0,18.77,0.0,0,0,2,2
183758199,0.01,25.0,11.929999,0.0,64,0,2,2
183789930,0.01,25.0,9.7699995,0.0,64,0,2,2
183821915,0.01,25.0,8.389999,0.0,64,0,2,2
183853950,0.01,25.0,6.93,0.0,64,0,2,2
183885939,0.01,25.0,6.04,0.0,64,0,2,2
183918138,0.01,25.0,5.38,0.0,0,0,2,2
183948774,0.01,25.0,4.83,0.0,64,0,2,2
183980590,0.01,25.0,4.49,0.0,4,0,2,2
184012763,0.01,25.0,4.23,0.0,64,0,2,2
184044761,0.01,25.0,4.0899997,0.0,64,0,2,2
184076744,0.01,25.0,4.0899997,0.0,64,0,2,2
184107802,0.01,25.0,4.31,0.0,64,0,2,2
184138840,0.01,25.0,5.15,0.0,0,0,2,2
184171148,0.01,25.0,5.81,0.0,64,0,2,2
184202863,0.01,25.0,7.45,0.0,64,0,2,2
184234942,0.01,25.0,10.679999,0.0,64,0,2,2
184266829,0.01,25.0,20.119999,0.0,0,0,2,2
184298807,0.01,25.0,20.23,0.0,64,0,2,2
184330823,0.01,25.0,20.76,0.0,64,0,2,2
184362819,0.01,25.0,22.93,0.0,0,0,2,2
184395816,0.01,25.0,22.57,0.0,64,0,2,2
184427828,0.01,25.0,23.07,0.0,64,0,2,2
184458831,0.01,25.0,23.22,0.0,64,0,2,2
184491112,0.01,25.0,22.75,0.0,64,0,2,2
184522907,0.01,25.0,20.99,0.0,64,0,2,2
184554553,0.01,25.0,20.85,0.0,4,0,2,2
184587353,0.01,25.0,20.91,0.0,4,0,2,2
184619002,0.01,25.0,20.92,0.0,12,0,2,2
184650875,0.01,25.0,20.92,0.0,64,0,2,2
184683901,0.01,25.0,20.89,0.0,64,0,2,2
184716135,0.01,25.0,20.9,0.0,64,0,2,2
184748680,0.01,25.0,20.949999,0.0,64,0,2,2
184780355,0.01,25.0,21.0,0.0,64,0,2,2
184812656,0.01,25.0,21.029999,0.0,64,0,2,2
184844352,0.01,25.0,21.08,0.0,0,0,2,2
184876953,0.01,25.0,21.109999,0.0,64,0,2,2
184908896,0.01,25.0,21.189999,0.0,64,0,2,2
184940773,0.01,25.0,21.24,0.0,64,0,2,2
184972153,0.01,25.0,21.289999,0.0,64,0,2,2
185004171,0.01,25.0,21.4,0.0,64,0,2,2
185036820,0.01,25.0,21.47,0.0,64,0,2,2
185068458,0.01,25.0,21.539999,0.0,64,0,2,2
185100776,0.01,25.0,21.609999,0.0,0,0,2,2
185132302,0.01,25.0,21.609999,0.0,64,0,2,2
185164583,0.01,25.0,21.689999,0.0,64,0,2,2
185196744,0.01,25.0,21.779999,0.0,64,0,2,2
185228296,0.01,25.0,21.83,0.0,64,0,2,2
185260116,0.01,25.0,21.92,0.0,64,0,2,2
185292508,0.01,25.0,22.029999,0.0,64,0,2,2
185324605,0.01,25.0,22.109999,0.0,-72,0,2,2
185356329,0.01,25.0,22.21,0.0,64,0,2,2
185388961,0.01,25.0,22.38,0.0,64,0,2,2
185419958,0.01,25.0,22.699999,0.0,64,0,2,2
185452115,0.01,25.0,23.85,0.0,64,0,2,2
185934939,0.01,25.0,9.73,0.0,0,0,2,2
185966292,0.01,25.0,9.7,0.0,0,0,2,2
186478157,0.01,25.0,23.5,0.0,64,0,2,2
186508942,0.01,25.0,23.789999,0.0,4,0,2,2
186540756,0.01,25.0,24.84,0.0,0,0,2,2
186572753,0.01,25.0,24.84,0.0,64,0,2,2
186604915,0.01,25.0,24.84,0.0,64,0,2,2
186636742,0.01,25.0,24.84,0.0,64,0,2,2
186667804,0.01,25.0,24.84,0.0,64,0,2,2
186700118,0.01,25.0,25.24,0.0,64,0,2,2
186731765,0.01,25.0,24.369999,0.0,56,0,2,2
186763942,0.01,25.0,24.039999,0.0,64,0,2,2
186795332,0.01,25.0,25.25,0.0,4,0,2,2
186827880,0.01,25.0,25.75,0.0,64,0,2,2
186859980,0.01,25.0,25.84,0.0,64,0,2,2
186891753,0.01,25.0,25.35,0.0,4,0,2,2
186923742,0.01,25.0,25.33,0.0,64,0,2,2
186955760,0.01,25.0,25.289999,0.0,0,0,2,2
186987890,0.01,25.0,25.46,0.0,4,0,2,2
187019932,0.01,25.0,25.51,0.0,64,0,2,2
187051819,0.01,25.0,24.98,0.0,64,0,2,2
187083472,0.01,25.0,24.939999,0.0,0,0,2,2
187115580,0.01,25.0,24.859999,0.0,64,0,2,2
187147917,0.01,25.0,24.96,0.0,64,0,2,2
187179338,0.01,25.0,24.98,0.0,64,0,2,2
187212125,0.01,25.0,25.09,0.0,64,0,2,2
187243782,0.01,25.0,25.13,0.0,64,0,2,2
187275776,0.01,25.0,25.35,0.0,64,0,2,2
187308147,0.01,25.0,25.47,0.0,64,0,2,2
187339802,0.01,25.0,25.599998,0.0,64,0,2,2
187371893,0.01,25.0,25.66,0.0,64,0,2,2
187405128,0.01,25.0,25.779999,0.0,64,0,2,2
187436916,0.01,25.0,25.89,0.0,64,0,2,2
187469772,0.01,25.0,26.0,0.0,64,0,2,2
187501742,0.01,25.0,26.23,0.0,64,0,2,2
187533883,0.01,25.0,26.74,0.0,64,0,2,2
187564937,0.01,25.0,26.9,0.0,64,0,2,2
187597436,0.01,25.0,25.67,0.0,0,0,2,2
187629752,0.01,25.0,8.88,0.0,64,0,2,2
187661539,0.01,25.0,5.39,0.0,64,0,2,2
187693958,0.01,25.0,6.81,0.0,64,0,2,2
187725436,0.01,25.0,6.81,0.0,64,0,2,2
187757103,0.01,25.0,27.98,0.0,64,0,2,2
187789293,0.01,25.0,27.84,0.0,64,0,2,2
187820919,0.01,25.0,24.59,0.0,64,0,2,2
187852806,0.01,25.0,24.59,0.0,64,0,2,2
187885100,0.01,25.0,7.64,0.0,64,0,2,2
187917145,0.01,25.0,7.06,0.0,64,0,2,2
187948939,0.01,25.0,10.23,0.0,64,0,2,2
187981742,0.01,25.0,10.23,0.0,64,0,2,2
188013764,0.01,25.0,10.23,0.0,0,0,2,2
188044967,0.01,25.0,9.679999,0.0,64,0,2,2
188077164,0.01,25.0,9.54,0.0,64,0,2,2
188109115,0.01,25.0,24.3,0.0,64,0,2,2
188141421,0.01,25.0,23.83,0.0,0,0,2,2
188173803,0.01,25.0,9.29,0.0,4,0,2,2
188205781,0.01,25.0,6.3399997,0.0,64,0,2,2
188237292,0.01,25.0,6.8999996,0.0,64,0,2,2
188269356,0.01,25.0,6.8999996,0.0,0,0,2,2
188302105,0.01,25.0,23.029999,0.0,0,0,2,2
188334116,0.01,25.0,23.33,0.0,64,0,2,2
188365888,0.01,25.0,23.33,0.0,64,0,2,2
188398144,0.01,25.0,8.36,0.0,64,0,2,2
188429942,0.01,25.0,7.3999996,0.0,64,0,2,2
188461977,0.01,25.0,10.08,0.0,64,0,2,2
188492742,0.01,25.0,10.08,0.0,64,0,2,2
188523850,0.01,25.0,10.08,0.0,4,0,2,2
188555742,0.01,25.0,10.08,0.0,64,0,2,2
188586946,0.01,25.0,10.08,0.0,64,0,2,2
188619132,0.01,25.0,10.08,0.0,64,0,2,2
188650864,0.01,25.0,11.78,0.0,64,0,2,2
188682538,0.01,25.0,11.0199995,0.0,4,0,2,2
188716149,0.01,25.0,11.79,0.0,4,0,2,2
188746922,0.01,25.0,11.79,0.0,56,0,2,2
188779113,0.01,25.0,11.79,0.0,64,0,2,2
188810950,0.01,25.0,11.12,0.0,64,0,2,2
188842964,0.01,25.0,11.46,0.0,64,0,2,2
188874551,0.01,25.0,12.05,0.0,0,0,2,2
188906896,0.01,25.0,12.05,0.0,0,0,2,2
188938909,0.01,25.0,11.389999,0.0,64,0,2,2
188970556,0.01,25.0,11.349999,0.0,64,0,2,2
189003142,0.01,25.0,11.349999,0.0,64,0,2,2
189034870,0.01,25.0,11.349999,0.0,64,0,2,2
189066317,0.01,25.0,11.639999,0.0,64,0,2,2
189098906,0.01,25.0,11.58,0.0,64,0,2,2
189130898,0.01,25.0,11.58,0.0,64,0,2,2
189163353,0.01,25.0,11.79,0.0,4,0,2,2
189196458,0.01,25.0,11.73,0.0,0,0,2,2
189228745,0.01,25.0,11.53,0.0,64,0,2,2
189260756,0.01,25.0,11.49,0.0,64,0,2,2
189292936,0.01,25.0,11.719999,0.0,64,0,2,2
189324750,0.01,25.0,11.719999,0.0,64,0,2,2
189356203,0.01,25.0,11.62,0.0,64,0,2,2
189389476,0.01,25.0,11.41,0.0,64,0,2,2
189421773,0.01,25.0,11.57,0.0,0,0,2,2
189453005,0.01,25.0,11.57,0.0,4,0,2,2
189484990,0.01,25.0,11.639999,0.0,4,0,2,2
189516742,0.01,25.0,11.389999,0.0,64,0,2,2
189548129,0.01,25.0,11.509999,0.0,64,0,2,2
189580748,0.01,25.0,11.65,0.0,0,0,2,2
189612311,0.01,25.0,11.48,0.0,64,0,2,2
189644130,0.01,25.0,11.3,0.0,64,0,2,2
189676944,0.01,25.0,11.469999,0.0,64,0,2,2
189708367,0.01,25.0,11.7,0.0,64,0,2,2
189740123,0.01,25.0,11.61,0.0,64,0,2,2
189772964,0.01,25.0,11.389999,0.0,64,0,2,2
189804777,0.01,25.0,11.389999,0.0,64,0,2,2
189836147,0.01,25.0,11.57,0.0,0,0,2,2
189868562,0.01,25.0,11.5199995,0.0,64,0,2,2
189900944,0.01,25.0,11.53,0.0,64,0,2,2
189932200,0.01,25.0,11.55,0.0,64,0,2,2
189964937,0.01,25.0,11.63,0.0,0,0,2,2
189996171,0.01,25.0,11.71,0.0,64,0,2,2
190028757,0.01,25.0,11.599999,0.0,64,0,2,2
190060655,0.01,25.0,11.639999,0.0,64,0,2,2
190093715,0.01,25.0,11.53,0.0,64,0,2,2
190126677,0.01,25.0,11.67,0.0,64,0,2,2
190158189,0.01,25.0,11.679999,0.0,64,0,2,2
190189799,0.01,25.0,11.58,0.0,64,0,2,2
190222358,0.01,25.0,11.679999,0.0,64,0,2,2
190254809,0.01,25.0,11.559999,0.0,64,0,2,2
190285818,0.01,25.0,11.639999,0.0,64,0,2,2
190317982,0.01,25.0,11.54,0.0,64,0,2,2
190350294,0.01,25.0,11.559999,0.0,64,0,2,2
190382876,0.01,25.0,11.62,0.0,64,0,2,2
190414162,0.01,25.0,11.53,0.0,64,0,2,2
190446132,0.01,25.0,11.44,0.0,64,0,2,2
190478068,0.01,25.0,11.44,0.0,64,0,2,2
190510584,0.01,25.0,11.7699995,0.0,64,0,2,2
190542568,0.01,25.0,11.98,0.0,64,0,2,2
190574087,0.01,25.0,11.679999,0.0,64,0,2,2
190605749,0.01,25.0,11.75,0.0,64,0,2,2
190638239,0.01,25.0,11.75,0.0,64,0,2,2
190669943,0.01,25.0,11.74,0.0,64,0,2,2
190702202,0.01,25.0,11.61,0.0,64,0,2,2
190733759,0.01,25.0,11.179999,0.0,64,0,2,2
190766194,0.01,25.0,11.45,0.0,64,0,2,2
190798349,0.01,25.0,11.32,0.0,0,0,2,2
190830791,0.01,25.0,11.28,0.0,64,0,2,2
190862093,0.01,25.0,11.2699995,0.0,64,0,2,2
190893765,0.01,25.0,11.389999,0.0,64,0,2,2
190925742,0.01,25.0,11.42,0.0,64,0,2,2
190958060,0.01,25.0,11.25,0.0,64,0,2,2
190988749,0.01,25.0,11.25,0.0,64,0,2,2
191019770,0.01,25.0,11.34,0.0,64,0,2,2
191050863,0.01,25.0,11.21,0.0,64,0,2,2
191082907,0.01,25.0,11.099999,0.0,0,0,2,2
191114841,0.01,25.0,11.099999,0.0,64,0,2,2
191146985,0.01,25.0,11.059999,0.0,64,0,2,2
191178960,0.01,25.0,11.05,0.0,64,0,2,2
191210897,0.01,25.0,10.99,0.0,64,0,2,2
191242848,0.01,25.0,10.95,0.0,64,0,2,2
191274927,0.01,25.0,11.099999,0.0,64,0,2,2
191306960,0.01,25.0,11.09,0.0,0,0,2,2
191338920,0.01,25.0,11.099999,0.0,64,0,2,2
191370874,0.01,25.0,10.969999,0.0,64,0,2,2
191402873,0.01,25.0,10.92,0.0,64,0,2,2
191434957,0.01,25.0,10.559999,0.0,0,0,2,2
191466894,0.01,25.0,10.53,0.0,64,0,2,2
191498668,0.01,25.0,10.2,0.0,0,0,2,2
191530941,0.01,25.0,10.179999,0.0,0,0,2,2
191562924,0.01,25.0,10.07,0.0,0,0,2,2
191594922,0.01,25.0,10.2,0.0,0,0,2,2
191626944,0.01,25.0,10.33,0.0,64,0,2,2
191658922,0.01,25.0,10.349999,0.0,64,0,2,2
191690949,0.01,25.0,10.469999,0.0,64,0,2,2
191722811,0.01,25.0,10.28,0.0,64,0,2,2
191754795,0.01,25.0,10.42,0.0,0,0,2,2
191786848,0.01,25.0,10.23,0.0,64,0,2,2
191818818,0.01,25.0,10.42,0.0,64,0,2,2
191850510,0.01,25.0,10.26,0.0,4,0,2,2
191882821,0.01,25.0,10.2,0.0,0,0,2,2
191914886,0.01,25.0,10.309999,0.0,64,0,2,2
191946925,0.01,25.0,10.16,0.0,0,0,2,2
191978838,0.01,25.0,10.139999,0.0,0,0,2,2
192010907,0.01,25.0,9.84,0.0,64,0,2,2
192042892,0.01,25.0,9.639999,0.0,64,0,2,2
192074891,0.01,25.0,9.66,0.0,0,0,2,2
192106849,0.01,25.0,9.61,0.0,64,0,2,2
192138914,0.01,25.0,9.139999,0.0,64,0,2,2
192170910,0.01,25.0,9.37,0.0,12,0,2,2
192202928,0.01,25.0,9.53,0.0,64,0,2,2
192234922,0.01,25.0,9.4,0.0,64,0,2,2
192266888,0.01,25.0,9.53,0.0,0,0,2,2
192298863,0.01,25.0,9.679999,0.0,64,0,2,2
192330886,0.01,25.0,9.7,0.0,0,0,2,2
