timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,fix_type,vel_ned_valid,satellites_used
207580506,1553071385800024,0,0,-17000,0,65.868004,3.1415925,4294967.5,3750002.2,99.99,99.99,73,28,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
207780482,1553071386000024,0,0,-17000,0,65.899,3.1415925,4294967.5,3750002.2,99.99,99.99,73,28,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
207980588,1553071386200024,0,0,-17000,0,65.929,3.1415925,4294967.5,3750002.2,99.99,99.99,73,28,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
208180486,1553071386400024,0,0,-17000,0,65.959,3.1415925,4294967.5,3750002.2,99.99,99.99,73,28,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
208381479,1553071386600024,0,0,-17000,0,65.990005,3.1415925,4294967.5,3750002.2,99.99,99.99,73,32,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
208582930,1553071386800024,0,0,-17000,0,66.020004,3.1415925,4294967.5,3750002.2,99.99,99.99,73,32,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
208781481,1553071387000024,0,0,-17000,0,66.05,3.1415925,4294967.5,3750002.5,99.99,99.99,73,32,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
208981572,1553071387200024,0,0,-17000,0,66.081,3.1415925,4294967.5,3750002.5,99.99,99.99,73,32,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
209180480,1553071387400024,0,0,-17000,0,66.111,3.1415925,4294967.5,3750002.5,99.99,99.99,73,32,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
209380482,1553071387600024,0,0,-17000,0,66.14101,3.1415925,4294967.5,3750002.5,99.99,99.99,73,29,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
209578723,1553071387800024,0,0,-17000,0,66.171005,3.1415925,4294967.5,3750002.5,99.99,99.99,73,29,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
209780575,1553071388000024,0,0,-17000,0,66.202,3.1415925,4294967.5,3750002.5,99.99,99.99,73,29,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
209981557,1553071388200024,0,0,-17000,0,66.232,3.1415925,4294967.5,3750002.5,99.99,99.99,73,29,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
210180736,1553071388400024,0,0,-17000,0,66.262,3.1415925,4294967.5,3750002.5,99.99,99.99,73,29,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
210382258,1553071388600024,0,0,-17000,0,66.292,3.1415925,4294967.5,3750002.5,99.99,99.99,73,29,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
210580681,1553071388800024,0,0,-17000,0,66.32201,3.1415925,4294967.5,3750002.5,99.99,99.99,73,29,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
210780493,1553071389000024,0,0,-17000,0,66.352005,3.1415925,4294967.5,3750002.5,99.99,99.99,73,29,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
210982615,1553071389200023,0,0,-17000,0,66.383,3.1415925,4294967.5,3750002.5,99.99,99.99,73,29,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
211180484,1553071389400023,0,0,-17000,0,66.413,3.1415925,4294967.5,3750002.5,99.99,99.99,73,29,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
211380484,1553071389600023,0,0,-17000,0,66.443,3.1415925,4294967.5,3750002.5,99.99,99.99,73,29,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
211581513,1553071389800023,0,0,-17000,0,66.473,3.1415925,4294967.5,3750002.5,99.99,99.99,73,29,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
211780542,1553071390000023,0,0,-17000,0,66.503006,3.1415925,4294967.5,3750002.5,99.99,99.99,73,29,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
211980495,1553071390200023,0,0,-17000,0,66.533005,3.1415925,4294967.5,3750002.5,99.99,99.99,73,29,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
213181485,1553071391400023,0,0,-17000,0,66.713005,3.1415925,4294967.5,3750002.8,99.99,99.99,73,31,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
213580568,1553071391800023,0,0,-17000,0,66.773,3.1415925,4294967.5,3750002.8,99.99,99.99,73,29,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
213783510,1553071392000023,0,0,-17000,0,66.803,3.1415925,4294967.5,3750002.8,99.99,99.99,73,29,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
213980485,1553071392200023,0,0,-17000,0,66.833,3.1415925,4294967.5,3750002.8,99.99,99.99,73,29,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
214181483,1553071392400023,0,0,-17000,0,66.86301,3.1415925,4294967.5,3750002.8,99.99,99.99,73,29,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
214381548,1553071392600023,0,0,-17000,0,66.893005,3.1415925,4294967.5,3750002.8,99.99,99.99,73,30,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
214583603,1553071392800023,0,0,-17000,0,66.923004,3.1415925,4294967.5,3750002.8,99.99,99.99,73,30,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
214780533,1553071393000023,0,0,-17000,0,66.953,3.1415925,4294967.5,3750002.8,99.99,99.99,73,30,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
214989514,1553071393200023,0,0,-17000,0,66.982,3.1415925,4294967.5,3750002.8,99.99,99.99,73,30,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
215183481,1553071393400023,0,0,-17000,0,67.012,3.1415925,4294967.5,3750002.8,99.99,99.99,73,30,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
215383660,1553071393600023,0,0,-17000,0,67.042,3.1415925,4294967.5,3750002.8,99.99,99.99,73,33,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
215581246,1553071393800023,0,0,-17000,0,67.07201,3.1415925,4294967.5,3750002.8,99.99,99.99,73,33,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
215782615,1553071394000022,0,0,-17000,0,67.102005,3.1415925,4294967.5,3750002.8,99.99,99.99,73,33,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
215984483,1553071394200022,0,0,-17000,0,67.132,3.1415925,4294967.5,3750002.8,99.99,99.99,73,33,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
216184489,1553071394400022,0,0,-17000,0,67.161,3.1415925,4294967.5,3750002.8,99.99,99.99,73,33,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
216380520,1553071394600022,0,0,-17000,0,67.191,3.1415925,4294967.5,3750002.8,99.99,99.99,73,39,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
216580494,1553071394800022,0,0,-17000,0,67.221,3.1415925,4294967.5,3750002.8,99.99,99.99,73,39,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
216782617,1553071395000022,0,0,-17000,0,67.251,3.1415925,4294967.5,3750002.8,99.99,99.99,73,39,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
216981485,1553071395200022,0,0,-17000,0,67.28001,3.1415925,4294967.5,3750002.8,99.99,99.99,73,39,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
217181490,1553071395400022,0,0,-17000,0,67.310005,3.1415925,4294967.5,3750002.8,99.99,99.99,73,39,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
217380682,1553071395600022,0,0,-17000,0,67.340004,3.1415925,4294967.5,3750002.8,99.99,99.99,73,37,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
217583477,1553071395800022,0,0,-17000,0,67.369,3.1415925,4294967.5,3750002.8,99.99,99.99,73,37,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
217782609,1553071396000022,0,0,-17000,0,67.399,3.1415925,4294967.5,3750002.8,99.99,99.99,73,37,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
217982627,1553071396200022,0,0,-17000,0,67.429,3.1415925,4294967.5,3750002.8,99.99,99.99,73,37,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
218182555,1553071396400022,0,0,-17000,0,67.458,3.1415925,4294967.5,3750002.8,99.99,99.99,73,37,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
218382706,1553071396600022,0,0,-17000,0,67.48801,3.1415925,4294967.5,3750002.8,99.99,99.99,73,37,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
218582646,1553071396800022,0,0,-17000,0,67.518005,3.1415925,4294967.5,3750002.8,99.99,99.99,73,37,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
218780580,1553071397000022,0,0,-17000,0,67.547005,3.1415925,4294967.5,3750002.8,99.99,99.99,73,37,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
218983507,1553071397200022,0,0,-17000,0,67.577,3.1415925,4294967.5,3750002.8,99.99,99.99,73,37,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
219183476,1553071397400022,0,0,-17000,0,67.607,3.1415925,4294967.5,3750002.8,99.99,99.99,73,37,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
219383486,1553071397600022,0,0,-17000,0,67.636,3.1415925,4294967.5,3750002.8,99.99,99.99,73,44,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
219582588,1553071397800022,0,0,-17000,0,67.666,3.1415925,4294967.5,3750002.8,99.99,99.99,73,44,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
219782683,1553071398000022,0,0,-17000,0,67.695,3.1415925,4294967.5,3750002.8,99.99,99.99,73,44,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
219984594,1553071398200022,0,0,-17000,0,67.725006,3.1415925,4294967.5,3750002.8,99.99,99.99,73,44,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
220181482,1553071398400022,0,0,-17000,0,67.754005,3.1415925,4294967.5,3750002.8,99.99,99.99,73,44,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
220384487,1553071398600022,0,0,-17000,0,67.784004,3.1415925,4294967.5,3750002.8,99.99,99.99,73,47,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
220581520,1553071398800021,0,0,-17000,0,67.813,3.1415925,4294967.5,3750002.8,99.99,99.99,73,47,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
220784482,1553071399000021,0,0,-17000,0,67.843,3.1415925,4294967.5,3750002.8,99.99,99.99,73,47,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
220982616,1553071399200021,0,0,-17000,0,67.872,3.1415925,4294967.5,3750002.8,99.99,99.99,73,47,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
221182621,1553071399400021,0,0,-17000,0,67.902,3.1415925,4294967.5,3750003.0,99.99,99.99,73,47,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
221382664,1553071399600021,0,0,-17000,0,67.931,3.1415925,4294967.5,3750003.0,99.99,99.99,73,40,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
221586588,1553071399800021,0,0,-17000,0,67.961006,3.1415925,4294967.5,3750003.0,99.99,99.99,73,40,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
221782792,1553071400000021,0,0,-17000,0,67.990005,3.1415925,4294967.5,3750003.0,99.99,99.99,73,40,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
221983487,1553071400200021,0,0,-17000,0,68.019005,3.1415925,4294967.5,3750003.0,99.99,99.99,73,40,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
222182762,1553071400400021,0,0,-17000,0,68.049,3.1415925,4294967.5,3750003.0,99.99,99.99,73,40,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
222383484,1553071400600021,0,0,-17000,0,68.078,3.1415925,4294967.5,3750003.0,99.99,99.99,73,38,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
222580616,1553071400800021,0,0,-17000,0,68.108,3.1415925,4294967.5,3750003.0,99.99,99.99,73,38,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
222785513,1553071401000021,0,0,-17000,0,68.137,3.1415925,4294967.5,3750003.0,99.99,99.99,73,38,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
222981485,1553071401200021,0,0,-17000,0,68.166,3.1415925,4294967.5,3750003.0,99.99,99.99,73,38,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
223183533,1553071401400021,0,0,-17000,0,68.19601,3.1415925,4294967.5,3750003.0,99.99,99.99,73,38,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
223383303,1553071401600021,0,0,-17000,0,68.225006,3.1415925,4294967.5,3750003.0,99.99,99.99,73,46,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
223583491,1553071401800021,0,0,-17000,0,68.254005,3.1415925,4294967.5,3750003.0,99.99,99.99,73,46,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
223782552,1553071402000021,0,0,-17000,0,68.284004,3.1415925,4294967.5,3750003.0,99.99,99.99,73,46,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
223982633,1553071402200021,0,0,-17000,0,68.313,3.1415925,4294967.5,3750003.0,99.99,99.99,73,46,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
224182558,1553071402400021,0,0,-17000,0,68.342,3.1415925,4294967.5,3750003.0,99.99,99.99,73,46,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
224383479,1553071402600021,0,0,-17000,0,68.371,3.1415925,4294967.5,3750003.0,99.99,99.99,73,45,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
224581483,1553071402800021,0,0,-17000,0,68.401,3.1415925,4294967.5,3750003.0,99.99,99.99,73,45,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
224784476,1553071403000021,0,0,-17000,0,68.43,3.1415925,4294967.5,3750003.0,99.99,99.99,73,45,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
224981499,1553071403200021,0,0,-17000,0,68.459,3.1415925,4294967.5,3750003.0,99.99,99.99,73,45,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
225180146,1553071403400021,0,0,-17000,0,68.48801,3.1415925,4294967.5,3750003.0,99.99,99.99,73,45,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
225381554,1553071403600020,0,0,-17000,0,68.517006,3.1415925,4294967.5,3750003.0,99.99,99.99,73,37,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
225582840,1553071403800020,0,0,-17000,0,68.547005,3.1415925,4294967.5,3750003.0,99.99,99.99,73,37,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
225781485,1553071404000020,0,0,-17000,0,68.576004,3.1415925,4294967.5,3750003.0,99.99,99.99,73,37,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
225980620,1553071404200020,0,0,-17000,0,68.605,3.1415925,4294967.5,3750003.0,99.99,99.99,73,37,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
226180482,1553071404400020,0,0,-17000,0,68.634,3.1415925,4294967.5,3750003.0,99.99,99.99,73,37,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
226382198,1553071404600020,0,0,-17000,0,68.663,3.1415925,4294967.5,3750003.0,99.99,99.99,73,44,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
226580562,1553071404800020,0,0,-17000,0,68.692,3.1415925,4294967.5,3750003.0,99.99,99.99,73,44,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
226780526,1553071405000020,0,0,-17000,0,68.721,3.1415925,4294967.5,3750003.0,99.99,99.99,73,44,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
226981794,1553071405200020,0,0,-17000,0,68.75101,3.1415925,4294967.5,3750003.0,99.99,99.99,73,44,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
227181511,1553071405400020,0,0,-17000,0,68.78001,3.1415925,4294967.5,3750003.0,99.99,99.99,73,44,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
227383142,1553071405600020,0,0,-17000,0,68.809006,3.1415925,4294967.5,3750003.0,99.99,99.99,73,38,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
227581488,1553071405800020,0,0,-17000,0,68.838005,3.1415925,4294967.5,3750003.0,99.99,99.99,73,38,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
227779955,1553071406000020,0,0,-17000,0,68.867004,3.1415925,4294967.5,3750003.0,99.99,99.99,73,38,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
227982583,1553071406200020,0,0,-17000,0,68.896,3.1415925,4294967.5,3750003.0,99.99,99.99,73,38,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
228182598,1553071406400020,0,0,-17000,0,68.925,3.1415925,4294967.5,3750003.0,99.99,99.99,73,38,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
228382589,1553071406600020,0,0,-17000,0,68.954,3.1415925,4294967.5,3750003.0,99.99,99.99,73,42,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
228582588,1553071406800020,0,0,-17000,0,68.983,3.1415925,4294967.5,3750003.0,99.99,99.99,73,42,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
228781483,1553071407000020,0,0,-17000,0,69.012,3.1415925,4294967.5,3750003.5,99.99,99.99,73,42,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
228980486,1553071407200020,0,0,-17000,0,69.041,3.1415925,4294967.5,3750003.5,99.99,99.99,73,42,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
229182643,1553071407400020,0,0,-17000,0,69.07,3.1415925,4294967.5,3750003.5,99.99,99.99,73,42,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
229381482,1553071407600020,0,0,-17000,0,69.09901,3.1415925,4294967.5,3750003.5,99.99,99.99,73,37,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
229582551,1553071407800020,0,0,-17000,0,69.128006,3.1415925,4294967.5,3750003.5,99.99,99.99,73,37,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
229782747,1553071408000020,0,0,-17000,0,69.157005,3.1415925,4294967.5,3750003.5,99.99,99.99,73,37,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
229982591,1553071408200020,0,0,-17000,0,69.186005,3.1415925,4294967.5,3750003.5,99.99,99.99,73,37,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
230181261,1553071408400019,0,0,-17000,0,69.214005,3.1415925,4294967.5,3750003.5,99.99,99.99,73,37,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
230380528,1553071408600019,0,0,-17000,0,69.243004,3.1415925,4294967.5,3750003.5,99.99,99.99,73,35,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
230580489,1553071408800019,0,0,-17000,0,69.272,3.1415925,4294967.5,3750003.5,99.99,99.99,73,35,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
230783483,1553071409000019,0,0,-17000,0,69.301,3.1415925,4294967.5,3750003.5,99.99,99.99,73,35,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
230983492,1553071409200019,0,0,-17000,0,69.33,3.1415925,4294967.5,3750003.5,99.99,99.99,73,35,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
231183623,1553071409400019,0,0,-17000,0,69.359,3.1415925,4294967.5,3750003.5,99.99,99.99,73,35,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
231381484,1553071409600019,0,0,-17000,0,69.388,3.1415925,4294967.5,3750003.5,99.99,99.99,73,38,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
231581482,1553071409800019,0,0,-17000,0,69.416,3.1415925,4294967.5,3750003.5,99.99,99.99,73,38,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
231785771,1553071410000019,0,0,-17000,0,69.445,3.1415925,4294967.5,3750003.5,99.99,99.99,73,38,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
231983477,1553071410200019,0,0,-17000,0,69.47401,3.1415925,4294967.5,3750003.5,99.99,99.99,73,38,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
232183477,1553071410400019,0,0,-17000,0,69.503006,3.1415925,4294967.5,3750003.5,99.99,99.99,73,38,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
232383479,1553071410600019,0,0,-17000,0,69.532005,3.1415925,4294967.5,3750003.5,99.99,99.99,73,43,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
232579622,1553071410800019,0,0,-17000,0,69.560005,3.1415925,4294967.5,3750003.5,99.99,99.99,73,43,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
232781572,1553071411000019,0,0,-17000,0,69.589005,3.1415925,4294967.5,3750003.5,99.99,99.99,73,43,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
232979602,1553071411200019,0,0,-17000,0,69.618004,3.1415925,4294967.5,3750003.5,99.99,99.99,73,43,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
233181510,1553071411400019,0,0,-17000,0,69.647,3.1415925,4294967.5,3750003.5,99.99,99.99,73,43,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
233381525,1553071411600019,0,0,-17000,0,69.675,3.1415925,4294967.5,3750003.5,99.99,99.99,73,38,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
233581527,1553071411800019,0,0,-17000,0,69.704,3.1415925,4294967.5,3750003.5,99.99,99.99,73,38,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
233781544,1553071412000019,0,0,-17000,0,69.733,3.1415925,4294967.5,3750003.5,99.99,99.99,73,38,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
233981780,1553071412200019,0,0,-17000,0,69.761,3.1415925,4294967.5,3750003.5,99.99,99.99,73,38,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
234180763,1553071412400019,0,0,-17000,0,69.79,3.1415925,4294967.5,3750003.5,99.99,99.99,73,38,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
234382669,1553071412600019,0,0,-17000,0,69.819,3.1415925,4294967.5,3750003.5,99.99,99.99,73,41,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
234587401,1553071412800019,0,0,-17000,0,69.847,3.1415925,4294967.5,3750003.5,99.99,99.99,73,41,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
234780486,1553071413000019,0,0,-17000,0,69.87601,3.1415925,4294967.5,3750003.5,99.99,99.99,73,41,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
234980489,1553071413200018,0,0,-17000,0,69.90501,3.1415925,4294967.5,3750003.5,99.99,99.99,73,41,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
235183520,1553071413400018,0,0,-17000,0,69.93301,3.1415925,4294967.5,3750003.5,99.99,99.99,73,41,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
235381484,1553071413600018,0,0,-17000,0,69.962006,3.1415925,4294967.5,3750003.5,99.99,99.99,73,44,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
235580550,1553071413800018,0,0,-17000,0,69.990005,3.1415925,4294967.5,3750003.5,99.99,99.99,73,44,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
235783520,1553071414000018,0,0,-17000,0,70.019005,3.1415925,4294967.5,3750003.8,99.99,99.99,73,44,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
235984482,1553071414200018,0,0,-17000,0,70.047005,3.1415925,4294967.5,3750003.8,99.99,99.99,73,44,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
236181553,1553071414400018,0,0,-17000,0,70.076004,3.1415925,4294967.5,3750003.8,99.99,99.99,73,44,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
236381544,1553071414600018,0,0,-17000,0,70.104004,3.1415925,4294967.5,3750003.8,99.99,99.99,73,39,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
236582602,1553071414800018,0,0,-17000,0,70.133,3.1415925,4294967.5,3750003.8,99.99,99.99,73,39,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
236784567,1553071415000018,0,0,-17000,0,70.162,3.1415925,4294967.5,3750003.8,99.99,99.99,73,39,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
236984080,1553071415200018,0,0,-17000,0,70.19,3.1415925,4294967.5,3750003.8,99.99,99.99,73,39,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
237182636,1553071415400018,0,0,-17000,0,70.219,3.1415925,4294967.5,3750003.8,99.99,99.99,73,39,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
237383481,1553071415600018,0,0,-17000,0,70.247,3.1415925,4294967.5,3750003.8,99.99,99.99,74,40,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
237582566,1553071415800018,0,0,-17000,0,70.275,3.1415925,4294967.5,3750003.8,99.99,99.99,74,40,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
237783647,1553071416000018,0,0,-17000,0,70.304,3.1415925,4294967.5,3750003.8,99.99,99.99,74,40,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
237984536,1553071416200018,0,0,-17000,0,70.332,3.1415925,4294967.5,3750003.8,99.99,99.99,74,40,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
238181511,1553071416400018,0,0,-17000,0,70.361,3.1415925,4294967.5,3750003.8,99.99,99.99,74,40,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
238388173,1553071416600018,0,0,-17000,0,70.389,3.1415925,4294967.5,3750003.8,99.99,99.99,74,45,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
238583396,1553071416800018,0,0,-17000,0,70.41801,3.1415925,4294967.5,3750003.8,99.99,99.99,74,45,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
238785530,1553071417000018,0,0,-17000,0,70.44601,3.1415925,4294967.5,3750003.8,99.99,99.99,74,45,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
238984323,1553071417200018,0,0,-17000,0,70.47401,3.1415925,4294967.5,3750003.8,99.99,99.99,74,45,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
239182580,1553071417400018,0,0,-17000,0,70.503006,3.1415925,4294967.5,3750003.8,99.99,99.99,74,45,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
239381853,1553071417600018,0,0,-17000,0,70.531006,3.1415925,4294967.5,3750003.8,99.99,99.99,74,33,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
239581227,1553071417800018,0,0,-17000,0,70.559006,3.1415925,4294967.5,3750003.8,99.99,99.99,74,33,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
239781558,1553071418000017,0,0,-17000,0,70.588005,3.1415925,4294967.5,3750003.8,99.99,99.99,74,33,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
239981798,1553071418200017,0,0,-17000,0,70.616005,3.1415925,4294967.5,3750003.8,99.99,99.99,74,33,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
240180509,1553071418400017,0,0,-17000,0,70.644005,3.1415925,4294967.5,3750003.8,99.99,99.99,74,33,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
240380482,1553071418600017,0,0,-17000,0,70.673004,3.1415925,4294967.5,3750003.8,99.99,99.99,73,29,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
240580483,1553071418800017,0,0,-17000,0,70.701004,3.1415925,4294967.5,3750003.8,99.99,99.99,73,29,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0
