timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
175381531,-0.34972358,-0.043955512,0.267694
175451535,-0.33825585,-0.046759915,0.2616591
175475948,-0.34112278,-0.046759915,0.2625212
175497437,-0.34255627,-0.04956432,0.26338333
175525077,-0.3454232,-0.04255331,0.26855615
175548631,-0.34255627,-0.041151103,0.267694
175572613,-0.34255627,-0.04535771,0.26338333
175597437,-0.34685665,-0.043955512,0.2651076
175621937,-0.3396893,-0.046759915,0.2625212
175644966,-0.33538893,-0.04255331,0.2616591
175669437,-0.34255627,-0.043955512,0.2625212
175694534,-0.34972358,-0.046759915,0.26079693
175718006,-0.34829012,-0.036944494,0.26338333
175741442,-0.34685665,-0.06218415,0.26596975
175764990,-0.3568909,-0.04535771,0.267694
175786596,-0.3454232,-0.053770933,0.26424548
175814200,-0.3454232,-0.04956432,0.2625212
175837450,-0.33825585,-0.05236873,0.2625212
175860913,-0.33395544,-0.05236873,0.25907266
175882545,-0.33825585,-0.04535771,0.26079693
175906548,-0.34112278,-0.050966524,0.26079693
175930585,-0.34685665,-0.04535771,0.26424548
175954639,-0.3454232,-0.050966524,0.26424548
175981350,-0.3525905,-0.043955512,0.26424548
176006088,-0.34829012,-0.046759915,0.26596975
176028976,-0.34829012,-0.04816212,0.26424548
176050550,-0.3525905,-0.053770933,0.2651076
176079002,-0.34685665,-0.04956432,0.2625212
176102861,-0.3454232,-0.04816212,0.26683187
176125760,-0.34829012,-0.050966524,0.2616591
176147450,-0.35115704,-0.04255331,0.26424548
176170316,-0.34685665,-0.05236873,0.2625212
176193294,-0.35115704,-0.04816212,0.2651076
176216555,-0.34972358,-0.055173133,0.26424548
176240448,-0.34685665,-0.04816212,0.26424548
176266902,-0.34972358,-0.050966524,0.2625212
176289243,-0.34829012,-0.04956432,0.2599348
176314635,-0.3454232,-0.05937974,0.2651076
176336492,-0.34829012,-0.04956432,0.26338333
176362549,-0.35115704,-0.046759915,0.26079693
176385299,-0.34972358,-0.04816212,0.2625212
176410596,-0.34398973,-0.05236873,0.26338333
176432531,-0.3597578,-0.057977542,0.26079693
176454738,-0.35115704,-0.05236873,0.26596975
176477820,-0.34972358,-0.053770933,0.26338333
176498536,-0.3597578,-0.053770933,0.2651076
176522754,-0.34685665,-0.053770933,0.2616591
176546724,-0.35115704,-0.04816212,0.2651076
176568438,-0.3525905,-0.053770933,0.26079693
176592572,-0.35402396,-0.053770933,0.2625212
176616466,-0.35402396,-0.04956432,0.26424548
176642979,-0.35402396,-0.04956432,0.26079693
176666831,-0.35402396,-0.050966524,0.26424548
176690547,-0.34972358,-0.046759915,0.2625212
176711437,-0.35545743,-0.05236873,0.2616591
176734223,-0.3568909,-0.050966524,0.2651076
176755437,-0.35832435,-0.057977542,0.2625212
176778604,-0.35832435,-0.053770933,0.2616591
176802767,-0.35115704,-0.04956432,0.2616591
176826930,-0.35402396,-0.04816212,0.2625212
176850687,-0.35545743,-0.053770933,0.2616591
176875437,-0.35402396,-0.050966524,0.2599348
176896450,-0.34972358,-0.04816212,0.2616591
176920478,-0.35115704,-0.043955512,0.26079693
176943472,-0.35402396,-0.04535771,0.25907266
176965558,-0.35832435,-0.053770933,0.26079693
176986764,-0.3525905,-0.04816212,0.2616591
177007616,-0.3525905,-0.053770933,0.26079693
177029571,-0.35545743,-0.046759915,0.25907266
177051467,-0.36119127,-0.050966524,0.26338333
177073511,-0.35402396,-0.053770933,0.2616591
177097474,-0.35402396,-0.053770933,0.2616591
177121446,-0.34685665,-0.055173133,0.26079693
177145449,-0.35115704,-0.04535771,0.25907266
177167449,-0.36119127,-0.05236873,0.25907266
177189480,-0.34972358,-0.050966524,0.2625212
177211705,-0.34685665,-0.05657534,0.2616591
177233437,-0.35115704,-0.050966524,0.26079693
177255525,-0.35832435,-0.05236873,0.25821054
177276439,-0.35832435,-0.05937974,0.25907266
177297793,-0.35545743,-0.05236873,0.2599348
177320437,-0.35115704,-0.05937974,0.2573484
177343915,-0.3454232,-0.053770933,0.26079693
177367629,-0.35545743,-0.046759915,0.26079693
177389012,-0.35402396,-0.05657534,0.2616591
177412696,-0.35115704,-0.053770933,0.25907266
177436524,-0.35402396,-0.043955512,0.25907266
177460437,-0.34398973,-0.04816212,0.25907266
177484901,-0.35115704,-0.055173133,0.25821054
177509025,-0.3525905,-0.04956432,0.26079693
177532386,-0.34685665,-0.053770933,0.25907266
177552490,-0.34829012,-0.050966524,0.25821054
177575840,-0.35402396,-0.046759915,0.2616591
177599718,-0.3568909,-0.053770933,0.2573484
177623416,-0.35115704,-0.05937974,0.25907266
177644420,-0.34685665,-0.053770933,0.25907266
177665500,-0.35402396,-0.04816212,0.26079693
177689513,-0.35402396,-0.04816212,0.2573484
