timestamp,alt_max,landed,freefall,ground_contact,maybe_landed,in_ground_effect
122871141,inf,0,0,0,0,0
123883324,inf,0,0,0,0,0
124887133,inf,0,0,0,0,0
125897647,inf,0,0,0,0,0
126912056,inf,0,0,0,0,0
127925103,inf,0,0,0,0,0
128937893,inf,0,0,0,0,0
129945058,inf,0,0,0,0,0
130951146,inf,0,0,0,0,0
131967365,inf,0,0,0,0,0
132976103,inf,0,0,0,0,0
133987159,inf,0,0,0,0,0
134995132,inf,0,0,0,0,0
135999160,inf,0,0,0,0,0
137014136,inf,0,0,0,0,0
138024069,inf,0,0,0,0,0
139029572,inf,0,0,0,0,0
140040060,inf,0,0,0,0,0
141046436,inf,0,0,0,0,0
142055114,inf,0,0,0,0,0
143065102,inf,0,0,0,0,0
144072056,inf,0,0,0,0,0
145072460,inf,0,0,0,0,0
146078760,inf,0,0,0,0,0
147087108,inf,0,0,0,0,0
148102131,inf,0,0,0,0,0
149115201,inf,0,0,0,0,0
150131141,inf,0,0,0,0,0
151140056,inf,0,0,0,0,0
152143159,inf,0,0,0,0,0
153157059,inf,0,0,0,0,0
154167135,inf,0,0,0,0,0
155178138,inf,0,0,0,0,0
156190096,inf,0,0,0,0,0
157200061,inf,0,0,0,0,0
158215135,inf,0,0,0,0,0
159225056,inf,0,0,0,0,0
160236065,inf,0,0,0,0,0
161252258,inf,0,0,0,0,0
163275121,inf,0,0,0,0,0
164284067,inf,0,0,0,0,0
165290138,inf,0,0,0,0,0
166298132,inf,0,0,0,0,0
167304059,inf,0,0,0,0,0
168314452,inf,0,0,0,0,0
169332056,inf,0,0,0,0,0
170348067,inf,0,0,0,0,0
171364735,inf,0,0,0,0,0
172371137,inf,0,0,0,0,0
173380217,inf,0,0,0,0,0
174395387,inf,0,0,0,0,0
175405101,inf,0,0,0,0,0
176416743,inf,0,0,0,0,0
177428068,inf,0,0,0,0,0
178436063,inf,0,0,0,0,0
179451138,inf,0,0,0,0,0
180459333,inf,0,0,0,0,0
181469593,inf,0,0,0,0,0
182479422,inf,0,0,0,0,0
183484056,inf,0,0,0,0,0
184502145,inf,0,0,0,0,0
185513056,inf,0,0,0,0,0
186525056,inf,0,0,0,0,0
187538131,inf,0,0,0,0,0
188546140,inf,0,0,0,0,0
189561522,inf,0,0,0,0,0
190576239,inf,0,0,0,0,0
191587295,inf,0,0,0,0,0
192598139,inf,0,0,0,0,0
193611132,inf,0,0,0,0,0
194620087,inf,0,0,0,0,0
195629094,inf,0,0,0,0,0
196640151,inf,0,0,0,0,0
197651132,inf,0,0,0,0,0
198663369,inf,0,0,0,0,0
199670298,inf,0,0,0,0,0
200683119,inf,0,0,0,0,0
201698171,inf,0,0,0,0,0
202706302,inf,0,0,0,0,0
203716071,inf,0,0,0,0,0
204728055,inf,0,0,0,0,0
205732067,inf,0,0,0,0,0
206740576,inf,0,0,0,0,0
207747148,inf,0,0,0,0,0
208763108,inf,0,0,0,0,0
209771136,inf,0,0,0,0,0
210780056,inf,0,0,0,0,0
211795338,inf,0,0,0,0,0
212801056,inf,0,0,0,0,0
213807132,inf,0,0,0,0,0
214820091,inf,0,0,0,0,0
215839146,inf,0,0,0,0,0
216847110,inf,0,0,0,0,0
217859150,inf,0,0,0,0,0
218862132,inf,0,0,0,0,0
219875340,inf,0,0,0,0,0
220888234,inf,0,0,0,0,0
221892093,inf,0,0,0,0,0
222897056,inf,0,0,0,0,0
223905056,inf,0,0,0,0,0
224911112,inf,0,0,0,0,0
225924061,inf,0,0,0,0,0
226935132,inf,0,0,0,0,0
227950137,inf,0,0,0,0,0
228962063,inf,0,0,0,0,0
229970177,inf,0,0,0,0,0
230989056,inf,0,0,0,0,0
231543635,inf,0,0,0,0,1
231911275,inf,0,0,1,0,1
232199154,inf,0,0,0,1,1
232528056,inf,1,0,0,0,1
232549520,inf,1,0,0,0,0
233561372,inf,1,0,0,0,0
234570344,inf,1,0,0,0,0
235580061,inf,1,0,0,0,0
