timestamp,load,ram_usage
28550665,0.3953222,0.72994834
29553764,0.492481,0.77345026
30553127,0.45819652,0.77345026
31554369,0.45095515,0.77345026
32556338,0.45546126,0.77345026
33557114,0.45402384,0.77345026
34558200,0.45750242,0.77345026
35560430,0.45854294,0.77345026
36562967,0.44260687,0.77345026
37565629,0.45583826,0.77345026
38567767,0.46036977,0.77345026
39570474,0.4485699,0.77345026
40572391,0.45765698,0.77345026
41573201,0.4546712,0.77345026
42574182,0.45465064,0.77345026
43577014,0.45385617,0.77345026
44578753,0.4522155,0.77345026
45579165,0.45243704,0.77345026
46580113,0.4583227,0.77345026
47580177,0.4505862,0.77345026
48581136,0.45303744,0.77345026
50585744,0.43953454,0.77345026
51586166,0.45056134,0.77345026
52587314,0.453659,0.77345026
53589732,0.45447552,0.77345026
54590411,0.459552,0.77345026
55591503,0.45155936,0.77345026
56593815,0.45800066,0.77827626
57594977,0.45781165,0.77827626
58596143,0.44451123,0.77827626
59597143,0.45211732,0.77827626
60598423,0.45053613,0.77827626
61599273,0.44522572,0.77827626
62600195,0.46767712,0.77827626
63601169,0.45600605,0.77827626
64601741,0.4643007,0.77827626
65602183,0.47067976,0.77827626
66604232,0.44548035,0.77827626
67605148,0.45579195,0.77827626
68606219,0.45531368,0.77827626
69610502,0.4510442,0.77827626
70612246,0.4544211,0.77827626
71613114,0.45600897,0.77827626
72616229,0.45954007,0.77827626
73617114,0.45419168,0.77827626
74618183,0.4495045,0.77827626
75619166,0.4595315,0.77827626
76620114,0.4615085,0.77827626
77621899,0.45065022,0.77827626
78622286,0.4532128,0.77827626
79623200,0.45009512,0.77827626
80624866,0.4566713,0.77827626
81625168,0.46048206,0.77827626
82626576,0.45377427,0.77827626
83627166,0.45859718,0.77827626
84628119,0.45790553,0.77827626
85628312,0.45174885,0.77827626
86629516,0.45702654,0.77827626
87630529,0.4592083,0.77827626
88631538,0.4521318,0.77827626
89632425,0.45941323,0.77827626
90635274,0.45175785,0.77827626
91636814,0.46049297,0.77827626
92637120,0.4582377,0.77827626
93638561,0.44808972,0.77827626
94640221,0.45720708,0.77827626
95643185,0.45302206,0.77827626
96644188,0.44734788,0.77827626
97645227,0.45614523,0.77827626
98647784,0.4447652,0.77827626
99650339,0.45427942,0.77827626
100651254,0.455494,0.77827626
101652536,0.44352466,0.77827626
102656972,0.45347703,0.77827626
103658451,0.45019978,0.77827626
104659320,0.44905216,0.77827626
105661152,0.45452392,0.77827626
106663493,0.44555265,0.77827626
107664987,0.4526767,0.77827626
108667391,0.45302898,0.77827626
109668248,0.4475966,0.77827626
110669114,0.4526943,0.77827626
111670839,0.44483256,0.77827626
112671166,0.45238274,0.77827626
113672292,0.45661783,0.77827626
114673337,0.44297248,0.77827626
115674214,0.45464784,0.77827626
116675263,0.4556349,0.77827626
117676324,0.44801146,0.77827626
118677119,0.45110565,0.77827626
119678978,0.4434365,0.77827626
120681573,0.4509449,0.77827626
121682164,0.45280915,0.77827626
122683245,0.44509792,0.77827626
123684332,0.44945496,0.77827626
124685114,0.45518965,0.77827626
125686524,0.44871455,0.77827626
126687951,0.44388545,0.77827626
127690847,0.44763076,0.77827626
128693053,0.4521656,0.77827626
129696064,0.45313615,0.77827626
130697951,0.44445962,0.77827626
131699274,0.45175022,0.77827626
132700243,0.4495743,0.77827626
133702539,0.44446218,0.77827626
134703993,0.45007008,0.77827626
135705373,0.44545972,0.77827626
136707370,0.4496805,0.77827626
137708289,0.4521246,0.77827626
138709915,0.44578004,0.77827626
139710414,0.45274305,0.77827626
140710414,0.45487928,0.77827626
141711208,0.44432777,0.77827626
142712869,0.45373398,0.77827626
143714567,0.44932735,0.77827626
144715345,0.447886,0.77827626
145716354,0.45600498,0.77827626
146718723,0.4473127,0.77827626
147720361,0.45309073,0.77827626
148721145,0.45214868,0.77827626
149722459,0.44459492,0.77827626
150724275,0.45590538,0.77827626
151725114,0.4465173,0.77827626
152726352,0.450907,0.77827626
153729032,0.4541965,0.77827626
154730183,0.4467724,0.77827626
155732044,0.44956046,0.77827626
156733157,0.44569743,0.77827626
157734189,0.45161772,0.77827626
158735403,0.45392966,0.77827626
159736114,0.44164807,0.77827626
160737163,0.45382994,0.77827626
162741994,0.4369247,0.77827626
163745797,0.45014954,0.77827626
164747950,0.4462995,0.77827626
165749167,0.45136184,0.77827626
166753422,0.4515165,0.77827626
167755211,0.4467278,0.77827626
168756950,0.45013583,0.77827626
169757177,0.45532352,0.77827626
170758390,0.4457183,0.77827626
171758165,0.44619292,0.77827626
172759283,0.45094162,0.77827626
173761194,0.44743663,0.77827626
174763351,0.45386362,0.77827626
175764114,0.44417864,0.77827626
176765396,0.45571995,0.77827626
177766199,0.4518146,0.77827626
178769706,0.44643116,0.77827626
179770514,0.44689608,0.77827626
180771187,0.44967908,0.77827626
181773181,0.44999045,0.77827626
182774442,0.45162243,0.77827626
183775498,0.44353342,0.77827626
184778423,0.45048094,0.77827626
185779307,0.45730656,0.77827626
186780224,0.44024557,0.77827626
187780450,0.45126402,0.77827626
188781199,0.44704217,0.77827626
189782343,0.44915533,0.77827626
190785026,0.45694458,0.77827626
191786681,0.44386673,0.77827626
192787240,0.45777315,0.77827626
193788249,0.4511596,0.77827626
194791286,0.44493198,0.77827626
195792221,0.4523052,0.77827626
196793114,0.45439142,0.77827626
197793372,0.44825637,0.77827626
198794283,0.4514138,0.77827626
199795277,0.4457937,0.77827626
200796810,0.4513113,0.77827626
201797520,0.45286888,0.77827626
202798183,0.44415212,0.77827626
203799417,0.45172304,0.77827626
204800114,0.4521892,0.77827626
205801962,0.44799697,0.77827626
206804868,0.45247793,0.77827626
207805361,0.4476866,0.77827626
208807447,0.45153314,0.77827626
209807639,0.4506535,0.77827626
210808155,0.44340152,0.77827626
211809602,0.45456773,0.77827626
212810489,0.45556617,0.77827626
213811227,0.4432435,0.77827626
214812202,0.45438325,0.77827626
215813247,0.44783866,0.77827626
216814293,0.4467026,0.77827626
217816583,0.4541669,0.77827626
218817767,0.4457059,0.77827626
219818526,0.45196635,0.77827626
220819424,0.4507993,0.77827626
221820335,0.44642967,0.77827626
222821350,0.45586252,0.77827626
223821227,0.448402,0.77827626
224822320,0.44670957,0.77827626
225824945,0.45681816,0.77827626
226825378,0.44750035,0.77827626
227827166,0.4453826,0.77827626
228828271,0.45026982,0.77827626
229831431,0.4471234,0.77827626
230832303,0.45506728,0.77827626
231832556,0.44760925,0.77827626
232834025,0.44580477,0.77827626
233836266,0.4550755,0.77827626
234837362,0.4457988,0.77827626
235838219,0.4885869,0.77827626
