timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,thrust[0],thrust[1],thrust[2]
56203264,nan,nan,nan,2.144083,-0.0,nan,nan,0.79304004,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
57084442,nan,nan,nan,2.143326,-0.0,nan,nan,0.00027,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
57284167,nan,nan,nan,2.1427996,0.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
57484369,nan,nan,nan,2.142272,-0.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
57684745,nan,nan,nan,2.1419837,-0.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
57884876,nan,nan,nan,2.141704,0.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
58084950,nan,nan,nan,2.1415567,-0.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
58285224,nan,nan,nan,2.1413822,0.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
58505755,nan,nan,nan,2.1414685,0.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
58705869,nan,nan,nan,2.141057,0.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
58907014,nan,nan,nan,2.1406283,0.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
59106031,nan,nan,nan,2.1405628,0.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
59306246,nan,nan,nan,2.1404176,0.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
59506519,nan,nan,nan,2.1402922,0.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
59706625,nan,nan,nan,2.1401455,0.0,nan,nan,0.7134772,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
59906774,nan,nan,nan,2.1399622,0.0,nan,nan,0.25410464,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
60127415,nan,nan,0.12053272,2.1398416,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
60328697,nan,nan,0.11534919,2.1397846,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
60527409,nan,nan,0.11748395,2.1396194,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
60727594,nan,nan,0.12183306,2.1392994,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
